gene_name	log2_fold_change	FDR_adjusted_p_value	ref_allele	non_ref_allele	sample_size
ENSG00000144824|PHLDB2	-0.11994878199792	0.388708954632245	AD	Control	238
ENSG00000240891|PLCXD2	-0.0729921119267076	0.601978928999846	AD	Control	238
ENSG00000173227|SYT12	-0.342320302792175	0.0006569256368192	AD	Control	238
ENSG00000144045|DQX1	-0.0470805296020883	0.889383051102805	AD	Control	238
ENSG00000173599|PC	0.0830696208408087	0.217223318448557	AD	Control	238
ENSG00000145861|C1QTNF2	0.0299584180304611	0.744353757992217	AD	Control	238
ENSG00000213411|RBM22P2	0.213428692086806	0.218128535870157	AD	Control	238
ENSG00000170231|FABP6	-0.352985589942526	0.018689226606932	AD	Control	238
ENSG00000225438|KRT41P	0.775012940552705	1.0	AD	Control	238
ENSG00000125122|LRRC29	0.0049612176018772	0.977563909870564	AD	Control	238
ENSG00000228872|AC096664.1	-0.0418310272899	1.0	AD	Control	238
ENSG00000131737|KRT34	-0.123632388465932	1.0	AD	Control	238
ENSG00000229887|HNRNPA1P6	0.0786320763485638	0.706826990389662	AD	Control	238
ENSG00000198083|KRTAP9-9	0.289046694869406	1.0	AD	Control	238
ENSG00000119636|BBOF1	-0.159497136209079	0.0224599710609268	AD	Control	238
ENSG00000213416|KRTAP4-12	0.146049339439512	1.0	AD	Control	238
ENSG00000213417|KRTAP2-4	0.462461961362369	1.0	AD	Control	238
ENSG00000066923|STAG3	0.157531389204552	0.129800022878464	AD	Control	238
ENSG00000213424|KRT222	-0.409211660006611	0.0527082948245385	AD	Control	238
ENSG00000065911|MTHFD2	0.0821921773099979	0.701159853004654	AD	Control	238
ENSG00000114391|RPL24	0.0091844145188229	0.942174287311842	AD	Control	238
ENSG00000213432|RPL17P34	0.324596988643612	1.0	AD	Control	238
ENSG00000114021|NIT2	-0.321570205372188	0.0095285058463076	AD	Control	238
ENSG00000213434|VTI1BP2	-4.35187180215584e-05	0.999814621454932	AD	Control	238
ENSG00000185551|NR2F2	0.100655811412591	0.606220068750136	AD	Control	238
ENSG00000232535|OR5H8	0.534348552288869	1.0	AD	Control	238
ENSG00000213438|YBX2P1	-0.0335157747922153	1.0	AD	Control	238
ENSG00000173575|CHD2	0.0767009219427466	0.211784765056103	AD	Control	238
ENSG00000218502|H2AFZP3	0.0149272383261678	0.957316724022536	AD	Control	238
ENSG00000109390|NDUFC1	-0.133681321283061	0.337314947567525	AD	Control	238
ENSG00000213445|SIPA1	0.238122897066523	0.0788884542039963	AD	Control	238
ENSG00000141741|MIEN1	0.0394489122427275	0.756255211907295	AD	Control	238
ENSG00000170439|METTL7B	0.537070294814365	0.0014027359879838	AD	Control	238
ENSG00000166965|RCCD1	-0.0824020682667967	0.153682057934633	AD	Control	238
ENSG00000187866|FAM122A	-0.0551743028647674	0.432728553197901	AD	Control	238
ENSG00000213451|OR6C69P	0.870228225465698	1.0	AD	Control	238
ENSG00000140553|UNC45A	0.0636223341812973	0.291121344276488	AD	Control	238
ENSG00000213453|FTH1P3	-0.0725491044032132	0.806292294452472	AD	Control	238
ENSG00000196975|ANXA4	0.166515269042245	0.0865752099145644	AD	Control	238
ENSG00000237806|FAUP2	-0.0165954355738285	1.0	AD	Control	238
ENSG00000213462|ERV3-1	0.168062213506653	0.0233471903718706	AD	Control	238
ENSG00000241418|MCRIP2P1	-0.0591165743494768	1.0	AD	Control	238
ENSG00000100650|SRSF5	-0.0910380671419289	0.294079760516726	AD	Control	238
ENSG00000005194|CIAPIN1	-0.188001994610348	0.0802227777795897	AD	Control	238
ENSG00000164112|TMEM155	-0.366756936029149	0.0712694062581031	AD	Control	238
ENSG00000166813|KIF7	0.131070817831204	0.271874838414028	AD	Control	238
ENSG00000159579|RSPRY1	-0.0225417203497994	0.797775670000537	AD	Control	238
ENSG00000156697|UTP14A	-0.0119917914059232	0.867499488018266	AD	Control	238
ENSG00000115484|CCT4	-0.114312808267254	0.390924979769919	AD	Control	238
ENSG00000213484|EIF4A1P8	0.106756111286608	0.505410345463633	AD	Control	238
ENSG00000125651|GTF2F1	-0.127219477204514	0.130010320345741	AD	Control	238
ENSG00000160117|ANKLE1	0.0710463728059787	0.518060666249565	AD	Control	238
ENSG00000213489|AL627231.1	0.776755855274189	1.0	AD	Control	238
ENSG00000187193|MT1X	0.0607256374633643	0.803570352101566	AD	Control	238
ENSG00000213492|NT5C3AP1	-0.0771797061965632	0.800197223214557	AD	Control	238
ENSG00000223905|AC103592.1	0.366723351530856	0.209469500763678	AD	Control	238
ENSG00000217801|AL390719.1	0.0516112975719321	0.558355576131757	AD	Control	238
ENSG00000182450|KCNK4	-0.21142513263995	0.0400329811383068	AD	Control	238
ENSG00000163687|DNASE1L3	0.228645278736359	0.135045626106871	AD	Control	238
ENSG00000101898|MCTS2P	-0.0759137308138772	0.896843632879128	AD	Control	238
ENSG00000225536|STIP1P3	0.33704890902806	1.0	AD	Control	238
ENSG00000081853|PCDHGA2	0.0417242079575747	0.782749976801279	AD	Control	238
ENSG00000108700|CCL8	0.383150488673071	1.0	AD	Control	238
ENSG00000213514|AL731556.1	0.14365265543796	1.0	AD	Control	238
ENSG00000205403|CFI	0.518099083927782	0.0014908803307044	AD	Control	238
ENSG00000141316|SPACA3	0.071255436060289	0.718196451591897	AD	Control	238
ENSG00000005059|MCUB	0.146703024454828	0.305287332834771	AD	Control	238
ENSG00000225492|GBP1P1	0.49250731331445	0.0003974044947244	AD	Control	238
ENSG00000109475|RPL34	0.0252732178831859	0.835356443603553	AD	Control	238
ENSG00000213519|AC132008.1	0.143044906353376	0.48829570684074	AD	Control	238
ENSG00000166164|BRD7	0.0603791337683427	0.17728943735364	AD	Control	238
ENSG00000119737|GPR75	0.13192160148412	0.140629314695535	AD	Control	238
ENSG00000164659|KIAA1324L	-0.0784309591009872	0.463591668234346	AD	Control	238
ENSG00000089775|ZBTB25	0.0104923709425309	0.823303739730702	AD	Control	238
ENSG00000131242|RAB11FIP4	-0.0683230639104889	0.308140529455591	AD	Control	238
ENSG00000058335|RASGRF1	-0.173393922407779	0.0968675004018974	AD	Control	238
ENSG00000068781|STON1-GTF2A1L	0.339279319180489	0.457304774934552	AD	Control	238
ENSG00000163935|SFMBT1	0.0080808462141037	0.928070201914316	AD	Control	238
ENSG00000168772|CXXC4	0.0080613249955262	0.965053708743442	AD	Control	238
ENSG00000163938|GNL3	-0.15895745438701	0.159541584972628	AD	Control	238
ENSG00000015479|MATR3	-0.190751360197949	0.0813042374628759	AD	Control	238
ENSG00000185670|ZBTB3	0.0485338426386789	0.448352203888683	AD	Control	238
ENSG00000218713|AL512378.1	0.152699850118871	0.304492668497187	AD	Control	238
ENSG00000140795|MYLK3	0.0113586231724652	0.932977358779566	AD	Control	238
ENSG00000176927|EFCAB5	0.118696985848471	0.18239055790245	AD	Control	238
ENSG00000213543|RARRES2P2	-0.442065583455929	1.0	AD	Control	238
ENSG00000198720|ANKRD13B	0.0997495800223508	0.468020312159833	AD	Control	238
ENSG00000213553|RPLP0P6	0.179476921815772	1.0	AD	Control	238
ENSG00000094880|CDC23	-0.0728723979374481	0.241739844492823	AD	Control	238
ENSG00000213557|AC068050.1	0.624335623162242	1.0	AD	Control	238
ENSG00000127948|POR	0.0799454555955506	0.303235563309724	AD	Control	238
ENSG00000112984|KIF20A	0.460354298091063	0.0435480708491459	AD	Control	238
ENSG00000149476|TKFC	-0.0152364765341138	0.877526617601883	AD	Control	238
ENSG00000132589|FLOT2	-0.186295173551966	0.006374351600868	AD	Control	238
ENSG00000169752|NRG4	-0.147207091948947	0.207211760748375	AD	Control	238
ENSG00000127957|PMS2P3	0.0516396571621246	0.488663041650257	AD	Control	238
ENSG00000197746|PSAP	-0.0281266472797852	0.848630727273996	AD	Control	238
ENSG00000174428|GTF2IRD2B	0.130211816109197	0.0703699404559808	AD	Control	238
ENSG00000107738|VSIR	0.393821749700862	0.0137316593314026	AD	Control	238
ENSG00000217236|SP9	-0.121003902507346	0.397454650177214	AD	Control	238
ENSG00000233216|AL357373.1	-0.0134091032477696	0.959802535756339	AD	Control	238
ENSG00000186577|SMIM29	0.0086439085782116	0.954677321577076	AD	Control	238
ENSG00000213574|LDHAP5	0.128427553093708	1.0	AD	Control	238
ENSG00000237190|CDKN2AIPNL	-0.1879972636103	0.105924003200382	AD	Control	238
ENSG00000213578|CPLX3	-0.0676385954097328	0.737343685304954	AD	Control	238
ENSG00000115904|SOS1	0.0253556495968529	0.752495006317557	AD	Control	238
ENSG00000223890|AC008171.1	0.354952513872066	1.0	AD	Control	238
ENSG00000213588|ZBTB9	0.0393520759368061	0.955528529308103	AD	Control	238
ENSG00000147206|NXF3	0.360890276294568	0.260214808570705	AD	Control	238
ENSG00000178401|DNAJC22	0.0443798905375996	0.697678215326423	AD	Control	238
ENSG00000110031|LPXN	-0.0597043863961015	0.432288896416556	AD	Control	238
ENSG00000172772|OR10W1	0.186618939431477	1.0	AD	Control	238
ENSG00000213590|AL807752.1	0.0878979387846188	0.515061289870437	AD	Control	238
ENSG00000181619|GPR135	-0.0318557455658119	0.752386129780627	AD	Control	238
ENSG00000165215|CLDN3	-0.0220124036369904	0.961582909082126	AD	Control	238
ENSG00000176410|DNAJC30	-0.100452252596753	0.131502220672971	AD	Control	238
ENSG00000213601|KRT18P19	-0.207262157724027	1.0	AD	Control	238
ENSG00000230213|OR8V1P	0.416495471908327	1.0	AD	Control	238
ENSG00000187812|AC019294.1	-0.0076583896489969	1.0	AD	Control	238
ENSG00000197162|ZNF785	0.156552912577343	0.040108896406266	AD	Control	238
ENSG00000149925|ALDOA	-0.131738343738235	0.30529832209906	AD	Control	238
ENSG00000213612|FAM220CP	-0.0259193451134655	0.895395478545744	AD	Control	238
ENSG00000138311|ZNF365	-0.274455332108658	0.0530811572862084	AD	Control	238
ENSG00000213613|RPL11P3	0.0305781890761718	0.866161388708331	AD	Control	238
ENSG00000196313|POM121	0.0256182170883073	0.829203113357849	AD	Control	238
ENSG00000123444|KBTBD4	-0.186495240855254	0.0580520056415234	AD	Control	238
ENSG00000099840|IZUMO4	-0.0091219028846291	0.940808964793389	AD	Control	238
ENSG00000242092|HLA-DMB	0.620052815905862	0.523083859039785	AD	Control	238
ENSG00000237887|RPL23AP32	0.0696997759103995	0.66076861250542	AD	Control	238
ENSG00000213626|LBH	-0.0248391714213434	0.88261834808708	AD	Control	238
ENSG00000165449|SLC16A9	0.287525467508684	0.027180449570389	AD	Control	238
ENSG00000198039|ZNF273	0.0191046122414255	0.814508437406873	AD	Control	238
ENSG00000276219|ZNF676	0.0542076965985115	0.718499180035072	AD	Control	238
ENSG00000025434|NR1H3	0.122429772410338	0.095982844441967	AD	Control	238
ENSG00000184788|SATL1	0.0439542344213073	0.720949146249696	AD	Control	238
ENSG00000213644|SAPCD2P1	-0.132064762625443	1.0	AD	Control	238
ENSG00000213645|SLC25A1P3	0.741254698945769	1.0	AD	Control	238
ENSG00000213548|PPIAP81	0.551876657558903	1.0	AD	Control	238
ENSG00000106153|CHCHD2	-0.154917193204759	0.252693301307562	AD	Control	238
ENSG00000213653|RPL22P22	0.597712884686122	1.0	AD	Control	238
ENSG00000149182|ARFGAP2	-0.0428771968459343	0.369246087118605	AD	Control	238
ENSG00000168175|MAPK1IP1L	0.0755994867446015	0.438017696486064	AD	Control	238
ENSG00000178252|WDR6	0.0527732526359374	0.435817456663347	AD	Control	238
ENSG00000151239|TWF1	-0.014073598355661	0.907008487635781	AD	Control	238
ENSG00000225419|RPL21P3	0.0905171413117277	0.744879468450147	AD	Control	238
ENSG00000213671|OLA1P2	0.185295072928812	0.209580174378311	AD	Control	238
ENSG00000172164|SNTB1	0.283575409667857	0.022867879952059	AD	Control	238
ENSG00000213683|AC002056.1	0.169037492094453	1.0	AD	Control	238
ENSG00000226641|AL391647.1	0.0248985137191157	1.0	AD	Control	238
ENSG00000108448|TRIM16L	0.0136124950616057	0.890090133517331	AD	Control	238
ENSG00000240445|FOXO3B	-0.0270720714875684	0.891101493335899	AD	Control	238
ENSG00000130487|KLHDC7B	0.469055395441163	0.155634706417125	AD	Control	238
ENSG00000213690|AL360271.1	0.177586939517156	0.500731392295158	AD	Control	238
ENSG00000197930|ERO1A	-0.0419825419352782	0.62114485851657	AD	Control	238
ENSG00000164051|CCDC51	-0.0374038511680133	0.731602197770577	AD	Control	238
ENSG00000146676|PURB	-0.192541863878275	0.0431575757863828	AD	Control	238
ENSG00000213698|AC240504.1	0.55353580381966	1.0	AD	Control	238
ENSG00000128165|ADM2	0.249727669971866	0.0913396426807373	AD	Control	238
ENSG00000139132|FGD4	0.104946236650614	0.0464524438083624	AD	Control	238
ENSG00000174808|BTC	-0.273655435295934	0.117649764128361	AD	Control	238
ENSG00000109321|AREG	0.152681073934756	1.0	AD	Control	238
ENSG00000163739|CXCL1	-0.267885710769549	0.532565378187575	AD	Control	238
ENSG00000278545|MARCH8	0.0775172777896912	0.60604955379732	AD	Control	238
ENSG00000213704|EEF1A1P15	0.832053451533033	1.0	AD	Control	238
ENSG00000149089|APIP	0.0563902188065664	0.565524878716688	AD	Control	238
ENSG00000213706|AL590762.2	0.295464514933439	1.0	AD	Control	238
ENSG00000213707|HMGB1P10	0.185924451461519	0.500786909934252	AD	Control	238
ENSG00000141040|ZNF287	-0.267269725411769	0.0066062157132664	AD	Control	238
ENSG00000100483|VCPKMT	-0.248973851917687	0.0512581540373096	AD	Control	238
ENSG00000155097|ATP6V1C1	-0.414448963872415	0.0076316412642717	AD	Control	238
ENSG00000101144|BMP7	0.221811879068434	0.0675122977647737	AD	Control	238
ENSG00000103353|UBFD1	-0.20102405185391	0.0076474473404837	AD	Control	238
ENSG00000002746|HECW1	-0.198222981711649	0.01883805655093	AD	Control	238
ENSG00000187607|ZNF286A	-0.0120218959087124	0.887727794487039	AD	Control	238
ENSG00000106571|GLI3	0.212751831175809	0.170038330652537	AD	Control	238
ENSG00000230256|FGFR1OP2P1	0.278043659081334	1.0	AD	Control	238
ENSG00000170946|DNAJC24	-0.0700239335795761	0.0959692083421212	AD	Control	238
ENSG00000204427|ABHD16A	0.0471463588732095	0.868045384718709	AD	Control	238
ENSG00000233225|AC004987.2	0.695487574640765	1.0	AD	Control	238
ENSG00000113391|FAM172A	-0.0436398184681953	0.409664318539611	AD	Control	238
ENSG00000213731|RAB5CP1	0.0182845940537031	0.937033827304304	AD	Control	238
ENSG00000213735|ANAPC10P1	0.0974556004238266	0.684783355644749	AD	Control	238
ENSG00000213736|AC026310.1	0.461651766613511	1.0	AD	Control	238
ENSG00000182257|PRR34	0.232724367695294	0.0897702138231406	AD	Control	238
ENSG00000213740|SERBP1P1	0.75042487690129	1.0	AD	Control	238
ENSG00000186446|ZNF501	-0.0559983048743209	0.55142805735064	AD	Control	238
ENSG00000114978|MOB1A	0.154830668057484	0.0247273071854887	AD	Control	238
ENSG00000213747|AL627390.1	0.617570555762006	1.0	AD	Control	238
ENSG00000171956|FOXB1	0.214376865463744	0.406239699660343	AD	Control	238
ENSG00000140297|GCNT3	0.224594004421387	0.0955074383361213	AD	Control	238
ENSG00000132464|ENAM	0.249833238993869	0.0946866350505604	AD	Control	238
ENSG00000185219|ZNF445	0.0305740502319861	0.532518387857541	AD	Control	238
ENSG00000109205|ODAM	0.249336841043666	1.0	AD	Control	238
ENSG00000213754|AL356317.1	0.169977994635547	0.38108259301028	AD	Control	238
ENSG00000156170|NDUFAF6	-0.0773827835260316	0.205885494025337	AD	Control	238
ENSG00000213700|RPL17P50	0.290098139376653	0.1116851474962	AD	Control	238
ENSG00000152409|JMY	-0.108951930196893	0.167052524551437	AD	Control	238
ENSG00000196724|ZNF418	-0.0653832894168978	0.203701572180934	AD	Control	238
ENSG00000213761|MT1P1	0.162849393225981	1.0	AD	Control	238
ENSG00000213762|ZNF134	-0.163818806826917	0.0045016652027603	AD	Control	238
ENSG00000233560|KRT8P39	0.224797521585209	0.160351956918888	AD	Control	238
ENSG00000179826|MRGPRX3	0.183529844301947	0.219629906865874	AD	Control	238
ENSG00000213778|HNRNPA1P32	0.602154085458066	1.0	AD	Control	238
ENSG00000172936|MYD88	0.247781485956398	0.171027019885472	AD	Control	238
ENSG00000255993|PSMC1P9	-0.124749029500778	1.0	AD	Control	238
ENSG00000111261|MANSC1	-0.0963134145619807	0.458711162584927	AD	Control	238
ENSG00000072864|NDE1	0.346624444859965	0.0028391933303771	AD	Control	238
ENSG00000213786|NHP2P2	0.636650592361464	1.0	AD	Control	238
ENSG00000166783|MARF1	-0.0592022932565228	0.345360726333678	AD	Control	238
ENSG00000139083|ETV6	0.135822046895024	0.164447343318184	AD	Control	238
ENSG00000213790|OLA1P1	0.0907059720517009	1.0	AD	Control	238
ENSG00000154330|PGM5	0.10117697430759	0.284406506787352	AD	Control	238
ENSG00000129084|PSMA1	-0.267225482985928	0.0512581540373096	AD	Control	238
ENSG00000198951|NAGA	0.217757321542874	0.0260571866898729	AD	Control	238
ENSG00000187735|TCEA1	0.0158214028180343	0.835451088347156	AD	Control	238
ENSG00000137869|CYP19A1	0.387063415214125	0.283067434975292	AD	Control	238
ENSG00000198346|ZNF813	0.150506947827228	0.0882130652837281	AD	Control	238
ENSG00000196417|ZNF765	0.0866077330322272	0.189110166363151	AD	Control	238
ENSG00000255991|AC121334.1	0.116800968451838	0.695412376934072	AD	Control	238
ENSG00000100167|SEPT3	-0.185426926729348	0.0254425395960046	AD	Control	238
ENSG00000197497|ZNF665	0.110665544491904	0.220181722666482	AD	Control	238
ENSG00000213816|CNN2P4	0.103553922854457	1.0	AD	Control	238
ENSG00000213822|CEACAM18	0.221646497130192	1.0	AD	Control	238
ENSG00000170516|COX7B2	0.225752278667702	1.0	AD	Control	238
ENSG00000234257|SOD2P1	0.121154115331138	1.0	AD	Control	238
ENSG00000144645|OSBPL10	-0.17422019956149	0.0118189989660008	AD	Control	238
ENSG00000235349|AC016769.3	0.0253639338541018	1.0	AD	Control	238
ENSG00000213860|RPL21P75	-0.974526978427864	1.0	AD	Control	238
ENSG00000081052|COL4A4	0.237730011082207	0.213315043012991	AD	Control	238
ENSG00000179796|LRRC3B	-0.0939637724020402	0.349616513016126	AD	Control	238
ENSG00000213871|TAF9BP1	-0.0789245916009191	0.625778416082974	AD	Control	238
ENSG00000171766|GATM	0.178501206533224	0.0136531288336474	AD	Control	238
ENSG00000106460|TMEM106B	-0.122370526439096	0.264800039341452	AD	Control	238
ENSG00000213443|AC007068.1	1.09091565488892	1.0	AD	Control	238
ENSG00000213882|CYB5AP4	0.462433247124751	1.0	AD	Control	238
ENSG00000238025|ZDHHC4P1	0.316367525117825	0.291542248828518	AD	Control	238
ENSG00000063169|BICRA	0.112535238826094	0.31588331931687	AD	Control	238
ENSG00000213889|PPM1N	1.49361020266202	0.0009463665881428	AD	Control	238
ENSG00000115661|STK16	-0.0616958233593665	0.522011056174445	AD	Control	238
ENSG00000112462|OR12D3	0.351469708694686	1.0	AD	Control	238
ENSG00000213917|RPL5P8	0.0397527518834492	0.904990411187873	AD	Control	238
ENSG00000197296|FITM2	-0.0266248019632664	0.662837528080244	AD	Control	238
ENSG00000144597|EAF1	-0.159983759022037	0.0614115973709311	AD	Control	238
ENSG00000213924|HNRNPH1P2	0.587412898653462	1.0	AD	Control	238
ENSG00000213926|MSRB1P1	0.516822716490555	1.0	AD	Control	238
ENSG00000104814|MAP4K1	0.14417980633266	0.192812463916692	AD	Control	238
ENSG00000140993|TIGD7	-0.108413382187574	0.242212983042771	AD	Control	238
ENSG00000010539|ZNF200	0.0169614121583677	0.806460626047268	AD	Control	238
ENSG00000085644|ZNF213	-0.061622778737026	0.457665077919201	AD	Control	238
ENSG00000167604|NFKBID	0.23743323512978	0.0602162767064356	AD	Control	238
ENSG00000272968|RBAK-RBAKDN	0.0012562466575703	0.996798770981025	AD	Control	238
ENSG00000216754|AL050335.1	0.211770157726874	0.355757093241087	AD	Control	238
ENSG00000167332|OR51E2	0.149977323877356	0.223279865595224	AD	Control	238
ENSG00000180785|OR51E1	0.440542296234613	0.192477348725273	AD	Control	238
ENSG00000213943|KRT18P17	-0.451308651481234	1.0	AD	Control	238
ENSG00000140265|ZSCAN29	0.094465599682164	0.10144911478225	AD	Control	238
ENSG00000233822|HIST1H2BN	-0.239067068736913	0.158846936620019	AD	Control	238
ENSG00000132388|UBE2G1	-0.0222128389439608	0.801532451379731	AD	Control	238
ENSG00000215464|AP000354.1	0.373614290089289	1.0	AD	Control	238
ENSG00000158669|GPAT4	-0.0311293013224335	0.652301881122838	AD	Control	238
ENSG00000213954|ATP5PDP3	0.832352863223382	1.0	AD	Control	238
ENSG00000129535|NRL	0.0162097154813799	0.905530276209393	AD	Control	238
ENSG00000100884|CPNE6	-0.0955577162894869	0.406143608124931	AD	Control	238
ENSG00000213958|KRT18P29	0.365007911974141	1.0	AD	Control	238
ENSG00000213959|AL035419.1	0.451247804458178	1.0	AD	Control	238
ENSG00000213962|API5P2	0.64615237385628	1.0	AD	Control	238
ENSG00000196639|HRH1	-0.0143319429361211	0.922528872667363	AD	Control	238
ENSG00000213965|NUDT19	0.0679421625408794	0.240997427445548	AD	Control	238
ENSG00000116044|NFE2L2	0.13533009165931	0.0169955727005689	AD	Control	238
ENSG00000169490|TM2D2	-0.101230800686038	0.364459036428199	AD	Control	238
ENSG00000151881|TMEM267	-0.120108391127854	0.240441615293049	AD	Control	238
ENSG00000091428|RAPGEF4	-0.310335008066672	0.0007787997834186	AD	Control	238
ENSG00000213972|AL024509.1	0.730115721382979	1.0	AD	Control	238
ENSG00000164849|GPR146	0.229068681158357	0.18001684531761	AD	Control	238
ENSG00000213973|ZNF99	0.104451702761348	0.308363953445597	AD	Control	238
ENSG00000196109|ZNF676	0.0441899804772348	0.759504945378304	AD	Control	238
ENSG00000160321|ZNF208	0.0489150537214442	0.732213497082981	AD	Control	238
ENSG00000078246|TULP3	0.289945728708342	0.0042776524247255	AD	Control	238
ENSG00000126870|WDR60	0.058043820002391	0.591734956233811	AD	Control	238
ENSG00000123243|ITIH5	0.331693964892205	0.041140891962917	AD	Control	238
ENSG00000122692|SMU1	-0.0729917133117675	0.283035702141881	AD	Control	238
ENSG00000129460|NGDN	-0.0442125137757517	0.57713169622966	AD	Control	238
ENSG00000085788|DDHD2	-0.110216134395096	0.0964550369001095	AD	Control	238
ENSG00000257070|AP003170.5	-0.124437064840127	1.0	AD	Control	238
ENSG00000157212|PAXIP1	0.0460151056336279	0.49723239600749	AD	Control	238
ENSG00000007168|PAFAH1B1	-0.274638010946138	0.0069849047096384	AD	Control	238
ENSG00000172824|CES4A	-0.0180892634617868	0.896102835577499	AD	Control	238
ENSG00000214003|ATP5PBP3	0.364858163293053	1.0	AD	Control	238
ENSG00000214009|PCNAP3	0.540670394118176	1.0	AD	Control	238
ENSG00000214015|RPL32P23	0.542209140148328	1.0	AD	Control	238
ENSG00000214019|AL034370.1	0.545044563573097	1.0	AD	Control	238
ENSG00000250151|ARPC4-TTLL3	0.0017240100906051	0.991531115507252	AD	Control	238
ENSG00000241553|ARPC4	-0.155356085173958	0.0852078822014791	AD	Control	238
ENSG00000129965|INS-IGF2	0.237040880624215	1.0	AD	Control	238
ENSG00000168907|PLA2G4F	0.0584583349178283	0.733444697868133	AD	Control	238
ENSG00000099331|MYO9B	0.32526891209724	0.0304177663462475	AD	Control	238
ENSG00000214022|REPIN1	0.0693982187869654	0.343332438802781	AD	Control	238
ENSG00000136541|ERMN	0.21324024691033	0.0817627164549059	AD	Control	238
ENSG00000214024|RPL23AP29	0.672529940390816	1.0	AD	Control	238
ENSG00000214025|ATP5PBP4	0.593495226621437	1.0	AD	Control	238
ENSG00000137055|PLAA	-0.122493380495276	0.0596385965811534	AD	Control	238
ENSG00000243789|JMJD7	0.057545727946298	0.631536845690156	AD	Control	238
ENSG00000256745|AP002784.2	-0.307773138523027	1.0	AD	Control	238
ENSG00000216866|RPS2P55	0.317597788998832	1.0	AD	Control	238
ENSG00000214041|PGAM1P4	0.229096278869866	0.31547145723939	AD	Control	238
ENSG00000196085|AC013442.1	0.0350332579600274	1.0	AD	Control	238
ENSG00000063854|HAGH	-0.0766994885585977	0.339154688035711	AD	Control	238
ENSG00000152611|CAPSL	0.0564793948221635	0.873545840888108	AD	Control	238
ENSG00000226693|NXNP1	0.382394095463371	1.0	AD	Control	238
ENSG00000214051|ARF4P3	0.515147290887647	1.0	AD	Control	238
ENSG00000232176|AL161909.1	0.0409972380693324	0.85057763969484	AD	Control	238
ENSG00000011243|AKAP8L	-0.0002156794200978	0.998718578499703	AD	Control	238
ENSG00000214067|AL360182.1	0.143749434881802	0.371979571324947	AD	Control	238
ENSG00000265818|EEF1E1-BLOC1S5	-0.316997994846505	1.0	AD	Control	238
ENSG00000144619|CNTN4	-0.21057073411569	0.0643169817604557	AD	Control	238
ENSG00000214073|RPL21P17	0.577934581103513	1.0	AD	Control	238
ENSG00000214076|CPSF1P1	-0.0537483053385202	0.715656448724511	AD	Control	238
ENSG00000214081|CYP4F30P	0.0184866620253853	0.920306860155422	AD	Control	238
ENSG00000204434|POTEKP	0.0151309667567811	1.0	AD	Control	238
ENSG00000214087|ARL16	-0.111818642400723	0.16571390591825	AD	Control	238
ENSG00000177042|TMEM80	0.160029435355368	0.0656846487040145	AD	Control	238
ENSG00000126001|CEP250	0.0200527918649096	0.842730717674362	AD	Control	238
ENSG00000214097|SMCO1	0.125951496377534	0.569109421291822	AD	Control	238
ENSG00000214100|PLAC9P1	0.132615352838023	0.631497748556179	AD	Control	238
ENSG00000214102|WEE2	-0.126592683513347	0.627872027246689	AD	Control	238
ENSG00000135127|BICDL1	-0.120327975598519	0.123669556206519	AD	Control	238
ENSG00000133401|PDZD2	-0.0359082493110528	0.680864408405096	AD	Control	238
ENSG00000006459|KDM7A	0.0876142661595733	0.173134022684584	AD	Control	238
ENSG00000214110|LDHAP4	-0.304469345996103	0.0613253024272512	AD	Control	238
ENSG00000214114|MYCBP	0.137806507403801	0.153068682074808	AD	Control	238
ENSG00000099849|RASSF7	-0.0340534018787966	0.877719492205016	AD	Control	238
ENSG00000256968|SNRPEP2	0.246908208656268	1.0	AD	Control	238
ENSG00000214125|AC005005.1	0.385763090803698	1.0	AD	Control	238
ENSG00000214128|TMEM213	0.145290656674952	0.193457232682067	AD	Control	238
ENSG00000146842|TMEM209	0.114777135304953	0.0721416141681423	AD	Control	238
ENSG00000197744|PTMAP2	0.0714838875534872	0.79198569780674	AD	Control	238
ENSG00000214140|PRCD	0.107835765789971	0.399587710825286	AD	Control	238
ENSG00000214142|RPL7P60	0.0208604441573091	0.923804670673984	AD	Control	238
ENSG00000257949|TEN1	-0.0883608404526525	0.464274031743722	AD	Control	238
ENSG00000214144|AL390728.1	-0.299897432843282	1.0	AD	Control	238
ENSG00000214147|AC092952.1	-0.139537986252045	1.0	AD	Control	238
ENSG00000142102|PGGHG	0.435778637537331	0.009695259356469	AD	Control	238
ENSG00000214160|ALG3	-0.0004744275425919	0.997531772630745	AD	Control	238
ENSG00000214174|AMZ2P1	-0.171178476368195	0.0965344962899246	AD	Control	238
ENSG00000214176|PLEKHM1P1	0.13380897593014	0.180931659696424	AD	Control	238
ENSG00000243014|PTMAP8	0.479132411186558	0.0320046858636054	AD	Control	238
ENSG00000242852|ZNF709	0.0031592991036169	0.980522535294242	AD	Control	238
ENSG00000197646|PDCD1LG2	0.14517595552012	0.259851240520424	AD	Control	238
ENSG00000214190|RNF152P1	-0.0829980338750776	0.699491102223301	AD	Control	238
ENSG00000214189|ZNF788P	0.0009473555015586	0.994072430273919	AD	Control	238
ENSG00000214192|UBE2V1P2	0.418864189566647	1.0	AD	Control	238
ENSG00000129472|RAB2B	0.0014181419486454	0.987477250796881	AD	Control	238
