gene_name	log2_fold_change	p_value	sample_size	ref_allele	non_ref_allele
RPLP0P9|ENSG00000229119	-0.112376654	0.753688841	31	Control	AD
NPY5R|ENSG00000164129	0.769718298	0.062819958	31	Control	AD
GRIA4|ENSG00000152578	0.073718636	0.796643188	31	Control	AD
C1orf216|ENSG00000142686	-0.253021511	0.219938105	31	Control	AD
	0.307060345	0.415666374	31	Control	AD
PCDH19|ENSG00000165194	0.954409209	0.010654696	31	Control	AD
TTC3P1|ENSG00000215105	0.103883145	0.77644052	31	Control	AD
RAPGEF2|ENSG00000109756	-0.449850632	0.023893833	31	Control	AD
GYPC|ENSG00000136732	-0.193876446	0.428032705	31	Control	AD
RC3H2|ENSG00000056586	-0.409598906	0.021318965	31	Control	AD
NAPG|ENSG00000134265	0.138748172	0.470577286	31	Control	AD
HAP1|ENSG00000173805	0.553835003	0.163231209	31	Control	AD
NMNAT2|ENSG00000157064	0.671599573	0.073312288	31	Control	AD
DPP8|ENSG00000074603	0.259653137	0.291899091	31	Control	AD
CAMK4|ENSG00000152495	0.418757349	0.168876305	31	Control	AD
KLK7|ENSG00000169035	0.326001041	0.38778692	31	Control	AD
PIP5K1B|ENSG00000107242	0.431857089	0.169292155	31	Control	AD
SYNPR|ENSG00000163630	0.551611752	0.171438387	31	Control	AD
PFN2|ENSG00000070087	0.404561691	0.104419968	31	Control	AD
SIGIRR|ENSG00000185187	0.062837266	0.793784171	31	Control	AD
HLF|ENSG00000108924	0.301721699	0.343322634	31	Control	AD
FAM20C|ENSG00000282147	0.425643331	0.178859515	31	Control	AD
MDK|ENSG00000110492	0.748748191	0.011189328	31	Control	AD
TRIM47|ENSG00000132481	0.315907025	0.333613932	31	Control	AD
ZNF408|ENSG00000175213	-0.052064695	0.798348394	31	Control	AD
NPY1R|ENSG00000164128	0.59908125	0.125316747	31	Control	AD
ZNF646|ENSG00000167395	0.070687528	0.760680285	31	Control	AD
PTRH1|ENSG00000187024	0.4989733	0.031634306	31	Control	AD
HSPB7|ENSG00000173641	-0.778616241	0.027069348	31	Control	AD
ABHD14B|ENSG00000114779	-0.299167746	0.195357727	31	Control	AD
ZNF672|ENSG00000171161	0.000323	0.998745393	31	Control	AD
TSKU|ENSG00000182704	0.651650532	0.012649563	31	Control	AD
LRRTM3|ENSG00000198739	0.846835842	0.023411843	31	Control	AD
KLHL7|ENSG00000122550	0.144062777	0.508853718	31	Control	AD
GNAL|ENSG00000141404	0.136077775	0.513724034	31	Control	AD
INPP4B|ENSG00000109452	0.289211267	0.337937303	31	Control	AD
CD200|ENSG00000091972	0.767246615	0.028701791	31	Control	AD
PGLS|ENSG00000130313	-0.043478765	0.849069312	31	Control	AD
FLNA|ENSG00000196924	0.322482071	0.290785429	31	Control	AD
IFNAR2|ENSG00000159110	0.141004246	0.583965239	31	Control	AD
HEMK1|ENSG00000114735	0.229020448	0.314061395	31	Control	AD
PLAT|ENSG00000104368	0.9188811	0.00323011	31	Control	AD
PDE1A|ENSG00000115252	0.343994024	0.375323876	31	Control	AD
PEX26|ENSG00000215193	-0.137869794	0.31933897	31	Control	AD
FAM225A|ENSG00000231528	-0.329626546	0.351939556	31	Control	AD
COL6A3|ENSG00000163359	0.627454905		31	Control	AD
EPOP|ENSG00000273604	0.369009437	0.195559877	31	Control	AD
SCAMP2|ENSG00000140497	0.158488573	0.501922238	31	Control	AD
ZNF25|ENSG00000175395	0.316140127	0.255953992	31	Control	AD
HDGFL3|ENSG00000166503	-0.266243284	0.101630434	31	Control	AD
ZFP36L2|ENSG00000152518	0.065315162	0.77483836	31	Control	AD
	0.1713955	0.580905924	31	Control	AD
NEXMIF|ENSG00000050030	0.608473715	0.078431475	31	Control	AD
TCAF1|ENSG00000198420	0.147209067	0.525471926	31	Control	AD
FAXC|ENSG00000146267	0.571862672	0.078991143	31	Control	AD
ATG9A|ENSG00000198925	0.097469495	0.722375303	31	Control	AD
SGTB|ENSG00000197860	0.622795632	0.044624556	31	Control	AD
CINP|ENSG00000100865	0.313676722	0.015962157	31	Control	AD
PPP3CB|ENSG00000107758	0.3554422	0.206175022	31	Control	AD
GADD45B|ENSG00000099860	0.978720231	0.009073974	31	Control	AD
ARFGEF2|ENSG00000124198	0.0772206	0.785788254	31	Control	AD
C2orf69|ENSG00000178074	0.366535581	0.146717033	31	Control	AD
DLGAP1|ENSG00000170579	0.785401749	0.036517929	31	Control	AD
	0.857418054	0.03576848	31	Control	AD
EPDR1|ENSG00000086289	0.99172318	0.005283735	31	Control	AD
WFDC2|ENSG00000101443	0.435958308	0.099491488	31	Control	AD
STMN1|ENSG00000117632	0.001846477	0.994193665	31	Control	AD
DGKB|ENSG00000136267	0.457071855	0.212544356	31	Control	AD
FAM225B|ENSG00000225684	0.193179139	0.630117198	31	Control	AD
SH3GL2|ENSG00000107295	0.78271312	0.043350786	31	Control	AD
GRM8|ENSG00000179603	0.917594379	0.028433415	31	Control	AD
MTCO2P2|ENSG00000267541	0.132742903	0.752287266	31	Control	AD
TXNRD2|ENSG00000184470	0.40037902	0.021445784	31	Control	AD
CDC40|ENSG00000168438	0.24878413	0.419990544	31	Control	AD
RNF2|ENSG00000121481	0.596112849	0.039872386	31	Control	AD
ABCC12|ENSG00000140798	1.108287788	0.002554871	31	Control	AD
SACS|ENSG00000151835	0.23832408	0.414261802	31	Control	AD
GPC1|ENSG00000063660	0.459063606	0.013410463	31	Control	AD
NCKAP1|ENSG00000061676	0.225286091	0.403575328	31	Control	AD
ATP6V1C1|ENSG00000155097	0.264506562	0.347821364	31	Control	AD
FOXN3-AS1|ENSG00000258920	-0.168758304	0.601470655	31	Control	AD
APRT|ENSG00000198931	0.132974135	0.542116494	31	Control	AD
PTPRM|ENSG00000173482	0.265527303	0.247691028	31	Control	AD
SLC36A4|ENSG00000180773	0.285042586	0.170237158	31	Control	AD
HPRT1|ENSG00000165704	0.822305261	0.026089909	31	Control	AD
ITFG1|ENSG00000129636	0.946513469	0.011762152	31	Control	AD
NTN4|ENSG00000074527	0.394816309	0.185006848	31	Control	AD
RASGRP2|ENSG00000068831	0.281589881	0.244889462	31	Control	AD
PPP1R14B-AS1|ENSG00000256940	0.803470269		31	Control	AD
C2orf68|ENSG00000168887	-0.25784997	0.173186068	31	Control	AD
LY86-AS1|ENSG00000216863	0.519977722	0.191437145	31	Control	AD
RAB39B|ENSG00000155961	0.306126979	0.289988109	31	Control	AD
CBY1|ENSG00000100211	-0.393154251	0.066154891	31	Control	AD
CITED2|ENSG00000164442	0.499832937	0.113607588	31	Control	AD
OLFM3|ENSG00000118733	0.859088133	0.040325831	31	Control	AD
ATRNL1|ENSG00000107518	0.872132281	0.02141169	31	Control	AD
CDC42EP1|ENSG00000128283	-0.648127375	0.013510606	31	Control	AD
CDH12|ENSG00000154162	0.547892513	0.192268267	31	Control	AD
BET1L|ENSG00000177951	0.121039014	0.416859302	31	Control	AD
MAEL|ENSG00000143194	0.16730697	0.625953852	31	Control	AD
LNX1|ENSG00000072201	0.830460745	0.037820122	31	Control	AD
C19orf25|ENSG00000119559	0.0777261	0.722280808	31	Control	AD
CACTIN|ENSG00000105298	-0.06806805	0.672286593	31	Control	AD
UPF1|ENSG00000005007	0.157415482	0.303329161	31	Control	AD
CSTB|ENSG00000160213	0.395175415	0.101101889	31	Control	AD
LYSMD2|ENSG00000140280	0.627266261	0.010837265	31	Control	AD
RIPK1|ENSG00000137275	-0.229027514	0.284461081	31	Control	AD
ZDBF2|ENSG00000283649	0.188109275	0.542356298	31	Control	AD
FBXO34|ENSG00000178974	0.422772852	0.134147126	31	Control	AD
	-0.000736	0.99834404	31	Control	AD
SSTR1|ENSG00000139874	0.863418168	0.010006072	31	Control	AD
CAB39|ENSG00000135932	-0.233609168	0.149004258	31	Control	AD
CROCCP2|ENSG00000215908	-0.405101116	0.049332834	31	Control	AD
SMIM32|ENSG00000271824	0.187924573	0.653002602	31	Control	AD
HYAL2|ENSG00000068001	0.050797526	0.850340439	31	Control	AD
SYT4|ENSG00000132872	0.884688775	0.035242335	31	Control	AD
NWD2|ENSG00000174145	0.723691454	0.085274389	31	Control	AD
DPY19L2P4|ENSG00000235436	0.226141145	0.554194115	31	Control	AD
PSENEN|ENSG00000205155	0.418476671	0.055055111	31	Control	AD
HMGN2|ENSG00000198830	0.203365015	0.27721248	31	Control	AD
PLP2|ENSG00000102007	0.510700608	0.136767424	31	Control	AD
UTRN|ENSG00000152818	-0.258621287	0.210930461	31	Control	AD
SMIM29|ENSG00000186577	0.50510118	0.114321334	31	Control	AD
FABP5|ENSG00000164687	1.324929759		31	Control	AD
SECTM1|ENSG00000141574	1.032066475	0.014034949	31	Control	AD
SCN9A|ENSG00000169432	0.513952691	0.095386125	31	Control	AD
H1-2|ENSG00000187837	-0.09785636	0.750782743	31	Control	AD
MIR4500HG|ENSG00000228824	0.390080852	0.348546219	31	Control	AD
SPSB1|ENSG00000171621	-0.476227176	0.100792152	31	Control	AD
ANKRD46|ENSG00000186106	-0.033725328	0.875994892	31	Control	AD
CAP2|ENSG00000112186	0.800871757	0.049275497	31	Control	AD
