gene_name	log2_fold_change	p_value	sample_size	ref_allele	non_ref_allele
WASF1|ENSG00000112290	0.372956561	0.318949334	31	Control	AD
CLOCK|ENSG00000134852	-0.053518429	0.783619441	31	Control	AD
RNF122|ENSG00000133874	0.558518839		31	Control	AD
ZC2HC1A|ENSG00000104427	0.447788445	0.155028808	31	Control	AD
EPHA5|ENSG00000145242	0.88000649	0.034026759	31	Control	AD
ZMAT5|ENSG00000100319	0.240515449	0.241945786	31	Control	AD
C2orf80|ENSG00000188674	0.837790651	0.00923602	31	Control	AD
TIAM2|ENSG00000146426	0.514039482	0.156794649	31	Control	AD
FAM234A|ENSG00000167930	-0.241064707	0.357175783	31	Control	AD
ADAMTS3|ENSG00000156140	0.405860502	0.313239362	31	Control	AD
CACNA2D3|ENSG00000157445	0.518603821	0.131688359	31	Control	AD
PCNX3|ENSG00000197136	0.139229334	0.279100197	31	Control	AD
ANXA2|ENSG00000182718	0.016468237	0.960481167	31	Control	AD
KCND2|ENSG00000184408	0.545522497	0.11586744	31	Control	AD
G3BP2|ENSG00000138757	0.154672883	0.558439489	31	Control	AD
BEST3|ENSG00000127325	0.237039487	0.498256718	31	Control	AD
LDB2|ENSG00000169744	0.567223339	0.12808721	31	Control	AD
SOSTDC1|ENSG00000171243	0.977750799	0.019141075	31	Control	AD
STYK1|ENSG00000060140	0.685718628	0.100275942	31	Control	AD
	0.369651331	0.262862866	31	Control	AD
SLC35A4|ENSG00000176087	-0.010731641	0.955525209	31	Control	AD
RGMA|ENSG00000182175	0.842418256	2.2e-05	31	Control	AD
HMGCLL1|ENSG00000146151	0.43114714	0.216088927	31	Control	AD
TIMM29|ENSG00000142444	0.020471297	0.895046663	31	Control	AD
ATP6V1A|ENSG00000114573	0.668630389	0.050884993	31	Control	AD
RRBP1|ENSG00000125844	-0.185630919	0.307837589	31	Control	AD
SUCLA2|ENSG00000136143	0.130767355	0.465326452	31	Control	AD
TMEM132B|ENSG00000139364	0.343711177	0.177284185	31	Control	AD
ZCCHC12|ENSG00000174460	0.883624083	0.025887749	31	Control	AD
RIT2|ENSG00000152214	0.51905342	0.15600671	31	Control	AD
MYO5A|ENSG00000197535	-0.237537078	0.398963198	31	Control	AD
HDAC7|ENSG00000061273	-0.26290308	0.206033784	31	Control	AD
URM1|ENSG00000167118	0.169943122	0.367555529	31	Control	AD
MOAP1|ENSG00000278268	0.389794519	0.173303357	31	Control	AD
PPP4R4|ENSG00000278326	0.382813075	0.2237667	31	Control	AD
GRB14|ENSG00000115290	0.005272138	0.986792328	31	Control	AD
GPR3|ENSG00000181773	1.124714454	0.005587798	31	Control	AD
TM4SF1|ENSG00000169908	-0.11148025	0.758057346	31	Control	AD
B4GALT6|ENSG00000118276	0.565246016	0.124397365	31	Control	AD
LINC01748|ENSG00000226476	0.701431952	0.089275877	31	Control	AD
MMP15|ENSG00000102996	0.707178446	0.001939785	31	Control	AD
SLC1A1|ENSG00000106688	0.062067913	0.834828162	31	Control	AD
EPHX4|ENSG00000172031	0.633758334	0.098978757	31	Control	AD
NTN1|ENSG00000065320	0.461757383	0.051461693	31	Control	AD
CNOT7|ENSG00000198791	-0.063273997	0.683494132	31	Control	AD
CA10|ENSG00000154975	0.761410672	0.007735106	31	Control	AD
YWHAG|ENSG00000170027	0.378503655	0.248909002	31	Control	AD
CSDC2|ENSG00000172346	0.673677664	0.063352462	31	Control	AD
