gene_name	log2_fold_change	p_value	sample_size	ref_allele	non_ref_allele
EML3|ENSG00000149499	0.053	0.904	106	Control	AD
EML4-AS1|ENSG00000224875	-0.03	0.51	106	Control	AD
EML5|ENSG00000165521	-0.05	0.892	106	Control	AD
EML6-AS1|ENSG00000231334	-0.119	0.175	106	Control	AD
EMP1|ENSG00000134531	-0.136	0.554	106	Control	AD
EMP2|ENSG00000213853	-0.038	0.781	106	Control	AD
EMP3|ENSG00000142227	0.088	0.749	106	Control	AD
EMX1|ENSG00000135638	0.174	0.245	106	Control	AD
EMX2OS|ENSG00000229847	-0.029	0.94	106	Control	AD
EVL|ENSG00000196405	0.027	0.98	106	Control	AD
ENDOD1|ENSG00000149218	0.002	0.824	106	Control	AD
ENDOG|ENSG00000167136	0.189	0.449	106	Control	AD
ENDOV|ENSG00000173818	0.031	0.804	106	Control	AD
ENG|ENSG00000106991	0.094	0.779	106	Control	AD
ENGASE|ENSG00000167280	0.133	0.457	106	Control	AD
ENHO|ENSG00000168913	0.018	0.874	106	Control	AD
ENKD1|ENSG00000124074	0.151	0.302	106	Control	AD
ENKUR|ENSG00000151023	-0.099	0.442	106	Control	AD
ENO1-AS1|ENSG00000230679	-0.02	0.572	106	Control	AD
ENO2|ENSG00000111674	-0.187	0.324	106	Control	AD
ENO4|ENSG00000188316	0.042	0.578	106	Control	AD
ENOPH1|ENSG00000145293	-0.052	0.362	106	Control	AD
ENOSF1|ENSG00000132199	0.052	0.958	106	Control	AD
ENOX1-AS1|ENSG00000233821	-0.062	0.38	106	Control	AD
	-0.023	0.983	106	Control	AD
ENPP2|ENSG00000136960	0.247	0.268	106	Control	AD
ENPP4|ENSG00000001561	-0.057	0.534	106	Control	AD
ENPP5|ENSG00000112796	-0.153	0.421	106	Control	AD
ENPP6|ENSG00000164303	0.101	0.339	106	Control	AD
ENPP7P1|ENSG00000249188	-0.053	0.484	106	Control	AD
ENPP7P10|ENSG00000249767	-0.04	0.739	106	Control	AD
ENPP7P11|ENSG00000250942	0.028	0.734	106	Control	AD
ENPP7P13|ENSG00000261580	-0.093	0.452	106	Control	AD
ENPP7P2|ENSG00000239959	0.042	0.515	106	Control	AD
ENPP7P4|ENSG00000241278	-0.034	0.747	106	Control	AD
ENPP7P7|ENSG00000273819	-0.003	0.942	106	Control	AD
ENPP7P8|ENSG00000255319	-0.049	0.542	106	Control	AD
ENPP7P9|ENSG00000250476	-0.066	0.599	106	Control	AD
ENSA|ENSG00000143420	-0.035	0.511	106	Control	AD
TEPSIN|ENSG00000167302	0.133	0.203	106	Control	AD
ENTPD1-AS1|ENSG00000226688	-0.043	0.768	106	Control	AD
ENTPD2|ENSG00000054179	0.022	0.941	106	Control	AD
ENTPD3-AS1|ENSG00000223797	-0.04	0.94	106	Control	AD
ENTPD4-DT|ENSG00000253390	-0.038	0.881	106	Control	AD
ENTPD5|ENSG00000187097	-0.007	0.737	106	Control	AD
ENTPD6|ENSG00000197586	0.032	0.86	106	Control	AD
ENTPD7|ENSG00000198018	-0.014	0.993	106	Control	AD
ENY2|ENSG00000120533	-0.054	0.434	106	Control	AD
EOGT-DT|ENSG00000244513	-0.053	0.355	106	Control	AD
EP300|ENSG00000100393	0.023	0.641	106	Control	AD
EP300-AS1|ENSG00000231993	0.013	0.978	106	Control	AD
EP400|ENSG00000183495	0.066	0.469	106	Control	AD
EP400P1|ENSG00000291171	-0.011	0.904	106	Control	AD
EPAS1|ENSG00000116016	0.073	0.894	106	Control	AD
EPB41|ENSG00000159023	0.028	0.56	106	Control	AD
EPB41L1-AS1|ENSG00000232406	0.066	0.37	106	Control	AD
EPB41L2|ENSG00000079819	-0.013	0.942	106	Control	AD
EPB41L3|ENSG00000082397	-0.025	0.843	106	Control	AD
EPB41L4A-DT|ENSG00000278921	0.004	0.901	106	Control	AD
EPB41L4A-AS1|ENSG00000224032	-0.008	0.991	106	Control	AD
EPB41L4B|ENSG00000095203	-0.118	0.245	106	Control	AD
EPB41L5|ENSG00000115109	-0.078	0.151	106	Control	AD
EPC1-AS2|ENSG00000233825	0.0	0.9	106	Control	AD
EPC2|ENSG00000135999	-0.069	0.294	106	Control	AD
EPCAM-DT|ENSG00000234690	-0.048	0.72	106	Control	AD
EPDR1|ENSG00000086289	-0.007	0.965	106	Control	AD
EPG5|ENSG00000152223	-0.031	0.796	106	Control	AD
EPHA10|ENSG00000183317	0.055	0.974	106	Control	AD
EPHA3|ENSG00000044524	-0.127	0.237	106	Control	AD
EPHA4|ENSG00000116106	-0.177	0.403	106	Control	AD
EPHA5-AS1|ENSG00000250846	-0.194	0.234	106	Control	AD
EPHA6|ENSG00000080224	-0.17	0.399	106	Control	AD
EPHA7|ENSG00000135333	-0.213	0.164	106	Control	AD
EPHB1|ENSG00000154928	0.032	0.736	106	Control	AD
EPHB2|ENSG00000133216	0.094	0.198	106	Control	AD
EPHB6|ENSG00000106123	0.143	0.264	106	Control	AD
EPHX1|ENSG00000143819	0.018	0.842	106	Control	AD
EPHX2|ENSG00000120915	-0.063	0.635	106	Control	AD
EPHX4|ENSG00000172031	-0.073	0.857	106	Control	AD
NHLRC1|ENSG00000187566	-0.006	0.941	106	Control	AD
EPM2AIP1|ENSG00000178567	-0.149	0.292	106	Control	AD
EPN1|ENSG00000063245	0.226	0.274	106	Control	AD
EPN2-AS1|ENSG00000235397	0.054	0.384	106	Control	AD
	0.006	0.961	106	Control	AD
EPOR|ENSG00000187266	0.071	0.253	106	Control	AD
EPPIN|ENSG00000101448	-0.046	0.707	106	Control	AD
EPRS1|ENSG00000136628	-0.02	0.715	106	Control	AD
EPS15-AS1|ENSG00000227070	-0.07	0.383	106	Control	AD
EPS15L1|ENSG00000127527	0.028	0.717	106	Control	AD
EPS15P1|ENSG00000242948	-0.059	0.609	106	Control	AD
EPS8|ENSG00000151491	-0.059	0.464	106	Control	AD
EPS8L2|ENSG00000177106	0.164	0.425	106	Control	AD
EPSTI1|ENSG00000133106	0.027	0.956	106	Control	AD
SELENOI|ENSG00000138018	-0.087	0.592	106	Control	AD
ERAL1|ENSG00000132591	-0.021	0.946	106	Control	AD
ERAP1|ENSG00000164307	0.013	0.97	106	Control	AD
ERAP2|ENSG00000164308	0.19	0.434	106	Control	AD
ERBIN|ENSG00000112851	0.09	0.882	106	Control	AD
ERBB3|ENSG00000065361	0.168	0.339	106	Control	AD
ERBB4|ENSG00000178568	-0.119	0.234	106	Control	AD
ERC1|ENSG00000082805	0.01	0.772	106	Control	AD
ERC2-IT1|ENSG00000281708	-0.058	0.259	106	Control	AD
ERCC1|ENSG00000012061	0.098	0.305	106	Control	AD
ERCC2|ENSG00000104884	0.078	0.307	106	Control	AD
ERCC3|ENSG00000163161	-0.076	0.371	106	Control	AD
ERCC4|ENSG00000175595	-0.003	0.962	106	Control	AD
ERCC6|ENSG00000225830	-0.032	0.927	106	Control	AD
ERCC6L2-AS1|ENSG00000175611	-0.04	0.47	106	Control	AD
ERCC8-AS1|ENSG00000233847	-0.072	0.324	106	Control	AD
ETF1|ENSG00000120705	0.193	0.365	106	Control	AD
ERG|ENSG00000157554	0.124	0.551	106	Control	AD
ERGIC1|ENSG00000113719	0.049	0.554	106	Control	AD
ERGIC2|ENSG00000087502	-0.053	0.572	106	Control	AD
ERGIC3|ENSG00000125991	-0.072	0.228	106	Control	AD
ERH|ENSG00000100632	-0.053	0.578	106	Control	AD
ERHP1|ENSG00000254270	-0.024	0.796	106	Control	AD
ERI1|ENSG00000292301	-0.063	0.558	106	Control	AD
ERI2|ENSG00000196678	-0.047	0.61	106	Control	AD
ERI3-IT1|ENSG00000233602	-0.009	0.93	106	Control	AD
ERICH1|ENSG00000282665	0.034	0.963	106	Control	AD
DLGAP2|ENSG00000282152	0.099	0.866	106	Control	AD
ERICH2-DT|ENSG00000234350	-0.019	0.591	106	Control	AD
ERICH3-AS1|ENSG00000234497	-0.186	0.298	106	Control	AD
ERLEC1|ENSG00000068912	-0.087	0.425	106	Control	AD
ERLEC1P1|ENSG00000240755	0.012	0.551	106	Control	AD
ERLIN1|ENSG00000107566	-0.006	0.81	106	Control	AD
ERLIN2|ENSG00000147475	-0.04	0.787	106	Control	AD
ERMAP|ENSG00000164010	0.0	0.751	106	Control	AD
ERMARD|ENSG00000130023	-0.04	0.487	106	Control	AD
ERMN|ENSG00000136541	0.22	0.365	106	Control	AD
ERMP1|ENSG00000099219	0.02	0.532	106	Control	AD
ERO1A|ENSG00000197930	-0.092	0.282	106	Control	AD
ERO1B|ENSG00000086619	-0.078	0.507	106	Control	AD
ERP29|ENSG00000089248	0.027	0.75	106	Control	AD
ERP44|ENSG00000023318	-0.074	0.474	106	Control	AD
ERRFI1-DT|ENSG00000238290	-0.052	0.727	106	Control	AD
	-0.041	0.936	106	Control	AD
ERVK13-1|ENSG00000260565	0.039	0.48	106	Control	AD
ERVV-1|ENSG00000269526	0.013	0.964	106	Control	AD
	0.021	0.339	106	Control	AD
ESAM-AS1|ENSG00000250073	0.101	0.654	106	Control	AD
ESCO1|ENSG00000141446	-0.039	0.605	106	Control	AD
ESD|ENSG00000139684	-0.089	0.208	106	Control	AD
ESF1|ENSG00000089048	-0.016	0.929	106	Control	AD
ESRG|ENSG00000265992	0.064	0.523	106	Control	AD
ESRRA|ENSG00000173153	0.123	0.493	106	Control	AD
ESRRG|ENSG00000196482	0.017	0.636	106	Control	AD
ESYT1|ENSG00000139641	0.049	0.744	106	Control	AD
ESYT2|ENSG00000117868	-0.047	0.307	106	Control	AD
ESYT3|ENSG00000158220	0.04	0.494	106	Control	AD
ETAA1|ENSG00000143971	-0.037	0.766	106	Control	AD
ETF1P1|ENSG00000232141	0.009	0.973	106	Control	AD
ETF1P2|ENSG00000240132	-0.016	0.851	106	Control	AD
ETFA|ENSG00000140374	-0.09	0.361	106	Control	AD
ETFB|ENSG00000105379	0.036	0.942	106	Control	AD
ETFDH|ENSG00000171503	-0.075	0.53	106	Control	AD
ETHE1|ENSG00000105755	0.041	0.972	106	Control	AD
ETNK1-DT|ENSG00000257023	-0.075	0.76	106	Control	AD
ETNK2|ENSG00000143845	-0.049	0.632	106	Control	AD
ETNPPL|ENSG00000164089	-0.343	0.233	106	Control	AD
ETS1-AS1|ENSG00000254588	-0.001	0.472	106	Control	AD
ERF|ENSG00000105722	-0.044	0.367	106	Control	AD
ETV1|ENSG00000006468	-0.138	0.167	106	Control	AD
ETV3|ENSG00000117036	-0.005	0.914	106	Control	AD
ETV5-AS1|ENSG00000234197	-0.044	0.747	106	Control	AD
ETV6|ENSG00000139083	-0.012	0.906	106	Control	AD
EVA1B|ENSG00000142694	0.078	1.0	106	Control	AD
EVA1C|ENSG00000166979	0.069	0.978	106	Control	AD
EVC|ENSG00000072840	0.047	0.806	106	Control	AD
EVI2A|ENSG00000126860	0.165	0.418	106	Control	AD
EVI2B|ENSG00000291721	0.031	0.673	106	Control	AD
EVI5|ENSG00000067208	-0.069	0.416	106	Control	AD
EVI5L|ENSG00000142459	0.158	0.32	106	Control	AD
EWSR1|ENSG00000182944	0.023	0.948	106	Control	AD
EXD1|ENSG00000178997	-0.021	0.757	106	Control	AD
GALNT16-AS1|ENSG00000258957	-0.025	0.953	106	Control	AD
EXD3|ENSG00000187609	0.172	0.414	106	Control	AD
EXO5-DT|ENSG00000238287	0.002	0.89	106	Control	AD
EXOC7|ENSG00000182473	-0.065	0.335	106	Control	AD
EXOC2|ENSG00000112685	-0.032	0.749	106	Control	AD
EXOC3-AS1|ENSG00000221990	0.031	0.852	106	Control	AD
EXOC4|ENSG00000131558	-0.023	0.828	106	Control	AD
EXOC5|ENSG00000070367	-0.079	0.307	106	Control	AD
EXOC6|ENSG00000138190	-0.064	0.248	106	Control	AD
EXOC6B|ENSG00000144036	-0.036	0.542	106	Control	AD
EXOC8|ENSG00000116903	-0.04	0.939	106	Control	AD
EXOG|ENSG00000157036	0.032	0.313	106	Control	AD
EXOSC1|ENSG00000171311	-0.005	0.892	106	Control	AD
EXOSC10-AS1|ENSG00000230337	0.008	0.943	106	Control	AD
EXOSC2|ENSG00000130713	0.025	0.551	106	Control	AD
EXOSC3|ENSG00000107371	0.002	0.681	106	Control	AD
EXOSC3P1|ENSG00000229007	0.039	0.658	106	Control	AD
EXOSC3P2|ENSG00000269763	-0.007	0.844	106	Control	AD
EXOSC4|ENSG00000178896	0.082	0.58	106	Control	AD
EXOSC5|ENSG00000077348	0.112	0.653	106	Control	AD
EXOSC6|ENSG00000223496	0.03	0.984	106	Control	AD
EXOSC7|ENSG00000075914	-0.068	0.337	106	Control	AD
EXOSC8|ENSG00000120699	-0.032	0.652	106	Control	AD
EXOSC9|ENSG00000123737	-0.025	0.663	106	Control	AD
EXPH5|ENSG00000110723	-0.019	0.667	106	Control	AD
EXT1|ENSG00000182197	-0.066	0.281	106	Control	AD
	-0.016	0.725	106	Control	AD
EXTL1|ENSG00000158008	0.097	0.703	106	Control	AD
EXTL2|ENSG00000162694	-0.03	0.984	106	Control	AD
EXTL3-AS1|ENSG00000246339	-0.034	0.579	106	Control	AD
EYA1|ENSG00000104313	-0.057	0.564	106	Control	AD
EYA2-AS1|ENSG00000236028	0.068	0.39	106	Control	AD
EYA3|ENSG00000158161	0.004	0.579	106	Control	AD
EYA4|ENSG00000112319	-0.019	0.869	106	Control	AD
	-0.056	0.48	106	Control	AD
EZR-AS1|ENSG00000233893	0.055	0.898	106	Control	AD
F11R|ENSG00000158769	-0.009	0.871	106	Control	AD
F13A1|ENSG00000124491	-0.189	0.452	106	Control	AD
F2R|ENSG00000181104	0.006	0.657	106	Control	AD
F2RL3|ENSG00000127533	-0.006	0.951	106	Control	AD
F5|ENSG00000198734	-0.064	0.544	106	Control	AD
	-0.007	0.755	106	Control	AD
F8A1|ENSG00000288722	0.09	0.24	106	Control	AD
FA2H|ENSG00000103089	0.299	0.151	106	Control	AD
FAAH2|ENSG00000165591	-0.009	0.973	106	Control	AD
FABP3|ENSG00000121769	-0.051	0.936	106	Control	AD
FABP5|ENSG00000164687	0.169	0.979	106	Control	AD
FABP5P2|ENSG00000236044	-0.064	0.904	106	Control	AD
FABP5P4|ENSG00000229287	0.056	0.829	106	Control	AD
FABP5P7|ENSG00000234964	-0.065	0.755	106	Control	AD
FABP6-AS1|ENSG00000247699	0.106	0.371	106	Control	AD
FABP7|ENSG00000164434	-0.021	0.801	106	Control	AD
FABP7P1|ENSG00000226766	-0.079	0.572	106	Control	AD
FADD|ENSG00000168040	0.055	0.545	106	Control	AD
MUSK|ENSG00000030304	-0.061	0.515	106	Control	AD
RAPSN|ENSG00000165917	0.041	0.884	106	Control	AD
FADS1|ENSG00000149485	0.0	0.921	106	Control	AD
FAF1-AS1|ENSG00000225767	-0.012	0.764	106	Control	AD
FAF2|ENSG00000113194	-0.026	0.323	106	Control	AD
FANCA|ENSG00000187741	0.015	0.975	106	Control	AD
FAHD1|ENSG00000180185	-0.017	0.911	106	Control	AD
FAHD2A|ENSG00000292086	0.01	0.848	106	Control	AD
FAHD2B|ENSG00000144199	-0.02	0.79	106	Control	AD
FAHD2CP|ENSG00000231584	0.071	0.813	106	Control	AD
FAIM|ENSG00000158234	-0.028	0.881	106	Control	AD
FAIM2|ENSG00000135472	0.002	0.724	106	Control	AD
RFLNB|ENSG00000283979	0.034	0.959	106	Control	AD
EEIG1|ENSG00000167106	0.152	0.167	106	Control	AD
EEIG2|ENSG00000162636	-0.274	0.147	106	Control	AD
RAMAC|ENSG00000169612	-0.102	0.309	106	Control	AD
RAMACL|ENSG00000235272	-0.034	0.963	106	Control	AD
VCF1|ENSG00000133193	-0.008	0.873	106	Control	AD
	-0.04	0.502	106	Control	AD
OTULINL|ENSG00000145569	0.074	0.272	106	Control	AD
FAM106A|ENSG00000273018	-0.015	0.937	106	Control	AD
FAM106B|ENSG00000287751	0.01	0.835	106	Control	AD
FAM106C|ENSG00000288235	0.026	0.857	106	Control	AD
FAM107A|ENSG00000168309	-0.042	0.915	106	Control	AD
FAM107B|ENSG00000065809	0.153	0.535	106	Control	AD
FAM110B|ENSG00000169122	-0.018	1.0	106	Control	AD
FAM110C|ENSG00000184731	-0.059	0.657	106	Control	AD
FAM110D|ENSG00000197245	0.047	0.641	106	Control	AD
FAM111A|ENSG00000166801	0.073	0.726	106	Control	AD
FAM114A1|ENSG00000197712	0.022	0.99	106	Control	AD
FAM114A2|ENSG00000055147	-0.015	0.794	106	Control	AD
FAM117A|ENSG00000121104	0.081	0.307	106	Control	AD
FAM117B|ENSG00000138439	-0.057	0.873	106	Control	AD
FAM118A|ENSG00000100376	0.157	0.659	106	Control	AD
FAM118B|ENSG00000197798	0.003	0.86	106	Control	AD
FAM120A|ENSG00000048828	0.048	0.419	106	Control	AD
FAM120AOS|ENSG00000188938	0.024	0.623	106	Control	AD
FAM120B|ENSG00000112584	-0.003	0.879	106	Control	AD
FAM120C|ENSG00000184083	0.04	0.542	106	Control	AD
PABIR1|ENSG00000187866	-0.043	0.684	106	Control	AD
PABIR2|ENSG00000156504	-0.119	0.313	106	Control	AD
PABIR3|ENSG00000156500	-0.076	0.369	106	Control	AD
FAM124A|ENSG00000150510	0.122	0.234	106	Control	AD
HYCC1|ENSG00000122591	0.046	0.806	106	Control	AD
HYCC2|ENSG00000155744	-0.097	0.555	106	Control	AD
RTL8C|ENSG00000134590	0.033	0.867	106	Control	AD
RTL8A|ENSG00000203950	0.092	0.389	106	Control	AD
RTL8B|ENSG00000212747	0.001	0.984	106	Control	AD
NIBAN1|ENSG00000135842	-0.03	0.821	106	Control	AD
	0.125	0.494	106	Control	AD
FAM131A|ENSG00000175182	0.03	0.975	106	Control	AD
FAM131B-AS2|ENSG00000232533	0.015	0.921	106	Control	AD
FAM131C|ENSG00000185519	0.135	0.234	106	Control	AD
FAM133A|ENSG00000179083	-0.152	0.187	106	Control	AD
FAM133B|ENSG00000234545	-0.026	0.817	106	Control	AD
RETREG2|ENSG00000144567	0.024	0.73	106	Control	AD
RETREG1|ENSG00000154153	-0.021	0.791	106	Control	AD
RETREG3|ENSG00000141699	-0.02	0.713	106	Control	AD
FAM135A-AS1|ENSG00000224349	-0.035	0.512	106	Control	AD
FAM135B|ENSG00000147724	-0.075	0.761	106	Control	AD
	0.015	0.962	106	Control	AD
FAM13A|ENSG00000138640	-0.013	0.75	106	Control	AD
FAM13A-AS1|ENSG00000248019	-0.006	0.613	106	Control	AD
FAM13B-AS1|ENSG00000246323	0.051	0.584	106	Control	AD
FAM13C|ENSG00000148541	0.03	0.687	106	Control	AD
FAM149A|ENSG00000109794	-0.016	0.516	106	Control	AD
FAM149B1|ENSG00000138286	-0.048	0.656	106	Control	AD
FAM151B-DT|ENSG00000249042	-0.071	0.767	106	Control	AD
FAM153A|ENSG00000170074	-0.08	0.272	106	Control	AD
	-0.108	0.302	106	Control	AD
FAM153CP|ENSG00000204677	-0.129	0.193	106	Control	AD
NALF1|ENSG00000204442	-0.098	0.37	106	Control	AD
	-0.026	0.899	106	Control	AD
FAM156A|ENSG00000268350	-0.006	0.846	106	Control	AD
FAM156B|ENSG00000179304	0.047	0.655	106	Control	AD
FAM157C|ENSG00000260528	-0.002	0.855	106	Control	AD
FHIP1B|ENSG00000051009	0.028	0.902	106	Control	AD
FHIP2A|ENSG00000151553	-0.069	0.412	106	Control	AD
FHIP2B|ENSG00000158863	0.148	0.234	106	Control	AD
FAM161A|ENSG00000170264	-0.049	0.726	106	Control	AD
FAM161B|ENSG00000156050	-0.01	0.603	106	Control	AD
FAM162A|ENSG00000114023	-0.13	0.194	106	Control	AD
FAM162B|ENSG00000183807	-0.101	0.524	106	Control	AD
FAM163B|ENSG00000196990	0.087	0.816	106	Control	AD
FAM167A-AS1|ENSG00000184608	-0.001	0.985	106	Control	AD
FAM168A|ENSG00000054965	-0.012	0.808	106	Control	AD
FAM168B|ENSG00000152102	-0.02	1.0	106	Control	AD
FAM169A-AS1|ENSG00000271714	-0.109	0.467	106	Control	AD
FAM171A1|ENSG00000148468	0.12	0.14	106	Control	AD
FAM171A2|ENSG00000161682	0.255	0.328	106	Control	AD
FAM171B|ENSG00000144369	-0.095	0.377	106	Control	AD
ARB2A|ENSG00000113391	-0.069	0.185	106	Control	AD
ANTKMT|ENSG00000103254	0.264	0.185	106	Control	AD
ATPSCKMT|ENSG00000150756	-0.022	0.996	106	Control	AD
FAM174A-DT|ENSG00000247877	0.013	0.968	106	Control	AD
FAM174B|ENSG00000185442	0.04	0.42	106	Control	AD
ABRAXAS1|ENSG00000163322	-0.023	0.9	106	Control	AD
ABRAXAS2|ENSG00000165660	-0.048	0.588	106	Control	AD
FAM177A1|ENSG00000151327	-0.031	0.562	106	Control	AD
	-0.005	0.983	106	Control	AD
FAM177B|ENSG00000197520	0.008	0.635	106	Control	AD
SLF2|ENSG00000119906	0.012	0.576	106	Control	AD
FAM178B|ENSG00000168754	0.117	0.233	106	Control	AD
TOGARAM2|ENSG00000189350	0.138	0.506	106	Control	AD
TOGARAM1|ENSG00000198718	0.015	0.719	106	Control	AD
FAM181A-AS1|ENSG00000281032	0.162	0.422	106	Control	AD
FAM181B|ENSG00000182103	0.179	0.536	106	Control	AD
FAM182A|ENSG00000125804	-0.016	0.999	106	Control	AD
FAM182B|ENSG00000175170	-0.127	0.35	106	Control	AD
CFAP144|ENSG00000186973	-0.035	0.628	106	Control	AD
FAM184A|ENSG00000111879	-0.081	0.194	106	Control	AD
FAM184B|ENSG00000047662	-0.028	0.359	106	Control	AD
FAM185A|ENSG00000222011	-0.054	0.611	106	Control	AD
FAM185BP|ENSG00000214439	0.019	0.686	106	Control	AD
MINDY3|ENSG00000148481	-0.032	0.757	106	Control	AD
ENTREP2|ENSG00000104059	0.108	0.345	106	Control	AD
ENTREP1|ENSG00000135063	0.07	0.666	106	Control	AD
ENTREP3|ENSG00000160767	0.173	0.175	106	Control	AD
PSME3IP1|ENSG00000172775	-0.002	0.916	106	Control	AD
FAM193A|ENSG00000125386	0.1	0.255	106	Control	AD
FAM193B-DT|ENSG00000272459	0.089	0.39	106	Control	AD
MCRIP2|ENSG00000172366	0.197	0.312	106	Control	AD
MCRIP1|ENSG00000288213	0.257	0.304	106	Control	AD
INSYN2A|ENSG00000188916	-0.024	0.824	106	Control	AD
INSYN2B|ENSG00000204767	0.021	0.42	106	Control	AD
GASK1A|ENSG00000144649	-0.045	0.751	106	Control	AD
GASK1B|ENSG00000164125	-0.096	0.698	106	Control	AD
FAM199X|ENSG00000123575	-0.105	0.433	106	Control	AD
TAFA1|ENSG00000183662	-0.241	0.341	106	Control	AD
TAFA2|ENSG00000198673	-0.126	0.757	106	Control	AD
TAFA4|ENSG00000163377	0.042	0.578	106	Control	AD
TAFA5|ENSG00000219438	0.133	0.324	106	Control	AD
FAM200A|ENSG00000221909	-0.074	0.267	106	Control	AD
FAM200B|ENSG00000237765	-0.093	0.277	106	Control	AD
FAM201A|ENSG00000204860	0.083	0.572	106	Control	AD
FAM204A|ENSG00000165669	-0.129	0.185	106	Control	AD
ABITRAM|ENSG00000119328	-0.051	0.59	106	Control	AD
SLX9|ENSG00000160256	0.219	0.185	106	Control	AD
TASOR|ENSG00000163946	-0.03	0.956	106	Control	AD
TASOR2|ENSG00000108021	-0.005	0.949	106	Control	AD
FAM20A|ENSG00000108950	-0.024	0.916	106	Control	AD
FAM20B|ENSG00000116199	-0.047	0.99	106	Control	AD
FAM20C|ENSG00000282147	0.183	0.253	106	Control	AD
FAM210A|ENSG00000177150	-0.019	0.773	106	Control	AD
FAM210B|ENSG00000124098	-0.079	0.787	106	Control	AD
INKA2|ENSG00000197852	0.047	0.555	106	Control	AD
PRXL2A|ENSG00000122378	-0.107	0.253	106	Control	AD
PRXL2B|ENSG00000157870	0.014	0.969	106	Control	AD
ATOSA|ENSG00000047346	-0.032	0.822	106	Control	AD
ATOSB|ENSG00000005238	0.062	0.769	106	Control	AD
FAM215A|ENSG00000267496	0.027	0.893	106	Control	AD
FAM216A|ENSG00000204856	-0.006	0.997	106	Control	AD
FAM216B|ENSG00000179813	-0.017	0.697	106	Control	AD
FAM217B|ENSG00000196227	-0.179	0.167	106	Control	AD
	-0.024	0.722	106	Control	AD
FAM219A|ENSG00000164970	0.042	0.576	106	Control	AD
FAM219B|ENSG00000178761	-0.035	0.377	106	Control	AD
WASHC2A|ENSG00000099290	0.009	0.976	106	Control	AD
WASHC2C|ENSG00000172661	0.007	0.755	106	Control	AD
FAM220A|ENSG00000178397	0.016	0.744	106	Control	AD
FAM220CP|ENSG00000213612	0.024	0.851	106	Control	AD
FAM221A|ENSG00000188732	0.019	0.847	106	Control	AD
FAM222A-AS1|ENSG00000255650	0.242	0.152	106	Control	AD
FAM222B|ENSG00000173065	0.12	0.486	106	Control	AD
FAM225A|ENSG00000231528	0.053	0.476	106	Control	AD
FAM227A|ENSG00000184949	0.012	0.949	106	Control	AD
FAM227B|ENSG00000166262	-0.082	0.592	106	Control	AD
FAM228A|ENSG00000186453	0.08	0.642	106	Control	AD
FAM228B|ENSG00000219626	-0.049	0.717	106	Control	AD
FAM229B|ENSG00000203778	-0.017	0.788	106	Control	AD
CALHM6|ENSG00000188820	-0.046	0.845	106	Control	AD
FAM27B|ENSG00000278763	0.002	0.975	106	Control	AD
	0.002	0.872	106	Control	AD
FAM27E3|ENSG00000274026	-0.016	0.769	106	Control	AD
FAM27E5|ENSG00000178130	0.087	0.9	106	Control	AD
FAM32A|ENSG00000105058	-0.019	0.744	106	Control	AD
SHLD2|ENSG00000122376	0.005	0.932	106	Control	AD
FAM3C|ENSG00000196937	-0.111	0.573	106	Control	AD
	0.218	0.846	106	Control	AD
FAM41C|ENSG00000230368	0.038	0.659	106	Control	AD
FAM43A|ENSG00000185112	0.107	0.38	106	Control	AD
FAM43B|ENSG00000183114	0.079	0.344	106	Control	AD
DENND10|ENSG00000119979	-0.035	0.42	106	Control	AD
TENT5A|ENSG00000112773	0.002	0.889	106	Control	AD
FAM47E-STBD1|ENSG00000272414	-0.028	0.56	106	Control	AD
CYRIA|ENSG00000197872	-0.085	0.449	106	Control	AD
CYRIB|ENSG00000153310	-0.03	0.698	106	Control	AD
FAM50A|ENSG00000071859	0.072	0.345	106	Control	AD
FAM50B|ENSG00000145945	0.115	0.37	106	Control	AD
FAM53B-AS1|ENSG00000233334	0.139	0.234	106	Control	AD
FAM53C|ENSG00000120709	0.004	0.993	106	Control	AD
TLCD3A|ENSG00000167695	-0.002	0.757	106	Control	AD
TLCD3B|ENSG00000149926	0.26	0.167	106	Control	AD
CCNQ|ENSG00000262919	0.055	0.894	106	Control	AD
SINHCAF|ENSG00000276371	-0.059	0.558	106	Control	AD
MINDY1|ENSG00000143409	0.094	0.397	106	Control	AD
MINDY2|ENSG00000128923	-0.065	0.601	106	Control	AD
RIPOR1|ENSG00000039523	0.151	0.382	106	Control	AD
RIPOR2|ENSG00000111913	-0.107	0.344	106	Control	AD
RIPOR3|ENSG00000042062	0.169	0.201	106	Control	AD
FAM66A|ENSG00000227888	0.202	0.494	106	Control	AD
	0.05	0.827	106	Control	AD
FAM66C|ENSG00000226711	-0.031	0.63	106	Control	AD
FAM66D|ENSG00000255052	-0.01	0.972	106	Control	AD
FAM66E|ENSG00000225725	-0.092	0.528	106	Control	AD
DIPK1A|ENSG00000154511	-0.013	0.658	106	Control	AD
DIPK1B|ENSG00000165716	0.13	0.464	106	Control	AD
DIPK1C|ENSG00000187773	0.01	0.9	106	Control	AD
GARIN6|ENSG00000180219	-0.02	0.779	106	Control	AD
GARIN5A|ENSG00000142530	0.006	0.888	106	Control	AD
GARIN1A|ENSG00000205085	0.039	0.658	106	Control	AD
MIGA1|ENSG00000180488	-0.052	0.647	106	Control	AD
MIGA2|ENSG00000148343	0.098	0.337	106	Control	AD
