gene_name,ensembl_id,official_symbol,is_upregulated_in_AD,brain_region,study,quality_assessment
SAMD9L,ENSG00000177409,SAMD9L,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
GIMAP5,ENSG00000196329,GIMAP5,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
ISG20,ENSG00000172183,ISG20,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
PHYHD1,ENSG00000175287,PHYHD1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
CYP39A1,ENSG00000146233,CYP39A1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
TRIM47,ENSG00000132481,TRIM47,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
FLT1,ENSG00000102755,FLT1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
TNFRSF10A,ENSG00000104689,TNFRSF10A,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
CAVIN1,ENSG00000177469,CAVIN1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
RAMP3,ENSG00000122679,RAMP3,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
TAGLN2,ENSG00000158710,TAGLN2,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
CLCA4,ENSG00000016602,CLCA4,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
CASP4,ENSG00000196954,CASP4,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
PRX,ENSG00000105227,PRX,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
TM4SF18,ENSG00000163762,TM4SF18,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
MMP2,ENSG00000087245,MMP2,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
TIE1,ENSG00000066056,TIE1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
FLI1,ENSG00000151702,FLI1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
NUPR1,ENSG00000176046,NUPR1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
ITPKB,ENSG00000143772,ITPKB,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
ABCC6,ENSG00000275331,ABCC6,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
BTN3A2,ENSG00000186470,BTN3A2,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
CSF2RB,ENSG00000100368,CSF2RB,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
ITGB4,ENSG00000132470,ITGB4,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
CD300E,ENSG00000186407,CD300E,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
ANO2,ENSG00000047617,ANO2,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
SLC6A9,ENSG00000196517,SLC6A9,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
MLKL,ENSG00000168404,MLKL,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
EPSTI1,ENSG00000133106,EPSTI1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
FOXO4,ENSG00000184481,FOXO4,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
COL8A2,ENSG00000171812,COL8A2,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
PPARA,ENSG00000186951,PPARA,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
APOC1,ENSG00000130208,APOC1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
FCGR2B,ENSG00000072694,FCGR2B,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
PSMB9,ENSG00000240118,PSMB9,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
SASH3,ENSG00000122122,SASH3,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
CARD10,ENSG00000100065,CARD10,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
PAX5,ENSG00000196092,PAX5,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
WWTR1,ENSG00000018408,WWTR1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
ADAMTS1,ENSG00000154734,ADAMTS1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
GBP1P1,ENSG00000225492,GBP1P1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
PKN3,ENSG00000160447,PKN3,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
ABCB1,ENSG00000085563,ABCB1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
FGR,ENSG00000000938,FGR,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
SYTL4,ENSG00000102362,SYTL4,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
EPCIP,ENSG00000262938,EPCIP,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
PLEKHA7,ENSG00000166689,PLEKHA7,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
TRMT112P8,ENSG00000233388,TRMT112P8,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
FXYD5,ENSG00000089327,FXYD5,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
AHNAK,ENSG00000124942,AHNAK,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
GYPC,ENSG00000136732,GYPC,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
TAP1,ENSG00000224212,TAP1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
CAPS,ENSG00000105519,CAPS,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
S100A10,ENSG00000197747,S100A10,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
BTN2A3P,ENSG00000124549,BTN2A3P,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
TNFRSF1B,ENSG00000028137,TNFRSF1B,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
TGFBR2,ENSG00000163513,TGFBR2,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
SELENOP,ENSG00000250722,SELENOP,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
CFI,ENSG00000205403,CFI,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
REEP4,ENSG00000168476,REEP4,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
SLC6A12,ENSG00000111181,SLC6A12,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
FOXC1,ENSG00000054598,FOXC1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
PECAM1,ENSG00000261371,PECAM1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
FCGR2A,ENSG00000143226,FCGR2A,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
CD86,ENSG00000114013,CD86,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
GIMAP6,ENSG00000133561,GIMAP6,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
BATF2,ENSG00000168062,BATF2,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
H2AC11,ENSG00000196787,H2AC11,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
CD68,ENSG00000129226,CD68,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
BAG6,ENSG00000228760,BAG6,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
RBISP5,ENSG00000224058,RBISP5,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
BOK,ENSG00000176720,BOK,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
H2AC12,ENSG00000274997,H2AC12,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
SAMSN1,ENSG00000155307,SAMSN1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
FREY1,ENSG00000234776,FREY1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
PROSER2,ENSG00000148426,PROSER2,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
GIMAP4,ENSG00000133574,GIMAP4,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
HMOX1,ENSG00000100292,HMOX1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
PGR,ENSG00000082175,PGR,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
SIRPB2,ENSG00000196209,SIRPB2,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
TCN2,ENSG00000185339,TCN2,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
PI16,ENSG00000164530,PI16,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
TLR7,ENSG00000196664,TLR7,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
SRGN,ENSG00000122862,SRGN,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
TMT1B,ENSG00000170439,TMT1B,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
GRAP,ENSG00000154016,GRAP,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
H1-9P,ENSG00000188662,H1-9P,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
BST2,ENSG00000130303,BST2,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
IGF2BP2,ENSG00000073792,IGF2BP2,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
SLC4A2,ENSG00000164889,SLC4A2,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
FUT3,ENSG00000292063,FUT3,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
MS4A6A,ENSG00000110077,MS4A6A,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
C3,ENSG00000125730,C3,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
SEMA3F,ENSG00000001617,SEMA3F,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
SELPLG,ENSG00000110876,SELPLG,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
ASB9P1,ENSG00000258527,ASB9P1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
CD37,ENSG00000104894,CD37,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
HOATZ,ENSG00000183644,HOATZ,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
MT1L,ENSG00000260549,MT1L,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
CPVL,ENSG00000106066,CPVL,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
SYTL3,ENSG00000164674,SYTL3,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
FCGR2C,ENSG00000244682,FCGR2C,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
MFNG,ENSG00000100060,MFNG,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
CLEC2B,ENSG00000110852,CLEC2B,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
MBOAT1,ENSG00000172197,MBOAT1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
ITPR3,ENSG00000096433,ITPR3,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
VNN2,ENSG00000112303,VNN2,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
ITPRIP,ENSG00000148841,ITPRIP,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
MPZL2,ENSG00000149573,MPZL2,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
OR10AH1P,ENSG00000272595,OR10AH1P,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
HLA-DPA1,ENSG00000224103,HLA-DPA1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
TNFRSF12A,ENSG00000006327,TNFRSF12A,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
PARVG,ENSG00000138964,PARVG,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
SPARC,ENSG00000113140,SPARC,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
ZFP36L1,ENSG00000185650,ZFP36L1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
ANG,ENSG00000214274,ANG,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
ENSG00000248452,ENSG00000248452,,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
MAFF,ENSG00000185022,MAFF,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
MS4A7,ENSG00000166927,MS4A7,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
DLL4,ENSG00000128917,DLL4,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
IFITM1,ENSG00000185885,IFITM1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
ATOH8,ENSG00000168874,ATOH8,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
TEAD2,ENSG00000074219,TEAD2,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
TYROBP,ENSG00000011600,TYROBP,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
TLR8,ENSG00000101916,TLR8,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
ZMYND10,ENSG00000004838,ZMYND10,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
HLA-DMA,ENSG00000243719,HLA-DMA,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
GMPR,ENSG00000137198,GMPR,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
HIGD1B,ENSG00000131097,HIGD1B,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
LGALS9,ENSG00000168961,LGALS9,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
PDGFA,ENSG00000197461,PDGFA,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
RNY4P13,ENSG00000267482,RNY4P13,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
PGAM2,ENSG00000164708,PGAM2,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
TRIP10,ENSG00000125733,TRIP10,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
SLC15A3,ENSG00000110446,SLC15A3,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
PABPC4L,ENSG00000254535,PABPC4L,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
CCDC141,ENSG00000163492,CCDC141,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
HERC2P3,ENSG00000180229,HERC2P3,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
ID3,ENSG00000283060,ID3,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
CASP1,ENSG00000137752,CASP1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
CXCR2,ENSG00000180871,CXCR2,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
NFE2,ENSG00000123405,NFE2,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
KIAA1210,ENSG00000250423,KIAA1210,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
AZGP1,ENSG00000160862,AZGP1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
ENSG00000267648,ENSG00000267648,,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
SLC52A3,ENSG00000101276,SLC52A3,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
GBP1,ENSG00000117228,GBP1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
NPR1,ENSG00000169418,NPR1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
ZIC3,ENSG00000156925,ZIC3,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
GBP2,ENSG00000162645,GBP2,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
KLLN,ENSG00000283059,KLLN,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
CD74,ENSG00000019582,CD74,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
BCDIN3D,ENSG00000186666,BCDIN3D,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
ENSG00000225813,ENSG00000225813,,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
IL10RA,ENSG00000110324,IL10RA,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
C10orf71,ENSG00000177354,C10orf71,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
S1PR3,ENSG00000213694,S1PR3,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
CCDC102A,ENSG00000135736,CCDC102A,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
DCUN1D3,ENSG00000188215,DCUN1D3,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
AEBP1,ENSG00000106624,AEBP1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
C4B,ENSG00000228454,C4B,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
SCGB3A2,ENSG00000164265,SCGB3A2,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
E2F4P1,ENSG00000231276,E2F4P1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
TNFRSF10D,ENSG00000173530,TNFRSF10D,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
B4GALT1,ENSG00000086062,B4GALT1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
SLCO4A1,ENSG00000101187,SLCO4A1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
NKX6-1,ENSG00000163623,NKX6-1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
TGFBI,ENSG00000120708,TGFBI,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
FOXF1,ENSG00000103241,FOXF1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
COL6A3,ENSG00000163359,COL6A3,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
TREM2,ENSG00000095970,TREM2,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
HLA-V,ENSG00000229529,HLA-V,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
LRRC37A,ENSG00000278742,LRRC37A,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
LRTM1,ENSG00000144771,LRTM1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
LEF1,ENSG00000138795,LEF1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
HSPA7,ENSG00000225217,HSPA7,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
DNAJB1,ENSG00000132002,DNAJB1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
BCL6B,ENSG00000161940,BCL6B,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
GATA2,ENSG00000179348,GATA2,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
BAG3,ENSG00000151929,BAG3,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
PCK1,ENSG00000124253,PCK1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
IL32,ENSG00000008517,IL32,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
LCN10,ENSG00000187922,LCN10,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
C6orf118,ENSG00000112539,C6orf118,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
GFAP,ENSG00000131095,GFAP,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
PLA1A,ENSG00000144837,PLA1A,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
AZGP1P1,ENSG00000214313,AZGP1P1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
H2BC9,ENSG00000275713,H2BC9,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
S100A4,ENSG00000196154,S100A4,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
FCGBP,ENSG00000275395,FCGBP,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
TNFRSF8,ENSG00000120949,TNFRSF8,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
APLNR,ENSG00000134817,APLNR,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
PIRT,ENSG00000233670,PIRT,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
CD48,ENSG00000117091,CD48,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
MS4A14,ENSG00000166928,MS4A14,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
SERPINH1,ENSG00000149257,SERPINH1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
CHRNA3,ENSG00000080644,CHRNA3,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
LAIR1,ENSG00000278154,LAIR1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
SIGLEC1,ENSG00000088827,SIGLEC1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
WFIKKN2,ENSG00000173714,WFIKKN2,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
PSMB8,ENSG00000230669,PSMB8,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
CDC45,ENSG00000093009,CDC45,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
FOLR1,ENSG00000110195,FOLR1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
CLECL1P,ENSG00000184293,CLECL1P,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
RUNX3,ENSG00000020633,RUNX3,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
CD2,ENSG00000116824,CD2,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
C10orf105,ENSG00000214688,C10orf105,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
TUBAL3,ENSG00000178462,TUBAL3,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
C4B_2,ENSG00000233312,C4B_2,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
RPGRIP1,ENSG00000092200,RPGRIP1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
RASSF9,ENSG00000198774,RASSF9,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
MINAR2,ENSG00000186367,MINAR2,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
CDA,ENSG00000158825,CDA,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
HSPA1B,ENSG00000204388,HSPA1B,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
CXCL10,ENSG00000169245,CXCL10,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
CLIC1,ENSG00000206394,CLIC1,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
LOC100652833,ENSG00000206356,LOC100652833,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
LTF,ENSG00000012223,LTF,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
IGHM,ENSG00000211899,IGHM,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
HLA-A,ENSG00000206503,HLA-A,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
PPM1N,ENSG00000213889,PPM1N,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
CXCL9,ENSG00000138755,CXCL9,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
IGHM,ENSG00000282657,IGHM,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
EEF1DP2,ENSG00000226721,EEF1DP2,True,Temporal Lobe,Marques-Coelho_MSSB_BA22,2.3
