gene_name	log2_fold_change	p_value	sample_size	ref_allele	non_ref_allele
GOPC|ENSG00000047932	-0.0442729328582751	0.516597389561903	160	Control	AD
DCN|ENSG00000011465	1.18322740354246	4.85755032875428e-14	160	Control	AD
TNFRSF17|ENSG00000048462	-0.412205331973602	0.106089560761408	160	Control	AD
MRPS10|ENSG00000048544	-0.0399862191506713	0.515290968028757	160	Control	AD
GUCA1A|ENSG00000048545	-0.125810966998833	0.474365971111518	160	Control	AD
GRN|ENSG00000030582	0.023568085532916	0.79029216833432	160	Control	AD
THAP3|ENSG00000041988	-0.201441104118289	0.0055589521794549	160	Control	AD
VAMP3|ENSG00000049245	0.0648702680084581	0.559938909720156	160	Control	AD
UTS2|ENSG00000049247	-0.141847233748795	0.764685814661011	160	Control	AD
RCN1|ENSG00000049449	0.0180156193414478	0.858079954434204	160	Control	AD
RFC2|ENSG00000049541	-0.0341248897400262	0.600727431081772	160	Control	AD
PPP1R3F|ENSG00000049769	-0.067340531393692	0.363561272626838	160	Control	AD
NEXMIF|ENSG00000050030	-0.136841918911843	0.390826722950078	160	Control	AD
ARHGEF5|ENSG00000050327	0.525106080230659	0.0003397494296335	160	Control	AD
NFE2L3|ENSG00000050344	-0.0822375249993875	0.386572301967545	160	Control	AD
TNIP3|ENSG00000050730	-0.117100171607954	0.473438739956168	160	Control	AD
SIKE1|ENSG00000052723	0.0350580196272861	0.594242055276374	160	Control	AD
TLL1|ENSG00000038295	-0.175091368816487	0.357231601865816	160	Control	AD
NNAT|ENSG00000053438	-0.34504495911545	0.0343509560909699	160	Control	AD
CBLN4|ENSG00000054803	-0.486892632570671	0.0446050948243123	160	Control	AD
CLDN11|ENSG00000013297	-0.240988056482157	0.230863172270098	160	Control	AD
FAM168A|ENSG00000054965	0.191233672508018	6.69047435501463e-06	160	Control	AD
RELT|ENSG00000054967	-0.0862033063409949	0.361850417581492	160	Control	AD
CDC27|ENSG00000004897	0.0652740896225788	0.355711279001913	160	Control	AD
PKP2|ENSG00000057294	1.01867441218943	6.1932449461906405e-09	160	Control	AD
IL1RAP|ENSG00000196083	-0.0845406450677033	0.251271356770148	160	Control	AD
YIPF1|ENSG00000058799	0.0113821044482158	0.868034630082029	160	Control	AD
ADCK2|ENSG00000133597	-0.14049043495843	0.0125014506447738	160	Control	AD
INPP4A|ENSG00000040933	-0.114677943317341	0.367102779663714	160	Control	AD
SLC2A3|ENSG00000059804	-0.0548669064341458	0.727296309121996	160	Control	AD
ENPP2|ENSG00000136960	-0.009569115595302	0.96950682774781	160	Control	AD
CTDP1|ENSG00000060069	-0.0422717756298364	0.537367582384018	160	Control	AD
STYK1|ENSG00000060140	-0.267405647102883	0.171711389972044	160	Control	AD
GNA11|ENSG00000088256	-0.0350182166064719	0.522483623799192	160	Control	AD
CREB3L3|ENSG00000060566	0.0661800093676134	0.747621907422658	160	Control	AD
PIGV|ENSG00000060642	0.228698586072247	1.14341462672551e-05	160	Control	AD
HDAC7|ENSG00000061273	-0.0382579994686561	0.72259424439388	160	Control	AD
MRPS35|ENSG00000061794	-0.106096765315256	0.0757809253854614	160	Control	AD
BTN3A1|ENSG00000026950	-0.0425062609703615	0.716465554288208	160	Control	AD
APPBP2|ENSG00000062725	0.0607848034688589	0.330368962142126	160	Control	AD
RPL18|ENSG00000063177	-0.258736286791608	0.0022791329105462	160	Control	AD
CA11|ENSG00000063180	-0.269384327855454	0.0044185296413388	160	Control	AD
ISOC2|ENSG00000063241	-0.0820396037998341	0.10978026532032	160	Control	AD
EPN1|ENSG00000063245	-0.0111281731146321	0.904339576661004	160	Control	AD
CD22|ENSG00000012124	-0.432607043361832	0.0252092849910604	160	Control	AD
GSC2|ENSG00000063515	0.0833572239898775	1.0	160	Control	AD
ZFY|ENSG00000067646	-0.322401781004496	0.632908320284544	160	Control	AD
HDHD5|ENSG00000069998	-0.073276705190562	0.0941617078738353	160	Control	AD
KCNQ1|ENSG00000282076	-0.046994847881946	0.80095484896365	160	Control	AD
TRPM5|ENSG00000070985	-0.385870349753514	0.111346462230921	160	Control	AD
TRIB2|ENSG00000071575	-0.0343277296501002	0.729721643794219	160	Control	AD
OTUD5|ENSG00000292211	-0.114691892108282	0.0123101658732488	160	Control	AD
GPKOW|ENSG00000068394	0.0092998133249362	0.881904278929039	160	Control	AD
AQR|ENSG00000021776	0.0166075377530554	0.748742490144119	160	Control	AD
KLK13|ENSG00000167759	-0.322696304885847	0.620839122663634	160	Control	AD
KLK14|ENSG00000129437	-0.217531405228055	0.204115395626226	160	Control	AD
ST6GALNAC1|ENSG00000070526	-0.042294382080413	0.820049895367721	160	Control	AD
MBD3|ENSG00000071655	-0.0667439546154375	0.557607377990622	160	Control	AD
LMCD1|ENSG00000071282	0.114558029490279	0.308061611943952	160	Control	AD
PSMC4|ENSG00000281221	-0.0741806219118034	0.137525784552678	160	Control	AD
FNDC8|ENSG00000073598	0.0432444892295486	0.882505236334069	160	Control	AD
CAMKK1|ENSG00000004660	-0.0508868205464979	0.80507612864641	160	Control	AD
FAM50A|ENSG00000071859	-0.302489597980153	0.0001344510308829	160	Control	AD
ACAP1|ENSG00000288169	-0.254025669227287	0.0223796063675209	160	Control	AD
DERL2|ENSG00000072849	0.0478211050033144	0.542611159876003	160	Control	AD
NOX3|ENSG00000074771	0.164264735812132	0.637992417629	160	Control	AD
ANO8|ENSG00000074855	0.0424141768186418	0.616449990051353	160	Control	AD
KDM4B|ENSG00000127663	-0.111323950228591	0.0566482664878422	160	Control	AD
PANX2|ENSG00000073150	-0.0637087618912164	0.658440261101808	160	Control	AD
ICAM3|ENSG00000076662	0.0696189762724819	0.407221752133263	160	Control	AD
CAMSAP3|ENSG00000076826	-0.0745243539046301	0.528018461257986	160	Control	AD
CTTNBP2|ENSG00000077063	0.0292495688016167	0.763513458334069	160	Control	AD
ACTL6B|ENSG00000077080	-0.236394434931744	0.105525935485535	160	Control	AD
FAM135B|ENSG00000147724	0.0460015896587962	0.764699075557054	160	Control	AD
CIC|ENSG00000079432	0.167655257977867	0.0025730002342744	160	Control	AD
KIF22|ENSG00000079616	-0.316860395845716	2.17268176642678e-06	160	Control	AD
CEACAM1|ENSG00000079385	0.035366242867124	0.84055151014074	160	Control	AD
YTHDC2|ENSG00000047188	-0.0111484915414974	0.902602309947447	160	Control	AD
TMEM161A|ENSG00000064545	-0.0859458345717634	0.182024585750781	160	Control	AD
BCAR1|ENSG00000050820	-0.105359970627117	0.286907509073957	160	Control	AD
FOXJ2|ENSG00000065970	-0.0646490940491389	0.0982944551861105	160	Control	AD
TNFRSF1A|ENSG00000067182	0.450863950335576	0.000209940987194	160	Control	AD
GOLGA5|ENSG00000066455	-0.0313688214680501	0.619984262784794	160	Control	AD
METTL22|ENSG00000067365	-0.320368896299102	9.04365490943632e-06	160	Control	AD
CELSR3|ENSG00000008300	0.0164096976568642	0.895488172474967	160	Control	AD
PPP2R5B|ENSG00000068971	-0.126440657609317	0.0327084067977246	160	Control	AD
PYGM|ENSG00000068976	0.590955023918427	1.04311477505887e-05	160	Control	AD
BCL3|ENSG00000069399	0.159727434562932	0.303762865420959	160	Control	AD
KCNAB2|ENSG00000069424	-0.0677178836039209	0.672552218643792	160	Control	AD
PIGB|ENSG00000069943	-0.37040858237434	2.06725153516818e-05	160	Control	AD
PDZD4|ENSG00000067840	-0.139742320291752	0.182969012846273	160	Control	AD
NPIPB4|ENSG00000185864	-0.20825598593146	0.0548926756216927	160	Control	AD
REEP1|ENSG00000068615	-0.266003119093268	0.0878481399843682	160	Control	AD
FSTL3|ENSG00000070404	-0.0571100667163521	0.636865118907682	160	Control	AD
EPHA8|ENSG00000070886	0.256364778814726	0.100311507200284	160	Control	AD
TRIP13|ENSG00000071539	-0.0136233754060438	0.933501653684735	160	Control	AD
P4HA2|ENSG00000072682	0.121217525252211	0.307788842032878	160	Control	AD
VASH1|ENSG00000071246	-0.212217081746547	0.0118688253641409	160	Control	AD
PDCD2|ENSG00000071994	-0.031259048574157	0.522272397209122	160	Control	AD
LLGL2|ENSG00000073350	-0.291622022714939	0.047920922459449	160	Control	AD
KRT14|ENSG00000186847	0.0034452685638081	1.0	160	Control	AD
KRT20|ENSG00000171431	0.0491900054953715	1.0	160	Control	AD
ARHGEF10L|ENSG00000074964	0.271931201316118	5.26588380578903e-06	160	Control	AD
HSD17B10|ENSG00000072506	0.0076502975540827	0.938179018174503	160	Control	AD
RGS11|ENSG00000076344	-0.654619640895433	4.88692643584942e-12	160	Control	AD
NMRK2|ENSG00000077009	-0.579817212964503	0.0071440076333614	160	Control	AD
MASP1|ENSG00000127241	0.334086278756272	0.0293949018098283	160	Control	AD
ST6GAL1|ENSG00000073849	0.187994936868117	0.132249305621775	160	Control	AD
TIMM21|ENSG00000075336	0.123356461831477	0.0032711348798849	160	Control	AD
BPIFB2|ENSG00000078898	-0.591717165272087	0.307351305433658	160	Control	AD
REXO1|ENSG00000079313	-0.099524833418134	0.135055022914052	160	Control	AD
MKRN2|ENSG00000075975	0.0998862120096407	0.0469680496105076	160	Control	AD
GPATCH1|ENSG00000076650	-0.147638549745854	0.0003191184497202	160	Control	AD
IL4R|ENSG00000077238	0.166900592154023	0.449376473420348	160	Control	AD
KEAP1|ENSG00000079999	0.0011099862959301	0.99168669152381	160	Control	AD
P2RY10|ENSG00000078589	0.940089935763105	0.0228156500787985	160	Control	AD
TNS1|ENSG00000079308	0.163833438048157	0.221894723962658	160	Control	AD
NGFR|ENSG00000064300	0.480479218549204	0.0220849719951099	160	Control	AD
NEB|ENSG00000183091	-0.0334907990903981	0.748412930669516	160	Control	AD
NTN1|ENSG00000065320	0.19278970381977	0.0914802455228164	160	Control	AD
ISOC1|ENSG00000066583	0.150086720896197	0.0173713356268644	160	Control	AD
KLF6|ENSG00000067082	0.358364853658903	7.23639197507224e-06	160	Control	AD
TRO|ENSG00000067445	-0.184581965140269	0.0019920594208925	160	Control	AD
MNT|ENSG00000070444	-0.0401509315542139	0.521454640240522	160	Control	AD
AP3M2|ENSG00000070718	-0.158179077921219	0.108230421253936	160	Control	AD
LAPTM4A|ENSG00000068697	0.298083535274399	9.62834613471848e-07	160	Control	AD
ADAM7|ENSG00000069206	0.392973151392406	0.17099563472438	160	Control	AD
ASNS|ENSG00000070669	-0.117621857253353	0.18789871885086	160	Control	AD
PTPN18|ENSG00000072135	-0.144785845337826	0.0157254812760519	160	Control	AD
DRD4|ENSG00000069696	-0.326381362915524	0.0775081548242025	160	Control	AD
SCT|ENSG00000274473	-0.725448124174381	1.94966092036234e-05	160	Control	AD
ALDH3A2|ENSG00000072210	0.290385971297699	3.58657183944305e-06	160	Control	AD
STK10|ENSG00000072786	0.0248615409807958	0.843281794948161	160	Control	AD
TBX21|ENSG00000073861	0.0543053314979112	0.886056149677059	160	Control	AD
MRPS34|ENSG00000074071	-0.108641477449835	0.0886316563254759	160	Control	AD
CA12|ENSG00000074410	-0.166417293841675	0.513089704658333	160	Control	AD
MAP2K5|ENSG00000137764	-0.0604376862107151	0.353910821744869	160	Control	AD
TIGAR|ENSG00000078237	0.218244632391792	0.0199104010211716	160	Control	AD
FGF20|ENSG00000078579	-0.334212949087477	0.017192197457178	160	Control	AD
MTMR7|ENSG00000003987	-0.160227991792936	0.20884495517332	160	Control	AD
CPB2|ENSG00000080618	-0.426989940949271	0.0139484440059832	160	Control	AD
FAM107B|ENSG00000065809	-0.109499060992258	0.575780695565539	160	Control	AD
CDK13|ENSG00000065883	0.0242605718561092	0.545520615543746	160	Control	AD
TSPAN32|ENSG00000064201	-0.113866932516272	0.404459394182388	160	Control	AD
FAR2|ENSG00000064763	-0.17868329843063	0.0167871872161034	160	Control	AD
TRAM2|ENSG00000065308	0.355738545102639	6.29362652079978e-07	160	Control	AD
CLDN18|ENSG00000066405	0.223903478898357	0.0811147868480153	160	Control	AD
ROPN1|ENSG00000065371	-0.157047906293962	0.355755352272388	160	Control	AD
NDUFB4|ENSG00000065518	-0.0111349345981256	0.866849633434372	160	Control	AD
HEATR6|ENSG00000068097	0.0224716047064758	0.777085614661226	160	Control	AD
ERLEC1|ENSG00000068912	-0.179627425271339	0.0393110905705946	160	Control	AD
CLIC5|ENSG00000112782	0.0795995858671018	0.679510956126053	160	Control	AD
TMEM131|ENSG00000291574	0.0499554095294535	0.415566595882186	160	Control	AD
ARPP21|ENSG00000172995	-0.18122003933986	0.164427569078732	160	Control	AD
CEACAM21|ENSG00000278565	-0.441040896155421	0.0085884889455449	160	Control	AD
