gene_name	log2_fold_change	FDR_adjusted_p_value	ref_allele	non_ref_allele	sample_size
ENSG00000231551|AC245100.4	0.014360068523665	0.873211939274844	AD	Control	423
ENSG00000224439|RPSAP10	-0.425840522520732	1.0	AD	Control	423
ENSG00000225297|AC126124.1	0.0853435631918436	1.0	AD	Control	423
ENSG00000232144|PSAT1P2	0.0320277895642758	1.0	AD	Control	423
ENSG00000229088|MTND1P10	0.044586928892627	0.755065836449303	AD	Control	423
ENSG00000230395|AC092651.1	-0.843047959701399	1.0	AD	Control	423
ENSG00000225351|ZNF311	-0.101082164814063	0.804026188160462	AD	Control	423
ENSG00000186908|ZDHHC17	-0.0528196802788713	0.382023569843281	AD	Control	423
ENSG00000230514|AGER	0.191296720479787	0.203023270100122	AD	Control	423
ENSG00000224254|MTCO1P39	-0.429781773573912	1.0	AD	Control	423
ENSG00000228128|DDAH2	0.303460163766542	7.24544557848622e-05	AD	Control	423
ENSG00000231660|RPS8P6	0.137777824674995	0.388312901993269	AD	Control	423
ENSG00000123009|NME2P1	0.0828630021662336	1.0	AD	Control	423
ENSG00000233673|ANAPC1P1	0.100137744753534	0.608382859361567	AD	Control	423
ENSG00000231503|PTMAP4	0.0973428074404451	0.626878028680123	AD	Control	423
ENSG00000225876|AC024067.1	-0.0304027249351639	1.0	AD	Control	423
ENSG00000185074|OR7E31P	0.101444743596626	1.0	AD	Control	423
ENSG00000225843|NIPA2P1	0.0491849421176556	1.0	AD	Control	423
ENSG00000237840|FAM21FP	-0.126150884701077	0.189209239188776	AD	Control	423
ENSG00000236937|PTGES3P4	-0.419606437201672	1.0	AD	Control	423
ENSG00000167494|NOS2P2	-0.0247354956704913	0.944877706617377	AD	Control	423
ENSG00000214018|RRM2P3	-0.100027007216728	0.693750031310331	AD	Control	423
ENSG00000213082|PPP1R14BP2	0.108763366068881	1.0	AD	Control	423
ENSG00000233114|AL358075.3	0.449085942904335	1.0	AD	Control	423
ENSG00000161640|SIGLEC11	0.139840447533027	0.0876149385663941	AD	Control	423
ENSG00000235291|PPP1R10	0.0317791164780368	0.363489487255249	AD	Control	423
ENSG00000224967|AC009303.1	-0.128439362907855	1.0	AD	Control	423
ENSG00000224323|DPRXP1	0.0726662706680637	1.0	AD	Control	423
ENSG00000228092|COX6CP15	-0.277163516191727	0.306539569483988	AD	Control	423
ENSG00000227835|CARM1P1	-0.0494568795077717	0.793389227587242	AD	Control	423
ENSG00000235226|AL445528.1	-0.133447092892915	1.0	AD	Control	423
ENSG00000229082|OR5AW1P	0.0519733188740057	1.0	AD	Control	423
ENSG00000235677|NPM1P26	0.13475650323532	0.435862909952993	AD	Control	423
ENSG00000231608|TNXB	0.246177351851926	0.383605482485559	AD	Control	423
ENSG00000233239|HLA-U	-0.107458338246636	0.813604180345351	AD	Control	423
ENSG00000196922|ZNF252P	0.076527057356385	0.0624038828744357	AD	Control	423
ENSG00000225008|AC234781.2	0.256137874715318	0.343625263597616	AD	Control	423
ENSG00000212961|HNRNPA1P40	0.0644058865948957	0.741980418154932	AD	Control	423
ENSG00000227462|PSME2P6	0.298080772203804	1.0	AD	Control	423
ENSG00000228328|AL158201.1	-0.0510665166001905	0.877981941759364	AD	Control	423
ENSG00000227834|AP003385.1	0.08924919947073	1.0	AD	Control	423
ENSG00000175741|RWDD4P2	0.0111263041256181	1.0	AD	Control	423
ENSG00000230137|AC004832.2	0.0947844532292149	1.0	AD	Control	423
ENSG00000227567|APOM	0.0066244811669866	0.982416028909331	AD	Control	423
ENSG00000233306|TRGV2	0.227345858623319	1.0	AD	Control	423
ENSG00000213695|RPS7P14	-0.124098852101026	0.545918818753042	AD	Control	423
ENSG00000284733|OR4F29	-0.303049083020629	1.0	AD	Control	423
ENSG00000215197|PGAM4P1	-0.0436904278554753	1.0	AD	Control	423
ENSG00000235784|HNRNPA1P29	0.0035069199739476	1.0	AD	Control	423
ENSG00000235137|HSP90AB6P	0.221673972031427	1.0	AD	Control	423
ENSG00000224982|TMEM233	-0.0904435621778309	0.44825195655019	AD	Control	423
ENSG00000237226|RPS3AP39	0.0252170469901085	1.0	AD	Control	423
ENSG00000215493|AC007731.2	-0.154078276234662	0.0986836257743512	AD	Control	423
ENSG00000236973|GAPDHP51	0.0538743342180614	1.0	AD	Control	423
ENSG00000234398|AC134915.1	0.0812808822761227	1.0	AD	Control	423
ENSG00000163098|BIRC8	0.0943929508043207	1.0	AD	Control	423
ENSG00000239486|AC091390.3	-0.0960718247067299	0.455497399728998	AD	Control	423
ENSG00000223564|CYP4F32P	-0.174679723988377	0.222691960233694	AD	Control	423
ENSG00000225682|DXO	0.0727792767228122	0.413628572675171	AD	Control	423
ENSG00000232418|AC074348.1	0.0912965623135541	1.0	AD	Control	423
ENSG00000229112|AL356583.2	0.0747962644986449	1.0	AD	Control	423
ENSG00000234009|RPL5P34	0.0375797353070474	0.918374737163877	AD	Control	423
ENSG00000237876|AKR1B1P4	0.107521981201612	1.0	AD	Control	423
ENSG00000223498|AL929302.1	0.0895829875599708	1.0	AD	Control	423
ENSG00000213075|RPL31P11	-0.189127051824103	0.476856644176058	AD	Control	423
ENSG00000233268|AL691449.1	0.254604112038967	1.0	AD	Control	423
ENSG00000229757|AL031736.2	0.136349770118634	1.0	AD	Control	423
ENSG00000227008|AL009174.1	-0.062443659742228	1.0	AD	Control	423
ENSG00000277072|STAG3L2	0.0181743634977018	0.885528551433426	AD	Control	423
ENSG00000232517|AC112198.2	-0.102161620819153	1.0	AD	Control	423
ENSG00000249773|AC092647.5	0.007326707419061	0.968466761930113	AD	Control	423
ENSG00000224949|AL589872.1	0.0563734893717693	1.0	AD	Control	423
ENSG00000232204|TET1P1	-0.0221665826762971	1.0	AD	Control	423
ENSG00000231925|TAPBP	-0.0882227129939877	0.748184510849421	AD	Control	423
ENSG00000237140|HSPE1P16	0.106820269142663	0.698779122086248	AD	Control	423
ENSG00000233719|GOT2P3	-0.263991242529862	1.0	AD	Control	423
ENSG00000243612|HLA-DOB	-0.0529257993949334	0.916316558920429	AD	Control	423
ENSG00000163519|TRAT1	-0.0684994424046284	1.0	AD	Control	423
ENSG00000231952|DPY19L1P2	0.0747473911032891	0.704775527811637	AD	Control	423
ENSG00000233435|AGGF1P2	-0.139909711830809	0.156591374552153	AD	Control	423
ENSG00000225560|FAM197Y8	-0.0455965522024384	0.875367038831579	AD	Control	423
ENSG00000232957|HLA-DOA	0.536666669265697	0.176929249856094	AD	Control	423
ENSG00000233018|AL732292.1	0.117972106222749	0.503314439197711	AD	Control	423
ENSG00000223721|UQCRFS1P2	0.0913598866764397	1.0	AD	Control	423
ENSG00000224752|VN1R21P	0.0848601884559292	1.0	AD	Control	423
ENSG00000233444|AC013262.1	0.174421719550086	1.0	AD	Control	423
ENSG00000224570|AC097063.1	-0.18786653937752	1.0	AD	Control	423
ENSG00000230701|FBXW4P1	0.133966280902726	0.174927639003573	AD	Control	423
ENSG00000263002|ZNF234	0.041056622682524	0.460723472498207	AD	Control	423
ENSG00000230116|AL445669.1	-0.0444737323353895	0.809861518008503	AD	Control	423
ENSG00000236538|ZNF863P	0.0967159264710084	1.0	AD	Control	423
ENSG00000225264|ZNRF2P2	-0.0402803551906405	0.760135777991505	AD	Control	423
ENSG00000233450|KIFC1	-0.0510389604658866	1.0	AD	Control	423
ENSG00000233963|ATP8A2P3	0.0061424720636754	0.980775750639107	AD	Control	423
ENSG00000244672|LY6G5B	0.081740871074016	0.675900323289672	AD	Control	423
ENSG00000229670|PKP4P1	-0.0617942400361927	1.0	AD	Control	423
ENSG00000226257|STK19	0.0378879572571287	0.545234768611979	AD	Control	423
ENSG00000236848|RPL23AP95	0.0773340246292551	0.841395744969594	AD	Control	423
ENSG00000223945|AC244033.1	-0.0804801247630707	0.614062958190978	AD	Control	423
ENSG00000230463|HLA-DRB3	0.0554936619246689	0.849963155770491	AD	Control	423
ENSG00000235707|AL158073.1	-0.0025905119601676	1.0	AD	Control	423
ENSG00000227616|AC063976.3	-0.349848638936759	1.0	AD	Control	423
ENSG00000197024|ZNF398	-0.0384736640604924	0.421423588901831	AD	Control	423
ENSG00000235680|HLA-G	0.206857621115418	1.0	AD	Control	423
ENSG00000235338|DUSP5P2	0.164360562622741	1.0	AD	Control	423
ENSG00000182722|SEPHS1P1	-0.306628911890116	0.0029325003481532	AD	Control	423
ENSG00000224082|UBTFL8	-0.192397955022135	1.0	AD	Control	423
ENSG00000225769|CROCCP1	-0.160559450358525	0.332771198411282	AD	Control	423
ENSG00000237307|SRRM1P3	0.182975738230504	0.351390111189234	AD	Control	423
ENSG00000238165|AC007560.1	-0.20227816434416	1.0	AD	Control	423
ENSG00000231922|AL138479.1	-0.0034478219537646	0.982578360532963	AD	Control	423
ENSG00000215906|LACTBL1	-0.0017352622451908	1.0	AD	Control	423
ENSG00000224452|RSL24D1P6	-0.0293249226190235	0.886339497438119	AD	Control	423
ENSG00000225685|TSPY5P	0.29626720028635	0.213009041366235	AD	Control	423
ENSG00000232048|HNRNPCP9	-0.0323237992765748	1.0	AD	Control	423
ENSG00000232326|TAP2	-0.204211759542091	0.668408870199949	AD	Control	423
ENSG00000231278|OR9S24P	0.14991439632757	1.0	AD	Control	423
ENSG00000224690|UBE2D3P3	0.0783349406784178	1.0	AD	Control	423
ENSG00000231397|AC004941.2	-0.0534749776986745	1.0	AD	Control	423
ENSG00000227405|ZDHHC20P2	-0.0503891373794631	1.0	AD	Control	423
ENSG00000237354|OR52S1P	-0.136179483767236	1.0	AD	Control	423
ENSG00000228557|HSPA8P17	0.068544176967188	1.0	AD	Control	423
ENSG00000225147|RPS12P10	-0.430266289604991	1.0	AD	Control	423
ENSG00000105141|CASP14	0.0401743504671868	0.780920136491701	AD	Control	423
ENSG00000237279|AC099677.3	-0.264537747373989	0.346741039530924	AD	Control	423
ENSG00000234280|C6orf10	0.0035976536386288	1.0	AD	Control	423
ENSG00000214720|KRT18P49	0.0670318976591465	1.0	AD	Control	423
ENSG00000249978|TRGV7	-0.0205991619024933	1.0	AD	Control	423
ENSG00000235960|TRIM15	-0.0659769071148582	1.0	AD	Control	423
ENSG00000226153|Z93242.1	-0.0344409883317733	0.875800124240869	AD	Control	423
ENSG00000221971|TTC4P1	0.0119685239650419	1.0	AD	Control	423
ENSG00000230123|DLEC1P1	-0.0685594080332566	0.790660049242292	AD	Control	423
ENSG00000232915|AC097721.1	-0.0307299176612195	0.881563178082713	AD	Control	423
ENSG00000225969|ABHD11-AS1	0.143792065214537	0.307579603929972	AD	Control	423
ENSG00000108592|FTSJ3	0.0900397092976873	0.0165096933026383	AD	Control	423
ENSG00000235879|FAR1P1	-0.0080451800591428	1.0	AD	Control	423
ENSG00000225418|AKR1C5P	0.0782486373166382	1.0	AD	Control	423
ENSG00000227074|SAPCD1	0.0742729258875226	0.862034280814084	AD	Control	423
ENSG00000224892|RPS4XP16	-0.0552201949651413	0.56877381299888	AD	Control	423
ENSG00000243414|TICAM2	0.069859230735071	0.249703881099549	AD	Control	423
ENSG00000233752|AC009414.1	0.119114787831483	1.0	AD	Control	423
ENSG00000237223|SULT1C2P1	-0.0007679852952851	0.995308739606556	AD	Control	423
ENSG00000235098|ANKRD65	0.0565580806288462	0.474148470548738	AD	Control	423
ENSG00000227141|AL160286.1	-0.0711130712285525	0.777105140340253	AD	Control	423
ENSG00000234354|RPS26P47	-0.0363293122729577	0.930267862688724	AD	Control	423
ENSG00000236890|AC016027.5	-0.254569895831581	0.362062137401294	AD	Control	423
ENSG00000237065|NANOGP4	0.182139883750871	1.0	AD	Control	423
ENSG00000238015|AC104837.2	-0.165378650938497	1.0	AD	Control	423
ENSG00000226608|FTLP3	0.024411276723	0.928819362037466	AD	Control	423
ENSG00000226152|AL671561.2	0.261488677773679	0.519617850073665	AD	Control	423
ENSG00000233287|AC009362.1	-0.0554887168891628	0.795182453193933	AD	Control	423
ENSG00000230780|OR11A1	0.0280021825976691	0.857207371015271	AD	Control	423
ENSG00000223505|AC114402.1	-0.0407431386190525	0.878806622905468	AD	Control	423
ENSG00000231827|AL513523.2	-0.102363812600547	0.585076953592096	AD	Control	423
ENSG00000223447|HLA-DPA3	0.167880400308021	1.0	AD	Control	423
ENSG00000228712|HSD17B8	-0.10401654599361	0.196075389444014	AD	Control	423
ENSG00000232757|ETF1P1	0.338162221074255	1.0	AD	Control	423
ENSG00000168122|ZNF355P	-0.294501785375182	0.352122737020723	AD	Control	423
ENSG00000226185|TRIM64FP	0.0398865053419852	1.0	AD	Control	423
ENSG00000232946|AL354707.3	0.178478477515488	0.305410774399338	AD	Control	423
ENSG00000231861|OR5K2	-0.0132150150466718	0.963465728784539	AD	Control	423
ENSG00000225864|AL645939.1	-0.130448963946072	0.907521937156755	AD	Control	423
ENSG00000234040|RPL10P12	-0.261295254745626	0.369529603522041	AD	Control	423
ENSG00000232916|HMGN2P27	-0.0106000163501431	1.0	AD	Control	423
ENSG00000284922|AP000812.5	-0.0310219809426472	0.870665038287238	AD	Control	423
ENSG00000231115|RING1	0.0013275627949986	0.994830839573819	AD	Control	423
ENSG00000223500|AC083862.1	0.0277867367867327	0.861678510340988	AD	Control	423
ENSG00000227707|SDAD1P3	0.132465723410274	1.0	AD	Control	423
ENSG00000227225|MTND1P14	-0.132196711007116	1.0	AD	Control	423
ENSG00000237440|ZNF737	-0.0398895131454151	0.459689774025821	AD	Control	423
ENSG00000226984|AL035410.1	-0.0158449150519402	0.94394989123577	AD	Control	423
ENSG00000229344|MTCO2P12	0.0955318140188833	0.452812929020783	AD	Control	423
ENSG00000234231|AC093616.1	-0.149914834148163	0.383280353748015	AD	Control	423
ENSG00000226843|AL606753.1	-0.0087200971481137	0.985567306893266	AD	Control	423
ENSG00000274391|TPTE	-0.428062246703028	0.024496336424483	AD	Control	423
ENSG00000236440|AC117947.1	-0.0778014147049424	0.748556187657872	AD	Control	423
ENSG00000225480|AC006548.1	-0.0303883423781107	0.938342015587914	AD	Control	423
ENSG00000223503|AL353807.1	-0.0936155697722711	0.555025908052915	AD	Control	423
ENSG00000225400|RAB28P5	-0.0799202302828995	0.36905882889806	AD	Control	423
ENSG00000224946|AC007312.1	0.159388792402077	0.402975669954373	AD	Control	423
ENSG00000264187|AC055811.2	-0.108926534627325	0.357313025583137	AD	Control	423
ENSG00000235467|RPL10AP5	-0.275351566792629	1.0	AD	Control	423
ENSG00000234123|RHBDF1P1	-0.353239294030046	1.0	AD	Control	423
ENSG00000229254|OR8C1P	0.119114247292988	1.0	AD	Control	423
ENSG00000237628|MTCO2P19	-0.0717950767344162	1.0	AD	Control	423
ENSG00000226068|HNRNPA3P4	0.0328950200816857	1.0	AD	Control	423
ENSG00000233674|AL451062.2	-0.199159427051514	0.115806030812202	AD	Control	423
ENSG00000227759|VTI1BP4	0.0968839598172527	1.0	AD	Control	423
ENSG00000230589|IMP3P1	-0.103104984108967	1.0	AD	Control	423
ENSG00000226429|AL590399.2	-0.264060812975442	0.262240105900771	AD	Control	423
ENSG00000234338|AC073349.2	0.0512410101598426	0.496079523693822	AD	Control	423
ENSG00000227836|AC008850.1	0.0676079234847752	0.766959136825438	AD	Control	423
ENSG00000225496|AC104651.1	-0.0134868437912791	1.0	AD	Control	423
ENSG00000226191|CLK3P2	-0.145562032907642	0.359799264440522	AD	Control	423
ENSG00000234119|AC079248.1	0.207860762179902	0.156857393168492	AD	Control	423
ENSG00000129932|DOHH	0.0026034380008289	0.98352857552655	AD	Control	423
ENSG00000219201|AC138392.1	-0.0588471726187036	1.0	AD	Control	423
ENSG00000118894|EEF2KMT	0.0031302257971489	0.951959693088501	AD	Control	423
ENSG00000227259|HMGN2P22	0.088316774334575	1.0	AD	Control	423
ENSG00000223394|TRBV29OR9-2	-0.173217559733242	0.47362853341072	AD	Control	423
ENSG00000234004|AC092017.2	0.055993373427351	1.0	AD	Control	423
ENSG00000229248|WBP2P1	-0.0294319324986659	1.0	AD	Control	423
ENSG00000230066|FAM197Y3	-0.304041892456451	0.562158889055595	AD	Control	423
ENSG00000152475|ZNF837	0.0397670860377401	0.777436434558501	AD	Control	423
ENSG00000230661|YY1P1	0.0107542494093456	0.975112829034047	AD	Control	423
ENSG00000223350|IGLV9-49	0.270499975815506	1.0	AD	Control	423
ENSG00000227663|RPL7P2	0.0767295346237856	1.0	AD	Control	423
ENSG00000226147|TUBBP10	-0.150003821754254	1.0	AD	Control	423
ENSG00000232981|MTCO1P51	-0.0178267311730427	1.0	AD	Control	423
ENSG00000236881|BX005428.2	-0.102539970905247	0.934485803887533	AD	Control	423
ENSG00000119559|C19orf25	0.0065296894514484	0.937577810211871	AD	Control	423
ENSG00000238210|ETDA	0.134342010521662	0.762708718609275	AD	Control	423
ENSG00000237071|TRIM27	0.285821282973774	0.31909035258563	AD	Control	423
ENSG00000227795|MTND4LP9	0.0241469735640173	1.0	AD	Control	423
ENSG00000227563|RNF11P2	0.141257157309839	1.0	AD	Control	423
ENSG00000164756|SLC30A8	-0.0211683141514359	0.922763083961696	AD	Control	423
ENSG00000235644|RPL10P5	0.0749697792033107	1.0	AD	Control	423
ENSG00000250644|AC068580.4	-0.0257748041259237	0.891270832801256	AD	Control	423
ENSG00000236475|TRIM26BP	-0.182368868381931	0.479219166490851	AD	Control	423
ENSG00000238110|AL353572.2	0.0182368819814663	0.926946084607914	AD	Control	423
ENSG00000223766|PRR3	-0.341277966527903	0.0434281822036325	AD	Control	423
ENSG00000228054|RANP5	0.138371771269599	1.0	AD	Control	423
ENSG00000224419|KRT18P27	-0.0343100654177458	1.0	AD	Control	423
ENSG00000230293|MSH5	0.0442795379135251	0.74686651855976	AD	Control	423
ENSG00000227653|ISCA1P6	0.0140801541440368	1.0	AD	Control	423
ENSG00000212932|RPL23AP4	0.0932648005208934	0.903765336609603	AD	Control	423
ENSG00000227969|NPM1P22	-0.0095717316048372	1.0	AD	Control	423
ENSG00000185839|AL035411.1	-0.169161410804832	1.0	AD	Control	423
ENSG00000179131|AC073335.1	0.0744863991043898	0.696968096523636	AD	Control	423
ENSG00000229663|DPY19L4P1	0.0209145540030341	1.0	AD	Control	423
ENSG00000230237|AC010975.2	-0.0812019409606725	1.0	AD	Control	423
ENSG00000236265|DDX39BP1	0.139605928157731	1.0	AD	Control	423
ENSG00000237322|RPL7L1P10	-0.0362490176299856	0.778856583184108	AD	Control	423
ENSG00000223912|EEF1A1P36	-0.144122921910517	1.0	AD	Control	423
ENSG00000233713|AL161447.1	-0.02248685398698	1.0	AD	Control	423
ENSG00000224232|AC005104.2	0.14338589724433	0.251682168154309	AD	Control	423
ENSG00000227102|OR2AS1P	-0.0776197086054979	1.0	AD	Control	423
ENSG00000231584|FAHD2CP	-0.0188410362283621	0.846026849699632	AD	Control	423
ENSG00000233832|AL590623.1	-0.0502766607084896	1.0	AD	Control	423
ENSG00000233887|AL354685.1	-0.125041848167843	1.0	AD	Control	423
ENSG00000225722|BX890604.1	0.0474570000160682	1.0	AD	Control	423
ENSG00000235695|AC130472.1	-0.007731888064952	1.0	AD	Control	423
ENSG00000229347|AL596268.1	-0.232420041899285	1.0	AD	Control	423
ENSG00000227453|HNRNPA1P63	0.0914377468363519	1.0	AD	Control	423
ENSG00000230254|HLA-E	0.31430281675853	0.146049799890279	AD	Control	423
ENSG00000226490|AC138647.1	-0.402781592552399	0.0023947819668108	AD	Control	423
ENSG00000186508|OR9I2P	-0.130607690829153	1.0	AD	Control	423
ENSG00000229794|MTCYBP32	0.0148261500036022	1.0	AD	Control	423
ENSG00000181511|AC011890.1	-0.0459082611199195	1.0	AD	Control	423
ENSG00000230122|ECEL1P3	0.231769458590401	1.0	AD	Control	423
ENSG00000224800|RPS27AP6	-0.369174370139516	1.0	AD	Control	423
ENSG00000224470|ATXN1L	0.0542360824199847	0.222251857993401	AD	Control	423
ENSG00000229835|KHSRPP1	0.0577181223102448	1.0	AD	Control	423
ENSG00000236383|CCDC200	0.093785355799583	0.377607935437492	AD	Control	423
ENSG00000226840|PAICSP3	-0.258609977732403	0.0383351466040359	AD	Control	423
ENSG00000234981|AC244034.1	-0.184267536758539	0.356631438102608	AD	Control	423
ENSG00000215086|NPM1P24	-0.233850318965779	0.281845336169247	AD	Control	423
ENSG00000241370|RPP21	0.0237775421842248	0.9526454990766	AD	Control	423
ENSG00000285077|ARHGAP11B	-0.0393892273127904	0.593312271643187	AD	Control	423
ENSG00000234750|AC012618.2	-0.123958419733518	0.380095341270943	AD	Control	423
ENSG00000231372|MICB	0.438172526092961	1.0	AD	Control	423
ENSG00000223915|DPPA2P1	0.0104545434954147	0.989461630943974	AD	Control	423
ENSG00000226161|EIF4A1P5	0.253071070861596	1.0	AD	Control	423
ENSG00000228193|ELOCP14	0.0754216846281661	1.0	AD	Control	423
ENSG00000228097|MTATP6P11	0.0214748652558298	0.940118693648714	AD	Control	423
ENSG00000224677|PDIA3P2	-0.344925543003888	1.0	AD	Control	423
ENSG00000231184|CCNQP3	-0.0749167709048387	1.0	AD	Control	423
ENSG00000224126|UBE2SP2	0.0952631578535172	1.0	AD	Control	423
ENSG00000236259|PPIAP64	-0.243837530251137	0.0801571563883607	AD	Control	423
ENSG00000228660|VN1R35P	-0.0141669995651272	1.0	AD	Control	423
ENSG00000259101|LY6G6F-LY6G6D	0.166715038381287	1.0	AD	Control	423
ENSG00000228250|LY6G6C	0.370409915702228	1.0	AD	Control	423
ENSG00000230801|AL160175.1	-0.0130853067933682	1.0	AD	Control	423
ENSG00000225451|AC092634.2	-0.0526757093524164	0.886222538956087	AD	Control	423
ENSG00000228146|CASP16P	-0.0026778390934766	0.984870457868327	AD	Control	423
ENSG00000228486|C2orf92	0.0263873938251845	0.669169508209399	AD	Control	423
ENSG00000229470|GNL1	0.0567298804567971	0.764351101878095	AD	Control	423
ENSG00000225114|CR388220.1	-0.0475427424168092	0.945948891247826	AD	Control	423
ENSG00000235239|Z74696.1	0.171666751875133	1.0	AD	Control	423
ENSG00000236395|AC093106.2	-0.325071389888633	1.0	AD	Control	423
ENSG00000224599|BMS1P12	0.06738057777203	0.93015070333425	AD	Control	423
ENSG00000229037|BX323845.3	0.0767294414461069	1.0	AD	Control	423
ENSG00000235549|EIF1P2	0.0516098202315999	0.87501289939527	AD	Control	423
ENSG00000233007|UBTFL11	0.078208095314992	0.654821223969012	AD	Control	423
ENSG00000233457|AL353705.2	-0.0690193105664925	1.0	AD	Control	423
ENSG00000235039|MTND6P12	0.272818129246633	1.0	AD	Control	423
ENSG00000228827|AL929410.1	-0.0957714149968969	1.0	AD	Control	423
ENSG00000218305|CDC14C	-0.0314302678397849	0.7125051486625	AD	Control	423
ENSG00000231340|ACTG1P10	0.0437858446018206	0.68575729631416	AD	Control	423
ENSG00000224001|AL360081.1	-0.0972664589126253	1.0	AD	Control	423
ENSG00000231003|MPIG6B	-0.0133077497476667	0.945666219976263	AD	Control	423
ENSG00000196826|AC008758.1	0.261673877030786	0.769051488200933	AD	Control	423
ENSG00000213394|RPSAP46	-0.0590996449178322	1.0	AD	Control	423
ENSG00000231941|HCG4B	0.0055192514561222	0.992227302059819	AD	Control	423
ENSG00000224748|TAP1	-0.120324943094818	0.544563353647822	AD	Control	423
ENSG00000196460|RFX8	-0.259205466344392	0.0084631575368486	AD	Control	423
ENSG00000236493|EIF2S2P3	-0.0792762428156324	0.681612899525503	AD	Control	423
ENSG00000226483|AL392088.1	0.0519998831701428	1.0	AD	Control	423
ENSG00000229180|AC006001.3	0.0136850104268009	0.874147710764602	AD	Control	423
ENSG00000214336|FOXI3	-0.023456751824796	0.885282334801536	AD	Control	423
ENSG00000236325|AC005300.1	0.145174174830993	0.601527354396065	AD	Control	423
ENSG00000230911|PPIHP1	-0.0239090049022989	0.924983766826404	AD	Control	423
ENSG00000236982|BLOC1S2P1	-0.0402971768186924	1.0	AD	Control	423
ENSG00000232621|C4BPAP2	-0.124664578824646	0.398253996718899	AD	Control	423
ENSG00000251297|TUBB7P	0.0005061846412851	1.0	AD	Control	423
ENSG00000225638|PABPC1P12	0.0615029976470325	1.0	AD	Control	423
ENSG00000227064|Z82205.1	-0.1220601708596	1.0	AD	Control	423
ENSG00000186010|NDUFA13	-0.0471933028574173	0.2769251735512	AD	Control	423
ENSG00000232960|CSNK2B	-0.0821974465256529	0.786401426735916	AD	Control	423
ENSG00000228859|LY6G6C	0.370409915702228	1.0	AD	Control	423
ENSG00000228327|AL669831.1	-0.15366118557568	0.0932620823984973	AD	Control	423
ENSG00000227686|VARS	-0.266043449363098	0.155730342034069	AD	Control	423
ENSG00000236108|AC093422.3	0.0343531862911376	1.0	AD	Control	423
ENSG00000229097|CALM2P2	-0.0138265723971227	0.946875930439313	AD	Control	423
ENSG00000232249|AC152007.1	-0.0992918280792468	1.0	AD	Control	423
ENSG00000224553|AC008065.1	0.0107389039840907	1.0	AD	Control	423
ENSG00000227615|AP001324.1	0.0633533870605834	1.0	AD	Control	423
ENSG00000023697|DERA	0.0890695635413447	0.216192904104426	AD	Control	423
ENSG00000235670|RPL21P40	-0.194773441944782	1.0	AD	Control	423
ENSG00000237194|SNAI1P1	-0.0130594094834581	0.950599375264098	AD	Control	423
ENSG00000236014|VPS52	-0.0155755224364389	0.961671089652823	AD	Control	423
ENSG00000237501|AC108667.1	0.119861999196379	1.0	AD	Control	423
ENSG00000231198|AC004987.1	0.0166973154288064	1.0	AD	Control	423
ENSG00000275969|SPATA31A3	-1.22607990699901	1.0	AD	Control	423
ENSG00000242866|STRC	-0.0101903718554831	0.908640769842415	AD	Control	423
ENSG00000237260|PPIAP67	-0.109891907018829	0.596103581068435	AD	Control	423
ENSG00000232786|TIMM9P3	-0.110466875880653	1.0	AD	Control	423
ENSG00000228461|RPL3P2	0.0466568422002574	1.0	AD	Control	423
ENSG00000115896|PLCL1	0.0977093415865041	0.106082764872487	AD	Control	423
ENSG00000224963|U82695.1	0.0134395867405224	0.938400388421383	AD	Control	423
ENSG00000242435|UPK3BP1	-0.117786059746804	0.620764732091334	AD	Control	423
ENSG00000213078|AL390955.1	-0.150979523825101	0.383984720790123	AD	Control	423
ENSG00000181514|FO393414.1	-0.0801554198393894	1.0	AD	Control	423
ENSG00000232403|AC009501.1	0.118886381017407	0.507249202439344	AD	Control	423
ENSG00000234144|COX6CP13	-0.0821609519671049	0.549740943643671	AD	Control	423
ENSG00000148357|HMCN2	-0.105655616368942	0.18571957038284	AD	Control	423
ENSG00000232654|FAM136BP	0.0625426783586657	1.0	AD	Control	423
ENSG00000224629|AC004975.1	-0.0964101119755701	0.677972777058694	AD	Control	423
ENSG00000235993|AC007559.1	-0.0592111512794474	1.0	AD	Control	423
ENSG00000243659|FO393419.3	0.0375520554295015	0.76588212335086	AD	Control	423
ENSG00000278122|AQP7P5	-0.130609660486825	1.0	AD	Control	423
ENSG00000163016|ALMS1P1	0.0191004793310887	0.841339480326988	AD	Control	423
ENSG00000225164|PRRC2A	0.0927613991992319	0.763243688939803	AD	Control	423
ENSG00000228808|HMGB3P4	0.166648091332599	0.232198288051615	AD	Control	423
ENSG00000285085|AL662884.4	-0.336342082311523	1.0	AD	Control	423
ENSG00000203387|AC074019.1	-0.0287039203171164	0.880265564461263	AD	Control	423
ENSG00000244723|ASLP1	0.137381735131719	0.145038371160712	AD	Control	423
ENSG00000224315|RPL7P7	-0.0434202791090713	0.809724601281125	AD	Control	423
ENSG00000227791|AC007365.2	-0.0367524492691929	1.0	AD	Control	423
ENSG00000232858|RPL34P27	0.207892162315339	1.0	AD	Control	423
ENSG00000237663|DNAJC19P7	-0.1115920555826	1.0	AD	Control	423
ENSG00000236155|AL355877.1	0.0205519888338135	0.845302602292356	AD	Control	423
ENSG00000232841|BRWD1P3	-0.0200219760294808	0.953350590217595	AD	Control	423
ENSG00000232054|NPM1P34	0.0644378931399917	1.0	AD	Control	423
