gene_name	log2_fold_change	p_value	ref_allele	non_ref_allele	sample_size
ENSG00000183560|IZUMO1R	0.300733317	3.06673e-05	AD	Control	227
ENSG00000165914|TTC7B	-0.091416186	8.95684e-07	AD	Control	227
ENSG00000178146|AL672207.1	1.014413484	3.06673e-05	AD	Control	227
ENSG00000170160|CCDC144A	0.324140643	5.19124e-07	AD	Control	227
ENSG00000185594|SPATA8	-0.225084602	3.06673e-05	AD	Control	227
ENSG00000182685|BRICD5	0.151884987	4.8873e-06	AD	Control	227
ENSG00000180479|ZNF571	0.13244217	1.04602e-06	AD	Control	227
ENSG00000215012|RTL10	-0.056707193	1.01236e-05	AD	Control	227
ENSG00000174004|NRROS	0.250108281	8.06772e-07	AD	Control	227
ENSG00000174408|PPIAP24	-0.656496969	3.06673e-05	AD	Control	227
ENSG00000109771|LRP2BP	0.1669089	2.58354e-06	AD	Control	227
ENSG00000017260|ATP2C1	-0.065064261	7.54912e-06	AD	Control	227
ENSG00000182783|OR2T29	-0.758688666	3.06673e-05	AD	Control	227
ENSG00000186891|TNFRSF18	-0.591872621	1.57985e-07	AD	Control	227
ENSG00000183665|TRMT12	-0.082862576	3.17586e-06	AD	Control	227
ENSG00000182261|NLRP10	-0.779627581	3.06673e-05	AD	Control	227
ENSG00000184698|OR51M1	0.046035136	2.27776e-05	AD	Control	227
ENSG00000183036|PCP4	0.05805693	2.56572e-05	AD	Control	227
ENSG00000068745|IP6K2	0.026932201	1.81774e-05	AD	Control	227
ENSG00000182253|SYNM	0.14974731	1.14761e-06	AD	Control	227
ENSG00000185043|CIB1	-0.00064422	3.04812e-05	AD	Control	227
ENSG00000198393|ZNF26	0.056725846	1.00026e-05	AD	Control	227
ENSG00000184647|PRSS55	0.07862299	2.17983e-05	AD	Control	227
ENSG00000157551|KCNJ15	0.185486184	9.50737e-06	AD	Control	227
ENSG00000187010|RHD	0.047670344	2.45452e-05	AD	Control	227
ENSG00000187531|SIRT7	0.135776683	4.59415e-06	AD	Control	227
ENSG00000183876|ARSI	0.057739424	2.16357e-05	AD	Control	227
ENSG00000184276|DEFB108B	0.038590883	2.48686e-05	AD	Control	227
ENSG00000143575|HAX1	-0.181141803	2.04381e-06	AD	Control	227
ENSG00000180881|CAPS2	0.058198437	1.03116e-05	AD	Control	227
ENSG00000183513|COA5	-0.059571833	8.84342e-06	AD	Control	227
ENSG00000078304|PPP2R5C	-0.036314693	4.22863e-06	AD	Control	227
ENSG00000182240|BACE2	0.207687202	1.74767e-06	AD	Control	227
ENSG00000070778|PTPN21	0.082634166	1.10164e-05	AD	Control	227
ENSG00000182853|VMO1	0.045161554	2.32641e-05	AD	Control	227
ENSG00000182575|NXPH3	-0.283058183	2.16325e-08	AD	Control	227
ENSG00000146757|ZNF92	-0.026106819	2.28708e-05	AD	Control	227
ENSG00000185453|ZSWIM9	0.092403776	1.00597e-05	AD	Control	227
ENSG00000184867|ARMCX2	-0.113778777	4.01161e-06	AD	Control	227
ENSG00000125247|TMTC4	-0.007665924	2.95382e-05	AD	Control	227
ENSG00000134815|DHX34	0.170255837	2.21529e-06	AD	Control	227
ENSG00000183310|OR2T34	-0.481145399	3.06673e-05	AD	Control	227
ENSG00000183318|SPDYE4	0.408744876	2.94729e-06	AD	Control	227
ENSG00000183706|OR4N4	-0.2259501	3.06673e-05	AD	Control	227
ENSG00000184697|CLDN6	0.206007804	1.3485e-05	AD	Control	227
ENSG00000182938|OTOP3	-0.383709175	3.06673e-05	AD	Control	227
ENSG00000183066|WBP2NL	0.123360894	7.75622e-06	AD	Control	227
ENSG00000177425|PAWR	0.143552705	5.12143e-06	AD	Control	227
ENSG00000183476|SH2D7	0.300493965	2.84592e-06	AD	Control	227
ENSG00000182973|CNOT10	0.09259599	3.84811e-06	AD	Control	227
ENSG00000105877|DNAH11	0.13122434	9.23213e-06	AD	Control	227
ENSG00000182117|NOP10	-0.130296791	7.06163e-06	AD	Control	227
ENSG00000182511|FES	0.340456011	9.22751e-07	AD	Control	227
ENSG00000182566|CLEC4G	-0.216643873	2.87477e-06	AD	Control	227
ENSG00000099910|KLHL22	-0.092151844	3.95189e-07	AD	Control	227
ENSG00000182782|HCAR2	-0.117182997	2.30837e-05	AD	Control	227
ENSG00000184140|OR4F6	-0.117380631	3.06673e-05	AD	Control	227
ENSG00000183024|OR1G1	-0.439523976	3.06673e-05	AD	Control	227
ENSG00000183607|GKN2	-0.523848222	3.06673e-05	AD	Control	227
ENSG00000133561|GIMAP6	0.329063347	5.7536e-07	AD	Control	227
ENSG00000153046|CDYL	-0.239049016	9.17865e-09	AD	Control	227
ENSG00000053524|MCF2L2	-0.021799788	2.28659e-05	AD	Control	227
ENSG00000164916|FOXK1	0.045809155	1.36816e-05	AD	Control	227
ENSG00000182326|C1S	0.216333256	1.18766e-06	AD	Control	227
ENSG00000182199|SHMT2	-0.05879812	1.28797e-05	AD	Control	227
ENSG00000130775|THEMIS2	0.193754352	3.21107e-06	AD	Control	227
ENSG00000182132|KCNIP1	-0.272971831	2.59959e-07	AD	Control	227
ENSG00000184860|SDR42E1	0.298797522	1.78714e-06	AD	Control	227
ENSG00000182870|GALNT9	-0.209822175	5.3285e-07	AD	Control	227
ENSG00000184232|OAF	0.008771105	2.91314e-05	AD	Control	227
ENSG00000197114|ZGPAT	0.049451885	1.45436e-05	AD	Control	227
ENSG00000206306|HLA-DRB1	0.494111814	8.93915e-06	AD	Control	227
ENSG00000182687|GALR2	-0.152553666	3.06673e-05	AD	Control	227
ENSG00000185090|MANEAL	-0.20123877	4.15443e-07	AD	Control	227
ENSG00000183166|CALN1	-0.14486739	6.33489e-06	AD	Control	227
ENSG00000184985|SORCS2	0.017476342	2.66314e-05	AD	Control	227
ENSG00000235568|NFAM1	0.265572281	1.8127e-06	AD	Control	227
ENSG00000184905|TCEAL2	-0.329701928	1.12394e-06	AD	Control	227
ENSG00000170448|NFXL1	0.066410643	2.56024e-06	AD	Control	227
ENSG00000184640|Sep-09	0.075869781	5.32528e-06	AD	Control	227
ENSG00000185163|DDX51	-0.001180394	3.02759e-05	AD	Control	227
ENSG00000183018|SPNS2	0.050805157	1.28552e-05	AD	Control	227
ENSG00000182175|RGMA	0.022772365	2.57865e-05	AD	Control	227
ENSG00000182899|RPL35A	-0.135361717	5.29823e-06	AD	Control	227
ENSG00000183688|RFLNB	0.118454275	9.61017e-06	AD	Control	227
ENSG00000196228|SULT1C3	0.197965682	3.06673e-05	AD	Control	227
ENSG00000132692|BCAN	-0.050912565	1.99842e-05	AD	Control	227
ENSG00000184724|KRTAP6-1	-0.39031918	3.06673e-05	AD	Control	227
ENSG00000185245|GP1BA	0.139880784	8.33346e-06	AD	Control	227
ENSG00000183878|UTY	-0.495406757	1.14914e-05	AD	Control	227
ENSG00000185359|HGS	0.036467963	1.27399e-05	AD	Control	227
ENSG00000165490|DDIAS	0.206372305	4.32823e-06	AD	Control	227
ENSG00000182809|CRIP2	-0.048648923	1.57222e-05	AD	Control	227
ENSG00000121900|TMEM54	-0.010313178	2.78198e-05	AD	Control	227
ENSG00000088899|LZTS3	-0.149729041	1.3806e-06	AD	Control	227
ENSG00000054690|PLEKHH1	0.244001328	1.82377e-06	AD	Control	227
ENSG00000185294|SPPL2C	-0.137323812	2.62586e-05	AD	Control	227
ENSG00000183072|NKX2-5	-0.18544003	3.06673e-05	AD	Control	227
ENSG00000182103|FAM181B	0.146285041	3.48601e-06	AD	Control	227
ENSG00000158423|RIBC1	0.366699433	6.78983e-07	AD	Control	227
ENSG00000185298|CCDC137	-0.027132907	2.0088e-05	AD	Control	227
ENSG00000123472|ATPAF1	-0.184352418	1.12607e-06	AD	Control	227
ENSG00000182287|AP1S2	-0.046509055	2.06874e-05	AD	Control	227
ENSG00000182872|RBM10	0.011857018	2.54501e-05	AD	Control	227
ENSG00000185829|ARL17A	0.272211546	1.46087e-06	AD	Control	227
ENSG00000184428|TOP1MT	0.114222791	5.26846e-06	AD	Control	227
ENSG00000254772|EEF1G	0.006402522	2.87961e-05	AD	Control	227
ENSG00000052850|ALX4	0.115004561	1.21404e-05	AD	Control	227
ENSG00000184330|S100A7A	0.318436635	3.06673e-05	AD	Control	227
ENSG00000185046|ANKS1B	-0.060934388	3.95759e-06	AD	Control	227
ENSG00000185198|PRSS57	-0.45182276	3.06673e-05	AD	Control	227
ENSG00000164284|GRPEL2	-0.213952778	7.53363e-07	AD	Control	227
ENSG00000101361|NOP56	-0.102195407	2.41818e-06	AD	Control	227
ENSG00000117475|BLZF1	-0.043030769	9.24032e-06	AD	Control	227
ENSG00000153896|ZNF599	0.150485991	1.105e-06	AD	Control	227
ENSG00000206418|RAB12	-0.023032721	2.54727e-05	AD	Control	227
ENSG00000185220|PGBD2	0.068090035	7.23294e-06	AD	Control	227
ENSG00000183801|OLFML1	0.379620002	2.00608e-07	AD	Control	227
ENSG00000198467|TPM2	-0.111757367	1.81463e-05	AD	Control	227
ENSG00000185290|NUPR2	-0.256239003	1.44527e-06	AD	Control	227
ENSG00000183035|CYLC1	-0.345639478	3.06673e-05	AD	Control	227
ENSG00000183439|TRIM61	0.031065974	2.35255e-05	AD	Control	227
ENSG00000182362|YBEY	-0.13037277	5.12925e-06	AD	Control	227
ENSG00000183840|GPR39	-0.275244081	5.62318e-06	AD	Control	227
ENSG00000205409|OR52E6	-0.278184742	3.06673e-05	AD	Control	227
ENSG00000183576|SETD3	-0.063661342	1.48539e-05	AD	Control	227
ENSG00000183638|RP1L1	0.201122117	1.87734e-06	AD	Control	227
ENSG00000189132|FAM47B	-0.257412395	3.06673e-05	AD	Control	227
ENSG00000177989|ODF3B	0.406236164	9.90392e-07	AD	Control	227
ENSG00000185261|KIAA0825	0.001454609	3.00564e-05	AD	Control	227
ENSG00000179766|ATP8B5P	-0.037347402	2.72814e-05	AD	Control	227
ENSG00000184489|PTP4A3	0.176945391	4.29306e-06	AD	Control	227
ENSG00000107438|PDLIM1	-0.00640384	3.00682e-05	AD	Control	227
ENSG00000184502|GAST	-0.092661119	3.06673e-05	AD	Control	227
ENSG00000183395|PMCH	0.230041365	3.06673e-05	AD	Control	227
ENSG00000185905|C16orf54	0.141582153	8.99318e-06	AD	Control	227
ENSG00000167645|YIF1B	-0.090514996	5.82817e-06	AD	Control	227
ENSG00000175130|MARCKSL1	-0.043357576	2.22381e-05	AD	Control	227
ENSG00000188611|ASAH2	-0.219959253	1.28076e-05	AD	Control	227
ENSG00000169045|HNRNPH1	0.098735378	3.4891e-06	AD	Control	227
ENSG00000185522|LMNTD2	0.084302453	2.50513e-05	AD	Control	227
ENSG00000183888|SRARP	0.1291076	9.88093e-06	AD	Control	227
ENSG00000185880|TRIM69	-0.030757398	1.67208e-05	AD	Control	227
ENSG00000185823|NPAP1	0.190224382	2.82293e-06	AD	Control	227
ENSG00000079691|CARMIL1	0.002595562	2.9702e-05	AD	Control	227
ENSG00000185149|NPY2R	-0.656492702	2.83896e-07	AD	Control	227
ENSG00000213638|ADAT3	0.283341529	1.84981e-06	AD	Control	227
ENSG00000183397|C19orf71	0.219035113	1.15207e-06	AD	Control	227
ENSG00000242221|PSG2	0.945488701	7.9906e-07	AD	Control	227
ENSG00000183054|RGPD6	-0.041588362	2.00554e-05	AD	Control	227
ENSG00000185838|GNB1L	-0.047745859	2.02731e-05	AD	Control	227
ENSG00000072736|NFATC3	-0.091046601	7.83655e-06	AD	Control	227
ENSG00000113763|UNC5A	-0.1441702	1.80811e-06	AD	Control	227
ENSG00000182544|MFSD5	-0.035647817	1.98447e-05	AD	Control	227
ENSG00000183145|RIPPLY3	0.117077212	1.46997e-05	AD	Control	227
ENSG00000183648|NDUFB1	-0.270981385	2.94359e-06	AD	Control	227
ENSG00000100300|TSPO	0.234279669	1.25983e-06	AD	Control	227
ENSG00000184478|OR56A3	0.094290829	3.06673e-05	AD	Control	227
ENSG00000184602|SNN	-0.067621203	8.49714e-06	AD	Control	227
ENSG00000174564|IL20RB	0.241800278	1.44959e-06	AD	Control	227
ENSG00000188488|SERPINA5	0.68975148	2.9e-07	AD	Control	227
ENSG00000183208|GDPGP1	0.083470384	1.48109e-05	AD	Control	227
ENSG00000184371|CSF1	0.258510684	1.10435e-06	AD	Control	227
ENSG00000183971|NPW	0.173829783	3.06673e-05	AD	Control	227
ENSG00000182463|TSHZ2	-0.083572225	8.53521e-06	AD	Control	227
ENSG00000173557|C2orf70	0.016456239	2.91232e-05	AD	Control	227
ENSG00000183640|KRTAP8-1	-0.590093439	3.06673e-05	AD	Control	227
ENSG00000157617|C2CD2	0.165242706	3.8975e-07	AD	Control	227
ENSG00000215193|PEX26	-0.033633095	1.42353e-05	AD	Control	227
ENSG00000196456|ZNF775	0.15244639	2.87434e-06	AD	Control	227
ENSG00000184588|PDE4B	0.075220282	7.24899e-06	AD	Control	227
ENSG00000182318|ZSCAN22	0.092144234	7.67669e-06	AD	Control	227
ENSG00000185808|PIGP	0.018087242	2.63302e-05	AD	Control	227
ENSG00000183580|FBXL7	0.150968782	4.70077e-06	AD	Control	227
ENSG00000109736|MFSD10	0.139580734	2.42241e-06	AD	Control	227
ENSG00000184058|TBX1	0.310519643	2.69901e-06	AD	Control	227
ENSG00000183496|MEX3B	-0.056829995	1.56488e-05	AD	Control	227
ENSG00000166090|IL25	0.186726139	3.06673e-05	AD	Control	227
ENSG00000184530|C6orf58	0.051137974	2.66314e-05	AD	Control	227
ENSG00000177508|IRX3	0.622876181	3.61635e-06	AD	Control	227
ENSG00000168930|TRIM49	-0.741738417	3.06673e-05	AD	Control	227
ENSG00000185112|FAM43A	0.11568178	7.57038e-06	AD	Control	227
ENSG00000170190|SLC16A5	0.220677834	6.0053e-06	AD	Control	227
ENSG00000183484|GPR132	0.191627548	1.98398e-06	AD	Control	227
ENSG00000183090|FREM3	-0.598741435	1.27228e-07	AD	Control	227
ENSG00000133069|TMCC2	0.016628734	2.51819e-05	AD	Control	227
ENSG00000185156|MFSD6L	-0.219672267	3.06673e-05	AD	Control	227
ENSG00000182888|AC007685.1	0.078135648	3.06673e-05	AD	Control	227
ENSG00000184254|ALDH1A3	-0.296989294	1.49211e-07	AD	Control	227
ENSG00000184574|LPAR5	0.222046083	3.0305e-06	AD	Control	227
ENSG00000189253|TRIM64B	-0.219711885	3.06673e-05	AD	Control	227
ENSG00000183010|PYCR1	-0.123888331	5.62038e-06	AD	Control	227
ENSG00000185347|TEDC1	-0.047152225	1.41981e-05	AD	Control	227
ENSG00000185933|CALHM1	-0.20738259	2.24463e-06	AD	Control	227
ENSG00000182149|IST1	0.031902701	1.21667e-05	AD	Control	227
ENSG00000239511|POM121L7P	0.286523862	3.89015e-06	AD	Control	227
ENSG00000182208|MOB2	0.026512097	2.08668e-05	AD	Control	227
ENSG00000182272|B4GALNT4	0.05699115	1.71981e-05	AD	Control	227
ENSG00000184990|SIVA1	-0.071997984	1.28472e-05	AD	Control	227
ENSG00000155115|GTF3C6	-0.083021692	9.2763e-06	AD	Control	227
ENSG00000185803|SLC52A2	-0.002825136	2.98951e-05	AD	Control	227
ENSG00000162614|NEXN	0.152830718	5.81529e-06	AD	Control	227
ENSG00000181555|SETD2	0.061574119	3.13378e-06	AD	Control	227
ENSG00000184076|UQCR10	-0.265043382	1.41495e-06	AD	Control	227
ENSG00000185515|BRCC3	-0.092431054	2.51616e-06	AD	Control	227
ENSG00000214617|SLC6A10P	0.378833985	3.41877e-06	AD	Control	227
ENSG00000184160|ADRA2C	0.10196638	1.13494e-05	AD	Control	227
ENSG00000182054|IDH2	-0.151634782	1.51509e-06	AD	Control	227
ENSG00000173917|HOXB2	0.882917296	3.06673e-05	AD	Control	227
ENSG00000184524|CEND1	-0.136814323	4.11636e-06	AD	Control	227
ENSG00000145014|TMEM44	0.084042586	9.07455e-06	AD	Control	227
ENSG00000182631|RXFP3	-0.250723999	9.33223e-06	AD	Control	227
ENSG00000204611|ZNF616	0.076065031	6.02223e-06	AD	Control	227
ENSG00000184708|EIF4ENIF1	-0.040645282	7.15338e-06	AD	Control	227
ENSG00000183617|MRPL54	-0.16047579	4.35543e-06	AD	Control	227
ENSG00000182628|SKA2	-0.015787077	2.48603e-05	AD	Control	227
ENSG00000185730|ZNF696	0.131875631	2.52176e-06	AD	Control	227
ENSG00000182400|TRAPPC6B	-0.222996571	1.15735e-06	AD	Control	227
ENSG00000187908|DMBT1	0.020179078	2.85505e-05	AD	Control	227
ENSG00000248751|AC004997.1	0.345306444	4.58765e-06	AD	Control	227
ENSG00000171827|ZNF570	0.003945759	2.91364e-05	AD	Control	227
ENSG00000181625|SLX1B	0.096450308	1.93318e-05	AD	Control	227
ENSG00000183346|CABCOCO1	-0.309836555	1.9597e-06	AD	Control	227
ENSG00000185621|LMLN	-0.056120714	1.2052e-05	AD	Control	227
ENSG00000184307|ZDHHC23	-0.340765056	1.48478e-07	AD	Control	227
ENSG00000213145|CRIP1	-0.04765521	2.58526e-05	AD	Control	227
ENSG00000198315|ZKSCAN8	0.044026792	9.0869e-06	AD	Control	227
ENSG00000185507|IRF7	0.095346933	1.84248e-05	AD	Control	227
ENSG00000182774|RPS17	-0.053124392	1.78001e-05	AD	Control	227
ENSG00000184544|DHRS7C	-0.454762411	1.86671e-06	AD	Control	227
ENSG00000184675|AMER1	-0.013602026	2.43205e-05	AD	Control	227
ENSG00000182676|PPP1R27	0.183790903	5.15944e-06	AD	Control	227
ENSG00000053372|MRTO4	-0.249690738	7.36977e-09	AD	Control	227
ENSG00000182584|ACTL10	0.260321933	3.33531e-06	AD	Control	227
ENSG00000185518|SV2B	-0.412639177	4.34616e-07	AD	Control	227
ENSG00000185010|F8	-0.216219964	1.44626e-06	AD	Control	227
ENSG00000184785|SMIM10	0.118947906	7.98352e-06	AD	Control	227
ENSG00000074803|SLC12A1	-0.400392255	4.06191e-07	AD	Control	227
ENSG00000164932|CTHRC1	0.112870994	1.27399e-05	AD	Control	227
ENSG00000183230|CTNNA3	0.174169597	4.6749e-06	AD	Control	227
ENSG00000183770|FOXL2	0.246592875	7.82746e-06	AD	Control	227
ENSG00000160193|WDR4	0.08775125	5.25061e-06	AD	Control	227
ENSG00000184508|HDDC3	-0.171774263	1.02098e-06	AD	Control	227
ENSG00000185344|ATP6V0A2	0.077463312	4.84315e-06	AD	Control	227
ENSG00000184378|ACTRT3	-0.172363783	6.4255e-06	AD	Control	227
ENSG00000160131|VMA21	-0.146956537	3.08862e-06	AD	Control	227
ENSG00000183495|EP400	0.098150942	5.41944e-06	AD	Control	227
ENSG00000182158|CREB3L2	0.207212811	8.95684e-07	AD	Control	227
ENSG00000184163|C1QTNF12	-0.235275032	5.58969e-06	AD	Control	227
ENSG00000182580|EPHB3	-0.122147101	4.58765e-06	AD	Control	227
ENSG00000185883|ATP6V0C	-0.185140667	2.56076e-06	AD	Control	227
ENSG00000197838|CYP2A13	0.00712359	3.06673e-05	AD	Control	227
ENSG00000163932|PRKCD	-0.141611513	4.93866e-06	AD	Control	227
ENSG00000182481|KPNA2	-0.241650676	9.58105e-07	AD	Control	227
ENSG00000112837|TBX18	0.330975963	2.63214e-06	AD	Control	227
ENSG00000185761|ADAMTSL5	0.232422947	3.55922e-06	AD	Control	227
ENSG00000183955|KMT5A	0.067662762	8.45306e-06	AD	Control	227
ENSG00000182634|OR10G7	-0.10897262	3.06673e-05	AD	Control	227
ENSG00000184774|MGAT4EP	0.200190869	4.33533e-06	AD	Control	227
ENSG00000170004|CHD3	-0.040333225	1.67226e-05	AD	Control	227
ENSG00000140675|SLC5A2	0.142553544	1.15543e-05	AD	Control	227
ENSG00000184022|OR2T10	-0.184788995	1.38812e-05	AD	Control	227
ENSG00000186812|ZNF397	0.143710609	2.23426e-07	AD	Control	227
ENSG00000183258|DDX41	-0.146434445	4.09432e-06	AD	Control	227
ENSG00000177426|TGIF1	0.261250004	5.00311e-07	AD	Control	227
ENSG00000182963|GJC1	0.229271816	1.41144e-06	AD	Control	227
ENSG00000182931|WFDC10B	0.041576102	3.06673e-05	AD	Control	227
ENSG00000185164|NOMO2	-0.336570483	3.04569e-07	AD	Control	227
ENSG00000004809|SLC22A16	0.059696122	1.46388e-05	AD	Control	227
ENSG00000185640|KRT79	-0.550091413	3.06673e-05	AD	Control	227
ENSG00000183022|TPM3P8	-0.206756132	3.06673e-05	AD	Control	227
ENSG00000184661|CDCA2	0.211025874	1.4453e-05	AD	Control	227
ENSG00000185085|INTS5	-0.068589181	9.26447e-06	AD	Control	227
ENSG00000184967|NOC4L	-0.106645646	3.08314e-06	AD	Control	227
ENSG00000157106|SMG1	0.138561002	1.25983e-06	AD	Control	227
ENSG00000213934|HBG1	-0.112834822	1.63538e-05	AD	Control	227
ENSG00000197016|ZNF470	0.08343609	2.56659e-06	AD	Control	227
ENSG00000135108|FBXO21	-0.127317443	3.67402e-06	AD	Control	227
ENSG00000214113|LYRM4	-0.145644039	2.54493e-07	AD	Control	227
ENSG00000185386|MAPK11	-0.10976758	2.45263e-06	AD	Control	227
ENSG00000185561|TLCD2	0.186027241	3.90422e-06	AD	Control	227
ENSG00000120798|NR2C1	0.111179933	2.66889e-06	AD	Control	227
ENSG00000183791|ELOA3	0.283189237	6.11897e-06	AD	Control	227
ENSG00000183454|GRIN2A	-0.182747128	1.7678e-06	AD	Control	227
ENSG00000183723|CMTM4	0.010518432	2.63833e-05	AD	Control	227
ENSG00000077092|RARB	-0.071222893	1.50606e-05	AD	Control	227
ENSG00000196981|WDR5B	0.124318793	1.82265e-06	AD	Control	227
ENSG00000181638|ZFP41	0.117491532	3.38781e-06	AD	Control	227
ENSG00000182218|HHIPL1	-0.001276389	3.03683e-05	AD	Control	227
ENSG00000183486|MX2	0.168246114	1.97971e-06	AD	Control	227
ENSG00000105438|KDELR1	-0.027120226	1.8147e-05	AD	Control	227
ENSG00000205420|KRT6A	-1.040570038	3.06673e-05	AD	Control	227
ENSG00000102054|RBBP7	-0.057009189	1.25086e-05	AD	Control	227
ENSG00000135486|HNRNPA1	-0.114251701	1.34992e-05	AD	Control	227
ENSG00000185070|FLRT2	-0.026388611	2.31328e-05	AD	Control	227
ENSG00000182896|TMEM95	-0.107270451	3.06673e-05	AD	Control	227
ENSG00000137700|SLC37A4	-0.109711566	1.0039e-05	AD	Control	227
ENSG00000167850|CD300C	0.008598782	2.96923e-05	AD	Control	227
ENSG00000184584|TMEM173	0.210617059	2.77377e-06	AD	Control	227
ENSG00000185238|PRMT3	-0.016125731	2.37232e-05	AD	Control	227
ENSG00000184032|KRTAP20-2	-0.090028157	3.06673e-05	AD	Control	227
ENSG00000158578|ALAS2	-0.247229483	1.15372e-05	AD	Control	227
ENSG00000188107|EYS	0.076544116	1.53231e-05	AD	Control	227
ENSG00000182858|ALG12	0.145669582	1.22365e-06	AD	Control	227
ENSG00000182993|C12orf60	0.164063315	3.42547e-06	AD	Control	227
ENSG00000089737|DDX24	0.040214573	2.03003e-05	AD	Control	227
ENSG00000132466|ANKRD17	-0.027084063	1.29285e-05	AD	Control	227
ENSG00000119508|NR4A3	-0.200573635	2.3424e-06	AD	Control	227
ENSG00000064607|SUGP2	-0.072254441	3.57627e-06	AD	Control	227
ENSG00000183396|TMEM89	0.055475253	3.06673e-05	AD	Control	227
ENSG00000184557|SOCS3	0.296260915	1.08348e-05	AD	Control	227
ENSG00000185100|ADSSL1	0.018155313	2.54727e-05	AD	Control	227
ENSG00000130540|SULT4A1	-0.342194267	1.29192e-06	AD	Control	227
ENSG00000184060|ADAP2	0.172126945	4.61551e-06	AD	Control	227
ENSG00000086061|DNAJA1	-0.140279375	6.23837e-06	AD	Control	227
ENSG00000151276|MAGI1	-0.12561184	1.1099e-06	AD	Control	227
ENSG00000183479|TREX2	0.058546735	2.34709e-05	AD	Control	227
ENSG00000186994|KANK3	0.355575561	1.261e-06	AD	Control	227
ENSG00000185862|EVI2B	0.227480257	1.31864e-06	AD	Control	227
ENSG00000183255|PTTG1IP	0.282782542	6.48469e-08	AD	Control	227
ENSG00000184787|UBE2G2	-0.011593599	2.24439e-05	AD	Control	227
ENSG00000197147|LRRC8B	-0.205783463	1.57366e-06	AD	Control	227
ENSG00000182968|SOX1	-0.055849303	1.7387e-05	AD	Control	227
ENSG00000183813|CCR4	0.00469882	3.01195e-05	AD	Control	227
ENSG00000185088|RPS27L	-0.010688041	2.8135e-05	AD	Control	227
ENSG00000238103|RPL9P7	-0.161413685	2.12342e-05	AD	Control	227
ENSG00000183336|BOLA2	0.093616583	1.73399e-05	AD	Control	227
ENSG00000158623|COPG2	-0.13916405	5.21065e-06	AD	Control	227
ENSG00000185324|CDK10	0.109229371	6.12744e-06	AD	Control	227
ENSG00000185652|NTF3	-0.3576372	6.19761e-06	AD	Control	227
ENSG00000182944|EWSR1	-0.069921859	9.58637e-06	AD	Control	227
ENSG00000185291|IL3RA	0.201612641	6.64362e-06	AD	Control	227
ENSG00000179915|NRXN1	-0.079114816	8.3767e-06	AD	Control	227
ENSG00000185527|PDE6G	0.392949754	3.06673e-05	AD	Control	227
ENSG00000185716|MOSMO	-0.110330969	5.1167e-06	AD	Control	227
ENSG00000185133|INPP5J	-0.067281704	1.12703e-05	AD	Control	227
ENSG00000183324|REC114	0.226303432	6.80186e-06	AD	Control	227
ENSG00000100106|TRIOBP	0.244867705	1.29737e-06	AD	Control	227
ENSG00000184408|KCND2	-0.177392132	3.86495e-06	AD	Control	227
ENSG00000184270|HIST2H2AB	-0.133684321	8.08998e-06	AD	Control	227
ENSG00000182446|NPLOC4	0.059863394	4.75672e-06	AD	Control	227
ENSG00000151023|ENKUR	-0.056194812	2.01482e-05	AD	Control	227
ENSG00000100311|PDGFB	-0.005121358	2.96624e-05	AD	Control	227
ENSG00000177613|CSTF2T	-0.061448235	1.3485e-05	AD	Control	227
ENSG00000015133|CCDC88C	0.347102822	9.01738e-07	AD	Control	227
ENSG00000128951|DUT	0.021303166	2.42384e-05	AD	Control	227
ENSG00000182372|CLN8	0.031951109	2.24051e-05	AD	Control	227
ENSG00000185559|DLK1	-0.085310502	3.06673e-05	AD	Control	227
ENSG00000185924|RTN4RL1	-0.139909024	4.41087e-06	AD	Control	227
ENSG00000182919|C11orf54	0.041629297	1.28864e-05	AD	Control	227
ENSG00000135164|DMTF1	0.122668715	1.05034e-06	AD	Control	227
ENSG00000108010|GLRX3	-0.01111245	2.45927e-05	AD	Control	227
ENSG00000183729|NPBWR1	-0.450438083	1.68154e-06	AD	Control	227
ENSG00000183760|ACP7	0.179707413	2.57619e-06	AD	Control	227
ENSG00000274067|FP885919.1	1.438141555	3.06673e-05	AD	Control	227
ENSG00000182327|GLTPD2	-0.071600086	1.67087e-05	AD	Control	227
ENSG00000183911|RPL21P132	0.128914337	3.06673e-05	AD	Control	227
ENSG00000185787|MORF4L1	-0.114228115	3.96442e-06	AD	Control	227
ENSG00000107829|FBXW4	0.002271477	2.99136e-05	AD	Control	227
ENSG00000185813|PCYT2	-0.064510107	9.30505e-06	AD	Control	227
ENSG00000183734|ASCL2	0.185614528	1.34635e-05	AD	Control	227
ENSG00000183032|SLC25A21	0.041951733	2.17439e-05	AD	Control	227
ENSG00000172900|FLJ42102	0.138688636	1.10183e-05	AD	Control	227
ENSG00000118197|DDX59	0.040816771	1.59597e-05	AD	Control	227
ENSG00000182979|MTA1	-0.03295037	2.01446e-05	AD	Control	227
ENSG00000185129|PURA	-0.009069538	2.61628e-05	AD	Control	227
ENSG00000182512|GLRX5	-0.01094088	2.75911e-05	AD	Control	227
ENSG00000184619|KRBA2	0.062546071	8.33493e-06	AD	Control	227
ENSG00000185811|IKZF1	0.183178649	6.33814e-06	AD	Control	227
ENSG00000182600|SNORC	-0.01493412	2.84651e-05	AD	Control	227
ENSG00000186866|POFUT2	0.081361188	8.67684e-06	AD	Control	227
