gene_name	log2_fold_change	p_value	ref_allele	non_ref_allele	sample_size
ENSG00000133739|LRRCC1	0.169380371	2.26674e-06	AD	Control	233
ENSG00000163216|SPRR2D	-1.255699922	3.06673e-05	AD	Control	233
ENSG00000196636|SDHAF3	-0.223444468	1.28455e-06	AD	Control	233
ENSG00000196376|SLC35F1	-0.030272178	2.26179e-05	AD	Control	233
ENSG00000070785|EIF2B3	-0.118382948	1.46885e-06	AD	Control	233
ENSG00000196220|SRGAP3	0.050183131	8.97976e-06	AD	Control	233
ENSG00000197901|SLC22A6	0.051534249	2.16424e-05	AD	Control	233
ENSG00000213648|SULT1A4	0.33831524	1.54137e-06	AD	Control	233
ENSG00000134762|DSC3	0.099002124	1.95879e-05	AD	Control	233
ENSG00000169375|SIN3A	0.105713094	7.59509e-07	AD	Control	233
ENSG00000196748|CLPSL2	-0.602224079	3.06673e-05	AD	Control	233
ENSG00000123562|MORF4L2	-0.229366156	1.5907e-06	AD	Control	233
ENSG00000196155|PLEKHG4	0.084150037	1.3055e-05	AD	Control	233
ENSG00000197416|FABP12	-0.381144676	3.06673e-05	AD	Control	233
ENSG00000167555|ZNF528	-0.005379711	2.83751e-05	AD	Control	233
ENSG00000134871|COL4A2	0.145612344	4.6839e-06	AD	Control	233
ENSG00000196547|MAN2A2	0.116139763	1.66761e-06	AD	Control	233
ENSG00000162734|PEA15	0.166979891	1.21923e-06	AD	Control	233
ENSG00000197696|NMB	-0.177254794	4.37286e-06	AD	Control	233
ENSG00000196549|MME	-0.074107262	1.21807e-05	AD	Control	233
ENSG00000138780|GSTCD	-0.086014043	4.49839e-06	AD	Control	233
ENSG00000174606|ANGEL2	-0.060388785	6.39352e-06	AD	Control	233
ENSG00000115649|CNPPD1	0.001486888	3.03405e-05	AD	Control	233
ENSG00000166415|WDR72	-0.032647471	2.37983e-05	AD	Control	233
ENSG00000158985|CDC42SE2	-0.141572196	1.82086e-06	AD	Control	233
ENSG00000198848|CES1	0.049571139	3.06673e-05	AD	Control	233
ENSG00000197635|DPP4	-0.093836564	1.21353e-05	AD	Control	233
ENSG00000105270|CLIP3	0.093319934	1.24572e-05	AD	Control	233
ENSG00000197579|TOPORS	-0.044155489	1.49294e-05	AD	Control	233
ENSG00000168300|PCMTD1	-0.069229436	5.3207e-06	AD	Control	233
ENSG00000120705|ETF1	-0.078839788	3.22911e-06	AD	Control	233
ENSG00000197683|KRTAP26-1	-0.894471573	3.06673e-05	AD	Control	233
ENSG00000198598|MMP17	0.100394207	1.23667e-05	AD	Control	233
ENSG00000126461|SCAF1	0.249040614	2.87732e-06	AD	Control	233
ENSG00000171368|TPPP	0.091075841	1.06704e-05	AD	Control	233
ENSG00000111237|VPS29	-0.029177808	2.2774e-05	AD	Control	233
ENSG00000198554|WDHD1	-0.08295467	7.54358e-06	AD	Control	233
ENSG00000197361|FBXL22	0.00867166	2.88071e-05	AD	Control	233
ENSG00000105176|URI1	0.006210596	2.81114e-05	AD	Control	233
ENSG00000198355|PIM3	-0.095825213	1.195e-05	AD	Control	233
ENSG00000196365|LONP1	0.063261911	1.09442e-05	AD	Control	233
ENSG00000142515|KLK3	-0.76909499	3.06673e-05	AD	Control	233
ENSG00000134884|ARGLU1	0.018114104	2.65789e-05	AD	Control	233
ENSG00000018408|WWTR1	0.455811486	6.34654e-08	AD	Control	233
ENSG00000167173|C15orf39	0.229092151	9.66729e-07	AD	Control	233
ENSG00000163848|ZNF148	0.002150975	3.00664e-05	AD	Control	233
ENSG00000239732|TLR9	0.240084732	3.06673e-05	AD	Control	233
ENSG00000030110|BAK1	-0.067376416	8.66271e-06	AD	Control	233
ENSG00000101460|MAP1LC3A	-0.150833079	4.99676e-06	AD	Control	233
ENSG00000170074|FAM153A	-0.097688681	1.23456e-05	AD	Control	233
ENSG00000006659|LGALS14	0.062888383	1.81976e-05	AD	Control	233
ENSG00000102886|GDPD3	0.263460448	2.10321e-06	AD	Control	233
ENSG00000164270|HTR4	-0.259142671	2.86187e-08	AD	Control	233
ENSG00000161011|SQSTM1	-0.00071153	3.04673e-05	AD	Control	233
ENSG00000170915|PAQR8	0.185886494	2.56654e-06	AD	Control	233
ENSG00000189042|ZNF567	-0.071336959	5.14392e-06	AD	Control	233
ENSG00000129696|TTI2	0.040031864	1.11967e-05	AD	Control	233
ENSG00000139547|RDH16	-0.005349388	2.94094e-05	AD	Control	233
ENSG00000196715|VKORC1L1	-0.024145543	2.21958e-05	AD	Control	233
ENSG00000221864|KRTAP12-2	-0.876729411	3.06673e-05	AD	Control	233
ENSG00000198547|C20orf203	0.034307453	2.51033e-05	AD	Control	233
ENSG00000008283|CYB561	-0.057768075	1.58358e-05	AD	Control	233
ENSG00000137073|UBAP2	0.115996768	4.27645e-06	AD	Control	233
ENSG00000183506|PI4KAP2	0.098388509	1.00225e-05	AD	Control	233
ENSG00000120820|GLT8D2	-0.107426851	2.01525e-06	AD	Control	233
ENSG00000136021|SCYL2	-0.035564899	1.59067e-05	AD	Control	233
ENSG00000197520|FAM177B	0.383614272	1.37356e-06	AD	Control	233
ENSG00000138326|RPS24	-0.078464543	1.02869e-05	AD	Control	233
ENSG00000073536|NLE1	-0.090131858	5.21547e-06	AD	Control	233
ENSG00000102890|ELMO3	0.170779487	6.61645e-06	AD	Control	233
ENSG00000254415|SIGLEC14	0.205578353	7.6125e-06	AD	Control	233
ENSG00000122390|NAA60	0.003048145	2.97406e-05	AD	Control	233
ENSG00000132554|RGS22	0.103088305	8.51414e-06	AD	Control	233
ENSG00000101152|DNAJC5	-0.117621115	4.34715e-06	AD	Control	233
ENSG00000106263|EIF3B	0.001214159	2.99949e-05	AD	Control	233
ENSG00000100146|SOX10	0.313957716	5.38601e-07	AD	Control	233
ENSG00000103248|MTHFSD	-0.041756324	1.84305e-05	AD	Control	233
ENSG00000100592|DAAM1	0.08170784	4.02104e-06	AD	Control	233
ENSG00000002726|AOC1	0.054124959	3.06673e-05	AD	Control	233
ENSG00000159202|UBE2Z	0.099822716	9.61162e-07	AD	Control	233
ENSG00000196860|TOMM20L	-0.09807298	3.06673e-05	AD	Control	233
ENSG00000165804|ZNF219	0.232124444	2.10193e-06	AD	Control	233
ENSG00000078487|ZCWPW1	0.049726491	1.32889e-05	AD	Control	233
ENSG00000125430|HS3ST3B1	0.144374168	1.15347e-05	AD	Control	233
ENSG00000104881|PPP1R13L	0.231198552	1.38673e-06	AD	Control	233
ENSG00000173715|C11orf80	-0.041975544	1.42874e-05	AD	Control	233
ENSG00000197594|ENPP1	0.099420746	3.92492e-06	AD	Control	233
ENSG00000061676|NCKAP1	-0.170714156	2.07993e-06	AD	Control	233
ENSG00000168309|FAM107A	0.699073626	1.02836e-07	AD	Control	233
ENSG00000168925|CTRB1	-0.096057952	3.06673e-05	AD	Control	233
ENSG00000137145|DENND4C	-0.033903852	1.80407e-05	AD	Control	233
ENSG00000158691|ZSCAN12	-0.028461099	1.82999e-05	AD	Control	233
ENSG00000198326|TMEM239	0.061071637	2.02149e-05	AD	Control	233
ENSG00000075240|GRAMD4	-0.052577863	1.78749e-05	AD	Control	233
ENSG00000197629|MPEG1	-0.054295607	1.92451e-05	AD	Control	233
ENSG00000152595|MEPE	0.048869982	2.53225e-05	AD	Control	233
ENSG00000280987|MATR3	-0.159805854	2.83535e-06	AD	Control	233
ENSG00000168411|RFWD3	0.128069696	2.07472e-06	AD	Control	233
ENSG00000096155|BAG6	0.324542164	2.96153e-06	AD	Control	233
ENSG00000132698|RAB25	-0.0799534	3.06673e-05	AD	Control	233
ENSG00000106733|NMRK1	-0.134241532	5.96996e-06	AD	Control	233
ENSG00000159131|GART	0.025043449	1.86734e-05	AD	Control	233
ENSG00000115415|STAT1	-0.05045993	1.99492e-05	AD	Control	233
ENSG00000108669|CYTH1	0.020587255	2.26309e-05	AD	Control	233
ENSG00000171608|PIK3CD	0.271344516	5.93295e-07	AD	Control	233
ENSG00000198551|ZNF627	-0.114741478	1.71652e-06	AD	Control	233
ENSG00000107745|MICU1	-0.129387012	1.25581e-06	AD	Control	233
ENSG00000151882|CCL28	0.04892669	1.3896e-05	AD	Control	233
ENSG00000198885|ITPRIPL1	0.05249232	1.48189e-05	AD	Control	233
ENSG00000198742|SMURF1	-0.051961594	4.69846e-06	AD	Control	233
ENSG00000198799|LRIG2	-0.032487229	1.93091e-05	AD	Control	233
ENSG00000198729|PPP1R14C	-0.17185931	3.63929e-06	AD	Control	233
ENSG00000146090|RASGEF1C	0.078129734	1.50484e-05	AD	Control	233
ENSG00000198569|SLC34A3	0.256728509	5.23651e-06	AD	Control	233
ENSG00000198887|SMC5	0.058670657	1.69333e-05	AD	Control	233
ENSG00000189337|KAZN	0.010962698	2.66792e-05	AD	Control	233
ENSG00000198836|OPA1	-0.182851704	1.29331e-06	AD	Control	233
ENSG00000196604|POTEF	-0.780912377	3.06673e-05	AD	Control	233
ENSG00000183856|IQGAP3	-0.27487235	2.62814e-06	AD	Control	233
ENSG00000196814|MVB12B	0.171690548	7.50458e-07	AD	Control	233
ENSG00000198682|PAPSS2	0.178993358	3.18785e-06	AD	Control	233
ENSG00000198898|CAPZA2	-0.220995025	1.3982e-06	AD	Control	233
ENSG00000198901|PRC1	-0.08537318	4.35872e-06	AD	Control	233
ENSG00000198961|PJA2	-0.21393088	1.94119e-06	AD	Control	233
ENSG00000181045|SLC26A11	0.051235583	1.47933e-05	AD	Control	233
ENSG00000198728|LDB1	0.048965877	1.46996e-05	AD	Control	233
ENSG00000242599|CSAG4	0.060541777	3.06673e-05	AD	Control	233
ENSG00000198911|SREBF2	0.16150369	1.0568e-06	AD	Control	233
ENSG00000198930|CSAG1	0.059441112	3.06673e-05	AD	Control	233
ENSG00000018625|ATP1A2	0.272960652	2.28275e-06	AD	Control	233
ENSG00000198837|DENND4B	0.275339273	5.69913e-07	AD	Control	233
ENSG00000142864|SERBP1	0.116859724	2.15266e-06	AD	Control	233
ENSG00000198853|RUSC2	0.034364073	2.02937e-05	AD	Control	233
ENSG00000198840|MT-ND3	0.804390005	7.45333e-07	AD	Control	233
ENSG00000198774|RASSF9	0.540330991	1.80987e-08	AD	Control	233
ENSG00000198908|BHLHB9	-0.085615754	1.0004e-05	AD	Control	233
ENSG00000170633|RNF34	-0.130491166	5.93295e-07	AD	Control	233
ENSG00000152558|TMEM123	0.156407729	2.27201e-06	AD	Control	233
ENSG00000198925|ATG9A	0.044238526	1.47595e-05	AD	Control	233
ENSG00000170776|AKAP13	0.079389326	4.49962e-06	AD	Control	233
ENSG00000198752|CDC42BPB	0.144128876	1.23246e-06	AD	Control	233
ENSG00000157131|C8A	-0.669291439	3.06673e-05	AD	Control	233
ENSG00000198917|SPOUT1	0.187040772	1.30834e-06	AD	Control	233
ENSG00000198876|DCAF12	0.086599501	2.99907e-06	AD	Control	233
ENSG00000198791|CNOT7	-0.163838895	2.20313e-06	AD	Control	233
ENSG00000198824|CHAMP1	0.083932565	6.87592e-06	AD	Control	233
ENSG00000198967|OR10Z1	-0.064700529	1.61426e-05	AD	Control	233
ENSG00000064995|TAF11	-0.085426781	2.95805e-06	AD	Control	233
ENSG00000131778|CHD1L	-0.08560414	3.93491e-06	AD	Control	233
ENSG00000086015|MAST2	0.096317605	1.77774e-06	AD	Control	233
ENSG00000166681|BEX3	-0.275082146	1.09647e-06	AD	Control	233
ENSG00000198759|EGFL6	-0.025315025	3.06673e-05	AD	Control	233
ENSG00000171603|CLSTN1	-0.026746295	2.42642e-05	AD	Control	233
ENSG00000116157|GPX7	0.020857701	2.40306e-05	AD	Control	233
ENSG00000198739|LRRTM3	-0.089868184	8.33583e-06	AD	Control	233
ENSG00000121903|ZSCAN20	-0.040074244	1.63904e-05	AD	Control	233
ENSG00000212907|MT-ND4L	0.962672193	2.75096e-07	AD	Control	233
ENSG00000198900|TOP1	0.071347429	2.82741e-06	AD	Control	233
ENSG00000187535|IFT140	0.186443146	7.93247e-07	AD	Control	233
ENSG00000198815|FOXJ3	-0.072853859	4.95958e-06	AD	Control	233
ENSG00000138629|UBL7	-0.010314921	2.86173e-05	AD	Control	233
ENSG00000110002|VWA5A	0.069843863	1.17298e-05	AD	Control	233
ENSG00000240038|AMY2B	-0.213327649	1.91882e-07	AD	Control	233
ENSG00000198909|MAP3K3	0.051575668	1.16765e-05	AD	Control	233
ENSG00000198914|POU3F3	0.072927993	1.28233e-05	AD	Control	233
ENSG00000198939|ZFP2	-0.157358107	6.86247e-07	AD	Control	233
ENSG00000198692|EIF1AY	-0.649644496	1.71833e-06	AD	Control	233
ENSG00000198730|CTR9	0.018577962	2.32985e-05	AD	Control	233
ENSG00000198862|LTN1	-0.160877919	1.20992e-06	AD	Control	233
ENSG00000164172|MOCS2	-0.075460526	1.27708e-05	AD	Control	233
ENSG00000198886|MT-ND4	0.813187777	5.23044e-07	AD	Control	233
ENSG00000132792|CTNNBL1	-0.04302254	1.36049e-05	AD	Control	233
ENSG00000198924|DCLRE1A	-0.126711616	2.44369e-06	AD	Control	233
ENSG00000198888|MT-ND1	0.739219137	6.3091e-07	AD	Control	233
ENSG00000132694|ARHGEF11	0.039697409	1.50485e-05	AD	Control	233
ENSG00000198920|KIAA0753	0.034402826	1.81443e-05	AD	Control	233
ENSG00000139116|KIF21A	-0.108780427	4.21659e-06	AD	Control	233
ENSG00000147255|IGSF1	0.031523976	2.38407e-05	AD	Control	233
ENSG00000198846|TOX	0.064527807	1.22184e-05	AD	Control	233
ENSG00000198830|HMGN2	-0.006469883	2.92764e-05	AD	Control	233
ENSG00000171467|ZNF318	0.194115827	6.76249e-07	AD	Control	233
ENSG00000119979|FAM45A	0.003955251	2.85287e-05	AD	Control	233
ENSG00000197958|RPL12	-0.091578048	8.44958e-06	AD	Control	233
ENSG00000169189|NSMCE1	0.022207337	2.46066e-05	AD	Control	233
ENSG00000244509|APOBEC3C	0.1695538	3.4689e-06	AD	Control	233
ENSG00000164651|SP8	0.179899202	2.39375e-06	AD	Control	233
ENSG00000198793|MTOR	-0.024819194	1.84216e-05	AD	Control	233
ENSG00000236737|GAGE12B	0.029824483	3.06673e-05	AD	Control	233
ENSG00000198763|MT-ND2	0.75020114	6.55858e-07	AD	Control	233
ENSG00000198718|TOGARAM1	-0.105694839	4.00131e-06	AD	Control	233
ENSG00000196091|MYBPC1	0.036185019	2.24603e-05	AD	Control	233
ENSG00000198934|MAGEE1	-0.037226256	2.38844e-05	AD	Control	233
ENSG00000198959|TGM2	0.29981339	1.48218e-06	AD	Control	233
ENSG00000181191|PJA1	-0.188486815	3.26e-06	AD	Control	233
ENSG00000196199|MPHOSPH8	0.115079153	2.71593e-06	AD	Control	233
ENSG00000198324|PHETA1	0.151645021	2.06428e-06	AD	Control	233
ENSG00000198812|LRRC10	-0.067581786	1.63729e-05	AD	Control	233
ENSG00000198807|PAX9	-0.547375387	3.06673e-05	AD	Control	233
ENSG00000169122|FAM110B	0.046270009	1.50095e-05	AD	Control	233
ENSG00000198771|RCSD1	0.17140907	3.03881e-07	AD	Control	233
ENSG00000198805|PNP	-0.105696063	1.34124e-05	AD	Control	233
ENSG00000085552|IGSF9	-0.013737609	2.95824e-05	AD	Control	233
ENSG00000132704|FCRL2	-0.003552025	2.98897e-05	AD	Control	233
ENSG00000097021|ACOT7	-0.00288471	3.01318e-05	AD	Control	233
ENSG00000126581|BECN1	-0.020793559	2.49846e-05	AD	Control	233
ENSG00000198795|ZNF521	0.101599676	2.47432e-06	AD	Control	233
ENSG00000140107|SLC25A47	-0.546883188	3.06673e-05	AD	Control	233
ENSG00000142675|CNKSR1	0.069184928	2.06775e-05	AD	Control	233
ENSG00000143314|MRPL24	-0.08259399	9.12402e-06	AD	Control	233
ENSG00000198721|ECI2	-0.033561124	1.96151e-05	AD	Control	233
ENSG00000198797|BRINP2	-0.128999803	8.1746e-07	AD	Control	233
ENSG00000198964|SGMS1	-0.148831009	8.11353e-07	AD	Control	233
ENSG00000198855|FICD	0.004888075	2.9095e-05	AD	Control	233
ENSG00000117859|OSBPL9	-0.03336482	1.75686e-05	AD	Control	233
ENSG00000198788|MUC2	-0.226301939	3.06673e-05	AD	Control	233
ENSG00000061492|WNT8A	0.001192044	3.05076e-05	AD	Control	233
ENSG00000198856|OSTC	-0.075670562	1.08465e-05	AD	Control	233
ENSG00000198700|IPO9	-0.034958963	1.4876e-05	AD	Control	233
ENSG00000171345|KRT19	-0.29596826	6.21001e-06	AD	Control	233
ENSG00000198786|MT-ND5	0.598251016	1.10677e-06	AD	Control	233
ENSG00000197818|SLC9A8	-0.040116642	1.78439e-05	AD	Control	233
ENSG00000198858|R3HDM4	0.149074406	4.61484e-06	AD	Control	233
ENSG00000198918|RPL39	-0.160168259	3.81689e-06	AD	Control	233
ENSG00000075945|KIFAP3	-0.136884125	4.53165e-06	AD	Control	233
ENSG00000198919|DZIP3	-0.207803085	4.70369e-07	AD	Control	233
ENSG00000187801|ZFP69B	-0.146510996	7.75932e-07	AD	Control	233
ENSG00000169760|NLGN1	-0.146093677	5.93295e-07	AD	Control	233
ENSG00000198932|GPRASP1	-0.13856686	3.37327e-06	AD	Control	233
ENSG00000198912|C1orf174	-0.024128299	1.89955e-05	AD	Control	233
ENSG00000198948|MFAP3L	0.11299303	2.18104e-06	AD	Control	233
ENSG00000198804|MT-CO1	0.843279617	3.46764e-07	AD	Control	233
ENSG00000198826|ARHGAP11A	0.176224021	1.02193e-05	AD	Control	233
ENSG00000162482|AKR7A3	-0.096990327	8.63955e-06	AD	Control	233
ENSG00000198860|TSEN15	-0.083746277	5.68522e-06	AD	Control	233
ENSG00000198798|MAGEB3	-0.136749626	3.06673e-05	AD	Control	233
ENSG00000083290|ULK2	0.03106851	1.34094e-05	AD	Control	233
ENSG00000145217|SLC26A1	0.04217322	2.43576e-05	AD	Control	233
ENSG00000198723|TEX45	0.045302744	2.05877e-05	AD	Control	233
ENSG00000198822|GRM3	-0.114790285	3.13291e-06	AD	Control	233
ENSG00000135040|NAA35	-0.103405844	1.61332e-06	AD	Control	233
ENSG00000198796|ALPK2	-0.057637196	2.23883e-05	AD	Control	233
ENSG00000122786|CALD1	0.163919744	1.38673e-06	AD	Control	233
ENSG00000198863|RUNDC1	-0.000810358	3.03639e-05	AD	Control	233
ENSG00000198695|MT-ND6	0.282985437	8.60903e-06	AD	Control	233
ENSG00000198792|TMEM184B	0.244559161	1.74105e-06	AD	Control	233
ENSG00000144057|ST6GAL2	-0.289400149	3.48538e-08	AD	Control	233
ENSG00000198703|OR10R3P	-0.673072948	3.06673e-05	AD	Control	233
ENSG00000198910|L1CAM	0.05075749	1.85585e-05	AD	Control	233
ENSG00000148513|ANKRD30A	-0.210082609	1.18447e-05	AD	Control	233
ENSG00000112761|WISP3	-0.027545102	2.57123e-05	AD	Control	233
ENSG00000139190|VAMP1	0.059110967	1.99094e-05	AD	Control	233
ENSG00000145365|TIFA	0.002829484	3.02678e-05	AD	Control	233
ENSG00000198746|GPATCH3	0.069925724	1.12081e-05	AD	Control	233
ENSG00000198933|TBKBP1	0.133876888	5.68522e-06	AD	Control	233
ENSG00000166801|FAM111A	0.123232993	3.62522e-06	AD	Control	233
ENSG00000169562|GJB1	0.063395532	2.30299e-05	AD	Control	233
ENSG00000174469|CNTNAP2	-0.124574794	7.44913e-06	AD	Control	233
ENSG00000007968|E2F2	0.012871326	2.82696e-05	AD	Control	233
ENSG00000198818|SFT2D1	0.092030917	5.06406e-06	AD	Control	233
ENSG00000010165|METTL13	-0.107463568	4.0778e-06	AD	Control	233
ENSG00000198712|MT-CO2	0.772215717	8.49467e-07	AD	Control	233
ENSG00000167178|ISLR2	-0.022612044	2.53124e-05	AD	Control	233
ENSG00000137522|RNF121	0.016478863	2.31235e-05	AD	Control	233
ENSG00000064932|SBNO2	0.268712788	2.82154e-06	AD	Control	233
ENSG00000169851|PCDH7	-0.077293983	8.43581e-06	AD	Control	233
ENSG00000198851|CD3E	-0.249276574	3.06673e-05	AD	Control	233
ENSG00000140682|TGFB1I1	0.251003388	1.00101e-06	AD	Control	233
ENSG00000198894|CIPC	0.070847429	2.88449e-06	AD	Control	233
ENSG00000198727|MT-CYB	0.650856242	7.05665e-07	AD	Control	233
ENSG00000198945|L3MBTL3	-0.105751963	3.88606e-06	AD	Control	233
ENSG00000108055|SMC3	0.067466067	5.10838e-06	AD	Control	233
ENSG00000198298|ZNF485	0.093307579	5.53292e-06	AD	Control	233
ENSG00000198952|SMG5	0.081117819	6.27364e-06	AD	Control	233
ENSG00000198785|GRIN3A	-0.027840741	2.4016e-05	AD	Control	233
ENSG00000198839|ZNF277	-0.129763099	7.91617e-07	AD	Control	233
ENSG00000196072|BLOC1S2	-0.208565465	2.2273e-06	AD	Control	233
ENSG00000143297|FCRL5	0.051596943	1.77609e-05	AD	Control	233
ENSG00000162062|TEDC2	-0.13077988	6.17704e-06	AD	Control	233
ENSG00000123178|SPRYD7	-0.085087465	7.34378e-06	AD	Control	233
ENSG00000132530|XAF1	0.10669495	5.20279e-06	AD	Control	233
ENSG00000080823|MOK	0.085547199	5.40607e-06	AD	Control	233
ENSG00000228253|MT-ATP8	0.385261843	5.52649e-06	AD	Control	233
ENSG00000198758|EPS8L3	0.230031723	3.06673e-05	AD	Control	233
ENSG00000142156|COL6A1	0.230390232	4.30532e-06	AD	Control	233
ENSG00000198736|MSRB1	-0.016949719	2.63677e-05	AD	Control	233
ENSG00000204843|DCTN1	-0.066296065	9.09225e-06	AD	Control	233
ENSG00000196428|TSC22D2	0.028829714	2.06261e-05	AD	Control	233
ENSG00000221852|KRTAP1-5	-0.650726099	3.06673e-05	AD	Control	233
ENSG00000184599|FAM19A3	-0.004981824	3.06673e-05	AD	Control	233
ENSG00000198883|PNMA5	-0.234526457	2.81875e-06	AD	Control	233
ENSG00000143621|ILF2	-0.055227344	1.45002e-05	AD	Control	233
ENSG00000198929|NOS1AP	0.157319033	2.86597e-06	AD	Control	233
ENSG00000198899|MT-ATP6	0.793749657	4.68881e-07	AD	Control	233
ENSG00000198794|SCAMP5	0.03447709	2.07371e-05	AD	Control	233
ENSG00000198704|GPX6	-0.141949475	3.06673e-05	AD	Control	233
ENSG00000140931|CMTM3	0.310671434	3.77076e-07	AD	Control	233
ENSG00000198960|ARMCX6	-0.066469438	1.51387e-05	AD	Control	233
ENSG00000105695|MAG	0.076407463	1.99586e-05	AD	Control	233
ENSG00000049246|PER3	0.071283448	9.05805e-06	AD	Control	233
ENSG00000198844|ARHGEF15	0.158270844	4.71162e-06	AD	Control	233
ENSG00000198756|COLGALT2	0.016652437	2.4426e-05	AD	Control	233
ENSG00000128908|INO80	-0.001669525	3.00664e-05	AD	Control	233
ENSG00000117593|DARS2	0.007196156	2.7265e-05	AD	Control	233
ENSG00000198783|ZNF830	0.024533543	2.51943e-05	AD	Control	233
ENSG00000198732|SMOC1	0.185612409	3.61215e-06	AD	Control	233
ENSG00000172288|CDY1	-0.795953665	3.06673e-05	AD	Control	233
ENSG00000198865|CCDC152	0.205417299	5.60187e-07	AD	Control	233
ENSG00000198753|PLXNB3	0.251275603	4.29596e-06	AD	Control	233
ENSG00000198879|SFMBT2	0.077432781	5.69922e-06	AD	Control	233
ENSG00000198825|INPP5F	-0.273708762	1.31147e-06	AD	Control	233
ENSG00000198954|KIF1BP	-0.137123802	8.32646e-07	AD	Control	233
ENSG00000242689|CNTF	-0.048621352	2.05781e-05	AD	Control	233
ENSG00000198881|ASB12	-0.163519576	3.06673e-05	AD	Control	233
ENSG00000185619|PCGF3	-0.031578762	1.55209e-05	AD	Control	233
ENSG00000198715|GLMP	0.011247776	2.6265e-05	AD	Control	233
ENSG00000197415|VEPH1	-0.100663445	1.61623e-05	AD	Control	233
ENSG00000198892|SHISA4	-0.062310736	1.5713e-05	AD	Control	233
ENSG00000214827|MTCP1	-0.060110395	1.58345e-05	AD	Control	233
ENSG00000164038|SLC9B2	-0.251713594	1.46967e-06	AD	Control	233
ENSG00000234422|UBE2WP1	-0.073914209	3.06673e-05	AD	Control	233
ENSG00000129515|SNX6	-0.077920156	6.87194e-06	AD	Control	233
ENSG00000198829|SUCNR1	-0.655062698	3.06673e-05	AD	Control	233
ENSG00000197345|MRPL21	-0.317060954	7.83409e-07	AD	Control	233
ENSG00000215908|CROCCP2	-0.108015597	4.92023e-06	AD	Control	233
ENSG00000081248|CACNA1S	-0.19890595	9.54257e-06	AD	Control	233
ENSG00000198740|ZNF652	0.193121782	7.0403e-07	AD	Control	233
ENSG00000198690|FAN1	-0.106119839	4.92282e-06	AD	Control	233
ENSG00000218690|HIST1H2APS4	-0.525790117	3.06673e-05	AD	Control	233
ENSG00000264343|NOTCH2NLA	0.208061348	1.41428e-06	AD	Control	233
ENSG00000198938|MT-CO3	0.605965231	1.21923e-06	AD	Control	233
ENSG00000198821|CD247	0.044730891	2.27939e-05	AD	Control	233
ENSG00000134452|FBH1	0.067913362	4.32512e-06	AD	Control	233
ENSG00000118432|CNR1	-0.156220459	5.02542e-06	AD	Control	233
ENSG00000189064|GAGE2A	-0.398535881	3.06673e-05	AD	Control	233
ENSG00000199202|RNA5SP289	0.300389354	3.06673e-05	AD	Control	233
ENSG00000199240|RNA5SP46	-0.215435131	3.06673e-05	AD	Control	233
ENSG00000199276|RNA5SP26	0.097601947	3.06673e-05	AD	Control	233
ENSG00000199299|RNA5SP430	-0.601781972	3.06673e-05	AD	Control	233
ENSG00000199318|RNA5SP52	0.489981618	3.06673e-05	AD	Control	233
ENSG00000199350|RNA5SP432	0.190203653	3.06673e-05	AD	Control	233
ENSG00000199354|RNA5SP273	-0.258300273	3.06673e-05	AD	Control	233
ENSG00000199364|RNA5SP327	0.105735768	3.06673e-05	AD	Control	233
ENSG00000199373|RNA5SP453	-0.003000898	3.06673e-05	AD	Control	233
ENSG00000199395|RNA5SP93	-0.012722838	3.06673e-05	AD	Control	233
ENSG00000199407|RNA5SP301	0.271844132	3.06673e-05	AD	Control	233
ENSG00000199415|RNA5SP370	0.030845835	3.06673e-05	AD	Control	233
ENSG00000199450|RNA5SP276	-0.189672173	3.06673e-05	AD	Control	233
ENSG00000199454|RNA5SP388	0.06135345	3.06673e-05	AD	Control	233
ENSG00000199455|RNA5SP191	-0.137410205	3.06673e-05	AD	Control	233
ENSG00000199480|RNA5SP389	-1.193650113	3.06673e-05	AD	Control	233
ENSG00000199508|RNA5SP110	-0.099675615	3.06673e-05	AD	Control	233
ENSG00000199509|RNA5SP477	0.409033503	3.06673e-05	AD	Control	233
ENSG00000199523|RNA5SP226	-0.476104133	3.06673e-05	AD	Control	233
ENSG00000199525|RNA5SP295	-0.186287673	3.06673e-05	AD	Control	233
ENSG00000199535|RNA5SP305	-0.017131181	3.06673e-05	AD	Control	233
ENSG00000199545|RNA5SP195	0.131745835	3.06673e-05	AD	Control	233
ENSG00000199556|RNA5SP361	0.382898937	3.06673e-05	AD	Control	233
ENSG00000199564|RNA5SP502	0.10874147	3.06673e-05	AD	Control	233
ENSG00000199585|RNA5SP119	-0.066106792	3.06673e-05	AD	Control	233
ENSG00000199592|RNA5SP321	-0.107612117	1.55992e-05	AD	Control	233
ENSG00000199620|RNA5SP258	0.068816971	3.06673e-05	AD	Control	233
ENSG00000199638|RNA5SP319	0.401513423	3.06673e-05	AD	Control	233
ENSG00000199733|RNA5SP307	-0.049403023	3.06673e-05	AD	Control	233
ENSG00000199771|RNA5SP426	0.195386695	3.06673e-05	AD	Control	233
ENSG00000199786|RNA5SP188	-0.158987805	3.06673e-05	AD	Control	233
ENSG00000199806|RNA5SP491	-0.010647969	3.06673e-05	AD	Control	233
ENSG00000199809|RNA5SP374	-0.125438179	3.06673e-05	AD	Control	233
ENSG00000199843|RNA5SP358	0.003717782	3.06673e-05	AD	Control	233
ENSG00000199874|RNA5SP452	-0.041508981	3.06673e-05	AD	Control	233
