ensembl_id,is_upregulated_in_AD,brain_region,study
ENSG00000145824,True,Temporal Lobe,King_et_al
ENSG00000123989,True,Temporal Lobe,King_et_al
ENSG00000167703,True,Temporal Lobe,King_et_al
ENSG00000086504,True,Temporal Lobe,King_et_al
ENSG00000188064,True,Temporal Lobe,King_et_al
ENSG00000050767,True,Temporal Lobe,King_et_al
ENSG00000162065,True,Temporal Lobe,King_et_al
ENSG00000258986,True,Temporal Lobe,King_et_al
ENSG00000179796,True,Temporal Lobe,King_et_al
ENSG00000157890,True,Temporal Lobe,King_et_al
ENSG00000132361,True,Temporal Lobe,King_et_al
ENSG00000165323,True,Temporal Lobe,King_et_al
ENSG00000144057,True,Temporal Lobe,King_et_al
ENSG00000072042,True,Temporal Lobe,King_et_al
ENSG00000111669,True,Temporal Lobe,King_et_al
ENSG00000101294,True,Temporal Lobe,King_et_al
ENSG00000139874,True,Temporal Lobe,King_et_al
ENSG00000170425,True,Temporal Lobe,King_et_al
ENSG00000117525,True,Temporal Lobe,King_et_al
ENSG00000167972,True,Temporal Lobe,King_et_al
ENSG00000126368,True,Temporal Lobe,King_et_al
ENSG00000159363,True,Temporal Lobe,King_et_al
ENSG00000077782,True,Temporal Lobe,King_et_al
ENSG00000137343,True,Temporal Lobe,King_et_al
ENSG00000100360,True,Temporal Lobe,King_et_al
ENSG00000181350,True,Temporal Lobe,King_et_al
ENSG00000188760,True,Temporal Lobe,King_et_al
ENSG00000105088,True,Temporal Lobe,King_et_al
ENSG00000063660,True,Temporal Lobe,King_et_al
ENSG00000171130,True,Temporal Lobe,King_et_al
ENSG00000187713,True,Temporal Lobe,King_et_al
ENSG00000163873,True,Temporal Lobe,King_et_al
ENSG00000004059,True,Temporal Lobe,King_et_al
ENSG00000121671,True,Temporal Lobe,King_et_al
ENSG00000137547,True,Temporal Lobe,King_et_al
ENSG00000183036,True,Temporal Lobe,King_et_al
ENSG00000174173,True,Temporal Lobe,King_et_al
ENSG00000279672,True,Temporal Lobe,King_et_al
ENSG00000171587,True,Temporal Lobe,King_et_al
ENSG00000175229,True,Temporal Lobe,King_et_al
ENSG00000278535,True,Temporal Lobe,King_et_al
ENSG00000146701,True,Temporal Lobe,King_et_al
ENSG00000138028,True,Temporal Lobe,King_et_al
ENSG00000184009,True,Temporal Lobe,King_et_al
ENSG00000141756,True,Temporal Lobe,King_et_al
ENSG00000108528,True,Temporal Lobe,King_et_al
ENSG00000156298,True,Temporal Lobe,King_et_al
ENSG00000197410,True,Temporal Lobe,King_et_al
ENSG00000126583,True,Temporal Lobe,King_et_al
ENSG00000063015,True,Temporal Lobe,King_et_al
ENSG00000101460,True,Temporal Lobe,King_et_al
ENSG00000249992,True,Temporal Lobe,King_et_al
ENSG00000268089,True,Temporal Lobe,King_et_al
ENSG00000129596,True,Temporal Lobe,King_et_al
ENSG00000218739,True,Temporal Lobe,King_et_al
ENSG00000142949,True,Temporal Lobe,King_et_al
ENSG00000162188,True,Temporal Lobe,King_et_al
ENSG00000073670,True,Temporal Lobe,King_et_al
ENSG00000006071,True,Temporal Lobe,King_et_al
ENSG00000116147,True,Temporal Lobe,King_et_al
ENSG00000135119,True,Temporal Lobe,King_et_al
ENSG00000179832,True,Temporal Lobe,King_et_al
ENSG00000004468,True,Temporal Lobe,King_et_al
ENSG00000144647,True,Temporal Lobe,King_et_al
ENSG00000140368,True,Temporal Lobe,Li_et_al
ENSG00000170049,True,Temporal Lobe,Li_et_al
ENSG00000118298,True,Temporal Lobe,Li_et_al
ENSG00000225697,True,Temporal Lobe,Li_et_al
ENSG00000166394,True,Temporal Lobe,Li_et_al
ENSG00000139083,True,Temporal Lobe,Li_et_al
ENSG00000204103,True,Temporal Lobe,Li_et_al
ENSG00000213599,True,Temporal Lobe,Li_et_al
ENSG00000139352,True,Temporal Lobe,Li_et_al
ENSG00000223552,True,Temporal Lobe,Li_et_al
ENSG00000173261,True,Temporal Lobe,Li_et_al
ENSG00000075826,True,Temporal Lobe,Li_et_al
ENSG00000144061,True,Temporal Lobe,Li_et_al
ENSG00000239285,True,Temporal Lobe,Li_et_al
ENSG00000291603,True,Temporal Lobe,Li_et_al
ENSG00000147168,True,Temporal Lobe,Li_et_al
ENSG00000213398,True,Temporal Lobe,Li_et_al
ENSG00000258584,True,Temporal Lobe,Li_et_al
ENSG00000261408,True,Temporal Lobe,Li_et_al
ENSG00000109861,True,Temporal Lobe,Li_et_al
ENSG00000171793,True,Temporal Lobe,Li_et_al
ENSG00000125954,True,Temporal Lobe,Li_et_al
ENSG00000151650,True,Temporal Lobe,Li_et_al
ENSG00000125409,True,Temporal Lobe,Li_et_al
ENSG00000137070,True,Temporal Lobe,Li_et_al
ENSG00000158163,True,Temporal Lobe,Li_et_al
ENSG00000115641,True,Temporal Lobe,Li_et_al
ENSG00000101443,True,Temporal Lobe,Li_et_al
ENSG00000260583,True,Temporal Lobe,Li_et_al
ENSG00000128594,True,Temporal Lobe,Li_et_al
ENSG00000124370,True,Temporal Lobe,Li_et_al
ENSG00000158815,True,Temporal Lobe,Li_et_al
ENSG00000253731,True,Temporal Lobe,Li_et_al
ENSG00000167083,True,Temporal Lobe,Li_et_al
ENSG00000276907,True,Temporal Lobe,Li_et_al
ENSG00000244558,True,Temporal Lobe,Li_et_al
ENSG00000110031,True,Temporal Lobe,Li_et_al
ENSG00000154832,True,Temporal Lobe,Li_et_al
ENSG00000261183,True,Temporal Lobe,Li_et_al
ENSG00000176909,True,Temporal Lobe,Li_et_al
ENSG00000085465,True,Temporal Lobe,Li_et_al
ENSG00000176076,True,Temporal Lobe,Li_et_al
ENSG00000167748,True,Temporal Lobe,Li_et_al
ENSG00000162493,True,Temporal Lobe,Li_et_al
ENSG00000155897,True,Temporal Lobe,Li_et_al
ENSG00000254554,True,Temporal Lobe,Li_et_al
ENSG00000215788,True,Temporal Lobe,Li_et_al
ENSG00000156427,True,Temporal Lobe,Li_et_al
ENSG00000134574,True,Temporal Lobe,Li_et_al
ENSG00000088340,True,Temporal Lobe,Li_et_al
ENSG00000077327,True,Temporal Lobe,Li_et_al
ENSG00000160072,True,Temporal Lobe,Li_et_al
ENSG00000154764,True,Temporal Lobe,Li_et_al
ENSG00000135740,True,Temporal Lobe,Li_et_al
ENSG00000172269,True,Temporal Lobe,Li_et_al
ENSG00000143333,True,Temporal Lobe,Li_et_al
ENSG00000110079,True,Temporal Lobe,Li_et_al
ENSG00000112312,True,Temporal Lobe,Li_et_al
ENSG00000173452,True,Temporal Lobe,Li_et_al
ENSG00000226944,True,Temporal Lobe,Li_et_al
ENSG00000118271,True,Temporal Lobe,Li_et_al
ENSG00000229295,True,Temporal Lobe,Li_et_al
ENSG00000146215,True,Temporal Lobe,Li_et_al
ENSG00000216490,True,Temporal Lobe,Li_et_al
ENSG00000053702,True,Temporal Lobe,Li_et_al
ENSG00000092850,True,Temporal Lobe,Li_et_al
ENSG00000043514,True,Temporal Lobe,Li_et_al
ENSG00000243719,True,Temporal Lobe,Li_et_al
ENSG00000291087,True,Temporal Lobe,Li_et_al
ENSG00000173762,True,Temporal Lobe,Li_et_al
ENSG00000151136,True,Temporal Lobe,Li_et_al
ENSG00000182685,True,Temporal Lobe,Li_et_al
ENSG00000135077,True,Temporal Lobe,Li_et_al
ENSG00000137185,True,Temporal Lobe,Li_et_al
ENSG00000168026,True,Temporal Lobe,Li_et_al
ENSG00000271503,True,Temporal Lobe,Li_et_al
ENSG00000160050,True,Temporal Lobe,Li_et_al
ENSG00000170345,True,Temporal Lobe,Li_et_al
ENSG00000120217,True,Temporal Lobe,Li_et_al
ENSG00000167588,True,Temporal Lobe,Li_et_al
ENSG00000196459,True,Temporal Lobe,Li_et_al
ENSG00000197901,True,Temporal Lobe,Li_et_al
ENSG00000172243,True,Temporal Lobe,Li_et_al
ENSG00000183423,True,Temporal Lobe,Li_et_al
ENSG00000135205,True,Temporal Lobe,Li_et_al
ENSG00000087460,True,Temporal Lobe,Li_et_al
ENSG00000240889,True,Temporal Lobe,Li_et_al
ENSG00000184838,True,Temporal Lobe,Li_et_al
ENSG00000117477,True,Temporal Lobe,Li_et_al
ENSG00000105383,True,Temporal Lobe,Li_et_al
ENSG00000108515,True,Temporal Lobe,Li_et_al
ENSG00000177144,True,Temporal Lobe,Li_et_al
ENSG00000158869,True,Temporal Lobe,Li_et_al
ENSG00000128335,True,Temporal Lobe,Li_et_al
ENSG00000258839,True,Temporal Lobe,Li_et_al
ENSG00000178038,True,Temporal Lobe,Li_et_al
ENSG00000090554,True,Temporal Lobe,Li_et_al
ENSG00000226754,True,Temporal Lobe,Li_et_al
ENSG00000156831,True,Temporal Lobe,Li_et_al
ENSG00000100055,True,Temporal Lobe,Li_et_al
ENSG00000183773,True,Temporal Lobe,Li_et_al
ENSG00000139192,True,Temporal Lobe,Li_et_al
ENSG00000172771,True,Temporal Lobe,Li_et_al
ENSG00000171860,True,Temporal Lobe,Li_et_al
ENSG00000232541,True,Temporal Lobe,Li_et_al
ENSG00000151466,True,Temporal Lobe,Li_et_al
ENSG00000144191,True,Temporal Lobe,Li_et_al
ENSG00000272752,True,Temporal Lobe,Li_et_al
ENSG00000139725,True,Temporal Lobe,Li_et_al
ENSG00000253695,True,Temporal Lobe,Li_et_al
ENSG00000232956,True,Temporal Lobe,Li_et_al
ENSG00000261701,True,Temporal Lobe,Li_et_al
ENSG00000137463,True,Temporal Lobe,Li_et_al
ENSG00000167968,True,Temporal Lobe,Li_et_al
ENSG00000197421,True,Temporal Lobe,Li_et_al
ENSG00000162572,True,Temporal Lobe,Li_et_al
ENSG00000160124,True,Temporal Lobe,Li_et_al
ENSG00000143851,True,Temporal Lobe,Li_et_al
ENSG00000223666,True,Temporal Lobe,Li_et_al
ENSG00000196154,True,Temporal Lobe,Li_et_al
ENSG00000197322,True,Temporal Lobe,Li_et_al
ENSG00000149451,True,Temporal Lobe,Li_et_al
ENSG00000139974,True,Temporal Lobe,Li_et_al
ENSG00000204287,True,Temporal Lobe,Li_et_al
ENSG00000087116,True,Temporal Lobe,Li_et_al
ENSG00000197355,True,Temporal Lobe,Li_et_al
ENSG00000102032,True,Temporal Lobe,Li_et_al
ENSG00000034693,True,Temporal Lobe,Li_et_al
ENSG00000273001,True,Temporal Lobe,Li_et_al
ENSG00000204815,True,Temporal Lobe,Li_et_al
ENSG00000101109,True,Temporal Lobe,Li_et_al
ENSG00000007392,True,Temporal Lobe,Li_et_al
ENSG00000143318,True,Temporal Lobe,Li_et_al
ENSG00000111328,True,Temporal Lobe,Li_et_al
ENSG00000125459,True,Temporal Lobe,Li_et_al
ENSG00000235831,True,Temporal Lobe,Li_et_al
ENSG00000214548,True,Temporal Lobe,Li_et_al
ENSG00000070729,True,Temporal Lobe,Li_et_al
ENSG00000177042,True,Temporal Lobe,Li_et_al
ENSG00000092529,True,Temporal Lobe,Li_et_al
ENSG00000170458,True,Temporal Lobe,Li_et_al
ENSG00000164620,True,Temporal Lobe,Li_et_al
ENSG00000198885,True,Temporal Lobe,Li_et_al
ENSG00000115107,True,Temporal Lobe,Li_et_al
ENSG00000228409,True,Temporal Lobe,Li_et_al
ENSG00000144647,True,Temporal Lobe,Li_et_al
ENSG00000213123,True,Temporal Lobe,Li_et_al
ENSG00000186918,True,Temporal Lobe,Li_et_al
ENSG00000080573,True,Temporal Lobe,Li_et_al
ENSG00000197279,True,Temporal Lobe,Li_et_al
ENSG00000217555,True,Temporal Lobe,Li_et_al
ENSG00000106077,True,Temporal Lobe,Li_et_al
ENSG00000236017,True,Temporal Lobe,Li_et_al
ENSG00000137098,True,Temporal Lobe,Li_et_al
ENSG00000115282,True,Temporal Lobe,Li_et_al
ENSG00000249163,True,Temporal Lobe,Li_et_al
ENSG00000181026,True,Temporal Lobe,Li_et_al
ENSG00000293530,True,Temporal Lobe,Li_et_al
ENSG00000240038,True,Temporal Lobe,Li_et_al
ENSG00000117643,True,Temporal Lobe,Li_et_al
ENSG00000004534,True,Temporal Lobe,Li_et_al
ENSG00000158805,True,Temporal Lobe,Li_et_al
ENSG00000290425,True,Temporal Lobe,Li_et_al
ENSG00000255966,True,Temporal Lobe,Li_et_al
ENSG00000164610,True,Temporal Lobe,Li_et_al
ENSG00000226009,True,Temporal Lobe,Li_et_al
ENSG00000267278,True,Temporal Lobe,Li_et_al
ENSG00000161791,True,Temporal Lobe,Li_et_al
ENSG00000214357,True,Temporal Lobe,Li_et_al
ENSG00000223953,True,Temporal Lobe,Li_et_al
ENSG00000140931,True,Temporal Lobe,Li_et_al
ENSG00000259075,True,Temporal Lobe,Li_et_al
ENSG00000179111,True,Temporal Lobe,Li_et_al
ENSG00000135336,True,Temporal Lobe,Li_et_al
ENSG00000168970,True,Temporal Lobe,Li_et_al
ENSG00000134480,True,Temporal Lobe,Li_et_al
ENSG00000155893,True,Temporal Lobe,Li_et_al
ENSG00000099957,True,Temporal Lobe,Li_et_al
ENSG00000176386,True,Temporal Lobe,Li_et_al
ENSG00000147437,True,Temporal Lobe,Li_et_al
ENSG00000169241,True,Temporal Lobe,Li_et_al
ENSG00000152076,True,Temporal Lobe,Li_et_al
ENSG00000280975,True,Temporal Lobe,Li_et_al
ENSG00000146094,True,Temporal Lobe,Li_et_al
ENSG00000163040,True,Temporal Lobe,Li_et_al
ENSG00000135596,True,Temporal Lobe,Li_et_al
ENSG00000149150,True,Temporal Lobe,Li_et_al
ENSG00000245248,True,Temporal Lobe,Li_et_al
ENSG00000089692,True,Temporal Lobe,Li_et_al
ENSG00000258086,True,Temporal Lobe,Li_et_al
ENSG00000266903,True,Temporal Lobe,Li_et_al
ENSG00000168778,True,Temporal Lobe,Li_et_al
ENSG00000177084,True,Temporal Lobe,Li_et_al
ENSG00000285485,True,Temporal Lobe,Li_et_al
ENSG00000224103,True,Temporal Lobe,Li_et_al
ENSG00000030110,True,Temporal Lobe,Li_et_al
ENSG00000102309,True,Temporal Lobe,Li_et_al
ENSG00000138135,True,Temporal Lobe,Li_et_al
ENSG00000196476,True,Temporal Lobe,Li_et_al
ENSG00000267281,True,Temporal Lobe,Li_et_al
ENSG00000095970,True,Temporal Lobe,Li_et_al
ENSG00000163888,True,Temporal Lobe,Li_et_al
ENSG00000026036,True,Temporal Lobe,Li_et_al
ENSG00000116679,True,Temporal Lobe,Li_et_al
ENSG00000198125,True,Temporal Lobe,Li_et_al
ENSG00000156398,True,Temporal Lobe,Li_et_al
ENSG00000285007,True,Temporal Lobe,Li_et_al
ENSG00000293429,True,Temporal Lobe,Li_et_al
ENSG00000176170,True,Temporal Lobe,Li_et_al
ENSG00000123329,True,Temporal Lobe,Li_et_al
ENSG00000176155,True,Temporal Lobe,Li_et_al
ENSG00000167992,True,Temporal Lobe,Li_et_al
ENSG00000132561,True,Temporal Lobe,Li_et_al
ENSG00000267348,True,Temporal Lobe,Li_et_al
ENSG00000087076,True,Temporal Lobe,Li_et_al
ENSG00000235092,True,Temporal Lobe,Li_et_al
ENSG00000159840,True,Temporal Lobe,Li_et_al
ENSG00000164344,True,Temporal Lobe,Li_et_al
ENSG00000108691,True,Temporal Lobe,Li_et_al
ENSG00000140678,True,Temporal Lobe,Li_et_al
ENSG00000275954,True,Temporal Lobe,Li_et_al
ENSG00000023902,True,Temporal Lobe,Li_et_al
ENSG00000224940,True,Temporal Lobe,Li_et_al
ENSG00000020426,True,Temporal Lobe,Li_et_al
ENSG00000167549,True,Temporal Lobe,Li_et_al
ENSG00000167302,True,Temporal Lobe,Li_et_al
ENSG00000162231,True,Temporal Lobe,Li_et_al
ENSG00000131652,True,Temporal Lobe,Li_et_al
ENSG00000164822,True,Temporal Lobe,Li_et_al
ENSG00000010295,True,Temporal Lobe,Li_et_al
ENSG00000065485,True,Temporal Lobe,Li_et_al
ENSG00000213139,True,Temporal Lobe,Li_et_al
ENSG00000178149,True,Temporal Lobe,Li_et_al
ENSG00000140474,True,Temporal Lobe,Li_et_al
ENSG00000165948,True,Temporal Lobe,Li_et_al
ENSG00000143314,True,Temporal Lobe,Li_et_al
ENSG00000234585,True,Temporal Lobe,Li_et_al
ENSG00000106125,True,Temporal Lobe,Li_et_al
ENSG00000175581,True,Temporal Lobe,Li_et_al
ENSG00000095906,True,Temporal Lobe,Li_et_al
ENSG00000258727,True,Temporal Lobe,Li_et_al
ENSG00000177990,True,Temporal Lobe,Li_et_al
ENSG00000260439,True,Temporal Lobe,Li_et_al
ENSG00000128482,True,Temporal Lobe,Li_et_al
ENSG00000087206,True,Temporal Lobe,Li_et_al
ENSG00000205559,True,Temporal Lobe,Li_et_al
ENSG00000079462,True,Temporal Lobe,Li_et_al
ENSG00000019582,True,Temporal Lobe,Li_et_al
ENSG00000173391,True,Temporal Lobe,Li_et_al
ENSG00000166902,True,Temporal Lobe,Li_et_al
ENSG00000081181,True,Temporal Lobe,Li_et_al
ENSG00000280789,True,Temporal Lobe,Li_et_al
ENSG00000168010,True,Temporal Lobe,Li_et_al
ENSG00000009950,True,Temporal Lobe,Li_et_al
ENSG00000106483,True,Temporal Lobe,Li_et_al
ENSG00000062524,True,Temporal Lobe,Li_et_al
ENSG00000206561,True,Temporal Lobe,Li_et_al
ENSG00000242866,True,Temporal Lobe,Li_et_al
ENSG00000167619,True,Temporal Lobe,Li_et_al
ENSG00000176261,True,Temporal Lobe,Li_et_al
ENSG00000182173,True,Temporal Lobe,Li_et_al
ENSG00000184209,True,Temporal Lobe,Li_et_al
ENSG00000248019,True,Temporal Lobe,Li_et_al
ENSG00000141086,True,Temporal Lobe,Li_et_al
ENSG00000160201,True,Temporal Lobe,Li_et_al
ENSG00000196535,True,Temporal Lobe,Li_et_al
ENSG00000254413,True,Temporal Lobe,Li_et_al
ENSG00000259431,True,Temporal Lobe,Li_et_al
ENSG00000173653,True,Temporal Lobe,Li_et_al
ENSG00000110811,True,Temporal Lobe,Li_et_al
ENSG00000111664,True,Temporal Lobe,Li_et_al
ENSG00000231064,True,Temporal Lobe,Li_et_al
ENSG00000102904,True,Temporal Lobe,Li_et_al
ENSG00000136271,True,Temporal Lobe,Li_et_al
ENSG00000018408,True,Temporal Lobe,Li_et_al
ENSG00000163482,True,Temporal Lobe,Li_et_al
ENSG00000284889,True,Temporal Lobe,Li_et_al
ENSG00000153391,True,Temporal Lobe,Li_et_al
ENSG00000227237,True,Temporal Lobe,Li_et_al
ENSG00000258890,True,Temporal Lobe,Li_et_al
ENSG00000206282,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000250474,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000129474,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000110172,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000285023,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000128567,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000162437,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000143970,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000175928,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000173805,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000183579,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000138696,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000100342,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000076248,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000120156,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000146278,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000161653,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000146674,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000151702,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000160233,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000158220,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000102580,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000007372,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000138131,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000273712,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000100979,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000182541,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000197406,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000168807,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000185432,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000174306,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000163884,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000140563,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000112139,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000153208,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000105971,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000173218,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000113657,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000037749,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000179921,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000020577,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000164930,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000256533,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000143479,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000140682,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000182902,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000153064,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000079215,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000213949,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000131459,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000102007,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000137767,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000023909,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000133863,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000171444,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000154217,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000182263,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000183963,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000158373,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000111817,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000019549,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000168679,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000140937,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000204682,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000075426,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000109906,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000164749,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000077943,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000148411,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000162490,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000113916,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000177311,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000168994,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000102935,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000165806,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000178882,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000076067,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000188060,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000101608,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000163710,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000119139,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000103569,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000125347,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000196954,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000108622,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000064989,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000188763,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000174032,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000158270,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000105609,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000115616,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000228960,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000178033,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000172936,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000152939,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000197956,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000174640,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000182103,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000136205,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000122679,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000177096,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000271425,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000145794,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000123595,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000184492,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000240429,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000144908,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000126016,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000176105,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000261796,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000161714,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000149131,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000254726,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000083067,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000147027,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000121361,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000120306,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000069122,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000197142,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000131080,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000125968,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000174236,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000232450,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000104219,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
ENSG00000165029,True,Temporal Lobe,Marques-Coelho_et_al_MAYO
