ensembl_id,is_upregulated_in_AD,brain_region,study
ENSG00000166682,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000282379,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000147437,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000243663,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000284817,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000223974,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000234060,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000261970,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000214264,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000240534,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000174963,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000275562,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000227536,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000168874,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000214322,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000176387,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000180229,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000236397,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000197057,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000258980,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000205403,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000226284,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000212695,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000251493,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000131095,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000134817,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000163581,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000229456,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000105519,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000249068,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000267166,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000224389,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000255255,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000170345,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000249138,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000274162,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000261936,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000282537,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000164488,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000214535,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000233388,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000222585,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000088827,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000188488,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000249337,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000149257,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000112539,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000260382,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000228454,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000230280,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000238188,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000160948,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000259505,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000162598,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000129654,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000214688,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000205835,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000166928,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000273259,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000238040,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000248305,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000198774,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000012223,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000223980,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000138755,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000253488,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000177807,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000242689,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000126803,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000016602,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000142227,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000159176,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000275993,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000219755,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000249577,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000160862,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000176046,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000277494,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000234776,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000091879,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000184599,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000196900,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000188763,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000256162,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000270978,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000235233,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000187513,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000123405,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000143772,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000104901,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000251493,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000125878,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000132514,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000120729,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000185053,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000105643,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000188783,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000042062,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000074219,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000129654,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000145832,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000170891,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000178343,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000180229,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000123610,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000183963,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000176387,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000131095,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000105655,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000267206,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000166682,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000102362,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000183615,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000225824,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000086159,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000135736,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000185022,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000117122,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000011426,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000204403,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000125144,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000283787,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000186510,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000214313,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000205358,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000161896,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000111087,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000124253,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000145358,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000175287,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000196517,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000234518,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000168209,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000101187,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000181885,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000125733,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000164949,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000111181,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000172935,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000275290,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000146013,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000138722,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000157833,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000255437,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000260549,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000101197,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000162843,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000158865,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000145777,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000255986,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000198417,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000125531,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000258635,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000171388,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000273686,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000171219,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000145839,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000104415,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000214940,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000117091,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000124875,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000163737,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000170608,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000259882,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000217078,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000204428,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000121966,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000188488,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000088836,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000236136,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000196154,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000224608,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000138755,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000237379,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000012223,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000198744,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000237022,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000236884,True,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000142227,True,Frontal Lobe,Panitch_et_al
ENSG00000168743,True,Frontal Lobe,Panitch_et_al
ENSG00000088836,True,Frontal Lobe,Panitch_et_al
ENSG00000223953,True,Frontal Lobe,Panitch_et_al
ENSG00000196517,True,Frontal Lobe,Panitch_et_al
ENSG00000256577,True,Frontal Lobe,Panitch_et_al
ENSG00000188783,True,Frontal Lobe,Panitch_et_al
ENSG00000157833,True,Frontal Lobe,Panitch_et_al
ENSG00000105655,True,Frontal Lobe,Panitch_et_al
ENSG00000125733,True,Frontal Lobe,Panitch_et_al
ENSG00000197256,True,Frontal Lobe,Panitch_et_al
ENSG00000259196,True,Frontal Lobe,Panitch_et_al
ENSG00000254445,True,Frontal Lobe,Panitch_et_al
ENSG00000036565,True,Frontal Lobe,Panitch_et_al
ENSG00000236609,True,Frontal Lobe,Panitch_et_al
ENSG00000251442,True,Frontal Lobe,Panitch_et_al
ENSG00000196154,True,Frontal Lobe,Panitch_et_al
ENSG00000146966,True,Frontal Lobe,Panitch_et_al
ENSG00000228548,True,Frontal Lobe,Panitch_et_al
ENSG00000149451,True,Frontal Lobe,Panitch_et_al
ENSG00000256508,True,Frontal Lobe,Panitch_et_al
ENSG00000174306,True,Frontal Lobe,Panitch_et_al
ENSG00000256007,True,Frontal Lobe,Panitch_et_al
ENSG00000100075,True,Frontal Lobe,Panitch_et_al
ENSG00000087116,True,Frontal Lobe,Panitch_et_al
ENSG00000165801,True,Frontal Lobe,Panitch_et_al
ENSG00000111328,True,Frontal Lobe,Panitch_et_al
ENSG00000227317,True,Frontal Lobe,Panitch_et_al
ENSG00000292150,True,Frontal Lobe,Panitch_et_al
ENSG00000256661,True,Frontal Lobe,Panitch_et_al
ENSG00000234693,True,Frontal Lobe,Panitch_et_al
ENSG00000185499,True,Frontal Lobe,Panitch_et_al
ENSG00000183963,True,Frontal Lobe,Panitch_et_al
ENSG00000166831,True,Frontal Lobe,Panitch_et_al
ENSG00000238123,True,Frontal Lobe,Panitch_et_al
ENSG00000224536,True,Frontal Lobe,Panitch_et_al
ENSG00000188488,True,Frontal Lobe,Panitch_et_al
ENSG00000111642,True,Frontal Lobe,Panitch_et_al
ENSG00000106665,True,Frontal Lobe,Panitch_et_al
ENSG00000131097,True,Frontal Lobe,Panitch_et_al
ENSG00000158169,True,Frontal Lobe,Panitch_et_al
ENSG00000100906,True,Frontal Lobe,Panitch_et_al
ENSG00000162889,True,Frontal Lobe,Panitch_et_al
ENSG00000131095,True,Frontal Lobe,Panitch_et_al
ENSG00000184481,True,Frontal Lobe,Panitch_et_al
ENSG00000074219,True,Frontal Lobe,Panitch_et_al
ENSG00000231105,True,Frontal Lobe,Panitch_et_al
ENSG00000181284,True,Frontal Lobe,Panitch_et_al
ENSG00000105137,True,Frontal Lobe,Panitch_et_al
ENSG00000143127,True,Frontal Lobe,Panitch_et_al
ENSG00000176046,True,Frontal Lobe,Panitch_et_al
ENSG00000132613,True,Frontal Lobe,Panitch_et_al
ENSG00000135862,True,Frontal Lobe,Panitch_et_al
ENSG00000160685,True,Frontal Lobe,Panitch_et_al
ENSG00000151552,True,Frontal Lobe,Panitch_et_al
ENSG00000134802,True,Frontal Lobe,Panitch_et_al
ENSG00000198324,True,Frontal Lobe,Panitch_et_al
ENSG00000137076,True,Frontal Lobe,Panitch_et_al
ENSG00000196739,True,Frontal Lobe,Panitch_et_al
ENSG00000135736,True,Frontal Lobe,Panitch_et_al
ENSG00000119403,True,Frontal Lobe,Panitch_et_al
ENSG00000179954,True,Frontal Lobe,Panitch_et_al
ENSG00000218018,True,Frontal Lobe,Panitch_et_al
ENSG00000272933,True,Frontal Lobe,Panitch_et_al
ENSG00000158156,True,Frontal Lobe,Panitch_et_al
ENSG00000164050,True,Frontal Lobe,Panitch_et_al
ENSG00000112039,True,Frontal Lobe,Panitch_et_al
ENSG00000164889,True,Frontal Lobe,Panitch_et_al
ENSG00000285774,True,Frontal Lobe,Panitch_et_al
ENSG00000086159,True,Frontal Lobe,Panitch_et_al
ENSG00000258096,True,Frontal Lobe,Panitch_et_al
ENSG00000224729,True,Frontal Lobe,Panitch_et_al
ENSG00000111961,True,Frontal Lobe,Panitch_et_al
ENSG00000182902,True,Frontal Lobe,Panitch_et_al
ENSG00000123136,True,Frontal Lobe,Panitch_et_al
ENSG00000131669,True,Frontal Lobe,Panitch_et_al
ENSG00000269959,True,Frontal Lobe,Panitch_et_al
ENSG00000183723,True,Frontal Lobe,Panitch_et_al
ENSG00000177697,True,Frontal Lobe,Panitch_et_al
ENSG00000183621,True,Frontal Lobe,Panitch_et_al
ENSG00000175287,True,Frontal Lobe,Panitch_et_al
ENSG00000154188,True,Frontal Lobe,Panitch_et_al
ENSG00000070778,True,Frontal Lobe,Panitch_et_al
ENSG00000213859,True,Frontal Lobe,Panitch_et_al
ENSG00000116661,True,Frontal Lobe,Panitch_et_al
ENSG00000258555,True,Frontal Lobe,Panitch_et_al
ENSG00000126226,True,Frontal Lobe,Panitch_et_al
ENSG00000012223,True,Frontal Lobe,Panitch_et_al
ENSG00000167676,True,Frontal Lobe,Panitch_et_al
ENSG00000111602,True,Frontal Lobe,Panitch_et_al
ENSG00000174705,True,Frontal Lobe,Panitch_et_al
ENSG00000183196,True,Frontal Lobe,Panitch_et_al
ENSG00000074964,True,Frontal Lobe,Panitch_et_al
ENSG00000157399,True,Frontal Lobe,Panitch_et_al
ENSG00000148204,True,Frontal Lobe,Panitch_et_al
ENSG00000141858,True,Frontal Lobe,Panitch_et_al
ENSG00000188763,True,Frontal Lobe,Panitch_et_al
ENSG00000164850,True,Frontal Lobe,Panitch_et_al
ENSG00000169957,True,Frontal Lobe,Panitch_et_al
ENSG00000179314,True,Frontal Lobe,Panitch_et_al
ENSG00000230084,True,Frontal Lobe,Panitch_et_al
ENSG00000166592,True,Frontal Lobe,Panitch_et_al
ENSG00000130669,True,Frontal Lobe,Panitch_et_al
ENSG00000225063,True,Frontal Lobe,Panitch_et_al
ENSG00000072501,True,Frontal Lobe,Panitch_et_al
ENSG00000214530,True,Frontal Lobe,Panitch_et_al
ENSG00000088826,True,Frontal Lobe,Panitch_et_al
ENSG00000125753,True,Frontal Lobe,Panitch_et_al
ENSG00000169105,True,Frontal Lobe,Panitch_et_al
ENSG00000227456,True,Frontal Lobe,Panitch_et_al
ENSG00000280802,True,Frontal Lobe,Panitch_et_al
ENSG00000100227,True,Frontal Lobe,Panitch_et_al
ENSG00000122786,True,Frontal Lobe,Panitch_et_al
ENSG00000213445,True,Frontal Lobe,Panitch_et_al
ENSG00000183615,True,Frontal Lobe,Panitch_et_al
ENSG00000188039,True,Frontal Lobe,Panitch_et_al
ENSG00000122986,True,Frontal Lobe,Panitch_et_al
ENSG00000182103,True,Frontal Lobe,Panitch_et_al
ENSG00000173641,True,Frontal Lobe,Panitch_et_al
ENSG00000261758,True,Frontal Lobe,Panitch_et_al
ENSG00000268894,True,Frontal Lobe,Panitch_et_al
ENSG00000125148,True,Frontal Lobe,Panitch_et_al
ENSG00000179241,True,Frontal Lobe,Panitch_et_al
ENSG00000106351,True,Frontal Lobe,Panitch_et_al
ENSG00000250116,True,Frontal Lobe,Panitch_et_al
ENSG00000205929,True,Frontal Lobe,Panitch_et_al
ENSG00000129654,True,Frontal Lobe,Panitch_et_al
ENSG00000171388,True,Frontal Lobe,Panitch_et_al
ENSG00000285533,True,Frontal Lobe,Panitch_et_al
ENSG00000108349,True,Frontal Lobe,Panitch_et_al
ENSG00000198417,True,Frontal Lobe,Panitch_et_al
ENSG00000119950,True,Frontal Lobe,Panitch_et_al
ENSG00000244286,True,Frontal Lobe,Panitch_et_al
ENSG00000064961,True,Frontal Lobe,Panitch_et_al
ENSG00000280548,True,Frontal Lobe,Panitch_et_al
ENSG00000183773,True,Frontal Lobe,Panitch_et_al
ENSG00000135414,True,Frontal Lobe,Panitch_et_al
ENSG00000174680,True,Frontal Lobe,Panitch_et_al
ENSG00000103653,True,Frontal Lobe,Panitch_et_al
ENSG00000162144,True,Frontal Lobe,Panitch_et_al
ENSG00000140931,True,Frontal Lobe,Panitch_et_al
ENSG00000112312,True,Frontal Lobe,Panitch_et_al
ENSG00000168884,True,Frontal Lobe,Panitch_et_al
ENSG00000198624,True,Frontal Lobe,Panitch_et_al
ENSG00000228267,True,Frontal Lobe,Panitch_et_al
ENSG00000143157,True,Frontal Lobe,Panitch_et_al
ENSG00000163132,True,Frontal Lobe,Panitch_et_al
ENSG00000108262,True,Frontal Lobe,Panitch_et_al
ENSG00000274287,True,Frontal Lobe,Panitch_et_al
ENSG00000206404,True,Frontal Lobe,Panitch_et_al
ENSG00000140564,True,Frontal Lobe,Panitch_et_al
ENSG00000055070,True,Frontal Lobe,Panitch_et_al
ENSG00000079999,True,Frontal Lobe,Panitch_et_al
ENSG00000100811,True,Frontal Lobe,Panitch_et_al
ENSG00000130283,True,Frontal Lobe,Panitch_et_al
ENSG00000236753,True,Frontal Lobe,Panitch_et_al
ENSG00000143545,True,Frontal Lobe,Panitch_et_al
ENSG00000241852,True,Frontal Lobe,Panitch_et_al
ENSG00000285485,True,Frontal Lobe,Panitch_et_al
ENSG00000168994,True,Frontal Lobe,Panitch_et_al
ENSG00000228672,True,Frontal Lobe,Panitch_et_al
ENSG00000178803,True,Frontal Lobe,Panitch_et_al
ENSG00000099381,True,Frontal Lobe,Panitch_et_al
ENSG00000225076,True,Frontal Lobe,Panitch_et_al
ENSG00000185761,True,Frontal Lobe,Panitch_et_al
ENSG00000142694,True,Frontal Lobe,Panitch_et_al
ENSG00000164684,True,Frontal Lobe,Panitch_et_al
ENSG00000267082,True,Frontal Lobe,Panitch_et_al
ENSG00000166503,True,Frontal Lobe,Panitch_et_al
ENSG00000227046,True,Frontal Lobe,Panitch_et_al
ENSG00000106404,True,Frontal Lobe,Panitch_et_al
ENSG00000010310,True,Frontal Lobe,Panitch_et_al
ENSG00000006327,True,Frontal Lobe,Panitch_et_al
ENSG00000231948,True,Frontal Lobe,Panitch_et_al
ENSG00000284571,True,Frontal Lobe,Panitch_et_al
ENSG00000125637,True,Frontal Lobe,Panitch_et_al
ENSG00000105643,True,Frontal Lobe,Panitch_et_al
ENSG00000021300,True,Frontal Lobe,Panitch_et_al
ENSG00000166716,True,Frontal Lobe,Panitch_et_al
ENSG00000139352,True,Frontal Lobe,Panitch_et_al
ENSG00000291105,True,Frontal Lobe,Panitch_et_al
ENSG00000235246,True,Frontal Lobe,Panitch_et_al
ENSG00000153822,True,Frontal Lobe,Panitch_et_al
ENSG00000226386,True,Frontal Lobe,Panitch_et_al
ENSG00000173801,True,Frontal Lobe,Panitch_et_al
ENSG00000247993,True,Frontal Lobe,Panitch_et_al
ENSG00000100300,True,Frontal Lobe,Panitch_et_al
ENSG00000270959,True,Frontal Lobe,Panitch_et_al
ENSG00000256235,True,Frontal Lobe,Panitch_et_al
ENSG00000127530,True,Frontal Lobe,Panitch_et_al
ENSG00000154274,True,Frontal Lobe,Panitch_et_al
ENSG00000137478,True,Frontal Lobe,Panitch_et_al
ENSG00000179632,True,Frontal Lobe,Panitch_et_al
ENSG00000203952,True,Frontal Lobe,Panitch_et_al
ENSG00000135678,True,Frontal Lobe,Panitch_et_al
ENSG00000158186,True,Frontal Lobe,Panitch_et_al
ENSG00000090661,True,Frontal Lobe,Panitch_et_al
ENSG00000163884,True,Frontal Lobe,Panitch_et_al
ENSG00000140682,True,Frontal Lobe,Panitch_et_al
ENSG00000168487,True,Frontal Lobe,Panitch_et_al
ENSG00000133789,True,Frontal Lobe,Panitch_et_al
ENSG00000007384,True,Frontal Lobe,Panitch_et_al
ENSG00000283808,True,Frontal Lobe,Panitch_et_al
ENSG00000140368,True,Frontal Lobe,Panitch_et_al
ENSG00000070731,True,Frontal Lobe,Panitch_et_al
ENSG00000163820,True,Frontal Lobe,Panitch_et_al
ENSG00000104324,True,Frontal Lobe,Panitch_et_al
ENSG00000149782,True,Frontal Lobe,Panitch_et_al
ENSG00000090554,True,Frontal Lobe,Panitch_et_al
ENSG00000142961,True,Frontal Lobe,Panitch_et_al
ENSG00000231924,True,Frontal Lobe,Panitch_et_al
ENSG00000136205,True,Frontal Lobe,Panitch_et_al
ENSG00000133195,True,Frontal Lobe,Panitch_et_al
ENSG00000106078,True,Frontal Lobe,Panitch_et_al
ENSG00000149489,True,Frontal Lobe,Panitch_et_al
ENSG00000177807,True,Frontal Lobe,Panitch_et_al
ENSG00000161714,True,Frontal Lobe,Panitch_et_al
ENSG00000170759,True,Frontal Lobe,Panitch_et_al
ENSG00000127946,True,Frontal Lobe,Panitch_et_al
ENSG00000183580,True,Frontal Lobe,Panitch_et_al
ENSG00000113721,True,Frontal Lobe,Panitch_et_al
ENSG00000167716,True,Frontal Lobe,Panitch_et_al
ENSG00000177469,True,Frontal Lobe,Panitch_et_al
ENSG00000234196,True,Frontal Lobe,Panitch_et_al
ENSG00000166272,True,Frontal Lobe,Panitch_et_al
ENSG00000126785,True,Frontal Lobe,Panitch_et_al
ENSG00000206340,True,Frontal Lobe,Panitch_et_al
ENSG00000105672,True,Frontal Lobe,Panitch_et_al
ENSG00000128274,True,Frontal Lobe,Panitch_et_al
ENSG00000100242,True,Frontal Lobe,Panitch_et_al
ENSG00000115353,True,Frontal Lobe,Panitch_et_al
