gene_name	log2_fold_change	p_value	sample_size	ref_allele	non_ref_allele
DDAH2|ENSG00000213722	0.706111905	2.08e-05	39	Control	AD
KDM1B|ENSG00000165097	0.416377378	2.09e-05	39	Control	AD
MAPK8IP3|ENSG00000138834	-0.515400302	2.11e-05	39	Control	AD
CEP170B|ENSG00000099814	-0.516906717	2.13e-05	39	Control	AD
SMIM14|ENSG00000163683	-0.401002632	2.16e-05	39	Control	AD
IDH1|ENSG00000138413	0.411464145	2.16e-05	39	Control	AD
TMX1|ENSG00000139921	0.437290116	2.2e-05	39	Control	AD
ZIC1|ENSG00000152977	1.322038605	2.2e-05	39	Control	AD
HMG20A|ENSG00000140382	-0.328664201	2.2e-05	39	Control	AD
S100A6|ENSG00000197956	0.759204934	2.26e-05	39	Control	AD
DLG5|ENSG00000151208	0.387589722	2.27e-05	39	Control	AD
NUP153-AS1|ENSG00000272269	-0.922280389	2.27e-05	39	Control	AD
DET1|ENSG00000140543	-0.365099464	2.3e-05	39	Control	AD
PCDHGC4|ENSG00000242419	-0.563250171	2.32e-05	39	Control	AD
CYP2U1|ENSG00000155016	0.456341705	2.33e-05	39	Control	AD
RAB40A|ENSG00000172476	-0.630555559	2.33e-05	39	Control	AD
SALL1|ENSG00000103449	0.713263113	2.35e-05	39	Control	AD
PCSK1N|ENSG00000102109	-0.76449322	2.38e-05	39	Control	AD
PRKD3|ENSG00000115825	0.295041182	2.4e-05	39	Control	AD
RANBP3L|ENSG00000164188	0.609153502	2.41e-05	39	Control	AD
AKR1C3|ENSG00000196139	0.754938607	2.41e-05	39	Control	AD
TMEM26|ENSG00000196932	1.283309416	2.47e-05	39	Control	AD
MAPKAPK2|ENSG00000162889	0.899000035	2.53e-05	39	Control	AD
HOOK3|ENSG00000168172	-0.234478093	2.57e-05	39	Control	AD
SEPTIN7P13|ENSG00000185495	-0.753851038	2.58e-05	39	Control	AD
ZBTB41|ENSG00000177888	0.303928181	2.59e-05	39	Control	AD
ZIM2|ENSG00000269699	-0.881448638	2.6e-05	39	Control	AD
PODN|ENSG00000174348	0.798878565	2.62e-05	39	Control	AD
NDRG4|ENSG00000103034	-0.444120158	2.66e-05	39	Control	AD
STMN3|ENSG00000197457	-0.48261612	2.66e-05	39	Control	AD
PLAAT1|ENSG00000127252	-0.81441879	2.66e-05	39	Control	AD
HMG20B|ENSG00000064961	0.62444413	2.69e-05	39	Control	AD
MROH1|ENSG00000179832	-0.529140231	2.71e-05	39	Control	AD
CPT1C|ENSG00000169169	-0.549942984	2.79e-05	39	Control	AD
WNK2|ENSG00000165238	-0.490910381	2.8e-05	39	Control	AD
MRGPRF|ENSG00000172935	1.519585649	2.8e-05	39	Control	AD
COLGALT1|ENSG00000130309	0.407924643	2.92e-05	39	Control	AD
FXYD7|ENSG00000221946	-0.660142988	2.93e-05	39	Control	AD
TAL1|ENSG00000162367	0.730430455	3e-05	39	Control	AD
KREMEN2|ENSG00000131650	-0.734985558	3.03e-05	39	Control	AD
LTBP1|ENSG00000049323	0.607354474	3.04e-05	39	Control	AD
COL25A1|ENSG00000188517	-0.839337887	3.07e-05	39	Control	AD
PRELP|ENSG00000188783	0.835536544	3.09e-05	39	Control	AD
MAPK4|ENSG00000141639	0.786490568	3.13e-05	39	Control	AD
TOR4A|ENSG00000198113	0.752354386	3.13e-05	39	Control	AD
	-0.994622876	3.19e-05	39	Control	AD
MLIP|ENSG00000146147	-0.586574966	3.19e-05	39	Control	AD
CGREF1|ENSG00000138028	-0.593536365	3.21e-05	39	Control	AD
YIPF1|ENSG00000058799	0.408205772	3.22e-05	39	Control	AD
SIX5|ENSG00000177045	0.938962432	3.23e-05	39	Control	AD
FIRRM|ENSG00000000460	0.405395428	3.31e-05	39	Control	AD
NDUFC2|ENSG00000151366	-0.373461961	3.32e-05	39	Control	AD
HLA-F-AS1|ENSG00000214922	0.926212237	3.35e-05	39	Control	AD
RNF113A|ENSG00000125352	-0.373571266	3.35e-05	39	Control	AD
MAP3K12|ENSG00000139625	-0.368950377	3.4e-05	39	Control	AD
TMEM200B|ENSG00000253304	1.028507714	3.43e-05	39	Control	AD
YAP1|ENSG00000137693	0.895126141	3.44e-05	39	Control	AD
ZC3H13|ENSG00000123200	-0.423787637	3.45e-05	39	Control	AD
FLI1|ENSG00000151702	0.95417049	3.47e-05	39	Control	AD
GCNT4|ENSG00000176928	-0.508058392	3.49e-05	39	Control	AD
PGF|ENSG00000119630	0.883999018	3.51e-05	39	Control	AD
FOXO1|ENSG00000150907	0.699907641	3.52e-05	39	Control	AD
PLEKHG4B|ENSG00000153404	1.360038175	3.54e-05	39	Control	AD
TRIM66|ENSG00000166436	-0.623848496	3.55e-05	39	Control	AD
RANBP1|ENSG00000099901	-0.36856757	3.56e-05	39	Control	AD
ASMTL|ENSG00000169093	-0.523474403	3.57e-05	39	Control	AD
TSPAN33|ENSG00000158457	0.576797363	3.62e-05	39	Control	AD
SYCE1|ENSG00000171772	-1.523284752	3.69e-05	39	Control	AD
CYBB|ENSG00000165168	0.969154786	3.73e-05	39	Control	AD
HMCN2|ENSG00000148357	-1.304324663	3.73e-05	39	Control	AD
