MarkerName	Allele1	Allele2	Weight	Zscore	P-value	Direction
SERINC2|ENSG00000168528	ad	control	62.00	0.224	0.8231	?????+-?
RNA5SP476|ENSG00000252422	ad	control	31.00	0.008	0.9936	??????+?
KCNC4|ENSG00000116396	ad	control	173.00	-2.629	0.008565	-------?
MIR6124|ENSG00000275373	ad	control	62.00	0.166	0.868	?????-+?
TSPAN15|ENSG00000099282	ad	control	279.00	-0.194	0.8458	+--+-++-
NKAIN4|ENSG00000101198	ad	control	279.00	-1.023	0.3061	---+----
RPS3AP13|ENSG00000230783	ad	control	62.00	-0.190	0.8495	?????--?
RBP3|ENSG00000265203	ad	control	72.00	-1.845	0.06504	+---????
RNF32-AS1|ENSG00000224903	ad	control	62.00	0.099	0.9211	?????-+?
PAGE2|ENSG00000234068	ad	control	31.00	-0.142	0.8872	??????-?
C19orf53|ENSG00000104979	ad	control	279.00	0.268	0.7885	-++++---
USP6NL|ENSG00000148429	ad	control	173.00	-3.817	0.0001352	------+?
IL4I1|ENSG00000104951	ad	control	62.00	-1.431	0.1525	?????--?
YWHAQP5|ENSG00000236564	ad	control	106.00	0.049	0.961	???????+
PTGER2|ENSG00000125384	ad	control	62.00	0.822	0.4114	?????-+?
KIFC2|ENSG00000167702	ad	control	279.00	-0.901	0.3675	----+---
ZMYM5|ENSG00000132950	ad	control	279.00	-1.619	0.1054	----++++
RPL6P26|ENSG00000240305	ad	control	62.00	-0.622	0.5337	?????--?
PCDH20|ENSG00000280165	ad	control	279.00	3.281	0.001035	+++++-++
LOC105375709|ENSG00000287819	ad	control	106.00	-0.095	0.924	???????-
FCRL3|ENSG00000160856	ad	control	62.00	-0.194	0.8465	?????+-?
BRS3|ENSG00000102239	ad	control	62.00	-0.471	0.6373	?????--?
LINC01820|ENSG00000228100	ad	control	31.00	0.008	0.9936	??????+?
THYN1|ENSG00000151500	ad	control	279.00	1.100	0.2715	+++++--+
ESRG|ENSG00000265992	ad	control	106.00	-0.639	0.523	???????-
NSUN2|ENSG00000037474	ad	control	279.00	0.920	0.3575	+-++-+++
SLC9C2|ENSG00000162753	ad	control	134.00	-0.783	0.4337	--+-?+-?
RGL4|ENSG00000159496	ad	control	279.00	-1.360	0.1737	----+--+
ENGASE|ENSG00000167280	ad	control	279.00	-2.537	0.01117	-----++-
MECOM|ENSG00000085276	ad	control	173.00	-2.939	0.003296	-----++?
HABP2|ENSG00000148702	ad	control	134.00	1.277	0.2017	++++?++?
ERBB3|ENSG00000065361	ad	control	279.00	0.997	0.3189	---++++-
KCNJ2-AS1|ENSG00000267365	ad	control	207.00	2.355	0.01854	????+++-
GVINP2|ENSG00000254781	ad	control	62.00	-0.241	0.8099	?????-+?
OR52N2|ENSG00000180988	ad	control	62.00	-0.138	0.8904	?????--?
PLEKHG6|ENSG00000008323	ad	control	62.00	-0.590	0.555	?????--?
TBX22|ENSG00000277800	ad	control	31.00	-0.011	0.9916	??????-?
NCAPH|ENSG00000121152	ad	control	62.00	0.969	0.3324	?????++?
IGLCOR22-2|ENSG00000271093	ad	control	31.00	0.191	0.8482	??????+?
SNORA7B|ENSG00000207088	ad	control	168.00	0.582	0.5606	?????+-+
ITIH4|ENSG00000055955	ad	control	173.00	1.382	0.1669	+++++-+?
MTND1P21|ENSG00000235940	ad	control	106.00	0.040	0.968	???????+
GGT1|ENSG00000286070	ad	control	62.00	-0.309	0.7572	?????-+?
MYOC|ENSG00000034971	ad	control	31.00	0.022	0.9827	??????+?
MAB21L4|ENSG00000172478	ad	control	62.00	0.077	0.9384	?????-+?
PLA2G10|ENSG00000276870	ad	control	62.00	-0.886	0.3754	?????--?
HNRNPKP4|ENSG00000243547	ad	control	62.00	-0.060	0.9518	?????-+?
THOC5|ENSG00000100296	ad	control	279.00	1.339	0.1804	++-+++++
LOC124904535|ENSG00000269934	ad	control	62.00	-1.763	0.0779	?????--?
SOX6|ENSG00000110693	ad	control	173.00	-2.053	0.04005	-----+-?
HEY2-AS1|ENSG00000237742	ad	control	168.00	1.127	0.2596	?????+++
CDKN2D|ENSG00000129355	ad	control	279.00	1.573	0.1157	+++++--+
SEC14L1|ENSG00000129657	ad	control	279.00	-1.930	0.05365	-----++-
SEC14L3|ENSG00000100012	ad	control	62.00	0.837	0.4024	?????++?
RNU1-4|ENSG00000291399	ad	control	106.00	0.577	0.564	???????+
KIF17|ENSG00000117245	ad	control	279.00	0.492	0.6224	+++-+---
CPA5|ENSG00000158525	ad	control	62.00	-0.734	0.4632	?????--?
ZSCAN31|ENSG00000235109	ad	control	173.00	-0.053	0.9575	--+--++?
RPS20P4|ENSG00000241907	ad	control	106.00	0.175	0.861	???????+
KHDRBS1|ENSG00000121774	ad	control	279.00	3.841	0.0001224	+++++-++
TAF9B|ENSG00000187325	ad	control	279.00	1.828	0.06761	+++++--+
CUBNP2|ENSG00000234993	ad	control	62.00	-0.126	0.8999	?????--?
INCENP|ENSG00000149503	ad	control	279.00	-0.674	0.5006	-----++-
UBAC2-AS1|ENSG00000228889	ad	control	168.00	-0.327	0.7438	?????+--
LIAT1|ENSG00000187624	ad	control	279.00	1.607	0.1082	+++++--+
RNU6-554P|ENSG00000222398	ad	control	31.00	0.261	0.7944	??????+?
RNA5SP479|ENSG00000201728	ad	control	31.00	0.008	0.9937	??????+?
DLSTP1|ENSG00000181227	ad	control	168.00	0.272	0.7857	?????-++
PRR35|ENSG00000161992	ad	control	31.00	-1.905	0.05681	??????-?
TXNL1|ENSG00000091164	ad	control	279.00	3.446	0.0005692	++++++++
IL1RAP|ENSG00000196083	ad	control	279.00	2.229	0.02581	+++++--+
CCHCR1|ENSG00000206355	ad	control	279.00	-1.222	0.2217	-----++-
EIF4A2P5|ENSG00000255490	ad	control	62.00	0.695	0.4871	?????++?
NPM1P45|ENSG00000265593	ad	control	31.00	-0.009	0.9925	??????-?
LINC02232|ENSG00000250125	ad	control	173.00	2.307	0.02107	++++++-?
MFSD13A|ENSG00000138111	ad	control	279.00	-1.203	0.2291	+-+++---
EFTUD2|ENSG00000108883	ad	control	279.00	0.076	0.9397	++++----
RPS4XP14|ENSG00000243663	ad	control	168.00	0.496	0.6198	?????+++
WDR54|ENSG00000005448	ad	control	279.00	0.232	0.8164	-++++---
TACR2|ENSG00000075073	ad	control	173.00	0.348	0.7277	+++++--?
SLC12A9-AS1|ENSG00000236305	ad	control	168.00	-0.897	0.3697	?????-+-
TEX29|ENSG00000153495	ad	control	240.00	-1.010	0.3125	--+-?---
TIRAP|ENSG00000150455	ad	control	173.00	-3.973	7.092e-05	-------?
NECAB1|ENSG00000123119	ad	control	279.00	2.087	0.03693	+++++--+
MIR1915|ENSG00000222071	ad	control	31.00	-0.127	0.8991	??????-?
DLGAP5|ENSG00000126787	ad	control	31.00	0.135	0.8924	??????+?
BTNL9|ENSG00000165810	ad	control	279.00	-1.303	0.1927	-----++-
PIK3R4|ENSG00000196455	ad	control	279.00	0.982	0.326	++++---+
PPP1R21-DT|ENSG00000272663	ad	control	168.00	0.050	0.9599	?????-+-
IFT70A|ENSG00000197557	ad	control	279.00	1.034	0.301	+++++--+
TFAMP1|ENSG00000230444	ad	control	62.00	-0.068	0.9459	?????-+?
SCRIB|ENSG00000180900	ad	control	279.00	-2.069	0.03854	-----++-
LINC01979|ENSG00000262585	ad	control	134.00	-2.163	0.03052	----?++?
SNAPIN|ENSG00000143553	ad	control	279.00	-0.344	0.7305	+--+-++-
RNU6-1061P|ENSG00000252339	ad	control	31.00	-0.222	0.8245	??????-?
ENPP6|ENSG00000164303	ad	control	279.00	1.405	0.1599	++++-++-
MIR3181|ENSG00000264947	ad	control	62.00	0.433	0.6652	?????++?
EZHIP|ENSG00000187690	ad	control	134.00	-2.141	0.0323	----?--?
ZNF594-DT|ENSG00000261879	ad	control	207.00	-0.482	0.6299	????+--+
PHF5A|ENSG00000100410	ad	control	279.00	0.025	0.9801	+++-+--+
CILP2|ENSG00000160161	ad	control	62.00	-3.542	0.0003966	?????--?
LINC01795|ENSG00000225226	ad	control	31.00	-0.071	0.9433	??????-?
NDUFB6|ENSG00000165264	ad	control	279.00	2.934	0.003345	+++++--+
TRGV4|ENSG00000211698	ad	control	31.00	0.034	0.9733	??????+?
MUC20-OT1|ENSG00000280512	ad	control	106.00	0.024	0.981	???????+
RASA4DP|ENSG00000233297	ad	control	207.00	0.705	0.481	????+++-
ERVH48-1|ENSG00000233056	ad	control	111.00	0.993	0.3208	--+-+???
CSDC2|ENSG00000172346	ad	control	279.00	-2.936	0.003322	--------
FBXW4P1|ENSG00000230701	ad	control	101.00	-0.955	0.3394	????--+?
GGNBP2|ENSG00000278311	ad	control	279.00	3.480	0.000502	++++++++
MTND4P9|ENSG00000250050	ad	control	62.00	0.175	0.8609	?????++?
EFNA4-EFNA3|ENSG00000251246	ad	control	106.00	-0.803	0.422	???????-
CERS6|ENSG00000172292	ad	control	279.00	-0.954	0.3401	+++++---
LCMT1|ENSG00000205629	ad	control	173.00	3.555	0.0003779	+++++--?
FAM8A3P|ENSG00000224337	ad	control	106.00	0.212	0.832	???????+
LOC101927950|ENSG00000270174	ad	control	31.00	0.215	0.8298	??????+?
FAM72D|ENSG00000215784	ad	control	62.00	-0.772	0.4399	?????-+?
C4orf46P3|ENSG00000254352	ad	control	31.00	0.008	0.9939	??????+?
ATP5MC2P4|ENSG00000228847	ad	control	62.00	-0.069	0.9448	?????--?
GJA6P|ENSG00000236187	ad	control	137.00	0.162	0.8711	??????++
UAP1L1|ENSG00000197355	ad	control	279.00	-2.451	0.01424	----+++-
CHCHD3|ENSG00000106554	ad	control	279.00	0.358	0.7205	-++++--+
KBTBD11|ENSG00000273645	ad	control	173.00	2.259	0.02389	+++++++?
MIR4639|ENSG00000263712	ad	control	31.00	-0.095	0.9242	??????-?
SPTBN1|ENSG00000115306	ad	control	173.00	0.918	0.3589	-----++?
IGFBP2|ENSG00000115457	ad	control	279.00	-0.183	0.855	+-++----
CASC17|ENSG00000260785	ad	control	62.00	1.953	0.0508	?????++?
HECA|ENSG00000112406	ad	control	279.00	0.350	0.7266	-----+++
MIR3690|ENSG00000265658	ad	control	31.00	0.091	0.9279	?????+??
PWAR1|ENSG00000279050	ad	control	145.00	0.670	0.503	????+??+
ZNF17|ENSG00000186272	ad	control	279.00	-1.241	0.2146	----+--+
SNRNP40|ENSG00000060688	ad	control	279.00	1.309	0.1907	+++++-+-
AMBP|ENSG00000106927	ad	control	62.00	0.518	0.6044	?????++?
GDF11|ENSG00000135414	ad	control	279.00	-2.240	0.02512	-----++-
GUSBP6|ENSG00000224458	ad	control	62.00	0.484	0.6287	?????-+?
CYTH3|ENSG00000008256	ad	control	279.00	-2.942	0.003256	--------
ACP6|ENSG00000162836	ad	control	279.00	-2.409	0.016	-------+
SPRY4|ENSG00000187678	ad	control	173.00	-0.290	0.7714	+++++--?
DESI2|ENSG00000121644	ad	control	279.00	-1.958	0.05026	+-----++
LINC02218|ENSG00000249662	ad	control	62.00	-0.487	0.6264	?????--?
UCHL3|ENSG00000118939	ad	control	279.00	0.620	0.5354	++++---+
OCLN|ENSG00000197822	ad	control	279.00	-3.243	0.001183	--------
MTIF3|ENSG00000122033	ad	control	279.00	-0.477	0.6337	--+--+++
GPRC5D-AS1|ENSG00000247498	ad	control	168.00	-0.654	0.5128	?????-+-
ESRRB|ENSG00000119715	ad	control	134.00	-0.004	0.9966	++-+?--?
PCMTD1-DT|ENSG00000228801	ad	control	207.00	1.224	0.2209	????+-++
Y_RNA|ENSG00000200164	ad	control	62.00	-1.473	0.1406	?????--?
HNF4A|ENSG00000101076	ad	control	62.00	-1.908	0.05636	?????--?
CCDC158|ENSG00000163749	ad	control	173.00	3.927	8.606e-05	+++++++?
LOC100133077|ENSG00000203987	ad	control	207.00	-2.553	0.01068	????----
DRC12|ENSG00000248712	ad	control	62.00	0.347	0.7288	?????++?
GPATCH3|ENSG00000198746	ad	control	279.00	1.585	0.113	---++++-
HSD3BP5|ENSG00000198857	ad	control	207.00	-0.051	0.9597	????---+
LOC124908056|ENSG00000228999	ad	control	62.00	-0.315	0.7531	?????--?
PTS|ENSG00000150787	ad	control	279.00	1.218	0.2232	+++++---
DHH|ENSG00000139549	ad	control	62.00	-0.714	0.4755	?????-+?
TNK1|ENSG00000283781	ad	control	173.00	-2.070	0.03842	----+--?
ENTPD6|ENSG00000197586	ad	control	279.00	-0.362	0.7176	+++++---
TMEM184A|ENSG00000164855	ad	control	62.00	-0.099	0.9208	?????-+?
RPL7P21|ENSG00000231579	ad	control	137.00	0.060	0.952	??????-+
TTK|ENSG00000112742	ad	control	62.00	-0.341	0.7329	?????-+?
PSMA7|ENSG00000101182	ad	control	279.00	0.987	0.3239	++++----
BUD31|ENSG00000106245	ad	control	279.00	2.122	0.03383	++++---+
LSM10|ENSG00000181817	ad	control	279.00	-2.307	0.02103	--------
NALF1|ENSG00000204442	ad	control	279.00	0.889	0.3739	+++++--+
RIPK3|ENSG00000285379	ad	control	62.00	-0.028	0.978	?????-+?
RAD51-AS1|ENSG00000245849	ad	control	207.00	2.093	0.03637	????++++
AKR1D1P1|ENSG00000227776	ad	control	31.00	-0.008	0.9936	??????-?
KTN1|ENSG00000126777	ad	control	173.00	-1.791	0.07331	-----++?
TOP1|ENSG00000198900	ad	control	279.00	-0.446	0.6554	------++
LOC112694756|ENSG00000285043	ad	control	240.00	-0.472	0.6369	+---?+-+
SNX18P4|ENSG00000229146	ad	control	176.00	-1.300	0.1937	????-?++
SYNGR1|ENSG00000100321	ad	control	279.00	1.460	0.1442	+++++---
LOC124905242|ENSG00000228543	ad	control	62.00	-0.789	0.4301	?????--?
SDK2|ENSG00000069188	ad	control	279.00	-4.719	2.374e-06	--------
LRP2BP|ENSG00000109771	ad	control	279.00	-0.748	0.4547	--+++---
ENAM|ENSG00000132464	ad	control	62.00	-0.182	0.8559	?????+-?
AEBP1|ENSG00000106624	ad	control	279.00	-4.242	2.219e-05	-----+--
LINC01931|ENSG00000162947	ad	control	103.00	-0.147	0.8834	+-+-??-?
RO60|ENSG00000116747	ad	control	279.00	-1.641	0.1007	-----+++
MIOS-DT|ENSG00000272894	ad	control	240.00	0.085	0.9322	++++?--+
EFHC1|ENSG00000096093	ad	control	279.00	1.486	0.1372	++++++++
RN7SL308P|ENSG00000243951	ad	control	31.00	0.076	0.9395	??????+?
RPS27P9|ENSG00000237749	ad	control	62.00	0.181	0.8562	?????+-?
RNF113A|ENSG00000125352	ad	control	279.00	3.900	9.616e-05	++++++++
AHCTF1P1|ENSG00000226121	ad	control	101.00	0.847	0.397	????+-+?
GOLM2P1|ENSG00000238132	ad	control	62.00	0.334	0.7387	?????++?
XRCC3|ENSG00000126215	ad	control	279.00	-3.870	0.000109	-----+--
RN7SL482P|ENSG00000241587	ad	control	31.00	-0.052	0.9585	?????-??
ATF4P3|ENSG00000228218	ad	control	62.00	-0.134	0.8938	?????-+?
OR2T27|ENSG00000187701	ad	control	31.00	-0.032	0.9744	??????-?
RNY1P16|ENSG00000199933	ad	control	62.00	-0.439	0.6603	?????--?
CCBE1|ENSG00000183287	ad	control	279.00	-0.882	0.3779	+-+-+--+
PELATON|ENSG00000224397	ad	control	62.00	-1.421	0.1553	?????--?
CHCHD2P2|ENSG00000215006	ad	control	62.00	-0.503	0.6153	?????--?
PCAT19|ENSG00000267107	ad	control	279.00	-3.311	0.0009285	-----++-
ADAMTS8|ENSG00000134917	ad	control	279.00	0.771	0.4405	+++++---
FBXO33|ENSG00000165355	ad	control	279.00	1.787	0.074	+++++--+
RNU4ATAC11P|ENSG00000251748	ad	control	62.00	-0.072	0.9424	?????-+?
LINC02099|ENSG00000253490	ad	control	62.00	0.067	0.9462	?????-+?
ARHGDIA|ENSG00000141522	ad	control	279.00	0.766	0.4438	+++++---
DHFRP2|ENSG00000228432	ad	control	62.00	0.082	0.9344	?????++?
HNRNPA1P40|ENSG00000212961	ad	control	31.00	0.128	0.8983	??????+?
TBC1D2B|ENSG00000167202	ad	control	279.00	-2.802	0.005074	-----++-
TNFRSF21|ENSG00000146072	ad	control	279.00	0.406	0.6847	+++++--+
SAP30BP-AS1|ENSG00000264270	ad	control	106.00	-0.249	0.803	???????-
CXCR2P1|ENSG00000229754	ad	control	31.00	0.656	0.5119	??????+?
ELOCP32|ENSG00000257465	ad	control	31.00	0.111	0.9115	??????+?
SMAD1-AS1|ENSG00000250902	ad	control	106.00	1.056	0.291	???????+
ALPL|ENSG00000162551	ad	control	279.00	-1.917	0.05525	++-----+
PREPL|ENSG00000138078	ad	control	279.00	2.593	0.009505	+++++--+
BNC2-AS1|ENSG00000234779	ad	control	168.00	-0.695	0.4872	?????+--
FOCAD-AS1|ENSG00000227071	ad	control	168.00	0.479	0.6316	?????+-+
H3P14|ENSG00000250966	ad	control	62.00	-0.311	0.7557	?????+-?
MAOA|ENSG00000189221	ad	control	279.00	-1.190	0.2342	-------+
TUG1|ENSG00000253352	ad	control	207.00	0.320	0.7493	????-++-
NFIB|ENSG00000147862	ad	control	173.00	-3.270	0.001075	-----++?
PARAIL|ENSG00000251136	ad	control	173.00	0.624	0.5324	++-+-++?
SPINK2|ENSG00000128040	ad	control	62.00	-0.571	0.5677	?????+-?
PDHB|ENSG00000168291	ad	control	279.00	1.778	0.07537	+++++--+
CIPC|ENSG00000198894	ad	control	279.00	-1.411	0.1581	-----++-
ARHGAP33|ENSG00000004777	ad	control	279.00	-2.106	0.0352	----++--
DNM1P32|ENSG00000261708	ad	control	31.00	-0.019	0.985	?????-??
PAM16|ENSG00000217930	ad	control	173.00	-0.337	0.7361	--+++--?
SLC6A6|ENSG00000131389	ad	control	279.00	-0.332	0.7399	+--++---
TSHZ3|ENSG00000121297	ad	control	173.00	0.885	0.3763	-++-+--?
ZNF549|ENSG00000121406	ad	control	279.00	-1.156	0.2479	+-+----+
HLX|ENSG00000136630	ad	control	173.00	-3.293	0.000991	-----+-?
LINC02689|ENSG00000285985	ad	control	31.00	-0.299	0.7653	??????-?
RPL34|ENSG00000109475	ad	control	173.00	-0.291	0.7709	-----++?
MIX23P5|ENSG00000256681	ad	control	31.00	0.735	0.4621	??????+?
HAPLN4|ENSG00000187664	ad	control	248.00	2.030	0.04233	+++++?--
ZNF330|ENSG00000109445	ad	control	279.00	1.813	0.0698	++-+-+++
LOC122513141|ENSG00000284976	ad	control	134.00	-1.740	0.08181	----?++?
TMEM97|ENSG00000109084	ad	control	279.00	-1.311	0.1898	++++----
VN1R82P|ENSG00000268995	ad	control	106.00	-0.265	0.791	???????-
TOR2A|ENSG00000160404	ad	control	279.00	-2.454	0.01412	--------
MPC1L|ENSG00000238205	ad	control	31.00	-0.126	0.8999	??????-?
PLCL1|ENSG00000115896	ad	control	173.00	2.142	0.03218	--+++++?
LOC100420205|ENSG00000271364	ad	control	106.00	0.175	0.861	???????+
GUSBP3|ENSG00000253203	ad	control	207.00	1.015	0.3099	????+++-
TGFBR3|ENSG00000069702	ad	control	279.00	-2.923	0.003472	-------+
KRT16|ENSG00000186832	ad	control	62.00	-0.819	0.4128	?????--?
DGKK|ENSG00000274588	ad	control	62.00	1.076	0.2819	?????++?
TSKU|ENSG00000182704	ad	control	173.00	-1.872	0.06117	+------?
COLCA1|ENSG00000196167	ad	control	101.00	1.455	0.1458	????++-?
KLF3-AS1|ENSG00000231160	ad	control	207.00	1.321	0.1866	????++++
COCH|ENSG00000100473	ad	control	279.00	0.322	0.7476	--+++--+
HBD|ENSG00000223609	ad	control	31.00	0.064	0.9492	?????+??
TMEM183BP|ENSG00000224831	ad	control	62.00	-0.933	0.3509	?????+-?
F13A1|ENSG00000124491	ad	control	279.00	-0.790	0.4294	++++---+
LINC00632|ENSG00000203930	ad	control	207.00	-0.694	0.4878	????+---
EEF1A1P30|ENSG00000237757	ad	control	168.00	-0.012	0.9901	?????++-
MICOS10|ENSG00000173436	ad	control	279.00	0.991	0.3216	+++-+--+
TRIM36-IT1|ENSG00000250472	ad	control	137.00	1.080	0.2801	??????++
LINC01686|ENSG00000261504	ad	control	62.00	-2.292	0.02191	?????--?
EMILIN3|ENSG00000183798	ad	control	173.00	-0.537	0.5911	+++++--?
EI24|ENSG00000149547	ad	control	279.00	-0.599	0.5492	-----+++
APOLD1|ENSG00000178878	ad	control	279.00	0.073	0.942	----++++
COLEC12|ENSG00000158270	ad	control	279.00	-3.109	0.001878	--------
CSNK1A1|ENSG00000113712	ad	control	279.00	-0.401	0.6884	++---+++
FCER1G|ENSG00000158869	ad	control	279.00	-2.246	0.02473	+--+----
ID2-AS1|ENSG00000235092	ad	control	207.00	-0.860	0.3899	????---+
NOTCH2NLR|ENSG00000291980	ad	control	62.00	-0.117	0.907	?????-+?
NKX2-1-AS1|ENSG00000253563	ad	control	62.00	-0.097	0.9224	?????--?
ZNF597|ENSG00000167981	ad	control	279.00	1.248	0.2122	+++++--+
LOC105370489|ENSG00000258843	ad	control	31.00	0.215	0.8298	??????+?
ATOH8|ENSG00000168874	ad	control	279.00	-1.081	0.2799	-----++-
TMEM185A|ENSG00000269556	ad	control	279.00	-1.166	0.2435	+----+-+
PCMTD2|ENSG00000203880	ad	control	279.00	-0.745	0.4565	----++++
ZNF28|ENSG00000198538	ad	control	279.00	-0.626	0.5313	-----+++
POLR2C|ENSG00000102978	ad	control	279.00	1.554	0.1202	+++++--+
PRB1|ENSG00000282673	ad	control	62.00	-0.507	0.6123	?????--?
IL6R-AS1|ENSG00000228013	ad	control	168.00	0.882	0.3778	?????++-
GOLGA2P7|ENSG00000225151	ad	control	101.00	0.698	0.4851	????-++?
FUT6|ENSG00000156413	ad	control	106.00	0.366	0.714	???????+
PTPRR|ENSG00000153233	ad	control	279.00	0.245	0.8067	+++++--+
TERF1P2|ENSG00000187589	ad	control	62.00	-0.120	0.9046	?????-+?
GFRAL|ENSG00000187871	ad	control	168.00	0.996	0.3194	?????+++
RPL21P48|ENSG00000242318	ad	control	106.00	-0.021	0.983	???????-
HTR3A|ENSG00000166736	ad	control	62.00	-1.139	0.2546	?????--?
IL1RN|ENSG00000136689	ad	control	62.00	0.170	0.8649	?????++?
VLDLR|ENSG00000147852	ad	control	173.00	3.574	0.0003512	+-+++++?
MIR1286|ENSG00000221039	ad	control	31.00	0.008	0.9936	??????+?
MIR7156|ENSG00000276081	ad	control	31.00	0.021	0.9831	??????+?
SLC1A2-AS1|ENSG00000255004	ad	control	106.00	1.074	0.283	???????+
LINC02344|ENSG00000227911	ad	control	103.00	-3.733	0.000189	----??+?
HAUS3|ENSG00000214367	ad	control	279.00	-0.156	0.8764	----++++
VSX1|ENSG00000100987	ad	control	279.00	-0.224	0.8225	-----+++
PET100P1|ENSG00000283390	ad	control	62.00	-1.733	0.08302	?????--?
AEBP2|ENSG00000139154	ad	control	279.00	2.183	0.029	----++++
GPC5-AS2|ENSG00000232885	ad	control	106.00	0.822	0.411	???????+
C6orf62|ENSG00000112308	ad	control	279.00	-1.261	0.2075	+------+
C22orf42|ENSG00000205856	ad	control	31.00	-0.050	0.9605	??????-?
NKAP|ENSG00000101882	ad	control	279.00	0.818	0.4132	---++++-
LPIN1|ENSG00000134324	ad	control	279.00	-1.783	0.07462	--+--+-+
TMEM92|ENSG00000167105	ad	control	62.00	0.102	0.9184	?????-+?
TIGD7|ENSG00000140993	ad	control	279.00	0.897	0.3698	++++-+-+
SUGT1P1|ENSG00000226823	ad	control	168.00	-0.354	0.7234	?????-++
GJB3|ENSG00000188910	ad	control	173.00	-2.389	0.01689	-------?
HRCT1|ENSG00000196196	ad	control	134.00	-0.845	0.3982	----?++?
CACNB1|ENSG00000067191	ad	control	279.00	1.833	0.06685	+++++---
DRG1|ENSG00000185721	ad	control	173.00	-0.176	0.8602	++++---?
SYTL4|ENSG00000102362	ad	control	279.00	-0.961	0.3367	-----+++
CYBA|ENSG00000051523	ad	control	279.00	-4.012	6.017e-05	--------
TTLL6|ENSG00000170703	ad	control	173.00	-0.535	0.5929	--+-++-?
WDR19|ENSG00000157796	ad	control	279.00	1.584	0.1132	+++++--+
PGM1|ENSG00000079739	ad	control	279.00	0.110	0.912	++++---+
MZF1-AS1|ENSG00000267858	ad	control	207.00	0.340	0.7337	????-++-
DYTN|ENSG00000232125	ad	control	62.00	0.040	0.9682	?????++?
PDE3A-AS1|ENSG00000256879	ad	control	137.00	0.939	0.3477	??????++
MT1XP1|ENSG00000233929	ad	control	62.00	-0.707	0.4796	?????--?
FAM133CP|ENSG00000183055	ad	control	62.00	-0.364	0.7157	?????+-?
AASDH|ENSG00000157426	ad	control	279.00	0.783	0.4338	--++++++
SLC6A3|ENSG00000276996	ad	control	62.00	-0.249	0.8033	?????-+?
LINC02473|ENSG00000261121	ad	control	62.00	3.080	0.002067	?????++?
EFR3A|ENSG00000132294	ad	control	279.00	1.740	0.08188	++++---+
ADH4|ENSG00000198099	ad	control	62.00	0.322	0.7477	?????++?
GDF1|ENSG00000130283	ad	control	145.00	-1.417	0.1564	????-??-
MIR6718|ENSG00000275518	ad	control	31.00	0.023	0.9818	??????+?
C6orf136|ENSG00000204564	ad	control	279.00	0.270	0.7872	+++++--+
PTPN5|ENSG00000110786	ad	control	279.00	1.278	0.2013	+++++--+
BNIP3L|ENSG00000104765	ad	control	279.00	3.063	0.002191	++++++++
POLR3G|ENSG00000113356	ad	control	279.00	0.178	0.8588	----++-+
LINC01703|ENSG00000225518	ad	control	62.00	-0.964	0.3349	?????-+?
PTDSS1|ENSG00000156471	ad	control	279.00	0.719	0.4724	+++++--+
TEX14BP|ENSG00000225872	ad	control	101.00	-0.952	0.3412	????-++?
CTNNBL1|ENSG00000132792	ad	control	279.00	1.385	0.1659	++-+-+++
CNOT6LP1|ENSG00000230183	ad	control	62.00	-0.075	0.94	?????-+?
TOX2|ENSG00000124191	ad	control	279.00	1.121	0.2624	+++++---
EIF4A1|ENSG00000161960	ad	control	173.00	-0.435	0.6639	++-+---?
EGFL6|ENSG00000198759	ad	control	62.00	-2.024	0.04299	?????--?
USP4|ENSG00000114316	ad	control	279.00	0.015	0.9879	+---+--+
ADAMTS16-DT|ENSG00000250579	ad	control	168.00	-0.446	0.6555	?????+--
MRGPRG-AS1|ENSG00000236301	ad	control	31.00	0.638	0.5234	??????+?
SAT1-DT|ENSG00000233785	ad	control	168.00	1.636	0.1018	?????+++
FAM193B|ENSG00000146067	ad	control	173.00	-0.665	0.5059	----+-+?
ZNF846|ENSG00000196605	ad	control	279.00	0.372	0.7096	-----+++
MAP3K6|ENSG00000142733	ad	control	279.00	-1.907	0.05654	------+-
UBL4A|ENSG00000102178	ad	control	279.00	-0.330	0.7417	+++--++-
FAM219B|ENSG00000178761	ad	control	279.00	0.354	0.7235	-----+++
ZNF561-AS1|ENSG00000267106	ad	control	207.00	0.789	0.4302	????-+++
IRAK1BP1|ENSG00000146243	ad	control	279.00	0.928	0.3536	+++++--+
ANKH-DT|ENSG00000272057	ad	control	168.00	-1.090	0.2758	?????+--
LRIG2|ENSG00000198799	ad	control	173.00	-0.642	0.5206	--+---+?
GSX1|ENSG00000169840	ad	control	62.00	0.260	0.7948	?????++?
GSTA8P|ENSG00000220377	ad	control	106.00	0.287	0.774	???????+
EML4-AS1|ENSG00000224875	ad	control	168.00	0.120	0.9041	?????--+
MRPL20-DT|ENSG00000272455	ad	control	279.00	-1.322	0.1863	----+++-
PAK6-AS1|ENSG00000176753	ad	control	62.00	0.363	0.7163	?????++?
SULT1C2|ENSG00000198203	ad	control	62.00	-0.210	0.8339	?????--?
SNRPC|ENSG00000124562	ad	control	173.00	2.778	0.00547	+++++--?
PSMA6P2|ENSG00000229083	ad	control	62.00	0.164	0.8696	?????-+?
LOC105373496|ENSG00000235480	ad	control	62.00	1.327	0.1845	?????++?
MPO|ENSG00000005381	ad	control	62.00	-2.713	0.006672	?????--?
