MarkerName	Allele1	Allele2	Weight	Zscore	P-value	Direction	P-value_adjusted
SALL4P2|ENSG00000238040	ad	control	424.0	0.359	0.7194	?????????++++?	0.9992687041810332
ALG3P1|ENSG00000251568	ad	control	62.0	0.125	0.9008	??????+?+?????	0.9992687041810332
RAB34|ENSG00000109113	ad	control	687.0	-1.384	0.1665	++-+--------+-	0.5400253356431356
DHRSX-IT1|ENSG00000223571	ad	control	124.0	1.874	0.061	?????++-+?????	0.3037419910254279
CORO2A|ENSG00000106789	ad	control	687.0	1.695	0.09002	+++++----++-++	0.38162426489316537
FNDC3B|ENSG00000075420	ad	control	687.0	-2.911	0.0036	-------+---++-	0.056314151436031336
FAM156A|ENSG00000268350	ad	control	587.0	0.49	0.6242	????+---+-+-+?	0.9992687041810332
ABHD17AP3|ENSG00000250536	ad	control	124.0	0.439	0.6605	?????-++-?????	0.9992687041810332
USP14|ENSG00000101557	ad	control	687.0	3.544	0.0003935	++++++-+++++++	0.014534754623921085
ZNF767P|ENSG00000133624	ad	control	163.0	3.581	0.0003423	????+++++?????	0.013423568709256845
VGLL3|ENSG00000206538	ad	control	687.0	-1.851	0.06419	-----+--++--+-	0.31281529851960305
TOMM20P4|ENSG00000230311	ad	control	124.0	0.194	0.8464	?????--++?????	0.9992687041810332
SGCZ|ENSG00000185053	ad	control	659.0	-0.681	0.4957	--+-+----++-+?	0.9333242740414833
XAGE3|ENSG00000171402	ad	control	31.0	-0.243	0.8082	??????-???????	0.9992687041810332
INO80C|ENSG00000153391	ad	control	687.0	-0.897	0.3698	-++-++------+-	0.8179067336089783
ACOT13|ENSG00000112304	ad	control	687.0	-1.175	0.2398	+-+------++-++	0.6561425648520278
RAB27B|ENSG00000041353	ad	control	687.0	2.9	0.00373	+++++----+++++	0.057528437371663244
RAB22A|ENSG00000124209	ad	control	687.0	2.98	0.002881	++++++++++++++	0.049656637514384344
NRARP|ENSG00000198435	ad	control	687.0	-2.365	0.01803	----+---------	0.14854487080813633
H2AL3|ENSG00000229674	ad	control	31.0	-0.096	0.9235	????????-?????	0.9992687041810332
LINC01778|ENSG00000223382	ad	control	124.0	0.759	0.4477	?????++++?????	0.8936697008062904
UNC93B3|ENSG00000172971	ad	control	124.0	-0.914	0.3608	?????----?????	0.8078424994394201
SLC2A3P4|ENSG00000254088	ad	control	548.0	0.277	0.782	?????++-+-++-?	0.9992687041810332
MADD|ENSG00000110514	ad	control	235.0	2.071	0.03832	+++++----?????	0.23070393409684553
TCF4-AS1|ENSG00000267028	ad	control	514.0	0.976	0.3293	??????+?-+++++	0.7736871215686275
ZNF559|ENSG00000188321	ad	control	235.0	0.678	0.4976	----++-++?????	0.9346106715154555
BRIP1|ENSG00000136492	ad	control	687.0	-1.784	0.07447	-++-+-----+++-	0.3408896684491978
GNAI2|ENSG00000114353	ad	control	687.0	-1.766	0.07738	-----+-++--+--	0.348938021978022
PRSS12|ENSG00000164099	ad	control	687.0	-0.029	0.9773	++++-++--+--++	0.9992687041810332
KCNK7|ENSG00000173338	ad	control	152.0	-0.867	0.3858	?????++-+????-	0.835165833212892
INPP5J|ENSG00000185133	ad	control	687.0	1.522	0.128	+++++--------+	0.4660712288805154
SLC38A11|ENSG00000169507	ad	control	687.0	-1.913	0.05576	+--++---++----	0.2883387812877611
NCAM1-AS1|ENSG00000227487	ad	control	576.0	-0.32	0.7492	?????-----++--	0.9992687041810332
ZNG1A|ENSG00000172785	ad	control	687.0	0.373	0.7093	+++++------+-+	0.9992687041810332
NAPEPLD|ENSG00000275723	ad	control	687.0	2.045	0.0409	+++++++--++++-	0.239484050039093
ANKRD6|ENSG00000135299	ad	control	687.0	-0.269	0.7876	-----+++----++	0.9992687041810332
LOC107984450|ENSG00000256001	ad	control	124.0	0.022	0.9828	?????--++?????	0.9992687041810332
PPP1R26|ENSG00000196422	ad	control	235.0	0.291	0.7707	----+++++?????	0.9992687041810332
WASL|ENSG00000106299	ad	control	687.0	2.281	0.02257	++++++---+++++	0.17094991656131478
SLC24A1|ENSG00000074621	ad	control	687.0	1.548	0.1215	++-+++-++-+++-	0.45218710398807305
SHC4|ENSG00000185634	ad	control	687.0	1.43	0.1527	----++++++++--	0.5134449657649568
ITPKB-IT1|ENSG00000228382	ad	control	517.0	-0.679	0.4974	?????++?+--+-?	0.9343521916347902
LPIN2|ENSG00000101577	ad	control	687.0	-0.891	0.373	+----+-++----+	0.8214061604057928
TBC1D30|ENSG00000111490	ad	control	687.0	2.244	0.02481	+++++----++-++	0.18127033170731707
PLEKHF1|ENSG00000166289	ad	control	687.0	-1.887	0.05918	-------++--+--	0.29829986202254755
FIGNL2|ENSG00000261308	ad	control	235.0	-1.968	0.04909	----+----?????	0.2666437062556664
SLC36A4|ENSG00000180773	ad	control	687.0	2.189	0.0286	++++++---++++-	0.19571618177666136
SNRNP70|ENSG00000104852	ad	control	687.0	-1.256	0.2091	----+++-+--+--	0.611400644216691
PCDHGB7|ENSG00000254122	ad	control	687.0	-2.787	0.005321	----------+++-	0.07128616994633274
KLF6|ENSG00000067082	ad	control	235.0	-2.559	0.0105	--------+?????	0.10757113543091656
MNX1|ENSG00000130675	ad	control	31.0	0.158	0.8746	??????+???????	0.9992687041810332
RPL39P18|ENSG00000229468	ad	control	124.0	-0.112	0.9109	?????--++?????	0.9992687041810332
FLI1|ENSG00000151702	ad	control	235.0	-2.852	0.004338	-------++?????	0.06277735652173913
MT1P3|ENSG00000229230	ad	control	124.0	0.735	0.4623	?????++++?????	0.9046089751126788
VARS2|ENSG00000236178	ad	control	235.0	-0.855	0.3926	-----+++-?????	0.8421572216254922
ATAD3B|ENSG00000160072	ad	control	687.0	-1.351	0.1766	----+-+--+----	0.55857138633724
SEPTIN14P6|ENSG00000217929	ad	control	31.0	-0.252	0.8007	??????-???????	0.9992687041810332
IK|ENSG00000113141	ad	control	687.0	2.389	0.0169	++++--+++-++++	0.14309112492933862
LINC01563|ENSG00000236819	ad	control	659.0	0.375	0.7079	+-----++++++-?	0.9992687041810332
GRAMD4P7|ENSG00000266242	ad	control	517.0	0.375	0.7078	?????-?+++--+?	0.9992687041810332
VPS36|ENSG00000136100	ad	control	687.0	2.594	0.00949	++++++--++++++	0.10142077773813771
CD27-AS1|ENSG00000215039	ad	control	587.0	1.402	0.161	????+-+++++++?	0.5293891619131198
ABCA8|ENSG00000141338	ad	control	687.0	0.587	0.5571	-----+++++++--	0.9767422653873158
SNX18P3|ENSG00000225345	ad	control	587.0	2.351	0.0187	????+++++-++-?	0.15164515430427722
GARIN4|ENSG00000162771	ad	control	62.0	0.23	0.8179	??????+?-?????	0.9992687041810332
UTS2B|ENSG00000188958	ad	control	548.0	-0.562	0.574	?????----++++?	0.987863035734804
RN7SL5P|ENSG00000265735	ad	control	587.0	-0.209	0.8345	????---+++-+-?	0.9992687041810332
NALCN|ENSG00000102452	ad	control	687.0	3.597	0.0003217	++++++-+-+++++	0.012974213728129206
PREB|ENSG00000138073	ad	control	687.0	-1.126	0.2602	++----+----+--	0.6831333216476774
COL20A1|ENSG00000101203	ad	control	687.0	-2.593	0.009523	--+-+---------	0.10170734568781183
C5orf47|ENSG00000185056	ad	control	124.0	0.281	0.7785	?????++-+?????	0.9992687041810332
MRPL30P1|ENSG00000276576	ad	control	31.0	-0.297	0.7664	??????-???????	0.9992687041810332
IFNGR2|ENSG00000262795	ad	control	235.0	-4.674	2.961e-06	++-+-----?????	0.000652203794117647
CS|ENSG00000062485	ad	control	687.0	1.502	0.1331	+++++----++-++	0.4758495763217568
GPATCH2|ENSG00000092978	ad	control	687.0	1.95	0.05116	++++++-+-+++++	0.2741190917217951
TROAP-AS1|ENSG00000258334	ad	control	152.0	0.086	0.9317	?????-+-+????-	0.9992687041810332
MIR4728|ENSG00000265178	ad	control	62.0	-0.032	0.9746	??????+?-?????	0.9992687041810332
INTS10|ENSG00000104613	ad	control	687.0	0.541	0.5883	+++++----++++-	0.994083641696751
RPS6KA6|ENSG00000072133	ad	control	659.0	0.575	0.5653	+++++----++-+?	0.9825428952712504
IFFO2|ENSG00000169991	ad	control	687.0	-2.356	0.01845	-----++-------	0.15043228089275995
HNRNPA1L2|ENSG00000139675	ad	control	687.0	1.766	0.07744	++++-++++-+-++	0.3491034823175319
VGLL4|ENSG00000144560	ad	control	687.0	-3.462	0.0005369	------+-------	0.017693483388338833
RNU6-492P|ENSG00000199905	ad	control	31.0	-0.178	0.8584	??????-???????	0.9992687041810332
RPS21P4|ENSG00000242358	ad	control	517.0	-0.475	0.6346	?????-?+-+---?	0.9992687041810332
ZNF471|ENSG00000196263	ad	control	687.0	0.369	0.7119	-----++++-+-+-	0.9992687041810332
THRA|ENSG00000126351	ad	control	687.0	-1.282	0.1998	-------+++++++	0.5973858468909072
MDH2|ENSG00000146701	ad	control	687.0	2.774	0.00554	+++++----+-+++	0.07281773730297723
NEK4|ENSG00000114904	ad	control	687.0	-2.005	0.04493	-----++++---+-	0.25375623680241327
RPS6P1|ENSG00000241352	ad	control	93.0	-0.124	0.9015	??????+-+?????	0.9992687041810332
LOC112267968|ENSG00000285492	ad	control	196.0	2.163	0.03054	++-+?++++?????	0.20379956337714414
FOXM1|ENSG00000111206	ad	control	687.0	0.629	0.5294	-----++--+-+-+	0.9574200917652741
ARHGAP5|ENSG00000100852	ad	control	235.0	-0.004	0.9968	-----++++?????	0.9993681436645153
ABCA9|ENSG00000154258	ad	control	235.0	0.66	0.5092	-----++++?????	0.9429975528364849
ATXN7L1|ENSG00000146776	ad	control	687.0	-0.219	0.8263	-+--++--+----+	0.9992687041810332
LINC00994|ENSG00000189196	ad	control	124.0	0.082	0.935	?????++--?????	0.9992687041810332
VPS35L|ENSG00000103544	ad	control	687.0	2.882	0.003956	-+-++++++-++++	0.059341980971457195
SPCS2P3|ENSG00000247872	ad	control	62.0	-0.317	0.7514	??????-?-?????	0.9992687041810332
PPIAP39|ENSG00000230018	ad	control	93.0	0.288	0.7731	??????+++?????	0.9992687041810332
TRMT61A-DT|ENSG00000260285	ad	control	615.0	-0.06	0.9524	????++-----+-+	0.9992687041810332
SLC26A3|ENSG00000091138	ad	control	31.0	-0.092	0.9264	????????-?????	0.9992687041810332
TXNDC15|ENSG00000113621	ad	control	687.0	1.833	0.06682	++++-----+++++	0.3201086472657499
LINC02437|ENSG00000248517	ad	control	31.0	-0.159	0.8733	?????-????????	0.9992687041810332
LINC00958|ENSG00000251381	ad	control	548.0	0.974	0.3299	?????-+++++++?	0.7746107853895595
C15orf61|ENSG00000189227	ad	control	687.0	2.922	0.003481	+++++++++---++	0.055286324695928084
RNU6-1004P|ENSG00000252393	ad	control	124.0	0.218	0.8277	?????+++-?????	0.9992687041810332
Metazoa_SRP|ENSG00000273866	ad	control	62.0	0.141	0.888	???????-+?????	0.9992687041810332
ST13P19|ENSG00000228110	ad	control	124.0	0.21	0.8339	?????--+-?????	0.9992687041810332
LOC105372041|ENSG00000263611	ad	control	124.0	0.899	0.3687	?????++++?????	0.8169818181818181
POTEF|ENSG00000196604	ad	control	452.0	1.407	0.1593	?????????+-+-+	0.525937482101553
DNAJC10|ENSG00000077232	ad	control	687.0	2.371	0.01774	++++++-+-++++-	0.14704467072495847
KAT7P1|ENSG00000232842	ad	control	62.0	0.349	0.7272	??????-?+?????	0.9992687041810332
LRP2BP-AS1|ENSG00000250410	ad	control	576.0	-0.231	0.8176	?????-+-+++++-	0.9992687041810332
ARRDC3|ENSG00000113369	ad	control	235.0	-1.228	0.2196	+++++----?????	0.6277502098435712
SYNCRIPP1|ENSG00000234241	ad	control	93.0	0.309	0.7572	??????-++?????	0.9992687041810332
SLFN13|ENSG00000154760	ad	control	263.0	-2.208	0.02724	++-+--+-+????-	0.19052099929955638
RPS10P5|ENSG00000101278	ad	control	124.0	0.199	0.8419	?????+++-?????	0.9992687041810332
HEY1|ENSG00000164683	ad	control	687.0	2.5	0.01242	+++++----+++++	0.11951606810150982
INTS6L|ENSG00000165359	ad	control	659.0	0.684	0.4941	-+-++++---+++?	0.9315999244712991
MRPL45P2|ENSG00000228782	ad	control	587.0	-1.979	0.04777	????-------+-?	0.26271307508720393
RPL23AP32|ENSG00000237887	ad	control	548.0	-1.125	0.2604	?????------+-?	0.6833589487516426
TDGF1P7|ENSG00000269584	ad	control	548.0	-0.138	0.8902	?????---+-++-?	0.9992687041810332
COMMD6|ENSG00000188243	ad	control	687.0	0.222	0.8243	-----+-++++++-	0.9992687041810332
MCM10|ENSG00000065328	ad	control	124.0	-0.16	0.8732	?????+-+-?????	0.9992687041810332
GDF3|ENSG00000184344	ad	control	31.0	0.222	0.8242	??????+???????	0.9992687041810332
SNORD116-16|ENSG00000207263	ad	control	517.0	0.063	0.9497	??????++++--+?	0.9992687041810332
VTN|ENSG00000109072	ad	control	224.0	-0.929	0.3529	----?+---????+	0.800429036409053
MIR133A1HG|ENSG00000265142	ad	control	163.0	-0.903	0.3666	????+----?????	0.8151020262747717
RMDN2-AS1|ENSG00000235848	ad	control	514.0	0.157	0.8749	??????-?-+--++	0.9992687041810332
CSF3|ENSG00000108342	ad	control	152.0	-0.406	0.6848	?????--++????+	0.9992687041810332
SCRT2|ENSG00000215397	ad	control	196.0	-1.231	0.2183	+--+?----?????	0.6260789660124462
NFIA-AS2|ENSG00000237928	ad	control	124.0	2.834	0.004593	?????++++?????	0.06520753933649288
NDUFS3|ENSG00000213619	ad	control	687.0	1.215	0.2245	+++++----++--+	0.6350445703493862
SNORA40B|ENSG00000208308	ad	control	62.0	0.153	0.8785	?????-??+?????	0.9992687041810332
LOC100506869|ENSG00000258231	ad	control	93.0	-0.353	0.7238	??????---?????	0.9992687041810332
CBX1P2|ENSG00000214322	ad	control	548.0	0.553	0.58	?????--++++++?	0.989797159413703
TMED11P|ENSG00000215367	ad	control	124.0	-0.16	0.8725	?????---+?????	0.9992687041810332
RNA5SP395|ENSG00000252376	ad	control	31.0	-0.274	0.7841	??????-???????	0.9992687041810332
SEMA4A|ENSG00000196189	ad	control	687.0	-0.344	0.7311	+++-+----+---+	0.9992687041810332
LINC01710|ENSG00000225561	ad	control	31.0	-0.154	0.8775	??????-???????	0.9992687041810332
RN7SL83P|ENSG00000241756	ad	control	62.0	-1.634	0.1022	??????-?-?????	0.4096204442065828
LOC102723553|ENSG00000273590	ad	control	494.0	0.814	0.4154	????+?-??++-+?	0.8645676648370735
MGAT4B|ENSG00000161013	ad	control	687.0	-2.523	0.01164	------+------+	0.11462453648915187
ERI2|ENSG00000196678	ad	control	687.0	2.396	0.01658	++++++--+++++-	0.1415418865773725
RPL23P6|ENSG00000180211	ad	control	124.0	1.091	0.2754	?????++++?????	0.7045160034158838
ANKRD20A11P|ENSG00000215559	ad	control	163.0	-1.418	0.1563	????+----?????	0.5204671854157403
KPNA4P1|ENSG00000213754	ad	control	93.0	0.044	0.965	??????--+?????	0.9992687041810332
LZIC|ENSG00000162441	ad	control	687.0	0.587	0.5574	+----++++--+--	0.9768070421711411
LY6H|ENSG00000176956	ad	control	687.0	-0.659	0.5102	-++-+----+---+	0.9436038278693586
CIAPIN1|ENSG00000005194	ad	control	687.0	1.572	0.1159	+++++----+++++	0.4400380735107731
KLHL11|ENSG00000178502	ad	control	687.0	1.919	0.05493	+++++----+++++	0.28597203336809174
MIS18BP1|ENSG00000129534	ad	control	687.0	-1.078	0.2812	---++----++++-	0.7120563989856298
LINC00967|ENSG00000253138	ad	control	517.0	-0.493	0.6222	??????+++++--?	0.9992687041810332
HIPK1|ENSG00000163349	ad	control	235.0	0.321	0.748	-----++++?????	0.9992687041810332
SLC41A3-AS1|ENSG00000250012	ad	control	576.0	-0.086	0.9314	?????--+-+---+	0.9992687041810332
LINC02313|ENSG00000258474	ad	control	93.0	0.095	0.9245	??????+-+?????	0.9992687041810332
UBOX5|ENSG00000185019	ad	control	235.0	0.914	0.3608	+++++-+--?????	0.8078424994394201
RRN3P3|ENSG00000257122	ad	control	587.0	-1.15	0.2501	????--+-+-+--?	0.6695858074894986
AKAP7|ENSG00000118507	ad	control	687.0	1.221	0.2222	--++-++--+--++	0.6317000284711018
ACVRL1|ENSG00000139567	ad	control	687.0	-1.768	0.07699	-------++-----	0.34775519300361885
RN7SL396P|ENSG00000244642	ad	control	93.0	-0.229	0.8186	?????---??????	0.9992687041810332
SNORA81|ENSG00000221420	ad	control	424.0	-1.076	0.2821	?????????---+?	0.7132501350438892
IPO7P2|ENSG00000225674	ad	control	31.0	-0.009	0.9932	????????-?????	0.9992687041810332
PRRT3|ENSG00000163704	ad	control	235.0	0.232	0.8165	+++++----?????	0.9992687041810332
HSD17B8|ENSG00000232357	ad	control	615.0	0.513	0.6079	????+----+++++	0.9992687041810332
SSC4D|ENSG00000146700	ad	control	191.0	-1.688	0.09146	????-----????+	0.3845839079169006
SUPT16H|ENSG00000092201	ad	control	687.0	3.014	0.002577	+++++--+++++++	0.046560079613992764
KRT85|ENSG00000135443	ad	control	93.0	-0.242	0.8091	?????--?+?????	0.9992687041810332
LOC101928868|ENSG00000287260	ad	control	424.0	0.371	0.7109	?????????+-++?	0.9992687041810332
CA11|ENSG00000063180	ad	control	235.0	2.424	0.01536	--+-+++++?????	0.13513191189427312
MIR4442|ENSG00000283971	ad	control	124.0	-0.181	0.8565	?????--+-?????	0.9992687041810332
KCTD9P2|ENSG00000181819	ad	control	93.0	-0.107	0.9144	??????-+-?????	0.9992687041810332
MOCS2-DT|ENSG00000247796	ad	control	615.0	1.188	0.2349	????-+++++++++	0.648959181038458
IFT80|ENSG00000068885	ad	control	235.0	3.327	0.0008784	+++++++++?????	0.024112393430656937
FAM171B|ENSG00000144369	ad	control	687.0	-0.338	0.7351	++++-+---++-++	0.9992687041810332
LOC644456|ENSG00000231043	ad	control	124.0	2.508	0.01215	?????-+++?????	0.11796145077720208
KC6|ENSG00000267313	ad	control	93.0	-0.685	0.4936	??????---?????	0.9311260453400504
P2RX6|ENSG00000099957	ad	control	687.0	-0.831	0.4059	+++++--------+	0.8553137591446258
ETF1P1|ENSG00000232757	ad	control	93.0	-0.164	0.8698	?????-?+-?????	0.9992687041810332
ALDH3B1|ENSG00000006534	ad	control	687.0	0.171	0.8644	-+--+------+-+	0.9992687041810332
FCGR3A|ENSG00000203747	ad	control	687.0	-1.944	0.0519	+--+-----+++++	0.27595250266240684
DDB1|ENSG00000167986	ad	control	687.0	2.727	0.006388	+++++-----++++	0.07976612255106294
CELF3|ENSG00000159409	ad	control	687.0	-0.124	0.9017	--+-+-+--+---+	0.9992687041810332
EFNB1|ENSG00000090776	ad	control	659.0	-4.199	2.683e-05	-------------?	0.0027430698976109212
SHE|ENSG00000169291	ad	control	687.0	-0.864	0.3876	-------++--+--	0.8370058823529412
SERF1B|ENSG00000277429	ad	control	615.0	1.058	0.2901	????++--+-++-+	0.7244881700708629
TBC1D5|ENSG00000131374	ad	control	687.0	0.259	0.7959	-----++++-++--	0.9992687041810332
TOMM6|ENSG00000214736	ad	control	111.0	1.604	0.1087	-++++?????????	0.4245394002607562
GPD2|ENSG00000115159	ad	control	687.0	1.544	0.1226	++++-+---++-++	0.45447414923895557
TMC2|ENSG00000149488	ad	control	224.0	0.756	0.4498	+--+?--+-????+	0.894998923945533
PGGHG|ENSG00000142102	ad	control	687.0	-2.254	0.02418	------++---+--	0.17853982745871333
LRRC75A|ENSG00000181350	ad	control	687.0	-1.793	0.07291	+------------+	0.3368433004318322
NXPH4|ENSG00000182379	ad	control	263.0	-1.975	0.04826	---------????+	0.2641952777777778
TRPV4|ENSG00000111199	ad	control	152.0	-1.256	0.2089	?????----????-	0.6111141015625
LOC101929141|ENSG00000250111	ad	control	39.0	-2.076	0.03786	????-?????????	0.2292569557307459
COL9A3|ENSG00000092758	ad	control	687.0	2.251	0.02439	+++++--++-++-+	0.17964761249077943
CBX1P3|ENSG00000237379	ad	control	124.0	0.309	0.7573	?????-+-+?????	0.9992687041810332
PLPPR3|ENSG00000282283	ad	control	687.0	0.703	0.4821	-++-+++--+---+	0.9223264529314089
LOC101928416|ENSG00000288458	ad	control	548.0	-1.333	0.1826	?????-+--+---?	0.5686626052604221
MIR4701|ENSG00000264201	ad	control	93.0	0.247	0.8045	??????+-+?????	0.9992687041810332
BTBD10|ENSG00000148925	ad	control	687.0	2.452	0.01422	+++++----++-++	0.1288488566243194
ZNF556|ENSG00000172000	ad	control	124.0	-0.229	0.8191	?????--+-?????	0.9992687041810332
KDELR1|ENSG00000105438	ad	control	687.0	-1.488	0.1366	++++-------+-+	0.48277366682397355
DLX6-AS1|ENSG00000231764	ad	control	615.0	0.348	0.7277	????+----++-++	0.9992687041810332
ZNF878|ENSG00000257446	ad	control	124.0	-0.184	0.8544	?????---+?????	0.9992687041810332
TPST2|ENSG00000128294	ad	control	687.0	-4.228	2.353e-05	--------+-----	0.0024995201418439718
TNFSF4|ENSG00000117586	ad	control	687.0	-0.119	0.9049	+-+----+--++++	0.9992687041810332
RNF139|ENSG00000170881	ad	control	235.0	-1.929	0.05379	+++--+---?????	0.28214859943977594
CCDC69|ENSG00000198624	ad	control	687.0	-3.243	0.001185	-----+-++-----	0.02867355411954766
MLH1|ENSG00000076242	ad	control	687.0	1.516	0.1296	+++++-++-+++-+	0.469216533720087
NLGN4Y|ENSG00000165246	ad	control	196.0	-1.872	0.06126	----?++--?????	0.304478965002488
C10orf126|ENSG00000232624	ad	control	124.0	0.46	0.6454	?????-+++?????	0.9992687041810332
ZSWIM6|ENSG00000130449	ad	control	687.0	-1.01	0.3127	-----++-++++--	0.753720727389765
LOC102724289|ENSG00000287706	ad	control	424.0	0.613	0.5396	?????????+++-?	0.9667618181818182
AGK|ENSG00000262327	ad	control	235.0	1.156	0.2476	+++++----?????	0.6671258859507105
SIRT7|ENSG00000187531	ad	control	687.0	-2.672	0.007547	------+++-----	0.08783136441336442
BFSP2|ENSG00000170819	ad	control	62.0	0.122	0.9025	?????-?+??????	0.9992687041810332
RANP4|ENSG00000225125	ad	control	587.0	1.146	0.2516	????-+-+-++++?	0.6716807414668925
CLLU1-AS1|ENSG00000205057	ad	control	31.0	-0.249	0.8035	???????-??????	0.9992687041810332
CRYBG1|ENSG00000112297	ad	control	263.0	-1.832	0.06691	+--++---+????-	0.3202358140278
PSMD14-DT|ENSG00000235724	ad	control	576.0	1.662	0.09646	?????-+--+-+++	0.39674015925315764
