MarkerName	Allele1	Allele2	Weight	Zscore	P-value	Direction
CTU2|ENSG00000174177	ad	control	176.00	-0.218	0.8277	+--
C2CD4D|ENSG00000225556	ad	control	70.00	1.783	0.07454	++?
PLCH2|ENSG00000149527	ad	control	176.00	0.380	0.7037	+--
FCF1P1|ENSG00000227436	ad	control	106.00	0.143	0.886	??+
TM2D3|ENSG00000184277	ad	control	176.00	0.687	0.4919	+-+
ZNF230|ENSG00000159882	ad	control	70.00	-0.491	0.6238	-+?
ING5|ENSG00000168395	ad	control	176.00	-0.318	0.7506	-+-
DES|ENSG00000175084	ad	control	137.00	-0.534	0.593	?-+
LINC00364|ENSG00000230040	ad	control	31.00	-0.220	0.8257	?-?
ABCA3|ENSG00000167972	ad	control	176.00	-2.395	0.01664	---
GLRB|ENSG00000109738	ad	control	176.00	0.424	0.6715	+-+
BIK|ENSG00000100290	ad	control	31.00	-0.334	0.7384	?-?
ZNF385D|ENSG00000151789	ad	control	70.00	1.492	0.1357	+-?
UAP1|ENSG00000117143	ad	control	70.00	-1.134	0.2566	--?
LRRC15|ENSG00000172061	ad	control	31.00	-0.209	0.8347	?-?
KHDC4|ENSG00000132680	ad	control	176.00	0.410	0.6821	-++
SMARCA4|ENSG00000127616	ad	control	176.00	1.088	0.2768	+--
NDNF-AS1|ENSG00000250344	ad	control	106.00	0.522	0.602	??+
ZNF674-AS1|ENSG00000230844	ad	control	176.00	0.477	0.6335	-++
FLOT2|ENSG00000132589	ad	control	176.00	-1.463	0.1435	---
LINC02562|ENSG00000260265	ad	control	31.00	-0.009	0.9932	?-?
MTATP6P11|ENSG00000228097	ad	control	31.00	-0.032	0.9744	?-?
EEF1DP3|ENSG00000229715	ad	control	106.00	0.140	0.889	??+
FCGR2B|ENSG00000072694	ad	control	176.00	-1.907	0.05646	---
NPIPA5|ENSG00000282705	ad	control	176.00	0.340	0.734	++-
C20orf204|ENSG00000196421	ad	control	70.00	0.425	0.671	-+?
LINC00933|ENSG00000259728	ad	control	31.00	-1.343	0.1794	?-?
TRMT9B|ENSG00000284872	ad	control	176.00	1.023	0.3065	+-+
CCDC50|ENSG00000152492	ad	control	176.00	0.874	0.3823	+--
H2AJ|ENSG00000246705	ad	control	176.00	-0.197	0.8438	-+-
RPL21P133|ENSG00000236509	ad	control	31.00	-0.287	0.774	?-?
LINC02268|ENSG00000248174	ad	control	31.00	1.195	0.2319	?+?
RABGEF1P1|ENSG00000229180	ad	control	70.00	-0.584	0.5594	-+?
PRSS41|ENSG00000215148	ad	control	31.00	0.386	0.6997	?+?
SNORD115-43|ENSG00000202373	ad	control	31.00	-0.103	0.918	?-?
ITCH-IT1|ENSG00000231795	ad	control	106.00	-0.095	0.924	??-
SAPCD2|ENSG00000186193	ad	control	176.00	0.839	0.4012	+--
LAD1|ENSG00000159166	ad	control	31.00	-0.122	0.9027	?-?
CAMSAP3|ENSG00000076826	ad	control	176.00	-0.691	0.4893	+--
MTMR9LP|ENSG00000291132	ad	control	106.00	-0.784	0.433	??-
NUP43|ENSG00000120253	ad	control	70.00	-1.255	0.2096	--?
SNORD101|ENSG00000206754	ad	control	31.00	0.174	0.8618	?+?
RPS28|ENSG00000233927	ad	control	176.00	1.193	0.2328	-++
ACTL6B|ENSG00000077080	ad	control	176.00	0.245	0.8065	+-+
FABP7|ENSG00000164434	ad	control	176.00	-0.536	0.5921	--+
Y_RNA|ENSG00000199899	ad	control	31.00	-0.314	0.7537	?-?
YAP1P1|ENSG00000220494	ad	control	31.00	-0.164	0.8697	?-?
MYT1|ENSG00000276876	ad	control	70.00	1.457	0.1452	+-?
SELENOV|ENSG00000186838	ad	control	31.00	-0.126	0.8997	?-?
CENPW|ENSG00000203760	ad	control	137.00	-0.407	0.6838	?--
LINC00351|ENSG00000226317	ad	control	31.00	-0.011	0.9916	?-?
MESD|ENSG00000117899	ad	control	176.00	-0.339	0.7343	--+
SCFD1|ENSG00000092108	ad	control	176.00	1.294	0.1956	+-+
PTBP2|ENSG00000117569	ad	control	176.00	0.439	0.6608	++-
B3GALT5-AS1|ENSG00000184809	ad	control	176.00	-1.035	0.3008	-++
OR6B3|ENSG00000178586	ad	control	31.00	-0.438	0.6617	?-?
LEAP2|ENSG00000164406	ad	control	70.00	-0.503	0.6146	-+?
TTC41P|ENSG00000214198	ad	control	70.00	1.740	0.08194	++?
FRRS1L|ENSG00000260230	ad	control	176.00	-0.144	0.8852	+-+
TYSND1|ENSG00000156521	ad	control	176.00	0.475	0.6345	+++
ZNF561|ENSG00000171469	ad	control	176.00	-1.258	0.2083	-+-
ZNF200|ENSG00000010539	ad	control	176.00	0.230	0.8179	--+
MAGEL2|ENSG00000288188	ad	control	70.00	1.211	0.2257	+-?
PAM|ENSG00000145730	ad	control	70.00	-0.722	0.4701	+-?
TRIM53CP|ENSG00000254764	ad	control	31.00	0.176	0.8603	?+?
ESPNP|ENSG00000268869	ad	control	31.00	0.827	0.4083	?+?
ACAT1|ENSG00000075239	ad	control	70.00	-0.616	0.5381	--?
SDC4|ENSG00000124145	ad	control	176.00	-0.801	0.4229	--+
KCTD13|ENSG00000174943	ad	control	70.00	2.264	0.02357	+-?
ZNF300P1|ENSG00000197083	ad	control	176.00	-0.142	0.8869	-+-
ARF4|ENSG00000168374	ad	control	70.00	-1.575	0.1152	+-?
FRMPD4|ENSG00000169933	ad	control	70.00	-0.399	0.6897	+-?
LRRC3B-AS1|ENSG00000225386	ad	control	137.00	0.807	0.4198	?++
ALS2CL|ENSG00000178038	ad	control	176.00	0.665	0.5059	++-
YIPF6|ENSG00000181704	ad	control	176.00	-0.705	0.4811	--+
TMED5|ENSG00000117500	ad	control	176.00	-2.352	0.01866	--+
SLC13A2|ENSG00000007216	ad	control	31.00	-0.050	0.9605	?-?
EN1|ENSG00000163064	ad	control	31.00	0.105	0.9162	?+?
BNIP3P9|ENSG00000270325	ad	control	31.00	0.248	0.8042	?+?
DYNLL1|ENSG00000088986	ad	control	176.00	0.196	0.8442	+-+
ATP5MG|ENSG00000167283	ad	control	176.00	0.239	0.811	+-+
ZSWIM9|ENSG00000185453	ad	control	70.00	2.838	0.004541	++?
RSL24D1|ENSG00000137876	ad	control	176.00	0.185	0.8535	+-+
NT5C2|ENSG00000076685	ad	control	176.00	-0.636	0.5248	-++
LRRC40|ENSG00000066557	ad	control	176.00	1.441	0.1496	+-+
ALS2|ENSG00000003393	ad	control	176.00	2.264	0.02356	+++
UQCC2|ENSG00000137288	ad	control	176.00	-1.617	0.1058	---
DPY19L1|ENSG00000173852	ad	control	70.00	-1.503	0.1329	--?
POLR1C|ENSG00000171453	ad	control	70.00	-1.281	0.2002	--?
LPAR2|ENSG00000064547	ad	control	70.00	-0.872	0.3834	--?
RNU7-35P|ENSG00000252983	ad	control	31.00	0.132	0.8953	?+?
MIR5572|ENSG00000284059	ad	control	31.00	0.175	0.8613	?+?
Y_RNA|ENSG00000206645	ad	control	31.00	0.369	0.7118	?+?
LRRIQ1|ENSG00000133640	ad	control	176.00	-1.006	0.3143	-+-
CLDN23|ENSG00000253958	ad	control	31.00	-0.888	0.3745	?-?
Metazoa_SRP|ENSG00000274008	ad	control	31.00	0.399	0.6897	?+?
MYL6P4|ENSG00000240677	ad	control	106.00	0.304	0.761	??+
MAMLD1|ENSG00000013619	ad	control	176.00	-1.037	0.2996	---
CHSY1|ENSG00000131873	ad	control	176.00	1.669	0.09509	+++
UBE2Q2P6|ENSG00000276228	ad	control	106.00	-0.118	0.906	??-
RBM5|ENSG00000003756	ad	control	70.00	1.226	0.2203	+-?
RPS2P4|ENSG00000196183	ad	control	31.00	0.353	0.7237	?+?
ZKSCAN8|ENSG00000198315	ad	control	176.00	-0.000	0.9998	-++
PKD1L2|ENSG00000166473	ad	control	176.00	0.939	0.3476	+-+
MIR3168|ENSG00000264226	ad	control	31.00	0.562	0.5741	?+?
PPP1R12A|ENSG00000058272	ad	control	70.00	2.286	0.02223	++?
TRIM13|ENSG00000204977	ad	control	176.00	-0.685	0.4933	-++
DYNAPP3|ENSG00000288484	ad	control	106.00	0.308	0.758	??+
CASTOR2|ENSG00000274070	ad	control	176.00	0.211	0.833	++-
ORC4|ENSG00000115947	ad	control	176.00	1.163	0.2449	+-+
ABCA9-AS1|ENSG00000231749	ad	control	106.00	0.061	0.951	??+
USP17L17|ENSG00000249104	ad	control	106.00	-1.069	0.285	??-
HOOK3|ENSG00000168172	ad	control	176.00	2.238	0.02521	+-+
NOX5|ENSG00000290203	ad	control	70.00	0.688	0.4917	+-?
LOC100631243|ENSG00000221849	ad	control	106.00	0.568	0.57	??+
PRR34-AS1|ENSG00000241990	ad	control	176.00	-0.967	0.3334	-+-
RNU1-21P|ENSG00000200197	ad	control	106.00	0.268	0.789	??+
TNFRSF14-AS1|ENSG00000238164	ad	control	176.00	-0.466	0.6409	-+-
BCRP9|ENSG00000271287	ad	control	31.00	-0.202	0.8401	?-?
FAM215A|ENSG00000267496	ad	control	137.00	0.179	0.8579	?+-
TMEM53|ENSG00000126106	ad	control	176.00	0.064	0.9489	--+
NDUFB8P1|ENSG00000258972	ad	control	106.00	-0.854	0.393	??-
ZDHHC4|ENSG00000136247	ad	control	176.00	-0.588	0.5564	+--
CFAP298|ENSG00000159079	ad	control	176.00	0.317	0.7515	+-+
LINC02951|ENSG00000255503	ad	control	31.00	0.283	0.7774	?+?
PDE4DIPP5|ENSG00000275064	ad	control	31.00	-0.228	0.8197	?-?
BARHL1|ENSG00000125492	ad	control	31.00	-0.009	0.9932	?-?
GJD3-AS1|ENSG00000266208	ad	control	31.00	0.914	0.3609	?+?
TMEM147-AS1|ENSG00000236144	ad	control	176.00	-0.053	0.9581	+--
DEFB136|ENSG00000205884	ad	control	31.00	0.340	0.7335	?+?
SLC47A1P2|ENSG00000231625	ad	control	31.00	-1.210	0.2264	?-?
HAS2|ENSG00000170961	ad	control	70.00	0.779	0.4359	+-?
QDPR|ENSG00000151552	ad	control	176.00	0.407	0.6837	-+-
GRIN3B|ENSG00000116032	ad	control	31.00	0.365	0.7148	?+?
LNCTSI|ENSG00000230479	ad	control	31.00	0.425	0.6709	?+?
FTH1P2|ENSG00000234975	ad	control	31.00	0.873	0.3829	?+?
SNORD15B|ENSG00000207445	ad	control	137.00	0.868	0.3852	?++
HADHAP1|ENSG00000251596	ad	control	145.00	-1.650	0.09894	-?-
APOBEC3D|ENSG00000243811	ad	control	137.00	-0.182	0.8555	?--
COL25A1-DT|ENSG00000246774	ad	control	106.00	1.058	0.29	??+
IL1R1-AS1|ENSG00000226925	ad	control	137.00	0.786	0.4318	?-+
CCDC116|ENSG00000161180	ad	control	31.00	0.908	0.3637	?+?
TMEM230|ENSG00000089063	ad	control	176.00	0.179	0.8579	+-+
SYBU-AS1|ENSG00000248050	ad	control	176.00	1.363	0.173	+++
PRICKLE4|ENSG00000278224	ad	control	137.00	-0.017	0.9865	?+-
EIF4BP6|ENSG00000197258	ad	control	70.00	-0.076	0.9392	-+?
IGKV3-15|ENSG00000244437	ad	control	31.00	-0.217	0.8283	?-?
CAT|ENSG00000121691	ad	control	70.00	-2.346	0.01898	--?
CKAP2L|ENSG00000169607	ad	control	31.00	-0.183	0.8548	?-?
LINC01214|ENSG00000243550	ad	control	31.00	0.071	0.943	?+?
TCEANC2|ENSG00000116205	ad	control	176.00	0.570	0.5686	++-
FBXW8|ENSG00000174989	ad	control	176.00	-0.220	0.8257	+--
EBLN1|ENSG00000223601	ad	control	31.00	0.126	0.8995	?+?
TRNH|ENSG00000210176	ad	control	31.00	2.012	0.04421	?+?
LARGE-IT1|ENSG00000232081	ad	control	31.00	-0.082	0.935	?-?
DDX59|ENSG00000118197	ad	control	70.00	-0.512	0.6086	-+?
MIR4645|ENSG00000266750	ad	control	31.00	1.063	0.288	?+?
BAD|ENSG00000002330	ad	control	176.00	-1.503	0.1329	-+-
TRAPPC2|ENSG00000196459	ad	control	176.00	-0.411	0.6814	--+
ELAVL4|ENSG00000162374	ad	control	70.00	0.293	0.7695	+-?
LINC00326|ENSG00000231023	ad	control	31.00	0.921	0.3572	?+?
ITGB1-DT|ENSG00000229656	ad	control	137.00	0.899	0.3686	?+-
SGTB|ENSG00000197860	ad	control	176.00	1.011	0.3122	+-+
PLK2|ENSG00000145632	ad	control	176.00	0.945	0.3445	+-+
MARCHF1|ENSG00000145416	ad	control	70.00	2.219	0.02648	++?
TRND|ENSG00000210154	ad	control	31.00	1.034	0.3009	?+?
VPS13B|ENSG00000132549	ad	control	70.00	1.229	0.2191	++?
SLC22A7|ENSG00000137204	ad	control	31.00	-0.964	0.335	?-?
LACTB|ENSG00000103642	ad	control	176.00	-1.386	0.1657	--+
CCNJ|ENSG00000107443	ad	control	176.00	0.805	0.4207	+++
METAP1|ENSG00000164024	ad	control	176.00	0.645	0.5187	++-
RPS26P47|ENSG00000234354	ad	control	31.00	0.229	0.8189	?+?
LGALS16|ENSG00000249861	ad	control	31.00	-0.250	0.8025	?-?
USP17L2|ENSG00000284975	ad	control	106.00	0.598	0.55	??+
CEP76|ENSG00000101624	ad	control	176.00	-1.398	0.162	---
RPL7AP20|ENSG00000234981	ad	control	31.00	-0.148	0.8827	?-?
LINC02505|ENSG00000248215	ad	control	31.00	0.369	0.7121	?+?
ARHGEF39|ENSG00000137135	ad	control	137.00	0.586	0.558	?-+
DMPK|ENSG00000104936	ad	control	176.00	-0.817	0.4137	-+-
LINC01750|ENSG00000231437	ad	control	70.00	-2.129	0.03326	--?
PTRHD1|ENSG00000184924	ad	control	176.00	-0.954	0.3399	-+-
D2HGDH|ENSG00000180902	ad	control	176.00	-0.630	0.5285	+--
SIRT4|ENSG00000089163	ad	control	176.00	-1.134	0.2567	--+
SOCS3-DT|ENSG00000266970	ad	control	137.00	-0.326	0.7443	?-+
MORN1|ENSG00000116151	ad	control	176.00	-0.204	0.8381	+--
LOX|ENSG00000113083	ad	control	70.00	-1.960	0.05005	--?
RPL12P10|ENSG00000226279	ad	control	31.00	-0.554	0.5795	?-?
UGGT1|ENSG00000136731	ad	control	176.00	-0.447	0.6545	-++
C1GALT1|ENSG00000106392	ad	control	176.00	0.436	0.6629	+++
MYH1|ENSG00000109061	ad	control	31.00	-0.750	0.4534	?-?
KLF2P2|ENSG00000230646	ad	control	31.00	-0.785	0.4327	?-?
ISG20L2|ENSG00000143319	ad	control	176.00	-0.514	0.6072	---
SNRPE|ENSG00000182004	ad	control	176.00	0.410	0.6815	-++
FGFR4|ENSG00000160867	ad	control	31.00	-0.731	0.4649	?-?
NDUFAF5|ENSG00000101247	ad	control	176.00	-0.068	0.9458	+-+
PINLYP|ENSG00000234465	ad	control	176.00	-0.124	0.9015	-++
HHIP|ENSG00000164161	ad	control	70.00	2.229	0.02585	++?
LINC00327|ENSG00000232977	ad	control	137.00	0.565	0.5719	?++
ADAMTS2|ENSG00000087116	ad	control	176.00	-1.683	0.09234	-+-
THOC6|ENSG00000131652	ad	control	176.00	0.358	0.7202	++-
GNL2|ENSG00000134697	ad	control	176.00	0.117	0.9072	-++
ADAM15|ENSG00000143537	ad	control	70.00	1.141	0.2537	+-?
BORCS5|ENSG00000280689	ad	control	176.00	1.405	0.1601	++-
MIR765|ENSG00000211581	ad	control	31.00	0.707	0.4795	?+?
CASC8|ENSG00000246228	ad	control	31.00	0.455	0.6491	?+?
SLC18A2|ENSG00000165646	ad	control	31.00	3.204	0.001357	?+?
UPK3BP1|ENSG00000242435	ad	control	31.00	0.104	0.9172	?+?
KANSL3|ENSG00000114982	ad	control	176.00	0.827	0.4083	-++
IFT70B|ENSG00000196659	ad	control	176.00	0.066	0.9474	+-+
NRAS|ENSG00000213281	ad	control	176.00	0.311	0.7555	--+
SLC35D3|ENSG00000182747	ad	control	31.00	-0.345	0.7302	?-?
SNORD13E|ENSG00000238311	ad	control	31.00	0.215	0.8298	?+?
DLGAP1-AS4|ENSG00000263878	ad	control	176.00	0.644	0.5198	+-+
BAZ1A|ENSG00000198604	ad	control	70.00	-0.809	0.4184	-+?
SMIM28|ENSG00000262543	ad	control	31.00	0.515	0.6063	?+?
LINC02411|ENSG00000256022	ad	control	31.00	-0.108	0.9137	?-?
ZNF224|ENSG00000267680	ad	control	176.00	2.212	0.02697	+++
SLC6A16|ENSG00000063127	ad	control	31.00	0.272	0.786	?+?
ACP4|ENSG00000142513	ad	control	31.00	-1.087	0.2772	?-?
RPL21P68|ENSG00000216718	ad	control	31.00	-0.009	0.9932	?-?
GXYLT1|ENSG00000151233	ad	control	176.00	-1.329	0.1839	--+
TEX21P|ENSG00000234911	ad	control	70.00	0.696	0.4865	+-?
TPT1P9|ENSG00000234782	ad	control	31.00	0.805	0.4209	?+?
LINC01987|ENSG00000267790	ad	control	31.00	0.008	0.9936	?+?
AGR3|ENSG00000173467	ad	control	31.00	0.030	0.9763	?+?
Y_RNA|ENSG00000200834	ad	control	31.00	1.379	0.1679	?+?
ARHGAP29|ENSG00000137962	ad	control	70.00	-0.673	0.5011	-+?
SDHDP6|ENSG00000224183	ad	control	31.00	-1.393	0.1638	?-?
TAS2R19|ENSG00000278307	ad	control	176.00	1.747	0.08067	+++
MRC1|ENSG00000260314	ad	control	176.00	-1.955	0.05056	--+
CSGALNACT2|ENSG00000169826	ad	control	70.00	2.570	0.01016	++?
VIM|ENSG00000026025	ad	control	70.00	-2.916	0.003544	--?
TFPI2|ENSG00000105825	ad	control	31.00	-0.714	0.475	?-?
P4HB|ENSG00000185624	ad	control	176.00	-1.279	0.2009	---
AKR1C2|ENSG00000151632	ad	control	176.00	-1.637	0.1016	-+-
TESPA1|ENSG00000135426	ad	control	176.00	0.680	0.4967	+-+
KCNC3|ENSG00000131398	ad	control	176.00	-0.771	0.4407	+--
FGF23|ENSG00000118972	ad	control	31.00	0.181	0.8565	?+?
CFAP107|ENSG00000157330	ad	control	31.00	0.724	0.469	?+?
TEX22|ENSG00000226174	ad	control	31.00	-1.080	0.28	?-?
KCNIP1|ENSG00000182132	ad	control	70.00	0.719	0.4722	+-?
MAGEH1|ENSG00000187601	ad	control	176.00	1.170	0.2419	+-+
SNORD59A|ENSG00000207031	ad	control	31.00	0.231	0.817	?+?
LOC100420587|ENSG00000283403	ad	control	31.00	-0.602	0.5469	?-?
SLC35F6|ENSG00000213699	ad	control	176.00	-1.748	0.08042	---
GRK3|ENSG00000100077	ad	control	176.00	-0.274	0.784	+-+
TRIL|ENSG00000255690	ad	control	176.00	-1.415	0.1569	---
PROSER3|ENSG00000167595	ad	control	176.00	0.146	0.884	+--
RSPH3|ENSG00000130363	ad	control	176.00	1.403	0.1606	+-+
PALS2|ENSG00000105926	ad	control	70.00	-2.061	0.0393	-+?
SLC6A9|ENSG00000196517	ad	control	176.00	-1.294	0.1957	-+-
SPRY4-AS1|ENSG00000231185	ad	control	137.00	0.385	0.7003	?-+
LOC102723883|ENSG00000223504	ad	control	31.00	-0.096	0.9235	?-?
NIBAN1|ENSG00000135842	ad	control	176.00	-1.257	0.2089	--+
MIR3941|ENSG00000265442	ad	control	31.00	-0.051	0.9597	?-?
LINC02031|ENSG00000238837	ad	control	31.00	-0.094	0.9249	?-?
SCN1A|ENSG00000144285	ad	control	70.00	0.876	0.3813	+-?
NUP62CL|ENSG00000198088	ad	control	31.00	0.816	0.4143	?+?
TSPAN9|ENSG00000011105	ad	control	70.00	0.787	0.4313	++?
RPS24P10|ENSG00000228874	ad	control	31.00	0.148	0.8826	?+?
ARL2BPP6|ENSG00000248355	ad	control	31.00	-0.009	0.9932	?-?
PYURF|ENSG00000145337	ad	control	176.00	0.139	0.8892	-++
FUT1|ENSG00000174951	ad	control	70.00	1.222	0.2217	++?
LOC101927798|ENSG00000253165	ad	control	31.00	0.008	0.9936	?+?
FBXO22|ENSG00000167196	ad	control	176.00	1.760	0.07834	+-+
RPL29P15|ENSG00000213755	ad	control	106.00	0.444	0.657	??+
TIGIT|ENSG00000181847	ad	control	31.00	0.419	0.6753	?+?
COMETT|ENSG00000231210	ad	control	31.00	-0.106	0.9158	?-?
LINC02965|ENSG00000269086	ad	control	31.00	0.323	0.7466	?+?
FBXO9|ENSG00000112146	ad	control	176.00	1.412	0.1581	+-+
EIF3J-DT|ENSG00000179523	ad	control	176.00	2.493	0.01267	+++
MLLT11|ENSG00000213190	ad	control	176.00	1.002	0.3164	+-+
SPATA31F2P|ENSG00000257198	ad	control	31.00	0.022	0.9827	?+?
MREG|ENSG00000118242	ad	control	176.00	-0.067	0.9463	--+
SNRK-AS1|ENSG00000234617	ad	control	137.00	0.164	0.8696	?-+
CYP3A43|ENSG00000021461	ad	control	31.00	-1.270	0.2041	?-?
UBA52P8|ENSG00000240793	ad	control	137.00	0.338	0.7357	?++
MAL|ENSG00000172005	ad	control	70.00	0.012	0.9901	-+?
RPL12P4|ENSG00000185834	ad	control	31.00	0.397	0.6914	?+?
RELA|ENSG00000173039	ad	control	70.00	-0.864	0.3874	-+?
SPEF1|ENSG00000101222	ad	control	176.00	0.085	0.9319	+--
SNORD92|ENSG00000264994	ad	control	31.00	0.021	0.9831	?+?
YTHDF3-DT|ENSG00000270673	ad	control	137.00	1.159	0.2464	?++
FATE1|ENSG00000147378	ad	control	31.00	-0.285	0.7754	?-?
CPS1|ENSG00000021826	ad	control	70.00	1.159	0.2464	-+?
MDP1|ENSG00000285200	ad	control	70.00	0.551	0.5814	++?
ADAMTS20|ENSG00000173157	ad	control	31.00	-0.566	0.5717	?-?
TASP1|ENSG00000089123	ad	control	176.00	0.733	0.4634	+-+
TRAF3IP2|ENSG00000056972	ad	control	70.00	-1.192	0.2334	-+?
CYP27A1|ENSG00000135929	ad	control	176.00	-1.227	0.2199	-+-
LRRC8C|ENSG00000171488	ad	control	70.00	-0.151	0.88	-+?
RBIS|ENSG00000176731	ad	control	176.00	0.044	0.9651	+-+
AMIGO2|ENSG00000139211	ad	control	176.00	-0.559	0.5763	--+
SLC38A10|ENSG00000157637	ad	control	176.00	-1.522	0.128	-+-
SNORD115-20|ENSG00000201969	ad	control	31.00	-0.746	0.4559	?-?
OSTCP8|ENSG00000226801	ad	control	106.00	0.069	0.945	??+
RECQL5|ENSG00000108469	ad	control	176.00	0.038	0.9693	-+-
MTCO3P22|ENSG00000270388	ad	control	31.00	-0.011	0.9916	?-?
PLA2G2D|ENSG00000117215	ad	control	31.00	0.018	0.9858	?+?
PDLIM1|ENSG00000107438	ad	control	176.00	-0.127	0.8989	-++
FSD1|ENSG00000105255	ad	control	176.00	0.547	0.5845	+--
RNU6-143P|ENSG00000252751	ad	control	31.00	0.255	0.7984	?+?
INSL3|ENSG00000248099	ad	control	137.00	0.026	0.979	?-+
KCNV2|ENSG00000168263	ad	control	39.00	2.319	0.0204	+??
AQP3|ENSG00000165272	ad	control	106.00	-0.302	0.763	??-
SNORA40|ENSG00000210825	ad	control	106.00	0.970	0.332	??+
UBE2J2|ENSG00000160087	ad	control	176.00	-1.527	0.1268	---
RPL18AP2|ENSG00000225043	ad	control	106.00	-0.490	0.624	??-
TAGAP-AS1|ENSG00000271913	ad	control	176.00	1.130	0.2585	+-+
USPL1|ENSG00000132952	ad	control	176.00	-0.101	0.9194	--+
IL5|ENSG00000113525	ad	control	31.00	-0.251	0.8018	?-?
CDC6|ENSG00000094804	ad	control	176.00	0.773	0.4397	+-+
ODC1|ENSG00000115758	ad	control	70.00	-2.422	0.01541	--?
SPTLC1P1|ENSG00000230397	ad	control	137.00	-1.172	0.2411	?--
DPYSL2|ENSG00000092964	ad	control	176.00	-0.247	0.8048	-+-
PABPC1P4|ENSG00000255642	ad	control	70.00	1.148	0.251	-+?
RPL17P18|ENSG00000234742	ad	control	137.00	0.099	0.9208	?+-
SNRNP200|ENSG00000144028	ad	control	176.00	-0.499	0.618	--+
AGAP3|ENSG00000133612	ad	control	176.00	-0.332	0.7396	+--
SPA17|ENSG00000064199	ad	control	176.00	-0.026	0.9794	+-+
CHAF1B|ENSG00000159259	ad	control	176.00	0.371	0.7107	+--
LOC729254|ENSG00000225884	ad	control	31.00	0.440	0.6597	?+?
CCNO|ENSG00000152669	ad	control	70.00	0.130	0.8965	+-?
PPP2CB|ENSG00000104695	ad	control	176.00	-0.747	0.4554	-++
ST20|ENSG00000180953	ad	control	31.00	1.600	0.1095	?+?
RAB43|ENSG00000172780	ad	control	176.00	-1.508	0.1316	---
MRPL40P1|ENSG00000256037	ad	control	31.00	-0.105	0.9166	?-?
WDR87BP|ENSG00000225868	ad	control	31.00	0.474	0.6356	?+?
PGLS|ENSG00000130313	ad	control	70.00	-0.984	0.3251	--?
NPIPA6|ENSG00000183889	ad	control	70.00	2.026	0.04272	++?
FGD5-AS1|ENSG00000225733	ad	control	176.00	-0.340	0.734	-+-
ATP2C2|ENSG00000064270	ad	control	70.00	0.382	0.7022	+-?
TAS1R1|ENSG00000173662	ad	control	31.00	-0.521	0.6023	?-?
LINC01605|ENSG00000253414	ad	control	31.00	0.193	0.8472	?+?
POLR3E|ENSG00000058600	ad	control	176.00	1.068	0.2856	++-
GSTM4|ENSG00000168765	ad	control	176.00	-0.609	0.5424	---
PPID|ENSG00000171497	ad	control	176.00	-1.178	0.2386	--+
CDK2AP2|ENSG00000167797	ad	control	176.00	-1.155	0.248	-+-
PSMB9|ENSG00000240118	ad	control	176.00	0.507	0.6124	+--
ARL4AP2|ENSG00000248780	ad	control	31.00	0.240	0.8106	?+?
CRYZP1|ENSG00000233025	ad	control	137.00	0.001	0.999	?+-
SDCBPP2|ENSG00000247570	ad	control	137.00	0.824	0.4098	?++
ANKRD20A9P|ENSG00000282715	ad	control	106.00	0.777	0.437	??+
EPB41L4A-AS1|ENSG00000224032	ad	control	176.00	1.868	0.06171	+++
RNF133|ENSG00000188050	ad	control	137.00	0.299	0.765	?-+
LOC100421468|ENSG00000225568	ad	control	31.00	-0.068	0.9462	?-?
PPIAP17|ENSG00000225622	ad	control	106.00	-0.602	0.547	??-
RNU6-247P|ENSG00000199506	ad	control	31.00	-0.105	0.9164	?-?
CCDC183-AS1|ENSG00000228544	ad	control	176.00	-0.229	0.8186	+-+
MTR|ENSG00000116984	ad	control	176.00	0.787	0.4312	+-+
MYBBP1A|ENSG00000132382	ad	control	176.00	0.517	0.6054	+--
LINC02681|ENSG00000229649	ad	control	31.00	-0.163	0.8705	?-?
SCIN|ENSG00000006747	ad	control	176.00	-2.551	0.01074	---
RNU6-418P|ENSG00000206762	ad	control	31.00	-1.777	0.07555	?-?
RPL12P38|ENSG00000213228	ad	control	31.00	-0.854	0.3928	?-?
UTP14C|ENSG00000253797	ad	control	145.00	0.983	0.3256	+?+
DUSP28|ENSG00000188542	ad	control	176.00	-0.397	0.6914	+--
LINC01881|ENSG00000220804	ad	control	70.00	0.801	0.4233	++?
LINC01451|ENSG00000279141	ad	control	31.00	0.010	0.9919	?+?
Y_RNA|ENSG00000202361	ad	control	31.00	-0.072	0.9427	?-?
RPS8P7|ENSG00000229721	ad	control	31.00	-0.032	0.9747	?-?
MTG1|ENSG00000148824	ad	control	176.00	1.292	0.1964	++-
ANKRD20A17P|ENSG00000251056	ad	control	106.00	0.964	0.335	??+
TRMT11|ENSG00000066651	ad	control	176.00	0.913	0.3613	+-+
ING2|ENSG00000168556	ad	control	70.00	1.069	0.285	++?
PEF1-AS1|ENSG00000235790	ad	control	137.00	-0.534	0.5936	?+-
SEC22B4P|ENSG00000277406	ad	control	31.00	-0.428	0.6686	?-?
IER5L-AS1|ENSG00000204055	ad	control	137.00	-0.959	0.3376	?--
SH3YL1|ENSG00000035115	ad	control	176.00	0.935	0.3499	+++
MIR3976HG|ENSG00000261738	ad	control	31.00	-0.649	0.5165	?-?
PSIP1P1|ENSG00000234297	ad	control	31.00	-0.003	0.9974	?-?
PAXIP1|ENSG00000157212	ad	control	70.00	0.406	0.685	-+?
