MarkerName	Allele1	Allele2	Weight	Zscore	P-value	Direction	P-value_adjusted
CLEC1B|ENSG00000165682	ad	control	168.0	0.486	0.6266	?????--+	0.9783700560361244
YPEL4|ENSG00000166793	ad	control	279.0	2.869	0.004118	+++++--+	0.048949048800661706
CASC11|ENSG00000249375	ad	control	62.0	0.162	0.871	?????+-?	0.9991427871662993
MRPS36P1|ENSG00000236152	ad	control	62.0	-0.656	0.5118	?????+-?	0.906259871668312
MKRN2|ENSG00000075975	ad	control	173.0	2.58	0.009867	+++++--?	0.08512521791403667
GMFG|ENSG00000291873	ad	control	279.0	-1.556	0.1197	----+--+	0.4126594594594595
CICP27|ENSG00000233750	ad	control	70.0	-1.483	0.1382	????-+??	0.4515414389799635
PRAMEF12|ENSG00000116726	ad	control	62.0	-0.215	0.8299	?????--?	0.9991427871662993
POLR2B|ENSG00000047315	ad	control	279.0	2.807	0.005004	++++++-+	0.05557848297213622
RPL21P99|ENSG00000242986	ad	control	137.0	0.0	0.9996	??????+-	0.9999787397183885
ADARB2-AS1|ENSG00000205696	ad	control	168.0	-1.109	0.2673	?????--+	0.6582726960700188
PARVB|ENSG00000188677	ad	control	279.0	-0.276	0.7828	-++++---	0.9991427871662993
KCND3-IT1|ENSG00000232558	ad	control	106.0	-1.177	0.239	???????-	0.6179549549549549
DDX60|ENSG00000137628	ad	control	279.0	-0.043	0.9657	+--+++-+	0.9991427871662993
PLA2G15|ENSG00000103066	ad	control	279.0	-3.204	0.001354	++------	0.023437756332931242
REN|ENSG00000143839	ad	control	62.0	-0.896	0.3702	?????--?	0.7827272727272726
LINC02973|ENSG00000272002	ad	control	62.0	0.852	0.3945	?????++?	0.8104036933648272
IL18|ENSG00000150782	ad	control	279.0	-2.463	0.01378	+--+-++-	0.10532250332889481
MAPRE1P1|ENSG00000253915	ad	control	176.0	0.767	0.443	????+?+-	0.8527230046948358
FIZ1|ENSG00000179943	ad	control	279.0	-0.106	0.9158	----+++-	0.9991427871662993
DUX4L50|ENSG00000232815	ad	control	101.0	2.741	0.006132	????++-?	0.06321213644524237
SFMBT2|ENSG00000198879	ad	control	279.0	-3.517	0.0004366	-----+--	0.011329493670886075
RPL29P1|ENSG00000236512	ad	control	62.0	-0.601	0.5478	?????--?	0.9313898104265402
RPS15AP35|ENSG00000214917	ad	control	62.0	0.359	0.7199	?????++?	0.9991427871662993
BTF3P5|ENSG00000233594	ad	control	31.0	-0.083	0.9338	??????-?	0.9991427871662993
RNF123|ENSG00000164068	ad	control	279.0	-0.387	0.6984	-++-+---	0.9991427871662993
HGF|ENSG00000019991	ad	control	173.0	-1.417	0.1564	++-+---?	0.4847910141483962
SH3BP5L|ENSG00000175137	ad	control	279.0	-0.332	0.7397	-+++-++-	0.9991427871662993
GOSR2|ENSG00000108433	ad	control	173.0	0.705	0.4809	--+++++?	0.8841092819165972
MUC5B|ENSG00000117983	ad	control	173.0	0.306	0.7592	----+--?	0.9991427871662993
C14orf180|ENSG00000274126	ad	control	173.0	1.388	0.1653	+-+-++-?	0.5007504749841672
PRKACB|ENSG00000142875	ad	control	173.0	2.812	0.004924	+++++--?	0.05511653666146646
ATF1P1|ENSG00000219387	ad	control	106.0	-0.056	0.955	???????-	0.9991427871662993
THY1|ENSG00000154096	ad	control	173.0	1.161	0.2458	+++++--?	0.6277326926499377
STIL|ENSG00000123473	ad	control	279.0	-0.181	0.856	----++--	0.9991427871662993
PNPLA5|ENSG00000100341	ad	control	134.0	0.655	0.5123	++++?--?	0.9065299956840742
RPL39P5|ENSG00000214289	ad	control	62.0	0.929	0.3527	?????++?	0.7651742384156021
RN7SL559P|ENSG00000240750	ad	control	31.0	-0.184	0.8542	??????-?	0.9991427871662993
PROCA1|ENSG00000167525	ad	control	173.0	-3.737	0.000186	-----+-?	0.006407601918465228
UPF2|ENSG00000151461	ad	control	279.0	-1.258	0.2085	-----+++	0.5706064651473252
SMIM29|ENSG00000186577	ad	control	279.0	-1.896	0.05801	+-------	0.2635983217226093
FPGT|ENSG00000254685	ad	control	173.0	0.917	0.359	++++--+?	0.771609376170149
CNOT11|ENSG00000158435	ad	control	279.0	-1.388	0.1651	-----++-	0.5003558606124604
RRP7A|ENSG00000189306	ad	control	279.0	-0.404	0.6859	+++-+---	0.9991427871662993
HMGB1P24|ENSG00000275029	ad	control	168.0	0.497	0.6188	?????-++	0.9737584260426372
BPIFB2|ENSG00000078898	ad	control	31.0	-0.331	0.741	?????-??	0.9991427871662993
CERK|ENSG00000100422	ad	control	279.0	-0.781	0.4347	-----++-	0.8457657107992678
PTGS1|ENSG00000095303	ad	control	279.0	-3.153	0.001616	-------+	0.02629206349206349
TSPY2|ENSG00000168757	ad	control	31.0	0.172	0.8637	?????+??	0.9991427871662993
ANO7L1|ENSG00000237276	ad	control	62.0	0.134	0.8936	?????-+?	0.9991427871662993
ATP6V1G2|ENSG00000226850	ad	control	173.0	2.899	0.003748	+++++--?	0.045871044776119405
TSGA10|ENSG00000135951	ad	control	279.0	1.233	0.2175	----++++	0.5844803370786517
NBR1|ENSG00000188554	ad	control	279.0	0.303	0.7618	-----+++	0.9991427871662993
ASTN2|ENSG00000148219	ad	control	173.0	-1.002	0.3166	+++++--?	0.7243060980470306
TUBBP9|ENSG00000220586	ad	control	62.0	-0.815	0.4149	?????-+?	0.8298
LDLRAD3|ENSG00000179241	ad	control	279.0	-1.284	0.1991	-----++-	0.5556458353581494
JARID2-AS1|ENSG00000235488	ad	control	62.0	-1.616	0.1062	?????--?	0.38454958364875097
HNRNPA1P4|ENSG00000206228	ad	control	168.0	0.193	0.847	?????-++	0.9991427871662993
TVP23CP2|ENSG00000262470	ad	control	168.0	0.075	0.9401	?????--+	0.9991427871662993
OR7E102P|ENSG00000168992	ad	control	62.0	0.214	0.8306	?????+-?	0.9991427871662993
HOTAIR|ENSG00000228630	ad	control	31.0	0.023	0.9818	??????+?	0.9991427871662993
SMIM7|ENSG00000214046	ad	control	279.0	0.016	0.9875	++-+---+	0.9991427871662993
KCNJ2|ENSG00000123700	ad	control	173.0	0.298	0.766	-----++?	0.9991427871662993
HSPD1P10|ENSG00000216990	ad	control	62.0	-0.086	0.9313	?????+-?	0.9991427871662993
MATN1|ENSG00000162510	ad	control	134.0	-1.492	0.1358	----?--?	0.4467514901421366
RNA5SP216|ENSG00000251920	ad	control	168.0	-0.359	0.7198	?????--+	0.9991427871662993
ZFP2|ENSG00000198939	ad	control	279.0	-0.346	0.7295	----++-+	0.9991427871662993
PAICSP6|ENSG00000241136	ad	control	31.0	-0.228	0.8196	??????-?	0.9991427871662993
LINC01366|ENSG00000235172	ad	control	62.0	0.373	0.7092	?????++?	0.9991427871662993
GABPB1-AS1|ENSG00000244879	ad	control	207.0	0.737	0.4608	????+---	0.8672104918032786
LANCL2|ENSG00000132434	ad	control	279.0	3.225	0.001261	+++++--+	0.022436887786732793
WWTR1|ENSG00000018408	ad	control	279.0	-1.967	0.04918	-----++-	0.23706180718844475
FAM174B|ENSG00000185442	ad	control	279.0	-0.494	0.6211	-++++---	0.9751939383992559
SLC26A7|ENSG00000147606	ad	control	62.0	-0.127	0.8987	?????+-?	0.9991427871662993
MTNAP1|ENSG00000141219	ad	control	279.0	1.039	0.2986	++++-+-+	0.7008357867190056
PAK2|ENSG00000180370	ad	control	173.0	-0.488	0.6253	-----++?	0.9775102129745628
TECR|ENSG00000099797	ad	control	279.0	-1.727	0.08418	--+-+---	0.33342064587358544
FBXO34-AS1|ENSG00000258413	ad	control	168.0	0.738	0.4604	?????+++	0.8668556058518664
Y_RNA|ENSG00000200085	ad	control	31.0	0.008	0.9937	??????+?	0.9991427871662993
LOC101927708|ENSG00000255367	ad	control	168.0	0.402	0.6876	?????-++	0.9991427871662993
ADGRE1|ENSG00000174837	ad	control	62.0	0.86	0.39	?????+-?	0.8055415617128463
MIR2113|ENSG00000238367	ad	control	31.0	-0.011	0.9916	??????-?	0.9991427871662993
TRIM8|ENSG00000171206	ad	control	173.0	-4.478	7.537e-06	-----++?	0.0008829057142857143
SLC35C2|ENSG00000080189	ad	control	279.0	-1.537	0.1243	----+--+	0.42267890995260665
RAB5B|ENSG00000111540	ad	control	279.0	1.427	0.1536	++++-++-	0.4800522704998366
RPL9P18|ENSG00000213309	ad	control	62.0	0.283	0.777	?????++?	0.9991427871662993
ANAPC15|ENSG00000110200	ad	control	279.0	3.686	0.000228	++++++++	0.007311284916201118
GXYLT1P4|ENSG00000275026	ad	control	207.0	-0.195	0.8456	????++--	0.9991427871662993
ZNF688|ENSG00000229809	ad	control	173.0	-3.452	0.0005566	-----++?	0.013202
RPSAP15|ENSG00000237506	ad	control	62.0	0.639	0.5227	?????++?	0.9131897548214395
TDP1|ENSG00000042088	ad	control	279.0	3.878	0.0001052	+++++--+	0.0045539064856711916
EHF|ENSG00000135373	ad	control	62.0	1.963	0.04961	?????++?	0.23853359021611661
NGF-AS1|ENSG00000228035	ad	control	62.0	-0.017	0.9863	?????-+?	0.9991427871662993
UBE2N|ENSG00000177889	ad	control	279.0	2.997	0.002729	+++++--+	0.03735924690181125
WBP4|ENSG00000120688	ad	control	279.0	2.893	0.003816	++++++++	0.04658409187579753
TRAPPC2P4|ENSG00000232914	ad	control	106.0	0.014	0.989	???????+	0.9991427871662993
CSMD3|ENSG00000164796	ad	control	279.0	1.564	0.1179	+++++--+	0.4090582688588008
RB1-DT|ENSG00000231473	ad	control	168.0	0.268	0.7887	?????-++	0.9991427871662993
RANBP3-DT|ENSG00000266983	ad	control	168.0	-0.916	0.3594	?????+--	0.7719902731013841
LOC105369725|ENSG00000255760	ad	control	62.0	0.169	0.8659	?????-+?	0.9991427871662993
PTH1R|ENSG00000160801	ad	control	279.0	-3.071	0.002133	------+-	0.031571480144404335
CNTNAP2-AS1|ENSG00000236795	ad	control	106.0	1.001	0.317	???????+	0.7249322709163347
LINC01441|ENSG00000224008	ad	control	137.0	-0.208	0.8353	?????-?-	0.9991427871662993
SHISA5|ENSG00000164054	ad	control	279.0	-2.995	0.002746	--------	0.037457319391634984
OTOA|ENSG00000155719	ad	control	62.0	0.435	0.6639	?????+-?	0.9946716433493423
MAFTRR|ENSG00000261390	ad	control	62.0	2.413	0.01581	?????++?	0.11464047498736736
TMPRSS11A|ENSG00000187054	ad	control	72.0	1.927	0.054	++++????	0.2517952883834281
DPEP2|ENSG00000167261	ad	control	240.0	-1.985	0.04709	----?+++	0.22992225246682546
RRAGAP1-AS1|ENSG00000258633	ad	control	62.0	0.198	0.8432	?????-+?	0.9991427871662993
GLOD4|ENSG00000167699	ad	control	279.0	2.94	0.003279	+++++--+	0.041918619153674834
LOC728138|ENSG00000261819	ad	control	207.0	1.694	0.09023	????+---	0.3475811862587225
GAS6-AS1|ENSG00000233695	ad	control	101.0	1.41	0.1586	????-++?	0.48933777682218876
NHLRC1|ENSG00000187566	ad	control	279.0	0.687	0.4918	+++++--+	0.8919461815425431
BNIP3P19|ENSG00000271638	ad	control	62.0	-0.804	0.4212	?????--?	0.8346640889318512
HIGD2A|ENSG00000146066	ad	control	279.0	-1.209	0.2267	-+-+----	0.5996028015851075
LINC02433|ENSG00000234111	ad	control	62.0	-1.467	0.1423	?????--?	0.45851689682272373
PRLHR|ENSG00000119973	ad	control	173.0	0.364	0.7156	+++++--?	0.9991427871662993
ZFX-AS1|ENSG00000234230	ad	control	168.0	-0.126	0.9	?????-+-	0.9991427871662993
FBXL21P|ENSG00000164616	ad	control	62.0	-0.208	0.8354	?????+-?	0.9991427871662993
CAPSL|ENSG00000152611	ad	control	62.0	-1.013	0.3109	?????--?	0.7169235095613049
RAB4B-EGLN2|ENSG00000171570	ad	control	207.0	-0.139	0.8896	????-++-	0.9991427871662993
FAM157A|ENSG00000236438	ad	control	101.0	-0.553	0.5802	????---?	0.951963183169449
NUP85|ENSG00000125450	ad	control	279.0	-1.322	0.1863	----+-+-	0.5354306028439816
CUX1|ENSG00000257923	ad	control	279.0	-0.908	0.3637	----+++-	0.7760159095977995
LINC02518|ENSG00000232316	ad	control	62.0	-0.01	0.992	?????+-?	0.9991427871662993
SLC35B2|ENSG00000157593	ad	control	279.0	-0.436	0.6625	+--++-+-	0.9939751163155418
ATOSA|ENSG00000047346	ad	control	279.0	1.216	0.2241	----++++	0.5957456465357539
TIPARP-AS1|ENSG00000243926	ad	control	168.0	0.503	0.6147	?????+++	0.9709884968903078
OR7E22P|ENSG00000179799	ad	control	62.0	-0.722	0.4705	?????--?	0.8758740351559966
AMT|ENSG00000145020	ad	control	279.0	-1.268	0.2049	-----++-	0.5640892086330935
ALAD|ENSG00000148218	ad	control	279.0	-0.722	0.4706	----+++-	0.8759054658626726
FAM13B|ENSG00000031003	ad	control	173.0	2.55	0.01077	-----++?	0.08956795131845842
RPL17P39|ENSG00000212664	ad	control	62.0	2.044	0.041	?????++?	0.2116747616477784
CLPSL1|ENSG00000204140	ad	control	62.0	-0.933	0.351	?????--?	0.7626391096979332
LOC100422398|ENSG00000254877	ad	control	31.0	0.472	0.6372	?????+??	0.9838897256589564
LOC100505851|ENSG00000269289	ad	control	31.0	0.629	0.5293	??????+?	0.9179352226720647
SRSF6|ENSG00000124193	ad	control	279.0	0.446	0.6555	+-+++-+-	0.9935251007695126
FGF13|ENSG00000129682	ad	control	279.0	1.271	0.2038	+++++--+	0.5623555427362753
NPIPB9|ENSG00000196993	ad	control	207.0	0.294	0.7688	????--++	0.9991427871662993
POSTN|ENSG00000133110	ad	control	240.0	-0.091	0.9272	--+-?-+-	0.9991427871662993
EMD|ENSG00000102119	ad	control	173.0	0.802	0.4224	+++++--?	0.8351642675115366
PDK2|ENSG00000005882	ad	control	279.0	0.933	0.3509	+++++---	0.7626391096979332
DAZL|ENSG00000092345	ad	control	62.0	0.016	0.987	?????-+?	0.9991427871662993
GTF2H2B|ENSG00000226259	ad	control	207.0	0.847	0.3971	????+-++	0.8124880587438512
LINC01019|ENSG00000248118	ad	control	31.0	-0.029	0.9768	?????-??	0.9991427871662993
RAB17-DT|ENSG00000234949	ad	control	31.0	0.008	0.9936	??????+?	0.9991427871662993
GAPDHP60|ENSG00000248180	ad	control	62.0	0.099	0.9214	?????+-?	0.9991427871662993
RNU2-57P|ENSG00000252468	ad	control	62.0	-0.168	0.8665	?????--?	0.9991427871662993
LINC02981|ENSG00000214870	ad	control	173.0	-0.731	0.465	----++-?	0.8703208556149733
TNFRSF19|ENSG00000127863	ad	control	279.0	-0.29	0.7719	++++-+--	0.9991427871662993
RPL18P10|ENSG00000214359	ad	control	168.0	0.655	0.5124	?????+++	0.9066510480887793
CGRRF1|ENSG00000100532	ad	control	279.0	0.613	0.5399	++++--++	0.9252659796270924
H19|ENSG00000288237	ad	control	62.0	1.24	0.215	?????++?	0.5803705793829947
ETNK1|ENSG00000139163	ad	control	173.0	-0.262	0.7932	++++---?	0.9991427871662993
DIO3|ENSG00000197406	ad	control	62.0	2.422	0.01542	?????++?	0.11263782132858233
TRGV3|ENSG00000211699	ad	control	62.0	0.17	0.8652	?????++?	0.9991427871662993
SPPL3|ENSG00000157837	ad	control	279.0	-0.536	0.5923	+++-+---	0.9593662170551387
UTP6|ENSG00000108651	ad	control	279.0	0.792	0.4284	++-++-++	0.8412068965517241
CEP290|ENSG00000198707	ad	control	279.0	0.997	0.3188	----++++	0.7269025494400763
USP6NL-AS1|ENSG00000271360	ad	control	106.0	0.885	0.376	???????+	0.7890034364261168
RPL22P16|ENSG00000213935	ad	control	62.0	0.179	0.8578	?????++?	0.9991427871662993
MIR7856|ENSG00000278281	ad	control	31.0	0.008	0.9937	??????+?	0.9991427871662993
EPM2A|ENSG00000112425	ad	control	173.0	2.635	0.008413	+++-+++?	0.07681926868044514
PHKG2|ENSG00000156873	ad	control	279.0	1.084	0.2786	+++++---	0.6727656710138831
LINC00703|ENSG00000224382	ad	control	31.0	-0.104	0.9174	?????-??	0.9991427871662993
ERLNC1|ENSG00000230550	ad	control	31.0	0.126	0.9	??????+?	0.9991427871662993
C17orf49|ENSG00000258315	ad	control	173.0	-0.274	0.7837	----+--?	0.9991427871662993
NSMAF|ENSG00000035681	ad	control	279.0	1.16	0.2462	-+-+++-+	0.6279719161038038
KCTD13-DT|ENSG00000247735	ad	control	207.0	-0.293	0.7698	????-+--	0.9991427871662993
GTF2I-AS1|ENSG00000232729	ad	control	101.0	2.206	0.0274	????+-+?	0.1634885654885655
ZNF536|ENSG00000198597	ad	control	279.0	2.298	0.02154	+++++++-	0.14030821606899682
SNAI1P1|ENSG00000237194	ad	control	62.0	0.934	0.3501	?????-+?	0.7615484311050479
WDR86-AS1|ENSG00000243836	ad	control	168.0	0.285	0.7755	?????--+	0.9991427871662993
MCAM|ENSG00000076706	ad	control	279.0	-0.078	0.9382	----+++-	0.9991427871662993
MIR378H|ENSG00000263361	ad	control	31.0	-0.009	0.9925	??????-?	0.9991427871662993
PCYT1B-AS1|ENSG00000236836	ad	control	106.0	0.246	0.806	???????+	0.9991427871662993
SOD3|ENSG00000109610	ad	control	173.0	-0.804	0.4214	+------?	0.8348874775645451
LINC02960|ENSG00000275198	ad	control	62.0	0.11	0.9127	?????+-?	0.9991427871662993
Y_RNA|ENSG00000252202	ad	control	62.0	0.69	0.4899	?????-+?	0.8903324468085106
BPIFB4|ENSG00000186191	ad	control	31.0	-0.16	0.8728	??????-?	0.9991427871662993
PSMD9|ENSG00000110801	ad	control	279.0	0.261	0.794	++++--+-	0.9991427871662993
LINC01353|ENSG00000231507	ad	control	62.0	-1.247	0.2126	?????--?	0.5768762409000662
LINC01485|ENSG00000254211	ad	control	62.0	0.903	0.3667	?????-+?	0.7791730213963131
CACNA1B|ENSG00000148408	ad	control	173.0	-0.138	0.8905	-++++--?	0.9991427871662993
HLA-U|ENSG00000228078	ad	control	62.0	-0.45	0.6524	?????--?	0.9935251007695126
HIC2|ENSG00000169635	ad	control	279.0	-2.341	0.01925	----+--+	0.13048535663675012
CORO7|ENSG00000262246	ad	control	173.0	2.096	0.03607	+++++++?	0.1951751508295626
BBX|ENSG00000114439	ad	control	279.0	-1.201	0.2296	-----+++	0.6034911621943402
SOCS3|ENSG00000184557	ad	control	173.0	-0.677	0.4985	+---+-+?	0.8964816091233786
H2BP9|ENSG00000231787	ad	control	31.0	0.15	0.8812	??????+?	0.9991427871662993
TOB2|ENSG00000183864	ad	control	279.0	-3.398	0.0006799	-----++-	0.015068054054054054
CSTF2T|ENSG00000177613	ad	control	279.0	2.005	0.04501	++++++-+	0.2236860606060606
ZNF302|ENSG00000089335	ad	control	279.0	1.647	0.09946	++++-+++	0.3690371040723982
TTC28|ENSG00000100154	ad	control	173.0	-3.35	0.0008079	-----++?	0.016893911143481426
TXNDC2|ENSG00000168454	ad	control	62.0	-0.203	0.8394	?????-+?	0.9991427871662993
HAGH|ENSG00000063854	ad	control	279.0	3.653	0.0002588	+++++++-	0.007964019292604502
BOD1|ENSG00000145919	ad	control	279.0	0.142	0.8874	++++-++-	0.9991427871662993
BTG4|ENSG00000137707	ad	control	62.0	-0.133	0.894	?????-+?	0.9991427871662993
GALR1|ENSG00000166573	ad	control	173.0	2.004	0.04509	+++++--?	0.22396728971962615
SLC66A3|ENSG00000162976	ad	control	279.0	-0.2	0.8418	--++-+++	0.9991427871662993
GABRQ|ENSG00000268089	ad	control	279.0	-1.511	0.1307	+++-----	0.43673186634066835
LINC00700|ENSG00000234962	ad	control	62.0	0.164	0.8698	?????+-?	0.9991427871662993
RPL36AP7|ENSG00000228007	ad	control	31.0	-0.128	0.8981	?????-??	0.9991427871662993
LOC124906016|ENSG00000204929	ad	control	62.0	-0.95	0.3421	?????--?	0.7533392158367223
POLE|ENSG00000177084	ad	control	279.0	-3.844	0.000121	----++--	0.004975214899713467
LOC101927023|ENSG00000251076	ad	control	31.0	-0.011	0.9916	??????-?	0.9991427871662993
MCM2|ENSG00000073111	ad	control	279.0	1.094	0.2739	+++++--+	0.6671982685452384
GFUS|ENSG00000278243	ad	control	279.0	0.588	0.5566	++++----	0.9384021617811197
METTL25|ENSG00000127720	ad	control	279.0	-0.527	0.5982	-+---++-	0.9623508968609864
MYDGF|ENSG00000074842	ad	control	279.0	-1.29	0.1971	+--+----	0.5528508600469116
GAS7|ENSG00000007237	ad	control	173.0	5.557	2.752e-08	+++++++?	2.9252740740740742e-05
SETDB2|ENSG00000136169	ad	control	173.0	0.392	0.6951	-----++?	0.9991427871662993
LOC100506071|ENSG00000258525	ad	control	31.0	-0.029	0.9768	?????-??	0.9991427871662993
TLR10|ENSG00000174123	ad	control	279.0	-1.622	0.1047	+--+----	0.38089618456078084
CGB2|ENSG00000104818	ad	control	62.0	-0.054	0.9571	?????-+?	0.9991427871662993
NAALADL2-AS3|ENSG00000230292	ad	control	106.0	0.226	0.821	???????+	0.9991427871662993
LINC01581|ENSG00000259724	ad	control	31.0	-0.096	0.9235	??????-?	0.9991427871662993
SLC25A32|ENSG00000164933	ad	control	279.0	1.409	0.1587	+++++--+	0.4894358478401032
MTUS2-AS2|ENSG00000236758	ad	control	106.0	0.124	0.901	???????+	0.9991427871662993
Y_RNA|ENSG00000252874	ad	control	62.0	-0.061	0.9517	?????+-?	0.9991427871662993
TSC22D2|ENSG00000196428	ad	control	279.0	1.31	0.1901	+++++--+	0.5415793130831844
ITGB4|ENSG00000132470	ad	control	173.0	-1.858	0.06318	-------?	0.2787924354243542
PUS1-AS1|ENSG00000255992	ad	control	168.0	-0.995	0.3198	?????---	0.7276825497502576
FN3K|ENSG00000167363	ad	control	279.0	1.374	0.1695	+++++---	0.5073685857321653
SDAD1|ENSG00000198301	ad	control	173.0	2.94	0.003285	+++++++?	0.041957943925233644
RBM22P2|ENSG00000213411	ad	control	207.0	-0.922	0.3563	????-+--	0.7690891997593262
TRIM59|ENSG00000213186	ad	control	173.0	-0.666	0.5051	-----++?	0.9011792863359444
RN7SKP195|ENSG00000252396	ad	control	31.0	-0.167	0.8674	??????-?	0.9991427871662993
CCNT2|ENSG00000082258	ad	control	173.0	-0.093	0.9257	+++-+--?	0.9991427871662993
CIMAP2|ENSG00000162398	ad	control	62.0	0.128	0.8983	?????++?	0.9991427871662993
EPS15L1|ENSG00000127527	ad	control	279.0	-1.012	0.3118	--+-+---	0.7179605263157895
LOC101929653|ENSG00000237654	ad	control	207.0	-0.811	0.4174	????----	0.8317801374141162
FABP6-AS1|ENSG00000247699	ad	control	168.0	-0.689	0.4907	?????++-	0.8911092128575044
SHLD1|ENSG00000171984	ad	control	279.0	-0.319	0.7497	++++----	0.9991427871662993
ARMC3|ENSG00000165309	ad	control	279.0	-2.145	0.03198	-----++-	0.18060330578512399
SUGT1P2|ENSG00000213842	ad	control	62.0	-0.033	0.9738	?????+-?	0.9991427871662993
GLI1|ENSG00000111087	ad	control	134.0	-1.269	0.2044	----?+-?	0.563361183136464
PPIAP31|ENSG00000217094	ad	control	62.0	-0.506	0.6129	?????-+?	0.9698489775671058
SNORD115-14|ENSG00000199960	ad	control	31.0	0.587	0.5573	??????+?	0.9385347963854008
SERBP1|ENSG00000142864	ad	control	279.0	-0.469	0.6389	-----+++	0.9849822733132789
KLHDC4|ENSG00000104731	ad	control	279.0	-1.957	0.0504	----+++-	0.24103982669555074
EEF1A1P4|ENSG00000245205	ad	control	168.0	1.552	0.1207	?????+++	0.41481139983235543
CARHSP1-DT|ENSG00000261481	ad	control	168.0	-1.022	0.307	?????-+-	0.7115319389485586
SPINT1-AS1|ENSG00000261183	ad	control	62.0	-0.831	0.4061	?????--?	0.8211265323376074
TSSK2|ENSG00000206203	ad	control	31.0	0.986	0.3244	??????+?	0.7334394201985192
SNHG4|ENSG00000281398	ad	control	240.0	-0.085	0.9324	++++?---	0.9991427871662993
LINC02355|ENSG00000248210	ad	control	62.0	-1.364	0.1727	?????--?	0.5126696317749275
PFAS|ENSG00000178921	ad	control	279.0	0.283	0.7769	+++++---	0.9991427871662993
LINC00471|ENSG00000181798	ad	control	134.0	0.55	0.5823	++++?--?	0.9530115191605839
MAP2K4|ENSG00000065559	ad	control	279.0	1.358	0.1744	+++++--+	0.5153706754530477
CHD1L|ENSG00000131778	ad	control	279.0	1.163	0.2449	----+++-	0.6262468827930174
ZNF629|ENSG00000102870	ad	control	279.0	-0.399	0.6899	+++++---	0.9991427871662993
LOC102725048|ENSG00000228648	ad	control	62.0	0.033	0.9733	?????+-?	0.9991427871662993
ADAM22|ENSG00000008277	ad	control	279.0	2.986	0.002825	++++++-+	0.03814967074317968
RAB10|ENSG00000084733	ad	control	279.0	0.065	0.9483	+-+---++	0.9991427871662993
AGBL1|ENSG00000273540	ad	control	101.0	-1.328	0.1842	????+--?	0.5324879129734085
Y_RNA|ENSG00000200953	ad	control	62.0	0.611	0.5415	?????++?	0.9255583348222262
GNL1|ENSG00000206492	ad	control	279.0	4.199	2.68e-05	++++++++	0.0019722051282051282
RHOXF1P3|ENSG00000282933	ad	control	62.0	-0.889	0.3741	?????--?	0.7872613286405631
RTN4RL2|ENSG00000186907	ad	control	279.0	-1.301	0.1931	+++-+---	0.5470308952719376
BMP2KL|ENSG00000204113	ad	control	145.0	2.442	0.0146	????+??+	0.10892123732778788
THAP6|ENSG00000174796	ad	control	279.0	2.294	0.02179	+++++-++	0.1411995935877173
MIR4729|ENSG00000263857	ad	control	31.0	0.44	0.6597	??????+?	0.9935251007695126
NCF1B|ENSG00000182487	ad	control	62.0	1.588	0.1124	?????++?	0.39752064078866295
B3GALNT1|ENSG00000169255	ad	control	279.0	0.484	0.6283	++++---+	0.9792131414607657
SIGLEC6|ENSG00000105492	ad	control	62.0	0.575	0.5651	?????++?	0.9425448945196724
ZNF253|ENSG00000256771	ad	control	279.0	-0.308	0.7584	----+--+	0.9991427871662993
AP2A2|ENSG00000280759	ad	control	279.0	0.816	0.4145	+++++---	0.8295202566069312
CEP19|ENSG00000174007	ad	control	279.0	0.992	0.3214	++++-+++	0.7298726467331118
DNTTIP1|ENSG00000101457	ad	control	279.0	1.661	0.09675	+++++--+	0.3627985893416928
BAALC-AS2|ENSG00000236939	ad	control	62.0	-3.935	8.327e-05	?????--?	0.003950638016528926
GPR84-AS1|ENSG00000258086	ad	control	137.0	-0.018	0.9853	??????--	0.9991427871662993
CYP4F35P|ENSG00000290462	ad	control	106.0	0.025	0.98	???????+	0.9991427871662993
ADORA1|ENSG00000163485	ad	control	279.0	-0.969	0.3324	+++-----	0.7430970556161396
PKD1P2|ENSG00000227827	ad	control	207.0	0.466	0.641	????+--+	0.9862067116972232
SCGB1A1|ENSG00000149021	ad	control	62.0	0.248	0.8043	?????-+?	0.9991427871662993
HMGN1P37|ENSG00000229237	ad	control	62.0	-0.622	0.5337	?????--?	0.9211131156413493
LOC102724200|ENSG00000280433	ad	control	279.0	1.713	0.08663	+-++--++	0.33880858310626705
HTRA3|ENSG00000170801	ad	control	62.0	-2.98	0.00288	?????--?	0.038615032679738565
LOC554206|ENSG00000291179	ad	control	106.0	-0.136	0.892	???????-	0.9991427871662993
LINC01231|ENSG00000236511	ad	control	31.0	0.468	0.6395	??????+?	0.9855367019277237
SPESP1|ENSG00000258484	ad	control	173.0	-3.305	0.0009496	-------?	0.018795531034482758
LINC00588|ENSG00000215117	ad	control	62.0	0.887	0.3752	?????++?	0.788246834053144
ANGPTL2|ENSG00000136859	ad	control	279.0	-0.721	0.471	----+---	0.8761796733212341
SPDYE22P|ENSG00000266537	ad	control	31.0	0.022	0.9827	??????+?	0.9991427871662993
CERCAM|ENSG00000167123	ad	control	279.0	1.705	0.08823	+++++++-	0.3424057050155468
ARHGEF26-AS1|ENSG00000281157	ad	control	207.0	-0.776	0.4378	????-+--	0.8488049719651423
LOC101929657|ENSG00000273523	ad	control	31.0	0.023	0.9817	??????+?	0.9991427871662993
