MarkerName	Allele1	Allele2	Weight	Zscore	P-value	Direction	P-value_adjusted
ZMYM2|ENSG00000121741	ad	control	279.0	3.015	0.002569	++++++++	0.03573936015511391
ZNF343|ENSG00000088876	ad	control	279.0	4.734	2.204e-06	++++++++	0.00041615
NFAM1|ENSG00000235568	ad	control	173.0	-3.529	0.000417	+------?	0.011010027598896044
ZIC4|ENSG00000174963	ad	control	173.0	-4.562	5.061e-06	-----++?	0.0007027360576923077
KCNJ5|ENSG00000120457	ad	control	173.0	-3.504	0.0004578	+------?	0.011678986666666669
MRFAP1L2|ENSG00000170846	ad	control	173.0	3.527	0.0004198	++++++-?	0.011063599632690541
SH2B3|ENSG00000111252	ad	control	279.0	-3.952	7.76e-05	--------	0.003729080267558529
UBA5|ENSG00000081307	ad	control	279.0	3.105	0.001906	++++++-+	0.029457296715131934
HEBP2|ENSG00000051620	ad	control	279.0	-3.656	0.0002563	------+-	0.007926519396551724
ITGA7|ENSG00000135424	ad	control	279.0	-4.67	3.017e-06	--------	0.0004707423913043479
BHLHE41|ENSG00000123095	ad	control	279.0	-3.234	0.001219	-----++-	0.0218658125
MCRIP2|ENSG00000172366	ad	control	279.0	-4.222	2.426e-05	--------	0.00185976
BRICD5|ENSG00000182685	ad	control	279.0	-2.896	0.003781	----+-+-	0.046235492117596935
SLC7A2|ENSG00000003989	ad	control	173.0	-4.279	1.88e-05	-------?	0.0016300906344410876
MNS1|ENSG00000138587	ad	control	279.0	-3.186	0.001444	-------+	0.024435613207547165
BRCC3|ENSG00000185515	ad	control	173.0	4.196	2.714e-05	+++++++?	0.0019784060913705585
C1QTNF3|ENSG00000082196	ad	control	173.0	-3.519	0.0004331	-------?	0.011294922797456858
JDP2|ENSG00000140044	ad	control	173.0	-4.287	1.812e-05	-----++?	0.001590348623853211
WDR5|ENSG00000196363	ad	control	173.0	-2.951	0.003168	-----+-?	0.04106666666666667
IL27RA|ENSG00000104998	ad	control	279.0	-2.994	0.002751	------+-	0.03747209302325582
CDK10|ENSG00000185324	ad	control	279.0	-3.205	0.001352	--------	0.023417260108630055
LSM5|ENSG00000106355	ad	control	279.0	3.74	0.0001841	+++++--+	0.006381243961352657
DCC|ENSG00000187323	ad	control	279.0	3.041	0.002354	+++++--+	0.03374615384615385
OPTN|ENSG00000123240	ad	control	173.0	3.805	0.0001415	++++-++?	0.005421962616822431
PDE3A|ENSG00000172572	ad	control	173.0	-3.99	6.618e-05	-------?	0.0033977924865831845
STAB2|ENSG00000136011	ad	control	103.0	-4.111	3.935e-05	----??-?	0.002444469696969697
DIO3OS|ENSG00000258498	ad	control	173.0	-3.242	0.001187	------+?	0.021616053299492385
MT1DP|ENSG00000205361	ad	control	62.0	3.109	0.001879	?????++?	0.029228888888888888
TTC5|ENSG00000291781	ad	control	279.0	3.259	0.001119	++++-+++	0.02078660194174757
SLC35F2|ENSG00000110660	ad	control	279.0	-3.593	0.0003267	------+-	0.009274272997032642
PITPNA|ENSG00000174238	ad	control	173.0	4.486	7.249e-06	+++++++?	0.0008668352697095436
DNASE1|ENSG00000213918	ad	control	279.0	-4.189	2.801e-05	-----++-	0.002019816582914573
COL1A2|ENSG00000164692	ad	control	173.0	-3.98	6.895e-05	------+?	0.0034839172535211264
DDIT4L|ENSG00000145358	ad	control	173.0	-3.626	0.0002877	-----++?	0.008512360824742268
SPACDR|ENSG00000185955	ad	control	173.0	-5.847	5.006e-09	------+?	9.578146666666666e-06
RASSF1|ENSG00000068028	ad	control	173.0	-3.297	0.0009786	------+?	0.01914507157464213
COPG1|ENSG00000181789	ad	control	279.0	2.986	0.002826	+++++--+	0.03814967074317968
SYNDIG1L|ENSG00000183379	ad	control	173.0	-3.821	0.0001329	-----+-?	0.005219249658935879
MLPH|ENSG00000115648	ad	control	62.0	3.416	0.0006353	?????++?	0.014461434231378764
CCDC82|ENSG00000149231	ad	control	279.0	3.312	0.0009263	++++++++	0.018487350486787207
PEAK3|ENSG00000188305	ad	control	134.0	-3.345	0.0008235	----?++?	0.017064584837545128
TFAP4|ENSG00000090447	ad	control	279.0	-3.292	0.0009963	------+-	0.0193725
PTK2|ENSG00000169398	ad	control	279.0	3.248	0.001162	-+++++++	0.021377820512820514
SLC5A3|ENSG00000198743	ad	control	279.0	-3.573	0.0003529	--------	0.009785729468599035
PNPLA6|ENSG00000032444	ad	control	279.0	-4.139	3.484e-05	------+-	0.002325367441860465
IGHM|ENSG00000211899	ad	control	62.0	-3.015	0.002569	?????--?	0.03573936015511391
MC1R|ENSG00000258839	ad	control	173.0	-2.927	0.00342	-------?	0.043087796312554875
LHX6|ENSG00000106852	ad	control	279.0	3.207	0.001339	+++++--+	0.02326228813559322
TP53BP1|ENSG00000067369	ad	control	279.0	2.983	0.002855	++++++-+	0.03843269230769231
SIRT5|ENSG00000124523	ad	control	279.0	3.186	0.001442	++++++++	0.024416165191740412
ADCY3|ENSG00000138031	ad	control	173.0	-5.699	1.208e-08	-------?	1.73348e-05
LINC02940|ENSG00000235888	ad	control	134.0	-4.363	1.28e-05	----?--?	0.0012667586206896553
TNRC6B|ENSG00000100354	ad	control	173.0	-3.727	0.0001941	-----+-?	0.006603720379146919
STRAP|ENSG00000023734	ad	control	173.0	3.219	0.001285	++++-++?	0.022695076923076922
RUFY1|ENSG00000176783	ad	control	173.0	-4.527	5.976e-06	-----++?	0.0007795963636363638
FECH|ENSG00000066926	ad	control	279.0	3.451	0.0005587	++++++--	0.013229942244224422
CRAMP1|ENSG00000007545	ad	control	279.0	-3.399	0.0006769	-----+--	0.015013160741885625
LINC01310|ENSG00000205632	ad	control	173.0	4.108	3.991e-05	++++++-?	0.0024604399141630903
BPTFP1|ENSG00000263647	ad	control	39.0	2.872	0.004076	????+???	0.04868131502288805
ZFHX3|ENSG00000140836	ad	control	173.0	-6.512	7.408e-11	-------?	3.543493333333333e-07
CPED1|ENSG00000106034	ad	control	279.0	-3.181	0.001469	--------	0.024732103104862336
SLC29A4|ENSG00000164638	ad	control	279.0	-3.364	0.000769	--------	0.016458090976882923
RBBP8|ENSG00000101773	ad	control	279.0	3.259	0.001119	++-+++++	0.02078660194174757
WDR62|ENSG00000075702	ad	control	142.0	-3.525	0.0004235	----+?-?	0.011130448717948717
STMND1|ENSG00000230873	ad	control	62.0	5.362	8.232e-08	?????++?	5.7623999999999996e-05
USP3|ENSG00000140455	ad	control	173.0	-4.239	2.248e-05	-------?	0.0017773443526170802
DERL3|ENSG00000274437	ad	control	101.0	-2.925	0.003448	????---?	0.04334542268944372
PFDN2|ENSG00000143256	ad	control	279.0	3.23	0.001237	+++++--+	0.022092034847542005
MAPK9|ENSG00000050748	ad	control	279.0	4.048	5.158e-05	++++++++	0.0029342198019801976
OPA1|ENSG00000198836	ad	control	173.0	3.964	7.369e-05	+++++--?	0.0036276209262435673
WBP1L|ENSG00000166272	ad	control	279.0	-3.478	0.0005043	-----++-	0.012396532534246576
FAM66E|ENSG00000225725	ad	control	279.0	3.441	0.0005785	++++++++	0.013466207455429495
ARMCX4|ENSG00000196440	ad	control	279.0	3.929	8.546e-05	+++++--+	0.003998368078175896
PNPLA3|ENSG00000100344	ad	control	173.0	3.373	0.0007436	+++++-+?	0.01603063063063063
NDUFV2|ENSG00000178127	ad	control	173.0	3.784	0.0001544	+++++--?	0.005762392717815344
CD37|ENSG00000104894	ad	control	279.0	-4.136	3.537e-05	-----++-	0.0023336068965517246
ALOX12|ENSG00000108839	ad	control	134.0	-4.249	2.147e-05	----?--?	0.0017505369318181817
PNPLA7|ENSG00000130653	ad	control	173.0	-3.526	0.0004216	----+--?	0.011100844036697248
EMILIN1|ENSG00000138080	ad	control	279.0	-4.294	1.751e-05	--------	0.0015731521739130434
KCTD10|ENSG00000110906	ad	control	279.0	3.454	0.0005519	+++++++-	0.01314483817427386
LOC105372401|ENSG00000286177	ad	control	62.0	4.436	9.175e-06	?????++?	0.0009862265917602996
IGFBP7|ENSG00000163453	ad	control	173.0	-4.594	4.347e-06	-------?	0.0006269291457286433
PLXNA3|ENSG00000130827	ad	control	279.0	-3.868	0.0001096	-----++-	0.0046669436201780415
SCRN3|ENSG00000144306	ad	control	279.0	3.552	0.0003829	++++++++	0.010428937381404175
ABCF2|ENSG00000033050	ad	control	173.0	3.034	0.002414	++++++-?	0.0342979207920792
MIGA1|ENSG00000180488	ad	control	279.0	3.008	0.002632	+++++--+	0.03638651252408477
TOP3B|ENSG00000100038	ad	control	279.0	-3.241	0.001192	----+++-	0.021652151898734175
CD58|ENSG00000116815	ad	control	279.0	-3.27	0.001074	-------+	0.020244422572178476
ARHGAP10|ENSG00000071205	ad	control	173.0	-4.11	3.954e-05	------+?	0.0024509676025917925
JMJD8|ENSG00000161999	ad	control	279.0	-2.919	0.003513	-----++-	0.043969952027911034
IRF3|ENSG00000126456	ad	control	279.0	-3.324	0.0008858	-----++-	0.017966402826855122
DDX56|ENSG00000136271	ad	control	279.0	-3.531	0.000414	-------+	0.010972129032258065
CARD8|ENSG00000105483	ad	control	173.0	-3.129	0.001753	-----++?	0.02795061111111111
NOTCH1|ENSG00000148400	ad	control	279.0	-3.034	0.002416	------+-	0.03430935180603662
APOBEC3G|ENSG00000239713	ad	control	173.0	-3.637	0.0002763	-------?	0.00834716842105263
PDE1C|ENSG00000154678	ad	control	279.0	2.888	0.003881	+++-+++-	0.04723693808312129
LSM3|ENSG00000170860	ad	control	279.0	2.938	0.003304	++++++-+	0.04211967140319716
HHIPL1|ENSG00000182218	ad	control	279.0	-2.979	0.002896	-----+--	0.03870758845437616
CIMAP1B|ENSG00000177989	ad	control	173.0	-2.886	0.003905	+---+--?	0.047364695945945945
GTPBP4|ENSG00000107937	ad	control	279.0	3.812	0.0001377	++++++++	0.005318963660834455
PSMA6|ENSG00000100902	ad	control	173.0	3.51	0.0004485	+++++--?	0.011503083109919572
SLC30A10|ENSG00000196660	ad	control	279.0	-3.688	0.0002262	-------+	0.007269809630459127
ELF4|ENSG00000102034	ad	control	173.0	-4.382	1.176e-05	------+?	0.0012054
TIMM17A|ENSG00000134375	ad	control	279.0	3.214	0.001311	++++++-+	0.022956497864551555
TRAF2|ENSG00000127191	ad	control	173.0	-4.193	2.757e-05	-------?	0.0019938186397984886
POLN|ENSG00000130997	ad	control	279.0	-3.402	0.0006682	--------	0.014912395023328149
SLC5A4|ENSG00000100191	ad	control	134.0	-3.116	0.001831	----?--?	0.028731383269546197
ADGRA3|ENSG00000152990	ad	control	279.0	-3.254	0.001137	-------+	0.02099864864864865
SEM1|ENSG00000127922	ad	control	279.0	-3.34	0.0008379	-------+	0.01725088235294118
PIK3R1|ENSG00000145675	ad	control	279.0	4.378	1.196e-05	++++++++	0.0012149328621908126
NAGK|ENSG00000124357	ad	control	279.0	-3.301	0.0009626	-----++-	0.018922342465753424
MDH1|ENSG00000014641	ad	control	279.0	3.093	0.001981	+++++--+	0.030177653927813165
HP|ENSG00000257017	ad	control	173.0	-3.357	0.0007889	-----++?	0.01666791483113069
PLOD2|ENSG00000152952	ad	control	279.0	-3.794	0.0001484	--------	0.005604052631578947
USP11|ENSG00000102226	ad	control	279.0	3.165	0.001549	+++++--+	0.02555140723721999
ALG5|ENSG00000120697	ad	control	279.0	3.709	0.0002082	+++++++-	0.0068919723183390996
VPS8|ENSG00000156931	ad	control	279.0	3.087	0.002023	++++-+++	0.030493750000000003
SOWAHB|ENSG00000186212	ad	control	279.0	3.162	0.001567	+++++--+	0.025787213302752295
LINC00951|ENSG00000226070	ad	control	240.0	-3.711	0.0002063	----?---	0.006852789351851852
SPIN1|ENSG00000106723	ad	control	173.0	3.516	0.0004377	+++++++?	0.011337536101083033
ALKBH6|ENSG00000239382	ad	control	279.0	2.997	0.002723	+++++-+-	0.03730315035799523
RTCB|ENSG00000100220	ad	control	279.0	2.934	0.003345	++++-+++	0.04240348939929328
LINC02615|ENSG00000251432	ad	control	173.0	-4.069	4.73e-05	-----+-?	0.002736915322580645
FASTKD2|ENSG00000118246	ad	control	279.0	2.903	0.003695	+++++--+	0.04545499357051007
MIR4458HG|ENSG00000247516	ad	control	279.0	3.498	0.0004693	+-++++++	0.011908850574712644
ZDHHC5|ENSG00000156599	ad	control	279.0	-2.946	0.003215	-------0	0.04148853417266187
GK|ENSG00000198814	ad	control	173.0	3.231	0.001232	+++++--?	0.022030155763239877
TLR2|ENSG00000137462	ad	control	279.0	-3.39	0.0006994	--------	0.015334438502673797
MTCO2P22|ENSG00000270225	ad	control	31.0	2.965	0.003022	?????+??	0.039766804218248505
PRKAR1A|ENSG00000108946	ad	control	279.0	3.623	0.0002916	++++++++	0.008583507692307691
ZNF703|ENSG00000183779	ad	control	279.0	-2.972	0.002961	--------	0.03921582833410245
DSE|ENSG00000111817	ad	control	279.0	-2.869	0.004123	-----+++	0.048949048800661706
RBM47|ENSG00000163694	ad	control	173.0	-5.29	1.225e-07	-------?	7.48031914893617e-05
BST2|ENSG00000130303	ad	control	173.0	-3.629	0.0002847	-------?	0.008476026970954356
ALKBH8|ENSG00000137760	ad	control	279.0	4.209	2.564e-05	++++++++	0.0019263560209424083
RIN3|ENSG00000100599	ad	control	279.0	-3.868	0.0001096	-----+--	0.0046669436201780415
LINC02458|ENSG00000246363	ad	control	62.0	-3.178	0.001481	?????--?	0.02485654970760234
B3GNT8|ENSG00000177191	ad	control	134.0	-4.309	1.641e-05	----?-+?	0.0014904018987341773
CSRP2|ENSG00000175183	ad	control	279.0	-3.053	0.002269	--------	0.03287243816254417
SH3PXD2B|ENSG00000174705	ad	control	279.0	-3.847	0.0001198	-----++-	0.0049370588235294124
ANO6|ENSG00000177119	ad	control	279.0	-4.125	3.712e-05	--------	0.002409022123893805
VSIG4|ENSG00000155659	ad	control	279.0	-4.175	2.983e-05	+-------	0.0020983357843137257
LINC01164|ENSG00000189275	ad	control	72.0	3.672	0.0002408	++++????	0.007594461538461539
CCDC102A|ENSG00000135736	ad	control	173.0	-3.225	0.001261	-----++?	0.022436887786732793
DDX1|ENSG00000079785	ad	control	279.0	4.318	1.576e-05	++++++-+	0.0014599967741935483
SEPTIN7P14|ENSG00000245958	ad	control	101.0	3.727	0.0001935	????+++?	0.006595546318289785
NPIPB3|ENSG00000169246	ad	control	279.0	-3.097	0.001957	----+---	0.030018482905982906
SATB1|ENSG00000182568	ad	control	173.0	4.137	3.519e-05	+++++++?	0.002329064516129032
SNRPD1|ENSG00000167088	ad	control	173.0	4.472	7.747e-06	+++++++?	0.0008971064516129032
TIMM8A|ENSG00000126953	ad	control	279.0	3.115	0.001837	++++++-+	0.028793995633187772
TP73|ENSG00000078900	ad	control	173.0	-3.721	0.0001988	-------?	0.00668881594372802
RNF14|ENSG00000013561	ad	control	279.0	3.014	0.002582	++++++++	0.03584378927017883
TMEM135|ENSG00000166575	ad	control	279.0	3.459	0.0005422	+++++--+	0.013010986622073579
CLCF1|ENSG00000175505	ad	control	217.0	-3.792	0.0001492	-----??+	0.005619475065616797
LINC02427|ENSG00000271538	ad	control	173.0	4.387	1.148e-05	++++++-?	0.001193753623188406
NCKAP1L|ENSG00000123338	ad	control	279.0	-4.167	3.081e-05	+-------	0.0021358623188405795
RNF157|ENSG00000141576	ad	control	173.0	3.952	7.753e-05	+++++++?	0.003729080267558529
SCUBE3|ENSG00000146197	ad	control	173.0	-3.957	7.582e-05	-------?	0.0036819526226734346
POLE2|ENSG00000100479	ad	control	134.0	-3.158	0.001587	----?--?	0.026041680960548885
SH3BGRL2|ENSG00000198478	ad	control	279.0	3.665	0.0002477	++++++++	0.0077524427480916034
CCDC18|ENSG00000122483	ad	control	173.0	-3.187	0.001439	-----+-?	0.024408569739952722
WBP11|ENSG00000084463	ad	control	279.0	3.493	0.0004779	++++++++	0.012025828220858896
RAF1|ENSG00000132155	ad	control	173.0	-3.962	7.427e-05	-----++?	0.0036466170940170945
RARRES2|ENSG00000106538	ad	control	279.0	-3.201	0.001367	-----++-	0.02360583634175692
ITGA8|ENSG00000077943	ad	control	279.0	-3.046	0.002316	----+--+	0.03343521126760563
CEP57L1|ENSG00000183137	ad	control	279.0	3.237	0.001208	++++++++	0.02177738693467337
PYGO2|ENSG00000163348	ad	control	173.0	-2.96	0.003074	-----++?	0.0402848401826484
LINC00323|ENSG00000226496	ad	control	62.0	4.639	3.503e-06	?????++?	0.0005281701570680628
C5AR1|ENSG00000197405	ad	control	279.0	-5.273	1.34e-07	-------+	7.759249999999999e-05
BCAS2|ENSG00000116752	ad	control	279.0	3.043	0.002339	+++++--+	0.03366564694082246
ATXN7L3B|ENSG00000253719	ad	control	279.0	3.302	0.0009614	+++++--+	0.018922342465753424
TEX13D|ENSG00000282419	ad	control	62.0	4.643	3.437e-06	?????++?	0.0005219148148148147
IQCD|ENSG00000166578	ad	control	279.0	-3.049	0.002295	-----++-	0.03319884072580645
MAF|ENSG00000178573	ad	control	279.0	-3.539	0.0004017	-----++-	0.010734441340782124
PCDHB9|ENSG00000291687	ad	control	173.0	3.449	0.0005629	+++++--?	0.01327080459770115
NUP210L|ENSG00000143552	ad	control	134.0	-5.388	7.127e-08	----?+-?	5.244741025641026e-05
GYPC|ENSG00000136732	ad	control	279.0	-4.621	3.819e-06	-----++-	0.0005679031088082902
CCDC142|ENSG00000135637	ad	control	279.0	-3.775	0.0001601	------+-	0.005890858974358974
SLA|ENSG00000155926	ad	control	173.0	-5.114	3.147e-07	-------?	0.0001218028
ZCCHC14|ENSG00000140948	ad	control	173.0	-4.235	2.286e-05	------+?	0.0017925737704918036
ANXA5|ENSG00000164111	ad	control	279.0	-3.153	0.001615	--------	0.026290697674418603
GAS2L1|ENSG00000185340	ad	control	279.0	-2.948	0.003198	-----+--	0.04138079350766456
SART3|ENSG00000075856	ad	control	173.0	3.882	0.0001036	+++++++?	0.004520576631259484
KCTD12|ENSG00000178695	ad	control	279.0	-2.998	0.002717	-------+	0.03727023411371237
MYCBP2|ENSG00000005810	ad	control	279.0	2.925	0.003447	++++++++	0.04334542268944372
ZMYND10|ENSG00000004838	ad	control	173.0	-3.138	0.001702	-----++?	0.02725859375
TMIGD3|ENSG00000121933	ad	control	279.0	-3.543	0.0003958	--------	0.010633202614379085
S100A14|ENSG00000189334	ad	control	62.0	-3.705	0.0002114	?????--?	0.006965763490241102
CCNQ|ENSG00000262919	ad	control	279.0	3.172	0.001514	+++++++-	0.02521868833430064
PAFAH1B1|ENSG00000007168	ad	control	279.0	3.319	0.0009042	++++-+++	0.018210210378681625
CLEC5A|ENSG00000258227	ad	control	279.0	-4.889	1.013e-06	--------	0.00027688666666666665
CYP2S1|ENSG00000167600	ad	control	134.0	-3.301	0.0009636	+---?--?	0.01892473684210526
TTLL4|ENSG00000135912	ad	control	279.0	-3.106	0.001897	--------	0.029397354211663066
MMRN1|ENSG00000138722	ad	control	173.0	-3.122	0.001794	-------?	0.028367933884297522
HIF3A|ENSG00000124440	ad	control	279.0	-4.373	1.224e-05	-----++-	0.0012282797202797203
ZNF672|ENSG00000171161	ad	control	279.0	-4.186	2.843e-05	------+-	0.002030417910447761
TAPBP|ENSG00000236490	ad	control	279.0	-3.516	0.0004377	--------	0.011337536101083033
ITIH2|ENSG00000151655	ad	control	173.0	-3.747	0.0001791	-------?	0.006291517747858017
TMX1|ENSG00000139921	ad	control	279.0	-4.453	8.469e-06	-------+	0.0009459918918918918
PPP1R9A|ENSG00000158528	ad	control	173.0	4.365	1.274e-05	++++-++?	0.00126518339100346
FZD9|ENSG00000188763	ad	control	279.0	-2.872	0.004083	-------+	0.048739900249376564
LINC02223|ENSG00000249937	ad	control	134.0	-3.166	0.001545	----?--?	0.025527633851468046
ZNF429|ENSG00000197013	ad	control	279.0	3.286	0.001015	++++++++	0.01959011432414257
DPP9|ENSG00000142002	ad	control	173.0	-4.672	2.981e-06	------+?	0.0004707423913043479
MAST2|ENSG00000086015	ad	control	279.0	-3.022	0.002509	--------	0.03517115666178624
KBTBD11-AS1|ENSG00000282053	ad	control	173.0	-3.396	0.0006837	---+---?	0.015107821401077753
HERC6|ENSG00000138642	ad	control	279.0	3.035	0.002405	++++++-+	0.034220872583044126
CD81|ENSG00000110651	ad	control	279.0	-3.003	0.00267	--------	0.03675251798561151
MYCN|ENSG00000134323	ad	control	173.0	3.629	0.0002841	++++++-?	0.008475748440748441
WEE1|ENSG00000166483	ad	control	173.0	-4.699	2.62e-06	-----+-?	0.00044758333333333336
BTBD19|ENSG00000222009	ad	control	173.0	-4.204	2.622e-05	-------?	0.001949518134715026
EIF3L|ENSG00000100129	ad	control	279.0	3.261	0.001109	++++-+++	0.020721549479166664
NREP|ENSG00000134986	ad	control	173.0	4.027	5.64e-05	+++++--?	0.003081703422053232
TJP3|ENSG00000105289	ad	control	134.0	-5.537	3.084e-08	----?--?	2.9503599999999997e-05
TNFRSF1A|ENSG00000067182	ad	control	279.0	-3.421	0.0006242	--------	0.014274593949044585
SBNO1|ENSG00000139697	ad	control	173.0	2.863	0.004199	+++++++?	0.04957272727272727
RNASET2|ENSG00000026297	ad	control	279.0	-5.093	3.519e-07	--------	0.0001311627272727273
SLC44A3-AS1|ENSG00000224081	ad	control	101.0	-3.153	0.001615	????---?	0.026290697674418603
POR|ENSG00000127948	ad	control	279.0	-3.448	0.0005654	--------	0.01328990990990991
NDUFA5|ENSG00000128609	ad	control	279.0	2.983	0.002855	+++++--+	0.03843269230769231
ABCC10|ENSG00000124574	ad	control	279.0	-2.86	0.004232	--------	0.04990073952341824
ZNF526|ENSG00000167625	ad	control	279.0	-3.923	8.745e-05	------+-	0.004061189320388349
CTU1|ENSG00000142544	ad	control	173.0	-2.969	0.002985	------+?	0.03942452830188679
CASP1|ENSG00000137752	ad	control	279.0	-3.258	0.001124	--------	0.020812129032258063
FRG1BP|ENSG00000149531	ad	control	101.0	-2.87	0.0041	????---?	0.04886627906976745
WNK4|ENSG00000126562	ad	control	134.0	-3.308	0.0009386	----?-+?	0.018650034602076124
FGFR1|ENSG00000077782	ad	control	279.0	-5.182	2.197e-07	--------	9.762348484848486e-05
RTEL1|ENSG00000258366	ad	control	173.0	-3.171	0.001518	-------?	0.02527064965197216
FZD1|ENSG00000157240	ad	control	279.0	-3.817	0.0001349	+-------	0.005261666666666666
LINC00680-GUSBP4|ENSG00000283352	ad	control	101.0	3.396	0.0006838	????+++?	0.015107821401077753
ZNF507|ENSG00000168813	ad	control	279.0	2.887	0.003892	++++++++	0.04730702496826068
CUL2|ENSG00000108094	ad	control	279.0	3.409	0.0006515	++++++++	0.014713548387096775
SUSD2|ENSG00000099994	ad	control	173.0	-3.546	0.0003911	-------?	0.010564731890874883
USP14|ENSG00000101557	ad	control	279.0	3.776	0.0001596	++++++++	0.005890858974358974
ZNF767P|ENSG00000133624	ad	control	101.0	3.347	0.0008162	????+++?	0.01698690355329949
RAB22A|ENSG00000124209	ad	control	279.0	2.871	0.004086	++++++++	0.048739900249376564
PCDHGB7|ENSG00000254122	ad	control	279.0	-3.427	0.0006096	-------+	0.014018846153846153
FLI1|ENSG00000151702	ad	control	173.0	-2.926	0.003436	-----++?	0.04325140350877193
IK|ENSG00000113141	ad	control	279.0	3.157	0.001595	++++-+++	0.026128139269406395
NALCN|ENSG00000102452	ad	control	279.0	3.101	0.001926	++++++-+	0.02967001072961373
IFNGR2|ENSG00000262795	ad	control	173.0	-3.77	0.0001632	++-+---?	0.005966386768447837
VGLL4|ENSG00000144560	ad	control	279.0	-3.241	0.001191	--------	0.021647688410386324
C15orf61|ENSG00000189227	ad	control	279.0	4.454	8.416e-06	++++++++	0.0009459918918918918
DNAJC10|ENSG00000077232	ad	control	279.0	3.242	0.001186	++++++-+	0.021611555555555554
SUPT16H|ENSG00000092201	ad	control	279.0	4.311	1.627e-05	++++++++	0.0014904018987341773
IFT80|ENSG00000068885	ad	control	173.0	3.174	0.001504	+++++++?	0.02508123184195235
LOC644456|ENSG00000231043	ad	control	62.0	2.912	0.003588	?????++?	0.04455889225443531
DDB1|ENSG00000167986	ad	control	279.0	3.262	0.001108	+++++--+	0.020716351791530946
EFNB1|ENSG00000090776	ad	control	279.0	-4.452	8.512e-06	--------	0.0009459918918918918
NXPH4|ENSG00000182379	ad	control	173.0	-3.354	0.0007975	-------?	0.01676441111923921
NLGN4Y|ENSG00000165246	ad	control	134.0	-2.984	0.002848	----?--?	0.03837446009389671
RAB29|ENSG00000117280	ad	control	279.0	-3.374	0.0007414	-----+++	0.016010669676448458
LCN1|ENSG00000160349	ad	control	62.0	-2.957	0.00311	?????--?	0.04061591632560255
RBPMS2|ENSG00000166831	ad	control	134.0	-3.378	0.0007313	----?--?	0.015852197885196376
CCDC85A|ENSG00000055813	ad	control	279.0	3.67	0.0002421	++++++-+	0.007627080131723381
HMG20B|ENSG00000064961	ad	control	279.0	-3.455	0.0005493	-----++-	0.013126486261448791
MEX3A|ENSG00000254726	ad	control	173.0	-4.439	9.044e-06	-------?	0.0009758
SEPTIN7-DT|ENSG00000228878	ad	control	173.0	3.18	0.001471	+--++++?	0.024732103104862336
FCGR2A|ENSG00000143226	ad	control	279.0	-3.337	0.0008466	+-------	0.017334636233951498
LOC105371115|ENSG00000261195	ad	control	168.0	2.972	0.002959	?????++-	0.03921582833410245
PTPRF|ENSG00000142949	ad	control	279.0	-3.039	0.002373	+-------	0.033866285430134264
CYLD|ENSG00000083799	ad	control	279.0	3.203	0.001362	++++-++-	0.023533654425045153
GAD2|ENSG00000136750	ad	control	279.0	3.276	0.001054	+++++--+	0.020019722038385177
BLMH|ENSG00000108578	ad	control	279.0	2.988	0.002811	++++++++	0.03805457547169812
ZNF516|ENSG00000101493	ad	control	173.0	-4.116	3.857e-05	-------?	0.002422229759299781
PACRG-AS3|ENSG00000225683	ad	control	101.0	3.959	7.534e-05	????+++?	0.0036682491525423726
PLCXD3|ENSG00000182836	ad	control	279.0	3.37	0.0007526	+++++--+	0.016167380239520957
BLTP3B|ENSG00000111647	ad	control	279.0	3.576	0.0003488	++++++++	0.00970015503875969
HNRNPD|ENSG00000138668	ad	control	173.0	4.517	6.283e-06	+++++++?	0.000805009375
ZNF613|ENSG00000176024	ad	control	279.0	-2.985	0.00284	-----+--	0.038302631578947366
STX12|ENSG00000117758	ad	control	279.0	4.756	1.976e-06	++++++-+	0.0004079942446043165
ZNF250|ENSG00000196150	ad	control	279.0	4.458	8.28e-06	++++++++	0.0009392727272727273
BNC2|ENSG00000173068	ad	control	173.0	-3.187	0.001436	-----++?	0.02440094730609828
KBTBD2|ENSG00000170852	ad	control	279.0	3.213	0.001314	++++++++	0.022966991473812426
ATF6B|ENSG00000234539	ad	control	279.0	-3.083	0.002051	--------	0.03073822454308094
ABHD17AP1|ENSG00000198658	ad	control	62.0	3.745	0.0001807	?????++?	0.006296606060606061
KCNE4|ENSG00000152049	ad	control	279.0	-3.843	0.0001217	------+-	0.0049897000000000006
PITPNM2-AS1|ENSG00000251497	ad	control	248.0	-4.161	3.17e-05	-----?+-	0.0021661666666666665
ZNF319|ENSG00000166188	ad	control	279.0	-3.512	0.000444	--------	0.011436242152466367
NQO1|ENSG00000181019	ad	control	173.0	-2.915	0.003553	-------?	0.044277507598784197
SPECC1L|ENSG00000100014	ad	control	173.0	-3.327	0.0008794	-----++?	0.017861840056617128
LINC00595|ENSG00000230417	ad	control	173.0	-3.762	0.0001685	-------?	0.006043043478260869
KCNJ10|ENSG00000177807	ad	control	279.0	-2.877	0.004013	-----++-	0.04820975303474257
RGS5|ENSG00000143248	ad	control	173.0	-3.323	0.00089	----+-+?	0.017988028169014084
TINCR|ENSG00000223573	ad	control	173.0	-3.184	0.001452	-----++?	0.024556511490866236
RAB11A|ENSG00000103769	ad	control	279.0	3.741	0.0001832	+++++--+	0.00636542372881356
FBXO24|ENSG00000106336	ad	control	134.0	-3.437	0.0005891	----?--?	0.013667881972514147
