gene_name	log2_fold_change	p_value	sample_size	ref_allele	non_ref_allele
LDB2|ENSG00000169744	0.13231838	0.674840143	31	Control	AD
SOSTDC1|ENSG00000171243	0.17830348	0.484435019	31	Control	AD
STYK1|ENSG00000060140	0.11320937	0.686417547	31	Control	AD
	0.082977381	0.78494248	31	Control	AD
SLC35A4|ENSG00000176087	0.113924394	0.568771469	31	Control	AD
RGMA|ENSG00000182175	0.15874704	0.362776299	31	Control	AD
HMGCLL1|ENSG00000146151	0.472784464	0.123279236	31	Control	AD
TIMM29|ENSG00000142444	0.026524953	0.883389199	31	Control	AD
ATP6V1A|ENSG00000114573	0.210600189	0.492529927	31	Control	AD
RRBP1|ENSG00000125844	0.191222481	0.315909525	31	Control	AD
SUCLA2|ENSG00000136143	0.223308463	0.296007625	31	Control	AD
TMEM132B|ENSG00000139364	-0.147082316	0.525294945	31	Control	AD
ZCCHC12|ENSG00000174460	0.580253032	0.058635697	31	Control	AD
RIT2|ENSG00000152214	0.332440897	0.290705217	31	Control	AD
MYO5A|ENSG00000197535	-0.110050951	0.677844417	31	Control	AD
HDAC7|ENSG00000061273	0.346901035	0.194781391	31	Control	AD
URM1|ENSG00000167118	0.293575874	0.130671158	31	Control	AD
MOAP1|ENSG00000278268	0.210687271	0.440742887	31	Control	AD
PPP4R4|ENSG00000278326	-0.0603163	0.828929127	31	Control	AD
GRB14|ENSG00000115290	0.07332013	0.816407322	31	Control	AD
GPR3|ENSG00000181773	0.579287131	0.065822614	31	Control	AD
TM4SF1|ENSG00000169908	0.557214256	0.077424519	31	Control	AD
B4GALT6|ENSG00000118276	0.295386439	0.348880223	31	Control	AD
LINC01748|ENSG00000226476	-0.029757547	0.924879609	31	Control	AD
MMP15|ENSG00000102996	0.386382499	0.073831575	31	Control	AD
SLC1A1|ENSG00000106688	0.576109782	0.052252115	31	Control	AD
EPHX4|ENSG00000172031	0.191922996	0.540003926	31	Control	AD
NTN1|ENSG00000065320	0.400415647	0.098352333	31	Control	AD
CNOT7|ENSG00000198791	-0.148066341	0.429497363	31	Control	AD
CA10|ENSG00000154975	0.199746562	0.500319542	31	Control	AD
YWHAG|ENSG00000170027	0.053364757	0.854346594	31	Control	AD
CSDC2|ENSG00000172346	0.111093764	0.721279762	31	Control	AD
LSM11|ENSG00000155858	0.143231672	0.649871263	31	Control	AD
MAT2B|ENSG00000038274	0.071176793	0.776874171	31	Control	AD
CD276|ENSG00000103855	0.55660842	0.013708969	31	Control	AD
ZBBX|ENSG00000169064	-0.062098087	0.843120549	31	Control	AD
TXNIP|ENSG00000265972	0.028035669	0.923816845	31	Control	AD
TMEM178A|ENSG00000152154	-0.589647691	0.05754568	31	Control	AD
FAM229A|ENSG00000225828	0.080892475	0.766135899	31	Control	AD
ST6GALNAC4|ENSG00000136840	0.262032795	0.3505118	31	Control	AD
TMX4|ENSG00000125827	-0.019006038	0.931961274	31	Control	AD
ITPKC|ENSG00000086544	0.654374279	0.015243087	31	Control	AD
DDX25|ENSG00000109832	-0.074911236	0.802665496	31	Control	AD
SHC1|ENSG00000160691	0.808231609	0.003859099	31	Control	AD
APC|ENSG00000134982	-0.191518822	0.308918998	31	Control	AD
TMEM14A|ENSG00000096092	0.147186093	0.616129585	31	Control	AD
TRABD2A|ENSG00000186854	0.066274967	0.833498194	31	Control	AD
ANO3|ENSG00000134343	0.00359692	0.989621933	31	Control	AD
PLCXD2|ENSG00000240891	0.137182955	0.657263874	31	Control	AD
NDUFA4L2|ENSG00000185633	0.405145873	0.171329333	31	Control	AD
DES|ENSG00000175084	0.514128604	0.069400234	31	Control	AD
TMEM51|ENSG00000171729	0.649336003	0.021039471	31	Control	AD
HSPB6|ENSG00000004776	0.421893517	0.130067342	31	Control	AD
CDH18|ENSG00000145526	0.215109321	0.445822629	31	Control	AD
NAP1L2|ENSG00000186462	0.2950982	0.34902236	31	Control	AD
FGF12|ENSG00000114279	0.049376596	0.87329308	31	Control	AD
RNF145|ENSG00000145860	0.098131243	0.650122034	31	Control	AD
MAGEE1|ENSG00000198934	0.159975342	0.576941189	31	Control	AD
SDC3|ENSG00000162512	0.438214095	0.04681561	31	Control	AD
	-0.013784119	0.965087899	31	Control	AD
TBC1D9|ENSG00000109436	0.338814201	0.282514573	31	Control	AD
DYNC1I1|ENSG00000158560	0.100117021	0.731860989	31	Control	AD
ARHGEF40|ENSG00000165801	0.222299235	0.376760333	31	Control	AD
B3GAT2|ENSG00000112309	-0.313076449	0.204703905	31	Control	AD
NCAM2|ENSG00000154654	-0.022648359	0.908471515	31	Control	AD
EPCAM-DT|ENSG00000234690	-0.429751623	0.143122504	31	Control	AD
HS6ST2|ENSG00000171004	0.312012986	0.315298855	31	Control	AD
PTDSS2|ENSG00000174915	0.091753769	0.565772321	31	Control	AD
PEMT|ENSG00000133027	0.561296801	0.052454755	31	Control	AD
GGH|ENSG00000137563	0.210750191	0.45496218	31	Control	AD
ZBTB11|ENSG00000066422	-0.036475287	0.88014419	31	Control	AD
CTDP1|ENSG00000060069	-0.345837694	0.048922257	31	Control	AD
C1QL3|ENSG00000165985	0.448684208	0.152471838	31	Control	AD
TMEM35A|ENSG00000126950	0.387876515	0.218313244	31	Control	AD
