gene_name	log2_fold_change	p_value	sample_size	ref_allele	non_ref_allele
CLCN2|ENSG00000114859	0.691885649	0.002322062	18	Control	AD
SAV1|ENSG00000151748	0.370573161	0.002336542	18	Control	AD
	1.131407861	0.002361581	18	Control	AD
MRPL32|ENSG00000106591	-0.531253559	0.002364188	18	Control	AD
APLP2|ENSG00000084234	-0.457830191	0.002371385	18	Control	AD
LINC02701|ENSG00000250508	1.101858893	0.002393634	18	Control	AD
TRPV1|ENSG00000196689	0.667556182	0.002394731	18	Control	AD
TXNDC9|ENSG00000115514	-0.447222705	0.002435672	18	Control	AD
CALB1|ENSG00000104327	-1.206794819	0.002437665	18	Control	AD
HEY1|ENSG00000164683	-0.501893175	0.00245194	18	Control	AD
PAM|ENSG00000145730	-0.578283242	0.002453994	18	Control	AD
SLC20A1|ENSG00000144136	-0.452595607	0.002459913	18	Control	AD
RCC1|ENSG00000180198	0.744523775	0.00247154	18	Control	AD
PSMA5|ENSG00000143106	-0.835110892	0.002495098	18	Control	AD
ALG5|ENSG00000120697	-0.519590956	0.002501817	18	Control	AD
NUP43|ENSG00000120253	-0.490634032	0.002508617	18	Control	AD
DHX34|ENSG00000134815	0.612415345	0.002516794	18	Control	AD
SRRM5|ENSG00000226763	1.337346816	0.002524069	18	Control	AD
NRSN2|ENSG00000125841	-0.475047734	0.0026346	18	Control	AD
TPBGL|ENSG00000261594	-1.193811922	0.002662465	18	Control	AD
PLAGL1|ENSG00000118495	-0.684337721	0.002673247	18	Control	AD
KCND1|ENSG00000292214	0.521230428	0.002675448	18	Control	AD
MGA|ENSG00000174197	0.26968815	0.002686616	18	Control	AD
CASP8AP2|ENSG00000288475	0.26044352	0.002733543	18	Control	AD
	-0.73962741	0.002740973	18	Control	AD
PLEKHH3|ENSG00000068137	0.662252494	0.002778878	18	Control	AD
PRKCSH|ENSG00000130175	0.391821193	0.002787191	18	Control	AD
GRPEL1|ENSG00000109519	-0.515763856	0.002793734	18	Control	AD
KRBA2|ENSG00000184619	0.452322184	0.002833413	18	Control	AD
TRPT1|ENSG00000149743	-0.77625802	0.002834597	18	Control	AD
SUCLG1|ENSG00000163541	-0.478676793	0.002837251	18	Control	AD
WHRN|ENSG00000095397	0.727312842	0.002858703	18	Control	AD
PHIP|ENSG00000146247	0.230906665	0.002869752	18	Control	AD
TSSK3|ENSG00000162526	0.797527689	0.002901029	18	Control	AD
KDM4B|ENSG00000127663	0.400812148	0.002902512	18	Control	AD
PPP1CC|ENSG00000186298	0.428159169	0.002911846	18	Control	AD
CIZ1|ENSG00000148337	0.262119847	0.002914498	18	Control	AD
HBP1|ENSG00000105856	0.449415653	0.002938961	18	Control	AD
TP53I13|ENSG00000167543	0.783410639	0.002960369	18	Control	AD
