gene_name	log2_fold_change	p_value	sample_size	ref_allele	non_ref_allele
GPER1|ENSG00000164850	0.92207006	0.002388149	18	Control	AD
TMEM202-AS1|ENSG00000261423	0.780191785	0.00239118	18	Control	AD
VPS11|ENSG00000160695	-0.52273415	0.002405498	18	Control	AD
NEDD8|ENSG00000129559	-0.500304571	0.002411134	18	Control	AD
TBC1D9|ENSG00000109436	-0.768684838	0.002412454	18	Control	AD
CAMK1G|ENSG00000008118	-0.931042525	0.002430622	18	Control	AD
TSNARE1|ENSG00000171045	0.491213151	0.002435291	18	Control	AD
TRIM8|ENSG00000171206	0.705679716	0.002436365	18	Control	AD
NICN1|ENSG00000145029	-0.437245025	0.00245162	18	Control	AD
SLC35E3|ENSG00000175782	0.466285887	0.002463638	18	Control	AD
NEUROD6|ENSG00000164600	-1.868895935	0.002485093	18	Control	AD
MSMO1|ENSG00000052802	-0.790494149	0.002486305	18	Control	AD
COL5A3|ENSG00000080573	1.00003565	0.002496612	18	Control	AD
PPIA|ENSG00000196262	-0.608818843	0.002499534	18	Control	AD
DFFB|ENSG00000169598	0.52923142	0.002504964	18	Control	AD
SPACA6-AS1|ENSG00000269959	0.875171406	0.002523208	18	Control	AD
MTFR1|ENSG00000066855	0.595725668	0.002562354	18	Control	AD
PLAA|ENSG00000137055	-0.480126098	0.002578028	18	Control	AD
ODAD3|ENSG00000198003	0.959963258	0.002579064	18	Control	AD
PSMC2|ENSG00000161057	-0.540966718	0.002637717	18	Control	AD
CDT1|ENSG00000167513	0.832167861	0.002637806	18	Control	AD
SLC6A16|ENSG00000063127	0.937260114	0.002665095	18	Control	AD
GREM2|ENSG00000180875	-1.046824947	0.002672986	18	Control	AD
SLC22A3|ENSG00000146477	1.030881031	0.002687301	18	Control	AD
NFKB2|ENSG00000077150	1.04994417	0.002713027	18	Control	AD
ATAD1|ENSG00000138138	-0.576178871	0.002730309	18	Control	AD
IKBKB|ENSG00000104365	0.720724457	0.002734439	18	Control	AD
HIF3A|ENSG00000124440	1.463993493	0.002739798	18	Control	AD
ASCL5|ENSG00000232237	0.777503832	0.002746576	18	Control	AD
LINC03082|ENSG00000275830	1.821352216	0.002755568	18	Control	AD
ARL17A|ENSG00000185829	0.998541551	0.002758171	18	Control	AD
NIP7|ENSG00000132603	-0.543993585	0.002760621	18	Control	AD
NCKAP5L|ENSG00000167566	0.550211649	0.002781055	18	Control	AD
LCAT|ENSG00000213398	0.92664564	0.002782485	18	Control	AD
PEAK3|ENSG00000188305	1.261940495	0.0027869	18	Control	AD
ZMYM5|ENSG00000132950	0.490105709	0.002788758	18	Control	AD
COX7A2|ENSG00000112695	-0.636540784	0.002793997	18	Control	AD
SEC31A|ENSG00000138674	-0.28671041	0.002795535	18	Control	AD
NPIPB3|ENSG00000169246	0.881874609	0.002803649	18	Control	AD
DDX1|ENSG00000079785	-0.66822318	0.002805128	18	Control	AD
IFT140|ENSG00000187535	0.353527451	0.002822467	18	Control	AD
ATP6V1F|ENSG00000128524	-0.610171491	0.002834023	18	Control	AD
TPM3|ENSG00000143549	-0.319339199	0.002850243	18	Control	AD
MOAP1|ENSG00000278268	-1.019608416	0.00285751	18	Control	AD
RAB4B|ENSG00000167578	-0.393342107	0.002872038	18	Control	AD
HINT1|ENSG00000169567	-0.54879686	0.002873573	18	Control	AD
SYT11|ENSG00000132718	-0.417374105	0.002874727	18	Control	AD
PRPS1|ENSG00000147224	-0.54796666	0.002883312	18	Control	AD
PCMTD2|ENSG00000203880	0.276872236	0.00288374	18	Control	AD
TTC28|ENSG00000100154	0.365666307	0.002886964	18	Control	AD
MS4A14|ENSG00000166928	1.536451861	0.002893296	18	Control	AD
ZNF579|ENSG00000218891	0.602455244	0.002907103	18	Control	AD
PRKAR1B|ENSG00000188191	-0.852347754	0.002915149	18	Control	AD
DHX57|ENSG00000163214	-0.509814263	0.002924117	18	Control	AD
PIDD1|ENSG00000177595	0.63975534	0.002932277	18	Control	AD
ARAP1|ENSG00000186635	0.647726778	0.002949618	18	Control	AD
ZFYVE27|ENSG00000155256	-0.308023031	0.002949695	18	Control	AD
PPP1R2|ENSG00000184203	-0.639435206	0.002957441	18	Control	AD
COL5A1|ENSG00000130635	0.674481256	0.002959837	18	Control	AD
USP5|ENSG00000111667	-0.563225292	0.002961874	18	Control	AD
BBS4|ENSG00000140463	-0.44828671	0.00296647	18	Control	AD
CDC123|ENSG00000151465	-0.423557338	0.002968544	18	Control	AD
KAT2A|ENSG00000108773	0.430977126	0.002981479	18	Control	AD
RADIL|ENSG00000157927	0.607836011	0.003008963	18	Control	AD
ABHD10|ENSG00000144827	-0.612806502	0.003021695	18	Control	AD
TTLL9|ENSG00000131044	0.700811158	0.003022601	18	Control	AD
SLC6A17|ENSG00000197106	-0.710396107	0.003030654	18	Control	AD
ZNF526|ENSG00000167625	0.399202172	0.003041216	18	Control	AD
ZSCAN29|ENSG00000140265	0.381629372	0.00304798	18	Control	AD
TRMT10B|ENSG00000165275	0.300647954	0.00306305	18	Control	AD
BPTF|ENSG00000171634	0.386803467	0.003068377	18	Control	AD
	1.022010105	0.003069292	18	Control	AD
PDGFRB|ENSG00000113721	0.820333611	0.003075024	18	Control	AD
SH3PXD2B|ENSG00000174705	0.929965033	0.003078835	18	Control	AD
ACTR2|ENSG00000138071	-0.478523673	0.003085503	18	Control	AD
MICAL3|ENSG00000243156	0.353515486	0.003101913	18	Control	AD
DNAH11|ENSG00000105877	1.115404461	0.003106579	18	Control	AD
PRDX5|ENSG00000126432	-0.430132578	0.003107583	18	Control	AD
SUMF2|ENSG00000129103	-0.491804768	0.003112266	18	Control	AD
GK|ENSG00000198814	-0.72978289	0.003114424	18	Control	AD
PGAM2|ENSG00000164708	0.764968867	0.003144862	18	Control	AD
