gene_name,ensembl_id,official_symbol,is_upregulated_in_AD,brain_region,study,quality_assessment
SAMD5,ENSG00000203727,SAMD5,False,Hippocampus,Annese_et_al,1.9
KCNIP2-AS1,ENSG00000226009,KCNIP2-AS1,False,Hippocampus,Annese_et_al,1.9
EPHA6,ENSG00000080224,EPHA6,False,Hippocampus,Annese_et_al,1.9
SMIM10L2A,ENSG00000178947,SMIM10L2A,False,Hippocampus,Annese_et_al,1.9
ATP2B1-AS1,ENSG00000271614,ATP2B1-AS1,False,Hippocampus,Annese_et_al,1.9
RAB27B,ENSG00000041353,RAB27B,False,Hippocampus,Annese_et_al,1.9
TMEM35A,ENSG00000126950,TMEM35A,False,Hippocampus,Annese_et_al,1.9
OTUB2,ENSG00000089723,OTUB2,False,Hippocampus,Annese_et_al,1.9
SNCG,ENSG00000173267,SNCG,False,Hippocampus,Annese_et_al,1.9
LINC00839,ENSG00000185904,LINC00839,False,Hippocampus,Annese_et_al,1.9
SPINT2,ENSG00000167642,SPINT2,False,Hippocampus,Annese_et_al,1.9
PLPPR2,ENSG00000105520,PLPPR2,False,Hippocampus,Annese_et_al,1.9
REEP1,ENSG00000068615,REEP1,False,Hippocampus,Annese_et_al,1.9
ATP1A1-AS1,ENSG00000203865,ATP1A1-AS1,False,Hippocampus,Annese_et_al,1.9
TUBB3,ENSG00000258947,TUBB3,False,Hippocampus,Annese_et_al,1.9
MFSD4A,ENSG00000174514,MFSD4A,False,Hippocampus,Annese_et_al,1.9
FAR2,ENSG00000064763,FAR2,False,Hippocampus,Annese_et_al,1.9
CDK5,ENSG00000164885,CDK5,False,Hippocampus,Annese_et_al,1.9
PARM1-AS1,ENSG00000249717,PARM1-AS1,False,Hippocampus,Annese_et_al,1.9
CACNA2D1-AS1,ENSG00000223770,CACNA2D1-AS1,False,Hippocampus,Annese_et_al,1.9
LOC728554,ENSG00000291113,LOC728554,False,Hippocampus,Annese_et_al,1.9
VAV3-AS1,ENSG00000230489,VAV3-AS1,False,Hippocampus,Annese_et_al,1.9
ARHGEF7,ENSG00000102606,ARHGEF7,False,Hippocampus,Annese_et_al,1.9
SULT4A1,ENSG00000130540,SULT4A1,False,Hippocampus,Annese_et_al,1.9
GOT2,ENSG00000125166,GOT2,False,Hippocampus,Annese_et_al,1.9
ERICH3-AS1,ENSG00000234497,ERICH3-AS1,False,Hippocampus,Annese_et_al,1.9
TMEM200A,ENSG00000164484,TMEM200A,False,Hippocampus,Annese_et_al,1.9
PSMA5,ENSG00000143106,PSMA5,False,Hippocampus,Annese_et_al,1.9
STX1A,ENSG00000106089,STX1A,False,Hippocampus,Annese_et_al,1.9
MMD,ENSG00000108960,MMD,False,Hippocampus,Annese_et_al,1.9
KCNJ6-AS1,ENSG00000292434,KCNJ6-AS1,False,Hippocampus,Annese_et_al,1.9
PKN1,ENSG00000123143,PKN1,False,Hippocampus,Annese_et_al,1.9
CHRM1,ENSG00000168539,CHRM1,False,Hippocampus,Annese_et_al,1.9
NDST3,ENSG00000164100,NDST3,False,Hippocampus,Annese_et_al,1.9
HMGCR,ENSG00000113161,HMGCR,False,Hippocampus,Annese_et_al,1.9
BEX3,ENSG00000166681,BEX3,False,Hippocampus,Annese_et_al,1.9
TMEM198,ENSG00000188760,TMEM198,False,Hippocampus,Annese_et_al,1.9
FGF13,ENSG00000129682,FGF13,False,Hippocampus,Annese_et_al,1.9
NWD2,ENSG00000174145,NWD2,False,Hippocampus,Annese_et_al,1.9
HMGCS1,ENSG00000112972,HMGCS1,False,Hippocampus,Annese_et_al,1.9
RGS7,ENSG00000182901,RGS7,False,Hippocampus,Annese_et_al,1.9
ATP6V1E1,ENSG00000131100,ATP6V1E1,False,Hippocampus,Annese_et_al,1.9
RSPH1-DT,ENSG00000239930,RSPH1-DT,False,Hippocampus,Annese_et_al,1.9
MAGED1,ENSG00000179222,MAGED1,False,Hippocampus,Annese_et_al,1.9
ITGA8,ENSG00000077943,ITGA8,False,Hippocampus,Annese_et_al,1.9
PCSK2,ENSG00000125851,PCSK2,False,Hippocampus,Annese_et_al,1.9
PTGES,ENSG00000148344,PTGES,False,Hippocampus,Annese_et_al,1.9
OLFM3,ENSG00000118733,OLFM3,False,Hippocampus,Annese_et_al,1.9
CALM3,ENSG00000160014,CALM3,False,Hippocampus,Annese_et_al,1.9
C6orf118,ENSG00000112539,C6orf118,False,Hippocampus,Annese_et_al,1.9
ATP6V1A,ENSG00000114573,ATP6V1A,False,Hippocampus,Annese_et_al,1.9
NUP93-DT,ENSG00000261302,NUP93-DT,False,Hippocampus,Annese_et_al,1.9
TUBB4B,ENSG00000188229,TUBB4B,False,Hippocampus,Annese_et_al,1.9
ARHGEF25,ENSG00000240771,ARHGEF25,False,Hippocampus,Annese_et_al,1.9
ATP1B1,ENSG00000143153,ATP1B1,False,Hippocampus,Annese_et_al,1.9
RHBDD2,ENSG00000005486,RHBDD2,False,Hippocampus,Annese_et_al,1.9
ADAMTS3,ENSG00000156140,ADAMTS3,False,Hippocampus,Annese_et_al,1.9
CLSPN,ENSG00000092853,CLSPN,False,Hippocampus,Annese_et_al,1.9
NR4A3,ENSG00000119508,NR4A3,False,Hippocampus,Annese_et_al,1.9
PRKCB,ENSG00000166501,PRKCB,False,Hippocampus,Annese_et_al,1.9
POLR2D,ENSG00000144231,POLR2D,False,Hippocampus,Annese_et_al,1.9
NEFL,ENSG00000277586,NEFL,False,Hippocampus,Annese_et_al,1.9
MOSPD1,ENSG00000101928,MOSPD1,False,Hippocampus,Annese_et_al,1.9
PRMT8,ENSG00000111218,PRMT8,False,Hippocampus,Annese_et_al,1.9
PTPRN,ENSG00000054356,PTPRN,False,Hippocampus,Annese_et_al,1.9
ELOVL4,ENSG00000118402,ELOVL4,False,Hippocampus,Annese_et_al,1.9
RASL10A,ENSG00000100276,RASL10A,False,Hippocampus,Annese_et_al,1.9
BBLN,ENSG00000171159,BBLN,False,Hippocampus,Annese_et_al,1.9
NME5,ENSG00000112981,NME5,False,Hippocampus,Annese_et_al,1.9
FAM241B,ENSG00000171224,FAM241B,False,Hippocampus,Annese_et_al,1.9
TESC-AS1,ENSG00000258285,TESC-AS1,False,Hippocampus,Annese_et_al,1.9
RIN1,ENSG00000174791,RIN1,False,Hippocampus,Annese_et_al,1.9
BFSP1,ENSG00000125864,BFSP1,False,Hippocampus,Annese_et_al,1.9
NMNAT2,ENSG00000157064,NMNAT2,False,Hippocampus,Annese_et_al,1.9
CFAP300,ENSG00000137691,CFAP300,False,Hippocampus,Annese_et_al,1.9
FAM131A,ENSG00000175182,FAM131A,False,Hippocampus,Annese_et_al,1.9
YWHAZ,ENSG00000164924,YWHAZ,False,Hippocampus,Annese_et_al,1.9
DNAH10,ENSG00000197653,DNAH10,False,Hippocampus,Annese_et_al,1.9
CNGA3,ENSG00000144191,CNGA3,False,Hippocampus,Annese_et_al,1.9
ITFG1-AS1,ENSG00000260281,ITFG1-AS1,False,Hippocampus,Annese_et_al,1.9
UNC13C,ENSG00000137766,UNC13C,False,Hippocampus,Annese_et_al,1.9
TBC1D9,ENSG00000109436,TBC1D9,False,Hippocampus,Annese_et_al,1.9
CHN1,ENSG00000128656,CHN1,False,Hippocampus,Annese_et_al,1.9
LDB2,ENSG00000169744,LDB2,False,Hippocampus,Annese_et_al,1.9
RNF128,ENSG00000133135,RNF128,False,Hippocampus,Annese_et_al,1.9
ANXA4,ENSG00000196975,ANXA4,False,Hippocampus,Annese_et_al,1.9
SLC17A7,ENSG00000104888,SLC17A7,False,Hippocampus,Annese_et_al,1.9
STYK1,ENSG00000060140,STYK1,False,Hippocampus,Annese_et_al,1.9
PGM2L1,ENSG00000165434,PGM2L1,False,Hippocampus,Annese_et_al,1.9
QPCT,ENSG00000115828,QPCT,False,Hippocampus,Annese_et_al,1.9
CFAP221,ENSG00000163075,CFAP221,False,Hippocampus,Annese_et_al,1.9
PTK2B,ENSG00000120899,PTK2B,False,Hippocampus,Annese_et_al,1.9
SEPTIN9,ENSG00000282302,SEPTIN9,False,Hippocampus,Annese_et_al,1.9
CNKSR2,ENSG00000149970,CNKSR2,False,Hippocampus,Annese_et_al,1.9
TSPAN7,ENSG00000156298,TSPAN7,False,Hippocampus,Annese_et_al,1.9
ITGA9-AS1,ENSG00000291496,ITGA9-AS1,False,Hippocampus,Annese_et_al,1.9
LOC730101,ENSG00000291006,LOC730101,False,Hippocampus,Annese_et_al,1.9
CFAP92,ENSG00000114656,CFAP92,False,Hippocampus,Annese_et_al,1.9
CCDC103,ENSG00000167131,CCDC103,False,Hippocampus,Annese_et_al,1.9
TAGLN3,ENSG00000144834,TAGLN3,False,Hippocampus,Annese_et_al,1.9
SEZ6L-AS1,ENSG00000224192,SEZ6L-AS1,False,Hippocampus,Annese_et_al,1.9
UNC13A,ENSG00000130477,UNC13A,False,Hippocampus,Annese_et_al,1.9
NT5DC1,ENSG00000178425,NT5DC1,False,Hippocampus,Annese_et_al,1.9
DNM1,ENSG00000106976,DNM1,False,Hippocampus,Annese_et_al,1.9
GRIN2B,ENSG00000273079,GRIN2B,False,Hippocampus,Annese_et_al,1.9
KCNG3,ENSG00000171126,KCNG3,False,Hippocampus,Annese_et_al,1.9
SYT4,ENSG00000132872,SYT4,False,Hippocampus,Annese_et_al,1.9
CPAMD8,ENSG00000160111,CPAMD8,False,Hippocampus,Annese_et_al,1.9
ECHDC3,ENSG00000134463,ECHDC3,False,Hippocampus,Annese_et_al,1.9
PLD3,ENSG00000105223,PLD3,False,Hippocampus,Annese_et_al,1.9
AP1S1,ENSG00000106367,AP1S1,False,Hippocampus,Annese_et_al,1.9
DPP6,ENSG00000130226,DPP6,False,Hippocampus,Annese_et_al,1.9
PPL,ENSG00000118898,PPL,False,Hippocampus,Annese_et_al,1.9
GRIN2A,ENSG00000183454,GRIN2A,False,Hippocampus,Annese_et_al,1.9
SCART1,ENSG00000214279,SCART1,False,Hippocampus,Annese_et_al,1.9
SYT1,ENSG00000067715,SYT1,False,Hippocampus,Annese_et_al,1.9
PLS1-AS1,ENSG00000239641,PLS1-AS1,False,Hippocampus,Annese_et_al,1.9
ENTREP2,ENSG00000104059,ENTREP2,False,Hippocampus,Annese_et_al,1.9
TMEM215,ENSG00000188133,TMEM215,False,Hippocampus,Annese_et_al,1.9
OSCP1,ENSG00000116885,OSCP1,False,Hippocampus,Annese_et_al,1.9
PPP4R4,ENSG00000278326,PPP4R4,False,Hippocampus,Annese_et_al,1.9
HAR1A,ENSG00000225978,HAR1A,False,Hippocampus,Annese_et_al,1.9
CAMK1G,ENSG00000008118,CAMK1G,False,Hippocampus,Annese_et_al,1.9
CENPF,ENSG00000117724,CENPF,False,Hippocampus,Annese_et_al,1.9
EFHC2,ENSG00000183690,EFHC2,False,Hippocampus,Annese_et_al,1.9
GAD2,ENSG00000136750,GAD2,False,Hippocampus,Annese_et_al,1.9
GLT1D1,ENSG00000151948,GLT1D1,False,Hippocampus,Annese_et_al,1.9
YWHAH-AS1,ENSG00000128254,YWHAH-AS1,False,Hippocampus,Annese_et_al,1.9
CLSTN3,ENSG00000139182,CLSTN3,False,Hippocampus,Annese_et_al,1.9
PNPLA3,ENSG00000100344,PNPLA3,False,Hippocampus,Annese_et_al,1.9
TMEM130,ENSG00000166448,TMEM130,False,Hippocampus,Annese_et_al,1.9
KRT222,ENSG00000213424,KRT222,False,Hippocampus,Annese_et_al,1.9
ARMC3,ENSG00000165309,ARMC3,False,Hippocampus,Annese_et_al,1.9
CFAP69,ENSG00000105792,CFAP69,False,Hippocampus,Annese_et_al,1.9
PPP3CA,ENSG00000138814,PPP3CA,False,Hippocampus,Annese_et_al,1.9
CAMKV,ENSG00000164076,CAMKV,False,Hippocampus,Annese_et_al,1.9
DUSP5-DT,ENSG00000273143,DUSP5-DT,False,Hippocampus,Annese_et_al,1.9
CLEC2L,ENSG00000236279,CLEC2L,False,Hippocampus,Annese_et_al,1.9
DYNC1I1,ENSG00000158560,DYNC1I1,False,Hippocampus,Annese_et_al,1.9
RNMT,ENSG00000101654,RNMT,False,Hippocampus,Annese_et_al,1.9
GOLT1A,ENSG00000174567,GOLT1A,False,Hippocampus,Annese_et_al,1.9
SCN2A,ENSG00000136531,SCN2A,False,Hippocampus,Annese_et_al,1.9
ABRACL,ENSG00000146386,ABRACL,False,Hippocampus,Annese_et_al,1.9
GNG2,ENSG00000186469,GNG2,False,Hippocampus,Annese_et_al,1.9
CDH8-AS1,ENSG00000260115,CDH8-AS1,False,Hippocampus,Annese_et_al,1.9
OCLN,ENSG00000197822,OCLN,False,Hippocampus,Annese_et_al,1.9
CD24,ENSG00000272398,CD24,False,Hippocampus,Annese_et_al,1.9
TOMM34,ENSG00000025772,TOMM34,False,Hippocampus,Annese_et_al,1.9
RASAL1,ENSG00000111344,RASAL1,False,Hippocampus,Annese_et_al,1.9
RAB3A,ENSG00000105649,RAB3A,False,Hippocampus,Annese_et_al,1.9
CCDC170,ENSG00000120262,CCDC170,False,Hippocampus,Annese_et_al,1.9
HUNK-AS1,ENSG00000237138,HUNK-AS1,False,Hippocampus,Annese_et_al,1.9
CCN3,ENSG00000136999,CCN3,False,Hippocampus,Annese_et_al,1.9
PPP1R14C,ENSG00000198729,PPP1R14C,False,Hippocampus,Annese_et_al,1.9
DRD5,ENSG00000169676,DRD5,False,Hippocampus,Annese_et_al,1.9
SLC7A14-AS1,ENSG00000285051,SLC7A14-AS1,False,Hippocampus,Annese_et_al,1.9
CAMK1D,ENSG00000183049,CAMK1D,False,Hippocampus,Annese_et_al,1.9
POC1B-DUSP6,,POC1B-DUSP6,False,Hippocampus,Annese_et_al,1.9
UCHL1-DT,ENSG00000251173,UCHL1-DT,False,Hippocampus,Annese_et_al,1.9
CLYBL-AS2,ENSG00000227659,CLYBL-AS2,False,Hippocampus,Annese_et_al,1.9
RFPL1S,ENSG00000225465,RFPL1S,False,Hippocampus,Annese_et_al,1.9
C11orf87,ENSG00000185742,C11orf87,False,Hippocampus,Annese_et_al,1.9
CNTNAP2-AS1,ENSG00000236795,CNTNAP2-AS1,False,Hippocampus,Annese_et_al,1.9
CFAP206,ENSG00000272514,CFAP206,False,Hippocampus,Annese_et_al,1.9
CAMK2A,ENSG00000070808,CAMK2A,False,Hippocampus,Annese_et_al,1.9
NPY,ENSG00000122585,NPY,False,Hippocampus,Annese_et_al,1.9
PRSS3,ENSG00000010438,PRSS3,False,Hippocampus,Annese_et_al,1.9
ACTR3B,ENSG00000133627,ACTR3B,False,Hippocampus,Annese_et_al,1.9
NSG2,ENSG00000170091,NSG2,False,Hippocampus,Annese_et_al,1.9
CHCHD6,ENSG00000159685,CHCHD6,False,Hippocampus,Annese_et_al,1.9
RASSF9,ENSG00000198774,RASSF9,False,Hippocampus,Annese_et_al,1.9
SCN3B,ENSG00000166257,SCN3B,False,Hippocampus,Annese_et_al,1.9
PKD1L2,ENSG00000166473,PKD1L2,False,Hippocampus,Annese_et_al,1.9
ZDHHC23,ENSG00000184307,ZDHHC23,False,Hippocampus,Annese_et_al,1.9
RFK,ENSG00000135002,RFK,False,Hippocampus,Annese_et_al,1.9
RFLNB,ENSG00000283979,RFLNB,False,Hippocampus,Annese_et_al,1.9
CALY,ENSG00000130643,CALY,False,Hippocampus,Annese_et_al,1.9
CFAP251,ENSG00000158023,CFAP251,False,Hippocampus,Annese_et_al,1.9
CKMT1A,ENSG00000223572,CKMT1A,False,Hippocampus,Annese_et_al,1.9
MMP1,ENSG00000196611,MMP1,False,Hippocampus,Annese_et_al,1.9
CACNG3,ENSG00000006116,CACNG3,False,Hippocampus,Annese_et_al,1.9
SLC4A10,ENSG00000144290,SLC4A10,False,Hippocampus,Annese_et_al,1.9
VWA3B,ENSG00000168658,VWA3B,False,Hippocampus,Annese_et_al,1.9
FGF13-AS1,ENSG00000226031,FGF13-AS1,False,Hippocampus,Annese_et_al,1.9
TRPC5OS,ENSG00000204025,TRPC5OS,False,Hippocampus,Annese_et_al,1.9
LMCD1-AS1,,LMCD1-AS1,False,Hippocampus,Annese_et_al,1.9
ATP1A3,ENSG00000105409,ATP1A3,False,Hippocampus,Annese_et_al,1.9
DLG3-AS1,ENSG00000231651,DLG3-AS1,False,Hippocampus,Annese_et_al,1.9
TNNT1,ENSG00000105048,TNNT1,False,Hippocampus,Annese_et_al,1.9
LRGUK,ENSG00000155530,LRGUK,False,Hippocampus,Annese_et_al,1.9
INPP5K,ENSG00000132376,INPP5K,False,Hippocampus,Annese_et_al,1.9
CLXN,ENSG00000034239,CLXN,False,Hippocampus,Annese_et_al,1.9
BEX2,ENSG00000133134,BEX2,False,Hippocampus,Annese_et_al,1.9
CHST8,ENSG00000124302,CHST8,False,Hippocampus,Annese_et_al,1.9
RASL11A,ENSG00000122035,RASL11A,False,Hippocampus,Annese_et_al,1.9
AFF2-IT1,ENSG00000223516,AFF2-IT1,False,Hippocampus,Annese_et_al,1.9
WIPF3,ENSG00000122574,WIPF3,False,Hippocampus,Annese_et_al,1.9
SULF1,ENSG00000137573,SULF1,False,Hippocampus,Annese_et_al,1.9
SLC15A4,ENSG00000139370,SLC15A4,False,Hippocampus,Annese_et_al,1.9
PDYN-AS1,ENSG00000233896,PDYN-AS1,False,Hippocampus,Annese_et_al,1.9
MDH1,ENSG00000014641,MDH1,False,Hippocampus,Annese_et_al,1.9
ADAMTS16-DT,ENSG00000250579,ADAMTS16-DT,False,Hippocampus,Annese_et_al,1.9
IL13RA2,ENSG00000123496,IL13RA2,False,Hippocampus,Annese_et_al,1.9
VWC2,ENSG00000188730,VWC2,False,Hippocampus,Annese_et_al,1.9
IRF6,ENSG00000117595,IRF6,False,Hippocampus,Annese_et_al,1.9
GABRQ,ENSG00000268089,GABRQ,False,Hippocampus,Annese_et_al,1.9
ST8SIA3,ENSG00000177511,ST8SIA3,False,Hippocampus,Annese_et_al,1.9
MARVELD1,ENSG00000155254,MARVELD1,False,Hippocampus,Annese_et_al,1.9
WASF1,ENSG00000112290,WASF1,False,Hippocampus,Annese_et_al,1.9
GULP1,ENSG00000144366,GULP1,False,Hippocampus,Annese_et_al,1.9
FRK,ENSG00000111816,FRK,False,Hippocampus,Annese_et_al,1.9
MIPEP,ENSG00000027001,MIPEP,False,Hippocampus,Annese_et_al,1.9
KCTD4,ENSG00000180332,KCTD4,False,Hippocampus,Annese_et_al,1.9
DRD1,ENSG00000184845,DRD1,False,Hippocampus,Annese_et_al,1.9
PALMD,ENSG00000099260,PALMD,False,Hippocampus,Annese_et_al,1.9
ATP6V1H,ENSG00000047249,ATP6V1H,False,Hippocampus,Annese_et_al,1.9
YJEFN3,ENSG00000250067,YJEFN3,False,Hippocampus,Annese_et_al,1.9
POU3F1,ENSG00000185668,POU3F1,False,Hippocampus,Annese_et_al,1.9
STC1,ENSG00000159167,STC1,False,Hippocampus,Annese_et_al,1.9
ELMOD1,ENSG00000110675,ELMOD1,False,Hippocampus,Annese_et_al,1.9
FHL2,ENSG00000115641,FHL2,False,Hippocampus,Annese_et_al,1.9
EGR3,ENSG00000179388,EGR3,False,Hippocampus,Annese_et_al,1.9
SYT5,ENSG00000129990,SYT5,False,Hippocampus,Annese_et_al,1.9
OCIAD2,ENSG00000145247,OCIAD2,False,Hippocampus,Annese_et_al,1.9
CHRM4,ENSG00000180720,CHRM4,False,Hippocampus,Annese_et_al,1.9
F2RL1,ENSG00000164251,F2RL1,False,Hippocampus,Annese_et_al,1.9
GAP43,ENSG00000172020,GAP43,False,Hippocampus,Annese_et_al,1.9
STMN2,ENSG00000104435,STMN2,False,Hippocampus,Annese_et_al,1.9
EYA1,ENSG00000104313,EYA1,False,Hippocampus,Annese_et_al,1.9
FANK1-AS1,ENSG00000233409,FANK1-AS1,False,Hippocampus,Annese_et_al,1.9
SPATA17-AS1,ENSG00000234070,SPATA17-AS1,False,Hippocampus,Annese_et_al,1.9
EFHB,ENSG00000163576,EFHB,False,Hippocampus,Annese_et_al,1.9
CFAP100,ENSG00000163885,CFAP100,False,Hippocampus,Annese_et_al,1.9
TRHDE-AS1,ENSG00000236333,TRHDE-AS1,False,Hippocampus,Annese_et_al,1.9
PRNCR1,ENSG00000282961,PRNCR1,False,Hippocampus,Annese_et_al,1.9
LOC111832671,,LOC111832671,False,Hippocampus,Annese_et_al,1.9
PIERCE1,ENSG00000160345,PIERCE1,False,Hippocampus,Annese_et_al,1.9
CTSK,ENSG00000143387,CTSK,False,Hippocampus,Annese_et_al,1.9
SYTL3,ENSG00000164674,SYTL3,False,Hippocampus,Annese_et_al,1.9
SPEF1,ENSG00000101222,SPEF1,False,Hippocampus,Annese_et_al,1.9
CNIH3-AS1,ENSG00000229400,CNIH3-AS1,False,Hippocampus,Annese_et_al,1.9
CFAP43,ENSG00000197748,CFAP43,False,Hippocampus,Annese_et_al,1.9
HOMER2,ENSG00000103942,HOMER2,False,Hippocampus,Annese_et_al,1.9
RBFOX1,ENSG00000078328,RBFOX1,False,Hippocampus,Annese_et_al,1.9
HAPLN1,ENSG00000145681,HAPLN1,False,Hippocampus,Annese_et_al,1.9
SVOPL,ENSG00000157703,SVOPL,False,Hippocampus,Annese_et_al,1.9
RHOD,ENSG00000173156,RHOD,False,Hippocampus,Annese_et_al,1.9
SLC6A20,ENSG00000163817,SLC6A20,False,Hippocampus,Annese_et_al,1.9
LRRC73,ENSG00000204052,LRRC73,False,Hippocampus,Annese_et_al,1.9
RPE65,ENSG00000116745,RPE65,False,Hippocampus,Annese_et_al,1.9
TTC29,ENSG00000137473,TTC29,False,Hippocampus,Annese_et_al,1.9
FABP3,ENSG00000121769,FABP3,False,Hippocampus,Annese_et_al,1.9
DACH2,ENSG00000126733,DACH2,False,Hippocampus,Annese_et_al,1.9
EPHA4,ENSG00000116106,EPHA4,False,Hippocampus,Annese_et_al,1.9
ENO4,ENSG00000188316,ENO4,False,Hippocampus,Annese_et_al,1.9
SMOC2,ENSG00000112562,SMOC2,False,Hippocampus,Annese_et_al,1.9
PTPRR,ENSG00000153233,PTPRR,False,Hippocampus,Annese_et_al,1.9
SCN11A,ENSG00000168356,SCN11A,False,Hippocampus,Annese_et_al,1.9
CLMP,ENSG00000166250,CLMP,False,Hippocampus,Annese_et_al,1.9
ANKRD33B-AS1,ENSG00000250106,ANKRD33B-AS1,False,Hippocampus,Annese_et_al,1.9
CNIH4,ENSG00000143771,CNIH4,False,Hippocampus,Annese_et_al,1.9
TMEM38A,ENSG00000072954,TMEM38A,False,Hippocampus,Annese_et_al,1.9
CCNO-DT,ENSG00000251307,CCNO-DT,False,Hippocampus,Annese_et_al,1.9
RGS14,ENSG00000169220,RGS14,False,Hippocampus,Annese_et_al,1.9
ANKDD1B,ENSG00000189045,ANKDD1B,False,Hippocampus,Annese_et_al,1.9
MAL2-AS1,ENSG00000253972,MAL2-AS1,False,Hippocampus,Annese_et_al,1.9
SLC17A6-DT,ENSG00000254768,SLC17A6-DT,False,Hippocampus,Annese_et_al,1.9
TUBA4A,ENSG00000127824,TUBA4A,False,Hippocampus,Annese_et_al,1.9
SNAP25,ENSG00000132639,SNAP25,False,Hippocampus,Annese_et_al,1.9
PCDH10,ENSG00000138650,PCDH10,False,Hippocampus,Annese_et_al,1.9
SUSD4,ENSG00000143502,SUSD4,False,Hippocampus,Annese_et_al,1.9
MORN3,ENSG00000139714,MORN3,False,Hippocampus,Annese_et_al,1.9
ATP2B3,ENSG00000067842,ATP2B3,False,Hippocampus,Annese_et_al,1.9
CCDC65,ENSG00000139537,CCDC65,False,Hippocampus,Annese_et_al,1.9
TUBB2A,ENSG00000137267,TUBB2A,False,Hippocampus,Annese_et_al,1.9
SMIM29,ENSG00000186577,SMIM29,False,Hippocampus,Annese_et_al,1.9
DHRS11,ENSG00000275397,DHRS11,False,Hippocampus,Annese_et_al,1.9
PTH2R,ENSG00000144407,PTH2R,False,Hippocampus,Annese_et_al,1.9
TRIM36-IT1,ENSG00000250472,TRIM36-IT1,False,Hippocampus,Annese_et_al,1.9
PHACTR2-AS1,ENSG00000235740,PHACTR2-AS1,False,Hippocampus,Annese_et_al,1.9
DCDC1,ENSG00000170959,DCDC1,False,Hippocampus,Annese_et_al,1.9
AKAP5,ENSG00000179841,AKAP5,False,Hippocampus,Annese_et_al,1.9
CPLX2,ENSG00000145920,CPLX2,False,Hippocampus,Annese_et_al,1.9
DOK6,ENSG00000206052,DOK6,False,Hippocampus,Annese_et_al,1.9
PLEKHG4B,ENSG00000153404,PLEKHG4B,False,Hippocampus,Annese_et_al,1.9
SMPD3,ENSG00000103056,SMPD3,False,Hippocampus,Annese_et_al,1.9
CAMK4,ENSG00000152495,CAMK4,False,Hippocampus,Annese_et_al,1.9
TTC23L-AS1,ENSG00000272323,TTC23L-AS1,False,Hippocampus,Annese_et_al,1.9
EFCAB12,ENSG00000172771,EFCAB12,False,Hippocampus,Annese_et_al,1.9
NSF,ENSG00000073969,NSF,False,Hippocampus,Annese_et_al,1.9
PLK2,ENSG00000145632,PLK2,False,Hippocampus,Annese_et_al,1.9
TMPRSS4,ENSG00000137648,TMPRSS4,False,Hippocampus,Annese_et_al,1.9
ZMYND10-AS1,ENSG00000235058,ZMYND10-AS1,False,Hippocampus,Annese_et_al,1.9
NEK10,ENSG00000163491,NEK10,False,Hippocampus,Annese_et_al,1.9
AGBL1-AS1,ENSG00000260125,AGBL1-AS1,False,Hippocampus,Annese_et_al,1.9
EPCAM-DT,ENSG00000234690,EPCAM-DT,False,Hippocampus,Annese_et_al,1.9
RLBP1,ENSG00000140522,RLBP1,False,Hippocampus,Annese_et_al,1.9
ITGA4,ENSG00000115232,ITGA4,False,Hippocampus,Annese_et_al,1.9
SAXO4,ENSG00000162148,SAXO4,False,Hippocampus,Annese_et_al,1.9
NSUN7,ENSG00000179299,NSUN7,False,Hippocampus,Annese_et_al,1.9
EPHA5-AS1,ENSG00000250846,EPHA5-AS1,False,Hippocampus,Annese_et_al,1.9
DNAH2,ENSG00000183914,DNAH2,False,Hippocampus,Annese_et_al,1.9
SDK1-AS1,ENSG00000236708,SDK1-AS1,False,Hippocampus,Annese_et_al,1.9
ODAD2,ENSG00000169126,ODAD2,False,Hippocampus,Annese_et_al,1.9
HS6ST3,ENSG00000185352,HS6ST3,False,Hippocampus,Annese_et_al,1.9
OGDHL,ENSG00000197444,OGDHL,False,Hippocampus,Annese_et_al,1.9
KLK6,ENSG00000167755,KLK6,False,Hippocampus,Annese_et_al,1.9
GPAT3,ENSG00000138678,GPAT3,False,Hippocampus,Annese_et_al,1.9
IL1RAPL2,ENSG00000189108,IL1RAPL2,False,Hippocampus,Annese_et_al,1.9
KITLG,ENSG00000049130,KITLG,False,Hippocampus,Annese_et_al,1.9
CDO1,ENSG00000129596,CDO1,False,Hippocampus,Annese_et_al,1.9
DNAH5,ENSG00000039139,DNAH5,False,Hippocampus,Annese_et_al,1.9
ARHGAP11A-SCG5,ENSG00000288864,ARHGAP11A-SCG5,False,Hippocampus,Annese_et_al,1.9
PPM1E,ENSG00000175175,PPM1E,False,Hippocampus,Annese_et_al,1.9
CRABP2,ENSG00000143320,CRABP2,False,Hippocampus,Annese_et_al,1.9
LRRC10B,ENSG00000204950,LRRC10B,False,Hippocampus,Annese_et_al,1.9
DIO2-AS1,ENSG00000258766,DIO2-AS1,False,Hippocampus,Annese_et_al,1.9
C2orf80,ENSG00000188674,C2orf80,False,Hippocampus,Annese_et_al,1.9
FHAD1-AS1,ENSG00000233485,FHAD1-AS1,False,Hippocampus,Annese_et_al,1.9
ZCCHC12,ENSG00000174460,ZCCHC12,False,Hippocampus,Annese_et_al,1.9
DTHD1,ENSG00000197057,DTHD1,False,Hippocampus,Annese_et_al,1.9
LYRM9,ENSG00000232859,LYRM9,False,Hippocampus,Annese_et_al,1.9
WDR54,ENSG00000005448,WDR54,False,Hippocampus,Annese_et_al,1.9
